,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-06 01:40:02,8,24,8,159,114635,1220,12,5,473,472,8.1%,42.9%,50.8%
Value,2020-05-06 01:41:34,8,24,8,143,114635,1206,24,5,491,475,13.1%,42.9%,50.8%
Value,2020-05-06 01:43:12,8,24,8,138,114635,1207,16,12,471,469,12.3%,42.9%,50.8%
Value,2020-05-06 01:44:47,7,24,8,180,114635,1197,22,11,443,441,6.9%,43.0%,50.9%
Value,2020-05-06 01:46:22,8,24,8,309,114635,1201,23,8,445,435,7.5%,43.0%,50.8%
Value,2020-05-06 01:47:56,9,24,8,2035,114635,1224,32,10,464,452,6.1%,43.0%,50.8%
Value,2020-05-06 01:49:27,9,24,8,1397,114635,1303,30,16,472,465,5.2%,43.0%,49.9%
Value,2020-05-06 01:50:57,7,24,8,191,114635,1301,17,14,438,441,4.7%,43.0%,49.9%
Value,2020-05-06 01:52:26,8,24,8,214,114635,1296,24,9,457,447,4.6%,43.1%,49.9%
Value,2020-05-06 01:53:57,6,24,8,140,114635,1285,25,7,437,424,5.4%,43.0%,49.9%
Value,2020-05-06 01:55:27,7,24,8,60,114635,1271,19,4,419,408,4.6%,43.0%,49.9%
Value,2020-05-06 01:56:58,6,24,8,139,114635,1234,14,6,432,430,4.6%,43.0%,49.9%
Value,2020-05-06 01:58:30,7,24,8,303,114635,1238,24,4,436,422,5.0%,43.0%,49.9%
Value,2020-05-06 01:59:58,7,24,8,287,114635,1198,17,3,431,426,4.6%,43.0%,49.9%
Value,2020-05-06 02:01:28,7,24,8,165,114635,1190,21,4,440,426,3.2%,43.0%,49.9%
Value,2020-05-06 02:02:59,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.7%,43.0%,49.9%
Value,2020-05-06 02:04:32,2,24,8,315,55814,818,18,5,411,402,3.8%,43.0%,49.9%
Value,2020-05-06 02:06:01,1,24,7,36,55814,815,12,5,399,396,4.1%,43.0%,49.9%
Value,2020-05-06 02:07:30,4,24,7,24,55814,814,20,4,415,407,4.5%,43.0%,49.9%
Value,2020-05-06 02:09:00,2,24,7,255,55814,817,26,7,422,414,5.6%,43.0%,49.9%
Value,2020-05-06 02:10:33,1,24,7,48,55814,809,19,5,439,434,4.5%,43.0%,49.9%
Value,2020-05-06 02:12:09,2,24,7,321,55814,788,18,8,432,431,6.1%,43.0%,49.9%
Value,2020-05-06 02:13:45,5,24,7,573,55814,794,23,12,458,454,5.7%,43.0%,49.9%
Value,2020-05-06 02:15:19,3,24,7,131,55814,796,17,8,462,461,10.2%,43.0%,50.9%
Value,2020-05-06 02:16:53,4,24,6,184,55814,785,21,5,480,473,9.1%,43.0%,50.9%
Value,2020-05-06 02:18:27,3,24,6,4714,55814,975,24,4,487,474,15.8%,43.0%,50.9%
Value,2020-05-06 02:20:01,3,24,6,3880,55814,1036,14,8,510,507,6.4%,43.0%,50.9%
Value,2020-05-06 02:21:37,4,24,6,1129,55814,901,17,10,514,509,6.0%,43.0%,50.8%
Value,2020-05-06 02:23:08,2,24,6,1462,55814,946,12,9,495,496,7.5%,43.0%,50.8%
Value,2020-05-06 02:24:38,2,24,5,57,55814,916,23,9,512,502,8.3%,43.0%,49.9%
Value,2020-05-06 02:26:07,3,24,5,193,55814,918,11,11,481,485,4.2%,43.0%,49.9%
Value,2020-05-06 02:27:41,3,22,5,88,55814,918,12,7,471,469,5.5%,43.0%,50.0%
Value,2020-05-06 02:29:13,6,17,5,10191,60190,1073,11,4,485,480,7.2%,43.0%,50.0%
Value,2020-05-06 02:30:47,5,17,5,204,60190,908,15,9,456,456,5.5%,43.0%,50.0%
Value,2020-05-06 02:32:21,4,17,5,219,60190,935,11,11,449,451,7.8%,42.9%,50.0%
Value,2020-05-06 02:33:55,4,17,5,783,60190,956,17,12,445,442,5.7%,42.9%,50.0%
Value,2020-05-06 02:35:28,5,17,5,138,60190,935,10,7,424,423,4.7%,42.9%,50.0%
Value,2020-05-06 02:37:00,4,17,5,169,60190,932,8,4,413,411,5.3%,42.9%,50.0%
Value,2020-05-06 02:38:30,5,17,5,165,60190,934,18,4,463,451,5.1%,42.9%,50.0%
Value,2020-05-06 02:39:59,5,17,5,1940,60190,945,12,4,427,421,6.0%,42.9%,50.0%
Value,2020-05-06 02:41:28,5,17,5,1647,60190,967,22,6,451,435,4.3%,42.9%,50.0%
Value,2020-05-06 02:43:00,6,17,4,1191,60190,989,16,6,438,429,5.4%,42.9%,50.0%
Value,2020-05-06 02:44:32,5,17,4,1175,60190,1001,18,4,456,444,8.0%,42.9%,50.0%
Value,2020-05-06 02:46:02,6,17,4,805,60190,1015,18,4,470,459,4.9%,42.9%,50.0%
Value,2020-05-06 02:47:30,6,17,4,217,60190,1010,21,6,459,446,4.5%,42.9%,50.0%
Value,2020-05-06 02:49:00,5,17,4,102,60190,903,23,5,458,444,4.1%,42.9%,50.0%
Value,2020-05-06 02:50:30,6,17,4,1208,60190,928,18,4,444,433,4.9%,42.9%,50.0%
Value,2020-05-06 02:51:57,4,17,4,172,60190,925,16,5,438,433,3.9%,42.9%,50.0%
Value,2020-05-06 02:53:28,5,17,4,1227,60190,951,17,6,441,435,4.7%,42.9%,50.0%
Value,2020-05-06 02:54:57,4,17,4,170,60190,962,27,3,455,438,4.6%,42.9%,50.0%
Value,2020-05-06 02:56:26,5,17,4,681,60190,969,26,6,460,447,5.9%,42.9%,50.0%
Value,2020-05-06 02:57:53,5,17,4,124,60190,965,28,4,461,444,5.1%,42.9%,50.0%
Value,2020-05-06 02:59:23,8,17,4,1011,60190,979,48,5,507,481,6.2%,42.9%,50.0%
Value,2020-05-06 03:00:54,6,17,4,418,60190,978,37,8,494,482,6.1%,42.9%,50.0%
Value,2020-05-06 03:02:24,5,17,4,8102,60190,1115,37,10,506,488,4.0%,42.9%,50.0%
Value,2020-05-06 03:03:54,5,17,4,5316,60190,1272,33,10,518,505,5.6%,42.9%,50.0%
Value,2020-05-06 03:05:25,6,17,4,1521,60190,1233,32,6,513,497,4.4%,42.9%,50.0%
Value,2020-05-06 03:06:58,5,17,4,491,60190,1245,24,7,498,490,7.4%,42.9%,50.0%
Value,2020-05-06 03:08:27,5,17,4,736,60190,1257,18,7,486,478,5.0%,42.9%,50.0%
Value,2020-05-06 03:09:55,5,17,4,2334,60190,1333,21,9,484,474,5.9%,42.9%,50.0%
Value,2020-05-06 03:11:27,5,17,5,2753,60190,1353,15,7,475,470,4.6%,42.9%,50.0%
Value,2020-05-06 03:12:57,5,17,5,388,60190,1363,16,5,460,451,3.8%,42.9%,50.0%
Value,2020-05-06 03:14:24,5,13,5,7373,60190,1480,16,3,445,434,4.9%,42.9%,50.0%
Value,2020-05-06 03:15:55,4,13,5,215,60190,1486,11,3,438,432,3.7%,42.9%,50.0%
Value,2020-05-06 03:17:25,4,13,5,955,60190,1392,13,3,452,444,5.1%,42.9%,50.0%
Value,2020-05-06 03:18:53,4,13,5,225,60190,1195,20,5,456,444,3.8%,42.9%,50.0%
Value,2020-05-06 03:20:24,4,13,5,82,60190,1196,7,4,442,440,5.5%,43.0%,50.0%
Value,2020-05-06 03:21:55,4,13,5,850,60190,1160,19,5,440,432,4.2%,42.9%,50.0%
Value,2020-05-06 03:23:30,3,13,5,353,60190,1164,19,3,436,427,4.8%,43.0%,50.0%
Value,2020-05-06 03:25:03,4,13,5,66,60190,1162,24,2,446,432,6.1%,42.9%,50.0%
Value,2020-05-06 03:26:33,6,15,5,1174,60190,1177,15,3,428,422,5.9%,42.9%,50.0%
Value,2020-05-06 03:28:03,2,15,5,85,47778,1010,14,3,435,428,6.8%,42.9%,50.0%
Value,2020-05-06 03:29:32,1,15,5,648,47778,1018,22,4,441,427,4.3%,42.9%,50.0%
Value,2020-05-06 03:31:04,2,15,5,234,47778,989,12,4,437,431,5.3%,42.9%,50.0%
Value,2020-05-06 03:32:35,1,15,5,2939,47778,1037,14,4,434,426,5.3%,42.9%,50.0%
Value,2020-05-06 03:34:08,1,15,4,73,47778,1020,12,2,423,415,4.2%,42.9%,50.0%
Value,2020-05-06 03:35:37,2,15,4,674,47778,1036,14,1,430,420,5.3%,42.9%,50.0%
Value,2020-05-06 03:37:08,1,15,4,413,47778,1030,11,4,441,436,5.1%,42.9%,50.0%
Value,2020-05-06 03:38:41,2,15,4,48,47778,1013,18,5,428,420,3.2%,42.9%,50.0%
Value,2020-05-06 03:40:11,3,15,4,66,47778,985,18,4,429,425,3.5%,42.9%,50.0%
Value,2020-05-06 03:41:38,2,15,4,359,47778,966,19,4,454,446,4.7%,42.9%,50.0%
Value,2020-05-06 03:43:11,2,15,4,85,47778,952,18,3,462,453,3.4%,42.9%,50.0%
Value,2020-05-06 03:44:42,2,15,4,84,47778,927,21,2,449,435,4.3%,42.9%,50.0%
Value,2020-05-06 03:46:14,3,15,4,54,47778,913,18,3,455,446,3.6%,42.9%,50.0%
Value,2020-05-06 03:47:46,2,15,4,457,47778,918,18,2,449,438,8.9%,42.9%,50.0%
Value,2020-05-06 03:49:19,1,15,4,101,47778,914,19,2,460,448,5.9%,41.8%,50.0%
Value,2020-05-06 03:50:52,3,15,4,291,47778,901,20,5,496,488,5.0%,42.9%,50.0%
Value,2020-05-06 03:52:23,4,15,4,827,47778,902,13,3,439,434,3.5%,42.9%,50.0%
Value,2020-05-06 03:53:56,2,15,3,118,47778,875,22,2,474,460,3.8%,42.9%,50.0%
Value,2020-05-06 03:55:26,4,15,3,336,47778,877,16,3,461,455,3.9%,42.9%,50.0%
Value,2020-05-06 03:56:55,2,15,3,46,47778,866,22,6,475,469,5.3%,42.9%,50.0%
Value,2020-05-06 03:58:25,3,15,3,435,47778,868,17,6,448,443,3.9%,42.9%,50.0%
Value,2020-05-06 03:59:57,3,15,3,236,47778,861,25,3,455,441,4.9%,42.9%,50.0%
Value,2020-05-06 04:01:29,2,15,3,169,47778,850,14,3,455,452,7.5%,42.9%,50.0%
Value,2020-05-06 04:02:58,8,15,3,287,40389,649,20,3,473,464,4.1%,42.9%,50.0%
Value,2020-05-06 04:04:26,8,15,3,183,40389,631,26,4,482,468,6.1%,42.9%,50.0%
Value,2020-05-06 04:05:55,7,15,3,52,40389,602,24,6,444,433,4.4%,42.9%,50.0%
Value,2020-05-06 04:07:22,9,15,3,590,40389,612,22,6,489,485,5.5%,42.9%,50.0%
Value,2020-05-06 04:08:51,8,15,4,548,40389,577,30,6,510,498,6.9%,42.9%,50.0%
Value,2020-05-06 04:10:21,8,15,4,383,40389,569,30,5,525,514,7.3%,42.9%,50.0%
Value,2020-05-06 04:11:50,9,15,4,560,40389,530,27,3,519,504,6.2%,42.9%,50.0%
Value,2020-05-06 04:13:20,11,19,4,1332,40389,543,20,6,489,484,5.2%,42.9%,50.0%
Value,2020-05-06 04:14:48,11,19,4,1168,6088,444,33,7,523,505,4.8%,42.9%,50.0%
Value,2020-05-06 04:16:16,8,19,4,1002,6088,441,21,8,506,499,4.2%,42.9%,50.0%
Value,2020-05-06 04:17:45,8,19,4,1870,10186,479,21,16,498,497,5.7%,42.9%,50.0%
Value,2020-05-06 04:19:16,9,19,4,420,10186,467,34,6,494,480,5.4%,42.9%,50.0%
Value,2020-05-06 04:20:46,9,19,4,354,10186,473,26,5,516,507,5.7%,42.9%,50.0%
Value,2020-05-06 04:22:15,8,19,4,567,10186,474,30,4,506,498,5.7%,42.9%,50.0%
Value,2020-05-06 04:23:44,8,19,5,186,10186,465,25,3,485,479,6.8%,42.9%,50.0%
Value,2020-05-06 04:25:12,8,19,5,163,10186,465,34,5,507,491,8.0%,42.9%,50.0%
Value,2020-05-06 04:26:42,9,19,5,105,10186,449,27,5,498,493,4.1%,43.0%,50.0%
Value,2020-05-06 04:28:09,9,19,5,1830,10186,480,29,8,515,509,5.0%,42.9%,50.0%
Value,2020-05-06 04:29:40,7,19,5,230,10186,472,31,6,517,505,4.0%,42.9%,50.0%
Value,2020-05-06 07:43:33,11,27,7,2624,50181,1678,31,17,674,664,6.5%,43.0%,49.9%
Value,2020-05-06 07:44:58,7,27,7,723,50181,1694,24,14,609,600,3.9%,42.9%,49.9%
Value,2020-05-06 07:46:22,8,27,7,427,50181,1702,18,12,611,604,8.5%,42.9%,49.9%
Value,2020-05-06 07:47:44,8,27,7,301,42250,1457,14,22,613,622,6.8%,42.9%,49.9%
Value,2020-05-06 07:49:07,7,27,7,1355,42250,1464,23,19,639,637,4.8%,42.9%,49.9%
Value,2020-05-06 07:51:58,5,27,7,639,42250,1452,18,7,617,607,6.5%,42.9%,50.8%
Value,2020-05-06 07:53:23,3,27,7,374,42250,1451,20,4,626,615,3.9%,43.0%,50.8%
Value,2020-05-06 07:54:47,4,27,7,158,42250,1444,28,22,686,685,6.3%,42.9%,50.8%
Value,2020-05-06 07:56:14,6,27,7,398,42250,1450,24,14,724,719,4.1%,42.9%,49.9%
Value,2020-05-06 07:57:40,4,27,7,1117,42250,1458,23,13,697,691,6.4%,42.9%,49.9%
Value,2020-05-06 07:59:06,3,27,7,378,42250,1448,15,12,703,700,9.7%,42.9%,49.9%
Value,2020-05-06 08:00:29,6,27,7,2672,42250,1493,27,14,724,717,7.5%,43.0%,49.9%
Value,2020-05-06 08:01:51,6,27,7,583,42250,1499,48,23,754,740,5.3%,42.9%,49.9%
Value,2020-05-06 08:03:15,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.0%,42.9%,49.9%
Value,2020-05-06 08:04:39,9,27,7,22606,130419,2071,56,24,956,938,10.3%,42.9%,49.9%
Value,2020-05-06 08:06:04,7,17,7,3311,130419,1712,35,23,858,853,7.0%,42.9%,49.9%
Value,2020-05-06 08:07:28,7,17,7,7655,130419,1866,45,19,835,818,4.0%,42.9%,49.9%
Value,2020-05-06 08:08:55,5,17,7,332,130419,1840,26,16,847,841,5.4%,42.9%,49.9%
Value,2020-05-06 08:10:18,6,17,7,2532,130419,1869,33,13,860,846,5.0%,42.9%,49.9%
Value,2020-05-06 08:11:42,8,17,7,7732,130419,2013,42,18,851,833,11.0%,42.9%,49.9%
Value,2020-05-06 08:13:07,7,17,7,2448,130419,1965,38,20,954,942,6.9%,42.9%,49.9%
Value,2020-05-06 08:14:35,9,21,7,20225,130419,2212,44,35,1005,999,6.9%,43.0%,49.9%
Value,2020-05-06 08:16:08,22,39,7,25627,130419,2893,54,64,980,998,19.6%,43.0%,50.6%
Value,2020-05-06 08:17:34,17,39,7,13584,130419,3082,46,66,1023,1051,9.8%,43.0%,50.8%
Value,2020-05-06 08:19:00,10,39,8,2173,130419,3139,51,46,1053,1059,8.4%,43.0%,50.8%
Value,2020-05-06 08:20:35,15,39,8,1313,130419,3140,63,33,1147,1128,8.6%,43.0%,50.8%
Value,2020-05-06 08:22:01,15,39,8,8816,130419,3365,47,29,1272,1262,8.4%,43.1%,50.8%
Value,2020-05-06 08:23:32,13,39,8,8792,130419,3596,47,36,1286,1278,9.7%,43.1%,50.8%
Value,2020-05-06 08:25:01,17,39,9,11432,130419,4001,54,26,1385,1363,10.4%,43.0%,50.8%
Value,2020-05-06 08:26:31,23,39,9,5753,130419,3985,60,29,1609,1580,11.6%,43.1%,50.8%
Value,2020-05-06 08:28:03,27,39,9,6495,130419,4293,112,28,1891,1820,9.4%,43.1%,50.8%
Value,2020-05-06 08:29:32,26,39,10,6001,130419,4237,106,31,1862,1799,10.4%,43.1%,50.8%
Value,2020-05-06 08:31:04,20,39,10,14253,130419,4685,108,33,1788,1728,7.1%,43.2%,50.8%
Value,2020-05-06 08:32:36,16,39,10,11565,130419,4812,82,31,1767,1733,16.2%,43.1%,50.8%
Value,2020-05-06 08:34:09,21,39,11,8505,130419,5142,86,42,1780,1752,13.8%,43.1%,50.8%
Value,2020-05-06 08:35:41,15,39,11,6164,130419,5373,101,40,1850,1799,10.7%,43.1%,50.8%
Value,2020-05-06 08:37:11,14,39,11,8102,130419,5601,91,31,1862,1811,9.1%,43.1%,50.8%
Value,2020-05-06 08:38:46,18,39,11,3671,130419,5845,121,27,2051,1974,9.5%,43.1%,50.8%
Value,2020-05-06 08:40:15,26,39,12,8168,130419,5968,83,32,2141,2106,8.8%,43.1%,50.8%
Value,2020-05-06 08:41:44,22,39,12,15983,130419,6418,85,32,1967,1928,11.3%,43.2%,50.0%
Value,2020-05-06 08:43:11,25,39,12,9208,130419,6414,61,32,1891,1874,8.3%,43.3%,50.0%
Value,2020-05-06 08:44:40,21,39,13,11450,130419,6693,74,31,2041,2009,5.6%,43.1%,50.0%
Value,2020-05-06 08:46:10,17,39,13,9807,130419,6771,68,23,2023,1987,7.7%,43.1%,50.2%
Value,2020-05-06 08:47:40,11.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,13.4%,43.1%,50.8%
Value,2020-05-06 08:49:10,24,39,14,8310,130419,7073,115,54,2266,2231,12.7%,43.1%,50.8%
Value,2020-05-06 08:50:37,20,39,14,11126,130419,7402,110,49,2350,2307,9.2%,43.1%,50.8%
Value,2020-05-06 08:52:04,19,39,15,5017,130419,7368,80,54,2309,2302,10.1%,43.1%,50.8%
Value,2020-05-06 08:53:35,23,39,15,11115,130419,7561,86,50,2265,2242,10.6%,43.1%,50.8%
Value,2020-05-06 08:55:02,21,39,16,8948,130419,7943,77,50,2358,2351,9.7%,43.1%,50.8%
Value,2020-05-06 08:56:31,30,39,16,33374,130419,8559,80,45,2297,2281,11.9%,43.1%,50.0%
Value,2020-05-06 08:58:01,35,40,17,25028,130419,9334,67,44,2472,2451,18.0%,43.1%,50.0%
Value,2020-05-06 08:59:33,41,46,18,28357,130419,9807,71,40,2494,2472,9.0%,43.1%,50.0%
Value,2020-05-06 09:01:01,43,47,19,33715,130419,10936,75,39,2605,2577,8.2%,43.1%,50.0%
Value,2020-05-06 09:02:30,21.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.2%,43.1%,50.0%
Value,2020-05-06 09:03:59,54,79,21,28011,88106,12285,89,48,2824,2798,9.5%,43.1%,50.0%
Value,2020-05-06 09:05:29,34,79,21,37444,88106,12873,71,49,2644,2634,11.6%,43.1%,50.0%
Value,2020-05-06 09:06:55,39,79,22,25106,88106,13754,106,59,2858,2826,10.4%,43.1%,50.0%
Value,2020-05-06 09:08:20,39,79,23,24349,88106,14133,91,39,2678,2635,11.5%,43.1%,50.0%
Value,2020-05-06 09:09:45,40,79,24,31388,88106,15250,131,34,2905,2818,10.4%,43.1%,50.0%
Value,2020-05-06 09:11:11,32,79,25,24514,88106,15450,133,29,2732,2647,9.2%,43.1%,50.0%
Value,2020-05-06 09:12:38,26,79,25,24328,88106,16038,123,30,2702,2618,10.6%,43.1%,50.0%
Value,2020-05-06 09:14:05,23,79,25,29952,88106,16028,122,32,2774,2694,7.7%,43.1%,50.0%
Value,2020-05-06 09:15:32,24,79,25,12469,88106,15957,107,41,2979,2913,13.7%,43.1%,50.0%
Value,2020-05-06 09:16:58,26,79,26,12794,88106,15725,99,39,3021,2957,17.0%,43.1%,50.9%
Value,2020-05-06 09:18:23,22,79,26,13742,88106,16079,115,40,2825,2758,11.8%,43.1%,50.9%
Value,2020-05-06 09:19:47,22,79,26,12248,88106,16224,92,47,2785,2744,8.4%,43.2%,50.9%
Value,2020-05-06 09:21:12,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.2%,43.1%,50.9%
Value,2020-05-06 09:22:37,24,79,27,15429,88106,16563,137,58,2937,2880,10.7%,43.2%,50.0%
Value,2020-05-06 09:24:02,28,79,27,16789,88106,16781,98,64,3109,3084,11.5%,43.1%,50.0%
Value,2020-05-06 09:25:27,26,79,27,14631,88106,16870,81,51,2968,2946,8.3%,43.1%,50.0%
Value,2020-05-06 09:26:55,21,79,27,21205,90467,17321,127,46,3126,3056,8.3%,43.1%,50.0%
Value,2020-05-06 09:28:18,23,79,27,8005,90467,17176,99,35,2997,2944,7.3%,43.1%,50.0%
Value,2020-05-06 09:29:40,24,79,27,6916,90467,17030,104,34,3131,3079,10.6%,43.2%,50.0%
Value,2020-05-06 09:31:06,28,79,27,43815,205670,17611,148,38,3099,3002,9.5%,43.1%,50.0%
Value,2020-05-06 09:32:30,31,79,27,6610,205670,17690,78,39,3059,3046,11.1%,43.1%,50.0%
Value,2020-05-06 09:33:54,27,79,27,12174,205670,17653,65,40,3028,3017,10.4%,43.0%,50.0%
Value,2020-05-06 09:35:20,21,79,27,26883,205670,17915,63,40,3195,3189,8.6%,43.0%,50.0%
Value,2020-05-06 09:36:43,28,79,28,14879,205670,18187,75,41,3089,3068,12.0%,43.0%,50.0%
Value,2020-05-06 09:38:10,24,79,28,28368,205670,18416,66,40,3019,3003,6.7%,43.1%,50.0%
Value,2020-05-06 09:39:36,30,79,28,18979,205670,19105,86,43,3140,3110,8.7%,43.3%,50.0%
Value,2020-05-06 09:40:59,36,79,28,8142,205670,18818,102,52,3311,3282,10.1%,43.0%,50.0%
Value,2020-05-06 09:42:24,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,15.6%,43.0%,50.0%
Value,2020-05-06 09:43:49,26,79,28,6907,205670,18856,65,36,3080,3076,8.7%,43.1%,50.0%
Value,2020-05-06 09:45:12,21,79,28,12574,205670,18913,63,26,3146,3121,7.0%,43.1%,50.0%
Value,2020-05-06 09:46:36,21,79,28,11797,205670,19205,52,29,3075,3058,18.4%,43.2%,50.6%
Value,2020-05-06 09:48:01,22,79,28,2537,205670,18937,52,26,3337,3326,10.5%,43.0%,50.9%
Value,2020-05-06 09:49:28,25,79,28,98884,510242,20475,58,33,3275,3260,14.4%,43.0%,50.9%
Value,2020-05-06 09:50:57,11.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.5%,43.0%,50.9%
