,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-09 07:11:31,8,15,4,158,48078,838,19,15,817,618,3.7%,43.0%,51.8%
Value,2020-05-09 07:13:25,8,15,5,255,48078,843,15,7,759,557,5.2%,43.0%,51.8%
Value,2020-05-09 07:15:23,10,15,5,539,48078,840,17,10,781,582,5.2%,43.0%,51.8%
Value,2020-05-09 07:17:19,10,15,5,188,48078,756,29,12,866,657,3.4%,43.0%,51.8%
Value,2020-05-09 07:19:15,10,15,5,1738,48078,786,17,8,772,574,5.9%,43.0%,50.8%
Value,2020-05-09 07:21:09,9,15,5,218,48078,788,25,12,811,604,4.8%,43.0%,50.8%
Value,2020-05-09 07:23:12,8,15,5,193,48078,776,19,13,845,650,4.7%,43.0%,50.8%
Value,2020-05-09 07:25:13,10,15,6,222,48078,758,28,14,794,595,3.8%,43.0%,50.8%
Value,2020-05-09 07:27:07,8,15,6,4185,23698,568,18,9,777,574,6.2%,43.0%,50.8%
Value,2020-05-09 07:29:00,9,15,6,151,23698,492,27,8,887,684,6.5%,43.0%,50.8%
Value,2020-05-09 07:30:53,9,15,6,163,23698,554,46,5,895,671,8.6%,43.0%,50.8%
Value,2020-05-09 07:32:52,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.2%,43.0%,50.8%
Value,2020-05-09 07:34:50,9,15,6,861,23698,576,26,13,851,648,8.2%,43.0%,51.8%
Value,2020-05-09 07:36:57,10,16,7,929,23698,620,38,14,879,666,8.3%,43.0%,51.8%
Value,2020-05-09 07:38:59,9,16,7,128,23698,611,37,9,897,694,8.9%,43.0%,51.8%
Value,2020-05-09 07:41:06,5,16,7,4225,23698,712,50,18,987,782,7.1%,43.0%,51.8%
Value,2020-05-09 07:43:02,9,16,7,557,23698,651,29,13,900,695,6.6%,43.0%,51.8%
Value,2020-05-09 07:44:59,8,16,7,645,23698,661,27,15,979,778,8.5%,43.1%,51.8%
Value,2020-05-09 07:46:58,8,16,7,1556,101464,970,39,15,954,744,4.9%,43.1%,51.8%
Value,2020-05-09 07:49:01,6,16,7,1533,101464,1014,37,25,929,726,7.4%,43.0%,51.8%
Value,2020-05-09 07:51:01,5,16,7,5066,101464,1167,29,22,946,749,9.0%,43.0%,51.8%
Value,2020-05-09 07:52:54,7,16,8,13224,101464,1663,27,36,951,770,6.0%,43.0%,51.8%
Value,2020-05-09 07:54:48,5,16,8,819,101464,1619,27,15,949,747,4.6%,43.0%,51.8%
Value,2020-05-09 07:56:48,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.6%,43.0%,51.8%
Value,2020-05-09 07:58:47,6,18,8,725,101464,1700,20,14,992,792,13.7%,43.0%,51.8%
Value,2020-05-09 08:00:43,5,18,8,922,101464,1707,25,18,1036,834,4.4%,43.1%,51.8%
Value,2020-05-09 08:02:39,7,18,8,3592,101464,1776,22,10,990,786,6.7%,43.1%,51.9%
Value,2020-05-09 08:04:38,7,18,8,3353,101464,1849,61,14,1029,787,5.9%,43.1%,51.9%
Value,2020-05-09 08:06:38,10,18,8,3019,101464,1903,65,24,1085,853,6.4%,43.1%,51.9%
Value,2020-05-09 08:08:37,10,18,8,1954,101464,1910,86,16,1162,900,5.7%,43.1%,50.8%
Value,2020-05-09 08:10:34,11,18,8,3746,101464,1984,85,19,1096,841,5.7%,43.1%,50.8%
Value,2020-05-09 08:12:34,12,18,8,498,101464,2093,74,17,1148,903,9.2%,43.0%,50.8%
Value,2020-05-09 08:14:33,10,18,8,839,101464,2115,81,21,1243,994,5.5%,43.1%,50.8%
Value,2020-05-09 08:16:32,16,27,8,5079,101464,2212,101,16,1424,1152,6.9%,43.1%,50.8%
Value,2020-05-09 08:18:37,29,38,9,13016,101464,2690,115,37,1683,1410,10.9%,43.1%,50.8%
Value,2020-05-09 08:20:38,20,38,9,4082,101464,2743,127,41,1761,1493,8.0%,43.2%,50.8%
Value,2020-05-09 08:22:41,19,38,10,2275,101464,2844,156,46,1727,1431,5.6%,43.1%,50.8%
Value,2020-05-09 08:24:47,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.4%,43.1%,50.8%
Value,2020-05-09 08:26:47,28,38,11,6466,101464,3237,188,58,2215,1909,11.0%,43.1%,50.8%
Value,2020-05-09 08:28:52,33,38,12,26980,101464,4186,174,55,2352,2043,20.3%,43.1%,51.9%
Value,2020-05-09 08:30:50,35,42,13,23474,101464,4683,110,71,2406,2179,10.4%,43.2%,51.9%
Value,2020-05-09 08:32:49,30,51,13,13901,101464,4979,119,60,2503,2258,7.7%,43.1%,51.9%
Value,2020-05-09 08:34:52,32,51,14,11741,101464,5417,123,44,2566,2313,8.6%,43.1%,51.9%
Value,2020-05-09 08:36:57,37,51,15,11829,101464,5917,88,36,2643,2412,8.9%,43.2%,51.9%
Value,2020-05-09 08:38:56,30,51,16,7591,393040,7352,75,37,2596,2382,7.6%,43.2%,51.9%
Value,2020-05-09 08:40:57,38,51,17,16266,393040,7812,92,57,2762,2550,9.3%,43.2%,51.9%
Value,2020-05-09 08:42:57,41,51,18,15122,393040,8274,79,64,2719,2523,9.3%,43.2%,51.9%
Value,2020-05-09 08:44:57,33,57,19,13981,393040,8735,114,72,3002,2772,10.6%,43.2%,50.8%
Value,2020-05-09 08:46:52,42,57,20,21876,393040,9167,137,68,3110,2856,10.9%,43.2%,50.8%
Value,2020-05-09 08:48:50,48,57,21,14789,393040,9662,77,67,3116,2922,12.9%,43.2%,50.8%
Value,2020-05-09 08:50:47,39,57,22,19267,393040,10384,91,59,3232,3012,10.3%,43.1%,50.8%
Value,2020-05-09 08:52:50,43,57,23,27572,393040,10778,96,63,3220,3013,11.2%,43.2%,50.8%
Value,2020-05-09 08:54:58,38,57,24,12346,393040,11029,110,57,3260,3038,10.7%,43.1%,50.8%
Value,2020-05-09 08:56:57,28,57,25,12246,393040,11318,101,54,3246,3034,10.7%,43.1%,50.8%
Value,2020-05-09 08:58:56,35,57,26,15827,393040,11776,95,46,3246,3032,22.0%,43.1%,51.6%
Value,2020-05-09 09:00:51,36,57,27,25984,393040,12713,73,42,3280,3072,11.3%,43.2%,51.9%
Value,2020-05-09 09:02:50,29,57,28,21450,393040,13333,58,31,3146,2927,8.8%,43.2%,51.9%
Value,2020-05-09 09:04:49,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.1%,43.2%,51.9%
Value,2020-05-09 09:06:46,34,57,29,18020,393040,14030,59,26,3338,3130,15.9%,43.2%,51.9%
Value,2020-05-09 09:08:44,25,57,30,11198,393040,14269,64,38,3516,3313,8.7%,43.2%,51.9%
Value,2020-05-09 09:10:42,28,57,30,12707,393040,14505,62,53,3392,3198,9.4%,43.2%,51.9%
Value,2020-05-09 09:12:37,24,57,31,16513,393040,14947,60,54,3459,3267,9.9%,43.2%,51.9%
Value,2020-05-09 09:14:31,28,57,31,7582,393040,14957,73,46,3503,3297,10.5%,43.2%,50.9%
Value,2020-05-09 09:16:28,34,57,32,25578,393040,15324,67,44,3507,3309,9.5%,43.2%,50.9%
Value,2020-05-09 09:18:31,33,57,32,172705,949004,18041,60,50,3464,3260,13.6%,43.2%,50.9%
Value,2020-05-09 09:20:30,34,57,33,7802,949004,18124,72,43,3625,3432,12.3%,43.2%,50.9%
Value,2020-05-09 09:22:30,34,78,33,11133,949004,18353,65,37,3541,3344,11.3%,43.2%,50.9%
Value,2020-05-09 09:24:31,36,78,34,12079,949004,18617,74,53,3593,3388,24.5%,43.3%,51.9%
Value,2020-05-09 09:26:30,37,78,34,20560,949004,18881,71,54,3733,3543,11.9%,43.3%,51.9%
Value,2020-05-09 09:28:35,32,78,34,6911,949004,18669,109,50,3817,3589,12.0%,43.4%,51.9%
Value,2020-05-09 09:30:31,40,78,35,26079,949004,18682,102,53,3730,3515,9.5%,43.3%,51.9%
Value,2020-05-09 09:32:33,43,78,35,14418,949004,18764,82,47,3698,3485,9.4%,43.3%,51.9%
Value,2020-05-09 09:34:34,39,78,35,18057,949004,18859,95,50,3863,3646,11.6%,43.4%,51.9%
Value,2020-05-09 09:36:35,33,78,35,12420,949004,18704,89,41,3777,3559,15.4%,43.3%,51.9%
Value,2020-05-09 09:38:39,33,78,35,14630,949004,17828,109,36,3744,3515,12.8%,43.4%,51.9%
Value,2020-05-09 09:40:46,37,78,35,22126,949004,18053,106,57,3665,3448,13.2%,43.3%,51.9%
Value,2020-05-09 09:42:50,29,78,35,8618,949004,17531,93,53,3778,3560,12.4%,43.2%,51.9%
Value,2020-05-09 09:44:53,34,78,35,111895,949004,20762,82,57,3713,3505,10.6%,43.2%,50.9%
Value,2020-05-09 09:46:47,26,78,34,6429,949004,18890,65,38,3752,3544,11.7%,43.3%,50.9%
Value,2020-05-09 09:48:57,33,78,34,13052,949004,18391,95,41,3717,3487,10.2%,43.3%,50.9%
Value,2020-05-09 09:50:59,31,78,33,5895,949004,18208,119,52,4067,3826,13.0%,43.3%,50.9%
Value,2020-05-09 09:52:59,18.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.1%,43.3%,50.9%
Value,2020-05-09 09:54:59,29,78,33,6393,949004,18080,99,61,4006,3773,14.3%,43.3%,51.9%
Value,2020-05-09 09:57:00,33,78,33,17560,949004,18214,146,39,4139,3869,11.5%,43.3%,51.9%
Value,2020-05-09 09:58:56,39,78,33,10206,949004,18785,126,71,4276,4044,11.8%,43.3%,51.9%
Value,2020-05-09 10:00:59,37,78,33,65077,949004,19030,160,60,4279,3991,11.4%,43.4%,51.9%
Value,2020-05-09 10:03:04,33,78,33,24477,949004,19172,126,51,4056,3776,10.0%,43.2%,51.9%
Value,2020-05-09 10:05:04,36,78,34,12091,949004,19168,108,43,4241,3962,10.0%,43.3%,51.9%
Value,2020-05-09 10:07:09,35,78,34,17592,949004,19381,109,63,4102,3829,10.4%,43.2%,51.9%
Value,2020-05-09 10:09:01,30,78,34,12728,949004,19810,148,63,4195,3892,11.7%,43.2%,51.9%
Value,2020-05-09 10:11:00,29,78,34,26626,949004,20105,151,51,4155,3838,9.7%,43.1%,51.9%
Value,2020-05-09 10:12:57,34,78,34,20582,949004,20921,157,66,4367,4050,11.7%,43.1%,51.9%
Value,2020-05-09 10:14:50,31,78,34,30781,949004,21431,131,66,4201,3904,12.8%,43.1%,51.9%
Value,2020-05-09 10:16:42,51,78,35,38219,949004,22181,155,45,4338,3999,11.1%,43.3%,51.9%
Value,2020-05-09 10:18:38,51,78,36,33647,597280,20341,168,72,4476,4136,11.2%,43.2%,52.0%
Value,2020-05-09 10:20:36,39,73,35,17358,597280,21097,191,57,4529,4152,11.9%,43.3%,50.9%
Value,2020-05-09 10:22:29,48,73,36,31280,597280,21592,177,68,4483,4140,14.0%,43.2%,50.9%
Value,2020-05-09 10:24:27,45,73,36,21420,597280,22139,153,55,4322,3976,24.8%,43.2%,51.5%
Value,2020-05-09 10:26:25,34,73,36,21961,597280,22202,127,41,4295,3958,9.2%,43.2%,52.0%
Value,2020-05-09 10:28:22,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.2%,43.2%,52.0%
Value,2020-05-09 10:30:20,18.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.1%,43.3%,52.0%
Value,2020-05-09 10:32:15,45,73,36,13314,597280,22428,145,53,4379,4047,12.7%,43.2%,52.0%
Value,2020-05-09 10:34:13,42,73,36,12627,597280,22247,122,47,4435,4117,14.4%,43.2%,52.0%
Value,2020-05-09 10:36:08,45,73,36,22448,597280,22644,114,60,4278,3963,11.1%,43.3%,52.0%
Value,2020-05-09 10:38:07,37,73,37,24977,597280,23210,106,38,4104,3776,9.7%,43.2%,52.0%
Value,2020-05-09 10:40:00,49,73,37,46976,597280,23705,106,47,4091,3774,11.0%,43.2%,52.0%
Value,2020-05-09 10:42:00,34,73,37,15556,597280,24194,140,49,4091,3746,8.9%,43.1%,52.0%
Value,2020-05-09 10:43:52,18.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,14.0%,43.2%,52.0%
Value,2020-05-09 10:45:49,32,73,37,11618,325844,22475,131,40,4203,3858,11.8%,43.1%,50.9%
Value,2020-05-09 10:47:55,33,73,37,38011,325844,23007,113,47,4119,3794,15.7%,43.1%,50.9%
Value,2020-05-09 10:49:59,32,73,37,8467,325844,22828,127,62,4382,4071,19.2%,43.2%,52.0%
Value,2020-05-09 10:51:56,39,73,37,18358,325844,23120,174,61,4434,4117,12.7%,43.2%,52.0%
Value,2020-05-09 10:53:58,38,73,37,14953,325844,23180,163,58,4501,4174,13.4%,43.3%,52.0%
Value,2020-05-09 10:55:56,29,73,38,18060,325844,23515,133,44,4361,4025,13.9%,43.3%,52.0%
Value,2020-05-09 10:58:01,39,73,38,37332,325844,23835,151,58,4278,3937,10.0%,43.2%,52.0%
Value,2020-05-09 11:00:01,35,73,38,22009,325844,24627,143,44,4301,3957,11.7%,43.2%,52.0%
Value,2020-05-09 11:02:00,40,73,38,22397,294168,23997,171,67,4455,4095,12.0%,43.3%,52.0%
Value,2020-05-09 11:04:00,43,73,38,18429,294168,24046,124,50,4468,4137,12.6%,43.2%,52.0%
Value,2020-05-09 11:05:59,29,73,38,15140,294168,24070,70,33,4311,4018,11.5%,43.2%,52.0%
Value,2020-05-09 11:07:57,38,73,38,24213,294168,23987,99,62,4503,4208,14.6%,43.2%,52.0%
Value,2020-05-09 11:09:55,27,73,38,8988,294168,24098,71,70,4265,4011,13.6%,43.1%,50.9%
Value,2020-05-09 11:11:53,28,73,38,7615,294168,23188,93,62,4359,4073,13.1%,43.2%,50.9%
Value,2020-05-09 11:13:53,22,73,37,15152,294168,22765,75,52,4224,3944,12.4%,43.2%,50.9%
Value,2020-05-09 11:15:57,24,73,37,8968,294168,21893,63,46,4272,3995,13.2%,43.1%,50.9%
Value,2020-05-09 11:17:57,27,71,36,40959,294168,22029,75,41,4149,3860,13.9%,43.2%,50.9%
Value,2020-05-09 11:20:17,31,71,36,35001,294168,21720,89,59,4300,4024,15.8%,43.3%,52.0%
Value,2020-05-09 11:22:18,27,71,35,8541,294168,21113,76,48,4206,3924,9.1%,43.2%,52.0%
Value,2020-05-09 11:24:17,33,71,34,11416,294168,20637,82,42,4160,3867,11.8%,43.2%,52.0%
Value,2020-05-09 11:26:16,26,71,34,11151,294168,20319,72,35,4284,3983,10.3%,43.3%,52.0%
Value,2020-05-09 11:28:17,27,71,34,17906,294168,20524,68,37,4217,3929,11.3%,43.3%,52.0%
Value,2020-05-09 11:30:18,27,71,34,10617,294168,20374,67,32,4269,3969,9.9%,43.2%,52.0%
Value,2020-05-09 11:32:23,27,71,33,9635,294168,20158,105,55,4404,4092,8.3%,43.4%,52.0%
Value,2020-05-09 11:34:24,28,71,33,6465,294168,19739,73,44,4316,4031,9.6%,43.2%,52.0%
Value,2020-05-09 11:36:22,27,71,32,6928,294168,18797,72,41,4332,4043,9.4%,43.2%,52.0%
Value,2020-05-09 11:38:20,37,71,32,12265,294168,18509,61,35,4345,4061,11.5%,43.3%,52.0%
Value,2020-05-09 11:40:20,44,60,32,19667,294168,17650,90,55,4555,4263,11.9%,43.2%,52.0%
Value,2020-05-09 11:42:25,33,60,32,7994,294168,17470,89,55,4555,4262,11.6%,43.2%,52.0%
Value,2020-05-09 11:44:24,26,60,31,6546,294168,17321,103,45,4331,4020,12.5%,43.2%,52.0%
Value,2020-05-09 11:46:24,39,60,31,7883,294168,17335,83,47,4404,4115,12.3%,43.2%,50.9%
Value,2020-05-09 11:48:20,34,60,31,6833,294168,16719,102,49,4527,4226,14.2%,43.2%,51.0%
Value,2020-05-09 11:50:22,30,60,31,10793,294168,16473,88,40,4550,4248,14.0%,43.2%,51.0%
Value,2020-05-09 11:52:19,27,60,31,8786,294168,16083,81,38,4363,4065,10.9%,43.2%,51.0%
Value,2020-05-09 11:54:20,34,60,31,14252,294168,15986,76,35,4437,4142,11.2%,43.3%,51.0%
Value,2020-05-09 11:56:35,35,60,31,9860,294168,15545,81,57,4512,4235,14.1%,43.3%,52.0%
Value,2020-05-09 11:58:38,33,60,31,24561,177427,14544,67,53,4582,4314,12.9%,43.3%,52.0%
Value,2020-05-09 12:00:46,39,60,31,18855,177427,14056,77,38,4400,4111,11.9%,43.4%,51.0%
Value,2020-05-09 12:03:08,35,60,30,10984,177427,13878,66,41,4608,4332,11.1%,43.3%,51.0%
Value,2020-05-09 12:05:25,38,58,31,12380,177427,13569,66,37,4712,4437,14.4%,43.3%,51.0%
Value,2020-05-09 12:07:29,37,58,31,7654,177427,13233,81,46,4701,4423,10.6%,43.4%,51.0%
Value,2020-05-09 12:09:39,30,58,31,5421,177427,12924,75,31,4510,4223,10.8%,43.4%,51.0%
Value,2020-05-09 12:11:41,34,59,31,16958,177427,13297,67,31,4697,4412,10.0%,43.4%,51.0%
Value,2020-05-09 12:13:50,37,59,32,7597,177427,12921,75,50,4681,4412,13.0%,43.3%,51.0%
Value,2020-05-09 12:15:46,34,59,32,43141,204991,14317,73,57,4568,4307,9.9%,43.3%,51.0%
Value,2020-05-09 12:17:53,40,59,32,10884,204991,13643,61,54,4577,4324,11.4%,43.3%,51.0%
Value,2020-05-09 12:20:10,39,59,33,11487,204991,12394,53,42,4795,4538,20.7%,43.3%,51.6%
Value,2020-05-09 12:22:19,42,59,33,12434,204991,12318,63,34,4547,4269,9.1%,43.6%,52.1%
Value,2020-05-09 12:24:33,34,59,33,11291,204991,12492,55,28,4457,4176,13.8%,43.5%,52.1%
Value,2020-05-09 12:26:49,33,59,34,8700,204991,12060,72,30,4495,4198,11.5%,43.4%,52.0%
Value,2020-05-09 12:29:03,40,59,34,10281,204991,11909,73,68,4724,4474,10.6%,43.4%,52.0%
Value,2020-05-09 12:31:14,37,59,34,17706,204991,12223,53,57,4601,4350,9.7%,43.4%,51.0%
Value,2020-05-09 12:33:16,36,59,35,10245,403436,13323,79,59,4591,4317,11.0%,43.4%,51.0%
Value,2020-05-09 12:35:16,28,59,35,8183,403436,13493,74,36,4511,4221,10.8%,43.3%,51.0%
Value,2020-05-09 12:37:21,30,59,35,6560,403436,13415,100,37,4502,4195,11.0%,43.3%,51.0%
Value,2020-05-09 12:39:31,36,59,35,7310,403436,13511,77,33,4436,4151,11.4%,43.4%,51.0%
Value,2020-05-09 12:41:43,33,59,34,13838,403436,13485,70,36,4539,4255,13.2%,43.3%,51.0%
Value,2020-05-09 12:43:50,32,59,34,12401,403436,13876,72,28,4475,4181,13.0%,43.3%,51.0%
Value,2020-05-09 12:45:51,27,59,34,7484,403436,13762,62,39,4448,4179,12.7%,43.2%,51.0%
Value,2020-05-09 12:47:52,34,59,34,11171,403436,14580,51,28,4461,4191,12.6%,43.2%,51.0%
Value,2020-05-09 12:49:55,43,59,35,7549,403436,14502,82,40,4473,4196,11.9%,43.3%,51.0%
Value,2020-05-09 12:51:57,27,59,34,56372,403436,15079,73,42,4348,4074,12.7%,43.4%,52.1%
Value,2020-05-09 12:54:04,34,59,34,5504,403436,15028,63,42,4309,4041,10.6%,43.4%,52.1%
Value,2020-05-09 12:56:14,33,59,34,8893,403436,17071,61,39,4207,3936,10.0%,43.4%,51.0%
Value,2020-05-09 12:58:13,29,59,34,6732,403436,16593,58,40,4312,4043,9.0%,43.4%,51.0%
Value,2020-05-09 13:00:19,41,59,34,5529,403436,16917,66,34,4224,3943,10.4%,43.4%,51.0%
Value,2020-05-09 13:02:21,43,59,34,7177,403436,16486,88,53,4522,4243,10.1%,43.4%,51.0%
Value,2020-05-09 13:04:23,31,59,34,4317,403436,16402,79,66,4462,4197,11.1%,43.2%,51.0%
Value,2020-05-09 13:06:29,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.7%,43.2%,51.0%
Value,2020-05-09 13:08:28,26,59,34,10563,489679,17498,86,46,4516,4230,10.3%,43.2%,51.0%
Value,2020-05-09 13:10:33,23,59,33,11244,489679,17568,77,38,4225,3942,7.9%,43.2%,51.0%
Value,2020-05-09 13:12:38,37,59,33,12662,489679,17560,74,35,4154,3869,11.6%,43.2%,51.0%
Value,2020-05-09 13:14:40,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,14.1%,43.2%,51.0%
Value,2020-05-09 13:16:43,29,59,33,12403,489679,16287,81,65,4447,4193,10.6%,43.4%,52.1%
Value,2020-05-09 13:18:47,24,59,32,16555,489679,16327,70,45,4389,4120,8.3%,43.2%,52.1%
Value,2020-05-09 13:20:50,29,57,32,14184,608852,18522,57,37,4370,4101,9.2%,43.2%,52.1%
Value,2020-05-09 13:22:53,36,57,32,22852,608852,18654,106,42,4195,3893,10.8%,43.3%,52.1%
Value,2020-05-09 13:24:51,35,57,32,5295,608852,18745,87,39,4129,3844,10.9%,43.3%,52.1%
Value,2020-05-09 13:26:49,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.3%,43.3%,51.0%
Value,2020-05-09 13:28:54,32,57,32,7054,608852,18577,91,31,4166,3875,10.4%,43.3%,51.0%
Value,2020-05-09 13:31:00,32,57,32,25283,608852,18895,80,30,4118,3827,8.6%,43.2%,51.0%
Value,2020-05-09 13:32:57,33,57,32,7542,608852,17665,87,45,4049,3755,8.9%,43.3%,51.0%
Value,2020-05-09 13:34:59,21,57,31,7494,608852,17435,55,33,3909,3627,8.1%,43.2%,51.0%
Value,2020-05-09 13:36:59,24,57,31,4077,608852,17373,85,38,3973,3684,9.2%,43.1%,51.0%
Value,2020-05-09 13:39:07,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.9%,43.2%,51.0%
Value,2020-05-09 13:41:08,34,57,31,4941,608852,17254,74,57,4213,3940,9.3%,43.2%,51.0%
Value,2020-05-09 13:43:09,31,57,31,12416,608852,17010,91,53,4085,3799,11.5%,43.2%,51.0%
Value,2020-05-09 13:45:16,27,57,31,5974,608852,17115,93,59,4032,3749,10.4%,43.2%,51.0%
Value,2020-05-09 13:47:21,27,57,31,6305,608852,16204,89,51,3968,3675,8.5%,43.3%,52.1%
Value,2020-05-09 13:49:18,35,57,30,10923,608852,16224,103,58,3998,3697,10.6%,43.4%,52.1%
Value,2020-05-09 13:51:11,30,57,30,8436,608852,16377,66,50,4055,3780,10.6%,43.4%,52.1%
Value,2020-05-09 13:53:09,31,57,30,19849,608852,15858,63,31,4102,3807,12.5%,43.3%,52.1%
Value,2020-05-09 13:55:05,38,57,30,22125,608852,14113,75,37,4058,3761,8.7%,43.3%,52.1%
Value,2020-05-09 13:57:00,37,57,31,21724,608852,14571,81,70,4202,3920,9.1%,43.4%,52.1%
Value,2020-05-09 13:58:55,43,57,31,28925,608852,14714,86,52,4166,3879,9.8%,43.4%,52.1%
Value,2020-05-09 14:00:54,33,57,31,20005,608852,15350,96,48,4210,3915,10.6%,43.3%,52.1%
Value,2020-05-09 14:02:49,34,57,31,7476,608852,15077,87,35,4147,3844,8.9%,43.3%,52.1%
Value,2020-05-09 14:04:45,43,61,31,257156,1496360,23558,109,33,4304,3985,9.9%,43.3%,52.1%
Value,2020-05-09 14:06:52,29,61,31,7791,1496360,18119,153,33,4100,3735,12.5%,43.3%,52.1%
Value,2020-05-09 14:08:55,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,13.9%,43.3%,52.1%
Value,2020-05-09 14:11:00,34,61,31,10163,1496360,19371,84,39,4170,3875,9.5%,43.3%,52.1%
Value,2020-05-09 14:13:08,33,61,31,11823,1496360,19689,78,37,4117,3820,13.3%,43.3%,52.1%
