,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-01 02:49:52,2,14,4,4305,23776,387,11,5,48244,321,10.6%,41.7%,44.2%
Value,2020-05-01 02:51:25,1,14,4,60,23776,386,15,5,48243,310,7.2%,41.7%,44.2%
Value,2020-05-01 02:53:00,1,14,3,33,23776,383,11,4,48271,326,6.3%,41.7%,44.2%
Value,2020-05-01 02:54:36,1,14,3,41,23776,352,15,6,48287,321,8.6%,41.7%,44.2%
Value,2020-05-01 02:56:11,1,14,3,175,23776,351,14,4,48294,309,5.4%,41.8%,44.2%
Value,2020-05-01 02:57:49,1,14,3,64,23776,351,12,3,48323,315,11.7%,41.8%,43.3%
Value,2020-05-01 02:59:26,3,14,3,200,23776,326,11,5,48343,319,7.6%,41.8%,43.3%
Value,2020-05-01 03:01:05,2,14,3,527,23776,338,10,16,48384,351,6.8%,41.7%,43.3%
Value,2020-05-01 03:02:44,2,14,3,2889,23776,379,13,13,48381,334,8.1%,41.7%,43.3%
Value,2020-05-01 03:04:21,1,14,3,119,23776,374,13,8,48382,317,11.6%,41.7%,43.3%
Value,2020-05-01 03:05:57,2,14,3,1469,23776,398,14,8,48405,321,5.6%,41.7%,43.3%
Value,2020-05-01 03:07:36,2,14,2,74,23776,443,9,4,48392,304,6.3%,41.7%,43.3%
Value,2020-05-01 03:09:11,1,14,2,48,23776,434,8,4,48394,304,6.2%,41.7%,43.3%
Value,2020-05-01 03:10:47,2,14,2,2848,23776,471,31,7,48441,322,6.5%,41.8%,43.3%
Value,2020-05-01 03:12:25,3,13,2,42,23776,462,30,7,48435,311,5.0%,41.7%,43.3%
Value,2020-05-01 03:14:00,2,13,2,194,23776,452,37,4,48442,308,9.0%,41.7%,43.3%
Value,2020-05-01 03:15:38,3,13,2,85,23776,497,50,17,48457,318,9.1%,41.8%,43.3%
Value,2020-05-01 03:17:15,4,13,2,59,23776,495,40,13,48476,312,7.2%,41.7%,43.3%
Value,2020-05-01 03:18:53,7,13,2,87,23776,493,43,11,48500,314,9.6%,41.8%,44.2%
Value,2020-05-01 03:20:31,8,13,2,3899,23776,610,47,9,48554,340,4.1%,41.7%,44.2%
Value,2020-05-01 03:22:03,9,17,2,2885,23776,589,47,10,48540,310,11.1%,41.8%,44.2%
Value,2020-05-01 03:23:42,8,17,3,38,23776,588,35,9,48557,315,5.7%,41.8%,44.2%
Value,2020-05-01 03:25:19,7,17,3,2912,23776,637,41,5,48566,308,7.5%,41.7%,44.2%
Value,2020-05-01 03:26:56,6,17,3,116,23776,633,46,7,48608,321,9.9%,41.8%,44.2%
Value,2020-05-01 03:28:30,9,17,3,85,23776,634,35,5,48600,301,6.4%,41.8%,43.3%
Value,2020-05-01 03:30:09,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,11.0%,41.8%,43.3%
Value,2020-05-01 03:31:45,6,17,3,57,23776,630,37,5,48641,315,7.4%,41.8%,43.3%
Value,2020-05-01 03:33:24,6,17,3,87,23776,631,34,3,48660,312,9.8%,41.8%,43.3%
Value,2020-05-01 03:35:01,7,17,3,57,23776,631,37,3,48679,314,7.7%,41.8%,43.3%
Value,2020-05-01 03:36:39,7,17,4,57,23776,621,34,4,48694,304,5.9%,41.9%,43.3%
Value,2020-05-01 03:38:16,5,17,4,131,23776,560,35,6,48715,303,9.8%,41.8%,43.3%
Value,2020-05-01 03:39:53,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.1%,41.8%,43.3%
Value,2020-05-01 03:41:30,8,17,4,109,23776,543,37,9,48773,322,8.3%,41.8%,43.3%
Value,2020-05-01 03:43:09,7,17,4,141,23776,542,31,7,48785,321,6.9%,41.8%,43.3%
Value,2020-05-01 03:44:47,8,17,4,134,23776,550,32,6,48775,307,14.1%,41.8%,43.3%
Value,2020-05-01 03:46:24,6,17,4,160,23776,548,37,3,48810,318,6.1%,41.9%,43.3%
Value,2020-05-01 03:48:00,7,17,4,55,23776,548,35,3,48819,314,4.1%,41.8%,43.3%
Value,2020-05-01 03:49:35,8,17,5,47,16864,476,38,3,48847,331,8.6%,41.8%,44.2%
Value,2020-05-01 03:51:10,6,17,5,57,16864,482,37,5,48846,316,8.7%,41.8%,44.2%
Value,2020-05-01 03:52:48,9,17,5,57,16864,482,34,6,48881,332,8.1%,41.9%,44.2%
Value,2020-05-01 03:54:23,7,17,5,183,16864,485,39,7,48905,339,4.6%,41.9%,44.2%
Value,2020-05-01 03:55:58,6,17,5,519,16864,494,36,4,48904,330,9.9%,41.8%,44.2%
Value,2020-05-01 10:55:08,25,35,18,14562,56255,6621,67,31,3427,2011,10.1%,39.7%,44.3%
Value,2020-05-01 10:57:14,23,35,18,10069,56255,6755,65,53,3419,1998,8.1%,39.7%,44.3%
Value,2020-05-01 10:58:56,21,35,18,8335,56255,6710,76,52,3482,2041,9.2%,39.7%,44.3%
Value,2020-05-01 11:00:51,31,36,18,13144,56255,6943,77,43,3580,2099,8.3%,39.8%,44.3%
Value,2020-05-01 11:02:36,30,37,19,14023,56255,7141,66,32,3528,2027,8.6%,39.8%,44.3%
Value,2020-05-01 11:04:42,37,51,19,17168,56255,7325,56,63,3502,2013,8.1%,39.8%,44.3%
Value,2020-05-01 11:06:52,40,54,20,18837,71711,7756,56,76,3523,2047,9.0%,39.9%,44.3%
Value,2020-05-01 11:08:46,30,54,20,12032,71711,7939,51,48,3498,1968,6.5%,39.8%,44.3%
Value,2020-05-01 11:10:34,24,54,20,9377,71711,8041,52,46,3581,2046,9.0%,39.8%,43.4%
Value,2020-05-01 11:12:21,20,54,20,12990,71711,8235,42,26,3602,2028,10.2%,39.7%,43.4%
Value,2020-05-01 11:14:14,17,54,20,8223,71711,8285,40,25,3518,1927,7.8%,39.8%,43.4%
Value,2020-05-01 11:15:55,17,54,20,5206,71711,8452,30,23,3533,1940,14.1%,39.8%,44.3%
Value,2020-05-01 11:17:47,6.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.5%,39.8%,44.3%
Value,2020-05-01 11:27:28,18,54,19,7810,75115,8384,57,24,3673,1994,6.6%,39.8%,43.4%
Value,2020-05-01 11:29:00,15,54,19,15137,75115,8798,55,27,3746,2055,7.7%,39.8%,43.4%
Value,2020-05-01 11:30:36,18,54,19,13265,75115,8793,47,22,3780,2073,8.7%,39.7%,43.4%
Value,2020-05-01 11:32:11,21,54,20,12019,75115,9090,47,38,3750,2044,7.1%,39.9%,43.4%
Value,2020-05-01 11:33:46,16,54,20,6008,75115,8945,49,33,3664,1940,8.5%,39.7%,43.4%
Value,2020-05-01 11:35:19,16,54,20,8245,75115,9082,52,35,3664,1915,6.6%,39.7%,43.4%
Value,2020-05-01 11:36:54,22,54,20,7793,75115,9156,45,64,3740,2009,8.6%,39.8%,43.4%
Value,2020-05-01 11:38:40,23,54,20,7628,75115,9340,59,66,3776,2020,8.1%,39.8%,43.4%
Value,2020-05-01 11:40:29,17,54,20,7914,75115,9469,52,50,3698,1920,9.4%,39.8%,43.4%
Value,2020-05-01 11:42:27,14,54,20,19915,75115,9762,49,28,3651,1848,7.9%,39.8%,43.4%
Value,2020-05-01 11:44:31,20,54,20,7563,75115,9774,56,40,3767,1974,11.3%,39.8%,43.4%
Value,2020-05-01 11:46:41,13,54,20,10738,75115,9896,50,31,3759,1941,6.9%,39.8%,44.3%
Value,2020-05-01 11:48:31,9,54,20,2694,75115,9943,57,23,3805,1948,9.4%,39.8%,44.3%
