,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-09 08:03:57,16,41,8,3001,132083,1916,62,22,1103,738,5.2%,41.8%,62.9%
Value,2020-05-09 08:06:00,14,41,9,1615,132083,1886,62,12,1092,716,5.3%,41.8%,62.9%
Value,2020-05-09 08:07:59,16,41,9,10475,132083,2174,61,13,1171,797,6.6%,41.6%,61.9%
Value,2020-05-09 08:09:55,18,41,9,2706,132083,2240,65,32,1194,834,3.9%,41.6%,61.9%
Value,2020-05-09 08:11:53,13,41,10,2058,132083,2281,73,22,1300,926,3.5%,41.6%,61.9%
Value,2020-05-09 08:13:54,14,41,10,2388,132083,2440,60,19,1322,958,2.7%,41.6%,61.9%
Value,2020-05-09 08:15:52,17,41,10,2719,132083,2606,64,26,1481,1124,3.7%,41.6%,61.9%
Value,2020-05-09 08:17:55,22,47,11,4550,132083,2758,52,29,1601,1259,3.5%,41.7%,61.9%
Value,2020-05-09 08:19:56,23,47,12,10311,132083,2986,54,27,1607,1261,3.5%,41.7%,61.9%
Value,2020-05-09 08:22:00,19,47,12,5696,132083,2944,56,26,1722,1374,5.1%,41.7%,61.9%
Value,2020-05-09 08:24:06,17,47,13,5707,132083,3120,55,28,1948,1601,3.5%,41.7%,61.9%
Value,2020-05-09 08:26:10,23,47,13,10558,132083,3458,105,40,1870,1480,6.3%,41.6%,61.9%
Value,2020-05-09 08:28:08,18,47,14,14457,132083,3889,66,42,1866,1511,3.4%,41.7%,61.9%
Value,2020-05-09 08:30:10,29,47,15,4505,132083,4194,68,39,2250,1890,6.3%,41.7%,62.9%
Value,2020-05-09 08:32:09,35,47,16,13026,132083,4564,102,62,2408,2042,6.3%,41.7%,62.9%
Value,2020-05-09 08:34:10,30,47,17,6202,132083,5246,82,61,2177,1835,6.3%,41.7%,62.9%
Value,2020-05-09 08:36:14,27,47,17,10656,132083,5710,83,50,2347,1986,5.6%,41.7%,62.9%
Value,2020-05-09 08:38:14,29,47,18,7076,132083,5794,102,34,2459,2074,4.7%,41.7%,62.9%
Value,2020-05-09 08:40:15,28,47,19,11932,132083,6162,94,48,2499,2134,4.3%,41.7%,62.9%
Value,2020-05-09 08:42:18,29,47,19,12195,132083,6595,95,52,2438,2074,4.0%,41.7%,62.9%
Value,2020-05-09 08:44:13,26,47,20,6969,132083,7039,71,50,2623,2280,5.4%,41.7%,61.9%
Value,2020-05-09 08:46:11,26,47,20,7229,96409,7003,70,43,2515,2164,6.9%,41.7%,61.9%
Value,2020-05-09 08:48:11,25,47,20,19343,96409,7937,64,46,2410,2064,6.5%,41.7%,61.9%
Value,2020-05-09 08:50:08,24,47,21,15293,96409,8226,81,64,2664,2319,8.5%,41.7%,61.9%
Value,2020-05-09 08:52:07,32,48,21,11461,96409,8625,95,61,2746,2385,6.6%,41.7%,61.9%
Value,2020-05-09 08:54:17,31,48,22,15900,96409,9231,91,50,2818,2464,6.0%,41.7%,61.9%
Value,2020-05-09 08:56:14,30,48,23,29414,96409,10011,90,35,2683,2317,6.1%,41.7%,61.9%
Value,2020-05-09 08:58:18,30,48,23,14511,96409,10162,71,35,2806,2452,5.9%,41.8%,61.9%
Value,2020-05-09 09:00:12,29,48,23,7271,96409,10385,86,45,2872,2511,5.1%,41.8%,63.0%
Value,2020-05-09 09:02:10,28,48,24,17209,96409,10795,87,40,2869,2506,5.2%,41.9%,62.9%
Value,2020-05-09 09:04:10,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Off,Enabled,Non-inline,5.3%,41.8%,62.9%
Value,2020-05-09 09:06:07,35,48,24,7800,96409,11281,104,42,3063,2687,7.3%,41.7%,62.9%
Value,2020-05-09 09:08:01,25,48,25,8053,96409,11316,76,43,2979,2646,4.7%,41.8%,62.9%
Value,2020-05-09 09:10:05,24,48,25,14422,96409,11603,116,41,3017,2633,6.0%,41.8%,62.9%
Value,2020-05-09 09:12:00,38,61,26,11179,96409,11837,84,35,3012,2659,6.1%,41.8%,62.9%
Value,2020-05-09 09:13:57,30,61,26,24644,96409,12108,77,36,3167,2819,8.7%,41.8%,61.9%
Value,2020-05-09 09:15:49,26,61,27,7051,96409,12300,85,28,3157,2780,5.8%,41.8%,61.9%
Value,2020-05-09 09:17:49,26,61,27,24897,96409,12869,95,31,3124,2740,6.7%,41.7%,61.9%
Value,2020-05-09 09:19:49,34,61,27,13952,96409,13059,95,29,3185,2801,7.4%,41.8%,61.9%
Value,2020-05-09 09:21:52,26,61,28,86012,261048,14539,84,27,3172,2795,5.9%,41.7%,61.9%
Value,2020-05-09 09:23:50,29,61,28,14133,261048,14923,94,34,3196,2810,11.7%,41.8%,63.0%
Value,2020-05-09 09:25:51,49,61,29,22494,261048,15331,102,38,3266,2874,6.6%,42.0%,63.0%
Value,2020-05-09 09:27:52,44,61,29,25420,261048,15649,96,45,3307,2932,7.0%,42.0%,63.0%
Value,2020-05-09 09:29:51,46,80,30,19979,261048,16070,103,34,3325,2940,6.4%,41.9%,63.0%
Value,2020-05-09 09:31:51,55,80,31,33410,261048,16450,122,43,3355,2978,8.7%,41.9%,63.0%
Value,2020-05-09 09:33:55,53,80,32,44903,261048,17339,130,58,3498,3126,5.3%,41.9%,63.0%
Value,2020-05-09 09:35:50,49,80,32,42930,261048,17798,116,36,3409,3021,6.1%,41.9%,63.0%
Value,2020-05-09 09:37:56,47,80,33,17805,261048,18447,122,36,3275,2877,6.8%,41.9%,63.0%
Value,2020-05-09 09:40:05,42,80,34,17691,261048,18677,108,32,3280,2896,5.3%,41.8%,63.0%
Value,2020-05-09 09:42:10,37,80,34,14601,261048,18833,108,28,3239,2841,5.4%,41.8%,63.0%
Value,2020-05-09 09:44:13,25,80,34,47750,261048,19885,143,34,3346,2937,7.0%,41.8%,61.9%
Value,2020-05-09 09:46:11,31,80,34,18371,261048,19485,165,52,3489,3074,6.0%,41.8%,61.9%
Value,2020-05-09 09:48:11,30,80,35,24201,261048,19704,144,76,3496,3122,6.3%,41.8%,61.9%
Value,2020-05-09 09:50:19,25,80,35,8724,261048,19247,121,91,3659,3325,5.3%,41.9%,61.9%
Value,2020-05-09 09:52:19,31,80,35,19326,261048,19440,134,65,3557,3180,3.8%,41.8%,61.9%
Value,2020-05-09 09:54:18,24,80,34,9826,261048,19288,87,51,3388,3033,7.5%,41.8%,63.0%
Value,2020-05-09 09:56:20,33,80,34,7186,261048,18757,80,36,3313,2946,3.9%,41.8%,63.0%
Value,2020-05-09 09:58:14,32,80,34,6099,261048,18525,72,26,3394,3023,7.2%,41.8%,63.0%
Value,2020-05-09 10:00:17,29,80,34,3130,261048,18299,94,38,3700,3327,7.1%,41.8%,63.0%
Value,2020-05-09 10:02:21,32,80,35,9930,261048,19224,96,47,3508,3136,6.4%,41.9%,63.0%
Value,2020-05-09 10:04:25,31,80,35,13654,261048,19300,92,43,3558,3184,6.4%,41.9%,63.0%
Value,2020-05-09 10:06:25,32,80,35,9433,295388,19949,99,33,3674,3281,8.2%,41.8%,63.0%
Value,2020-05-09 10:08:22,32,80,35,7292,295388,20111,125,40,3743,3332,7.0%,41.8%,63.0%
Value,2020-05-09 10:10:19,36,80,35,10530,295388,20207,101,57,3702,3347,8.2%,41.9%,63.0%
Value,2020-05-09 10:12:16,34,80,35,4705,295388,20158,88,61,3634,3284,5.6%,42.0%,63.0%
Value,2020-05-09 10:14:11,41,80,36,15207,295388,20313,100,55,3760,3398,5.3%,41.9%,63.0%
Value,2020-05-09 10:16:05,32,80,36,6340,295388,20212,103,44,3570,3180,5.1%,41.9%,63.0%
Value,2020-05-09 10:17:59,39,80,36,13442,295388,19858,141,49,3665,3250,7.9%,41.9%,63.0%
Value,2020-05-09 10:19:57,41,80,36,25720,295388,20542,104,44,3899,3518,5.2%,41.9%,62.0%
Value,2020-05-09 10:21:52,39,80,37,12848,295388,19189,130,47,3847,3447,6.3%,41.9%,62.0%
Value,2020-05-09 10:23:46,41,80,37,11179,295388,19327,178,59,3834,3402,6.5%,41.9%,62.0%
Value,2020-05-09 10:25:45,36,80,37,11071,295388,19158,109,58,3757,3384,6.0%,41.9%,63.0%
Value,2020-05-09 10:27:44,37,80,36,26761,295388,19071,98,32,3737,3343,5.3%,41.9%,63.0%
Value,2020-05-09 10:29:40,26,72,35,14624,295388,18867,99,41,3662,3268,6.6%,41.9%,63.0%
Value,2020-05-09 10:31:38,30,65,35,32528,295388,18967,95,48,3646,3261,5.8%,41.9%,63.0%
Value,2020-05-09 10:33:31,27,65,34,25831,295388,18862,63,46,3636,3280,5.3%,41.9%,63.0%
Value,2020-05-09 10:35:30,24,55,33,5513,295388,17813,54,35,3622,3265,4.7%,42.0%,63.0%
Value,2020-05-09 10:37:27,31,55,32,21294,295388,17870,58,33,3448,3085,7.5%,41.9%,63.0%
Value,2020-05-09 10:39:21,36,55,32,25059,295388,17864,97,67,3721,3357,12.8%,41.9%,63.0%
Value,2020-05-09 10:41:21,34,55,32,14837,295388,17920,79,64,3721,3366,5.4%,41.9%,63.0%
Value,2020-05-09 10:43:15,39,58,32,9514,295388,17062,52,54,3653,3316,5.5%,41.9%,63.0%
Value,2020-05-09 10:45:08,30,58,32,7396,295388,16974,63,38,3557,3196,5.8%,41.9%,62.0%
Value,2020-05-09 10:47:12,32,58,32,14087,295388,16517,65,36,3588,3227,4.8%,41.9%,62.0%
Value,2020-05-09 10:49:15,31,58,33,14600,295388,17066,41,33,3441,3092,9.3%,41.9%,63.0%
Value,2020-05-09 10:51:15,39,64,33,18365,295388,17017,53,28,3544,3177,5.1%,41.9%,63.0%
Value,2020-05-09 10:53:19,24,64,33,13701,295388,17013,65,42,3648,3285,4.3%,41.9%,63.0%
Value,2020-05-09 10:55:19,35,64,33,13041,295388,17507,55,32,3617,3262,4.0%,41.9%,63.0%
Value,2020-05-09 10:57:22,31,64,33,9330,295388,17554,50,31,3565,3208,5.6%,41.9%,63.0%
Value,2020-05-09 10:59:18,30,64,33,34843,295388,18613,48,46,3805,3474,8.2%,42.0%,63.0%
Value,2020-05-09 11:01:20,29,64,33,7971,295388,17304,68,51,3721,3368,4.7%,41.9%,63.0%
Value,2020-05-09 11:03:18,28,64,33,9001,295388,17343,51,45,3637,3294,5.3%,41.9%,63.0%
Value,2020-05-09 11:05:18,33,64,33,9314,155087,16652,52,47,3602,3263,4.4%,41.9%,63.0%
Value,2020-05-09 11:07:18,31,64,33,12612,155087,16658,55,28,3527,3169,5.1%,41.9%,63.0%
Value,2020-05-09 11:09:16,28,64,32,9823,155087,16528,53,31,3458,3102,8.1%,41.8%,62.0%
Value,2020-05-09 11:11:14,40,64,33,12756,155087,16611,45,36,3537,3196,5.4%,41.8%,62.0%
Value,2020-05-09 11:13:15,41,64,33,8449,155087,16354,46,28,3411,3060,6.9%,41.7%,62.0%
Value,2020-05-09 11:15:16,26,64,32,7639,155087,16433,43,23,3254,2896,4.2%,41.8%,62.0%
Value,2020-05-09 11:17:15,32,64,32,13464,155087,16370,44,29,3332,2986,4.6%,41.8%,62.0%
Value,2020-05-09 11:19:32,23,64,31,2623,155087,15283,35,22,3236,2882,9.3%,41.8%,63.1%
Value,2020-05-09 11:21:36,26,64,31,11625,155087,15478,53,28,3483,3121,4.7%,41.8%,63.1%
Value,2020-05-09 11:23:37,25,64,30,8780,155087,15068,39,21,3328,2964,4.7%,41.8%,63.1%
Value,2020-05-09 11:25:35,23,64,30,12684,155087,14879,38,26,3448,3096,5.8%,41.8%,63.1%
Value,2020-05-09 11:27:38,30,64,30,19167,155087,14779,48,30,3498,3141,6.4%,41.8%,63.1%
Value,2020-05-09 11:29:37,34,64,30,8026,155087,14302,51,39,3532,3175,7.9%,41.8%,63.1%
Value,2020-05-09 11:31:42,25,64,30,14020,155087,13846,53,45,3565,3210,5.6%,41.8%,63.1%
Value,2020-05-09 11:33:42,25,64,30,6269,155087,13081,50,45,3336,2991,5.1%,41.8%,63.1%
Value,2020-05-09 11:35:42,28,64,30,7163,155087,12857,55,37,3502,3148,5.6%,41.8%,63.1%
Value,2020-05-09 11:37:39,19,64,30,5394,155087,12486,49,35,3393,3032,4.8%,41.9%,63.1%
Value,2020-05-09 11:39:40,19,64,29,5459,155087,11947,44,36,3344,2994,4.1%,41.8%,63.1%
Value,2020-05-09 11:41:43,22,64,29,5338,155087,11635,50,26,3356,2998,6.4%,41.8%,63.1%
Value,2020-05-09 11:43:42,17,64,28,5573,155087,11513,39,24,3410,3049,6.8%,41.7%,63.1%
Value,2020-05-09 11:45:43,21,64,28,4614,155087,11301,47,32,3450,3090,6.6%,41.8%,62.0%
Value,2020-05-09 11:47:39,23,64,27,5903,155087,10753,47,30,3499,3136,4.7%,41.8%,62.0%
Value,2020-05-09 11:49:41,19,64,27,12875,155087,10691,34,23,3503,3144,5.4%,42.1%,62.0%
Value,2020-05-09 11:51:41,20,54,27,4510,155087,10323,36,25,3467,3106,5.1%,41.7%,62.0%
Value,2020-05-09 11:53:38,19,54,26,5854,155087,9688,46,19,3378,3004,5.9%,41.8%,62.0%
Value,2020-05-09 11:55:56,16,54,26,2684,2978553,17571,34,17,3381,3021,8.5%,41.8%,63.1%
Value,2020-05-09 11:57:59,25,54,26,2974,2978553,17905,39,19,3432,3069,5.7%,41.8%,63.1%
Value,2020-05-09 12:00:04,26,54,25,4333,2978553,17208,42,14,3557,3187,7.5%,41.8%,62.0%
Value,2020-05-09 12:02:15,23,54,25,11485,2978553,16862,99,29,3656,3250,4.1%,41.8%,62.0%
Value,2020-05-09 12:04:43,26,54,25,2859,2978553,16904,193,26,3771,3271,4.6%,41.9%,62.0%
Value,2020-05-09 12:06:46,36,54,25,14151,2978553,16892,163,22,3683,3200,4.2%,41.8%,62.0%
Value,2020-05-09 12:08:57,25,54,25,12814,2978553,16964,196,30,3609,3105,4.6%,41.8%,62.0%
Value,2020-05-09 12:11:00,23,52,24,3241,2978553,16742,216,41,3593,3074,4.1%,41.8%,62.0%
Value,2020-05-09 12:13:07,23,45,24,9982,2978553,16577,131,40,3386,2945,7.4%,41.8%,62.0%
Value,2020-05-09 12:15:06,28,45,24,8679,2978553,16548,137,45,3461,3014,6.7%,42.0%,62.0%
Value,2020-05-09 12:17:13,22,45,24,5074,2978553,16392,142,52,3642,3207,5.8%,41.8%,62.0%
Value,2020-05-09 12:19:23,26,45,24,10523,2978553,16336,116,39,3571,3149,6.1%,41.9%,62.0%
Value,2020-05-09 12:21:36,25,45,23,6522,2978553,16247,72,40,3480,3097,3.9%,41.9%,63.1%
Value,2020-05-09 12:23:48,22,45,23,6348,2978553,16417,40,23,3382,3020,6.0%,41.9%,63.1%
Value,2020-05-09 12:26:06,21,45,23,4493,2978553,16278,39,19,3342,2971,3.7%,41.9%,63.1%
Value,2020-05-09 12:28:20,22,45,23,10198,2978553,16212,62,32,3413,3036,6.5%,41.9%,63.1%
Value,2020-05-09 12:30:32,18,45,23,10669,2978553,16067,76,33,3416,3028,6.7%,41.9%,62.0%
Value,2020-05-09 12:32:34,21,45,22,4373,2978553,16001,75,27,3464,3064,5.2%,41.9%,62.0%
Value,2020-05-09 12:34:33,26,45,23,6026,2978553,16007,48,31,3420,3058,5.6%,41.9%,62.0%
Value,2020-05-09 12:36:37,22,45,22,10592,2978553,16118,39,34,3400,3045,6.2%,41.8%,62.0%
Value,2020-05-09 12:38:49,16,45,22,1669,2978553,16003,36,30,3360,3005,6.5%,41.9%,62.0%
Value,2020-05-09 12:41:01,24,45,22,7716,2978553,15984,45,24,3353,2980,7.7%,41.9%,62.0%
Value,2020-05-09 12:43:10,22,45,22,10018,2978553,15979,81,25,3434,3051,6.9%,41.9%,62.0%
Value,2020-05-09 12:45:09,20,45,22,5461,2978553,16010,139,27,3466,3008,6.0%,41.9%,62.0%
Value,2020-05-09 12:47:12,23,45,22,11026,2978553,16131,111,37,3423,2995,7.1%,41.9%,62.0%
Value,2020-05-09 12:49:13,21,45,22,2967,2978553,15909,131,36,3388,2938,6.1%,41.9%,62.0%
Value,2020-05-09 12:51:16,24,45,22,3058,2978553,15964,134,40,3569,3120,5.7%,41.9%,63.1%
Value,2020-05-09 12:53:15,26,45,23,15223,2978553,16813,117,32,3471,3035,5.5%,41.9%,63.1%
Value,2020-05-09 12:55:33,28,51,23,2590,186712,8340,57,25,3502,3123,4.9%,41.9%,62.0%
Value,2020-05-09 12:57:32,22,51,23,5270,149075,7845,48,15,3523,3139,4.3%,41.9%,62.0%
Value,2020-05-09 12:59:35,25,51,23,6977,149075,7949,47,18,3428,3050,5.4%,41.9%,62.0%
Value,2020-05-09 13:01:39,23,51,23,2739,149075,7839,47,20,3469,3094,5.1%,41.9%,62.0%
Value,2020-05-09 13:03:42,27,51,23,8008,149075,7488,55,21,3533,3151,6.2%,41.9%,62.0%
Value,2020-05-09 13:05:48,25,51,23,2169,149075,7538,66,31,3473,3082,4.8%,41.9%,62.0%
Value,2020-05-09 13:07:49,26,51,23,2732,149075,7203,52,32,3334,2957,4.6%,42.0%,62.0%
Value,2020-05-09 13:09:51,31,51,23,4537,149075,7174,56,31,3470,3086,4.7%,41.9%,62.0%
Value,2020-05-09 13:11:57,24,51,23,2513,149075,7162,55,34,3449,3072,6.2%,41.9%,62.0%
Value,2020-05-09 13:13:57,30,51,24,2784,149075,6951,54,29,3482,3088,4.9%,41.9%,62.0%
Value,2020-05-09 13:16:00,27,51,24,6585,149075,7051,67,29,3471,3069,4.8%,41.8%,62.0%
Value,2020-05-09 13:18:05,33,51,24,7149,149075,7147,86,40,3568,3156,4.1%,41.8%,62.0%
Value,2020-05-09 13:20:09,35,68,24,3349,1283001,10598,58,33,3402,3011,12.7%,41.8%,62.7%
Value,2020-05-09 13:22:11,25,68,24,6355,1283001,10336,57,25,3399,3005,7.2%,41.9%,63.1%
Value,2020-05-09 13:24:12,24,68,24,9411,1283001,10466,56,21,3358,2961,5.7%,41.9%,63.1%
Value,2020-05-09 13:26:07,21,68,25,63019,1283001,11325,40,22,3384,2997,4.3%,41.9%,62.0%
Value,2020-05-09 13:28:12,23,68,25,12869,1283001,11689,48,27,3432,3047,5.0%,41.9%,62.0%
Value,2020-05-09 13:30:17,26,68,25,10690,1283001,11539,56,33,3326,2935,4.9%,41.9%,62.1%
Value,2020-05-09 13:32:19,22,68,25,4834,1283001,11440,50,48,3378,3006,6.0%,41.9%,62.1%
Value,2020-05-09 13:34:17,27,68,25,4495,1283001,11504,56,36,3441,3054,6.1%,41.9%,62.0%
Value,2020-05-09 13:36:19,33,68,25,3995,1283001,11742,63,41,3441,3052,4.9%,41.9%,62.1%
Value,2020-05-09 13:38:23,31,68,25,5533,1283001,11723,65,32,3549,3146,11.0%,42.0%,62.1%
Value,2020-05-09 13:40:27,29,68,26,3424,1283001,11628,53,27,3444,3045,7.0%,42.0%,62.1%
Value,2020-05-09 13:42:28,33,68,26,5575,1283001,11695,68,33,3600,3203,6.9%,41.9%,62.1%
Value,2020-05-09 13:44:37,24,68,26,3401,1283001,11487,65,32,3439,3044,4.5%,41.9%,62.1%
Value,2020-05-09 13:46:38,24,68,26,4010,1283001,11426,54,32,3542,3154,7.6%,42.0%,63.1%
Value,2020-05-09 13:48:41,23,68,26,7300,1283001,11363,33,21,3599,3215,5.9%,42.0%,63.1%
Value,2020-05-09 13:50:33,32,68,26,2329,1283001,11324,48,22,3521,3124,6.1%,41.9%,63.1%
Value,2020-05-09 13:52:31,23,68,26,13896,1283001,10780,51,31,3609,3221,3.8%,42.0%,63.1%
Value,2020-05-09 13:54:26,25,68,26,3090,1283001,10852,59,26,3582,3178,4.8%,42.0%,63.1%
Value,2020-05-09 13:56:24,25,68,26,9192,1283001,10953,64,31,3556,3151,5.6%,41.9%,63.1%
Value,2020-05-09 13:58:17,26,68,26,17530,1283001,11276,51,25,3613,3220,7.6%,41.9%,63.1%
Value,2020-05-09 14:00:13,27,68,26,9805,1283001,11366,140,30,3656,3176,4.4%,42.0%,63.1%
Value,2020-05-09 14:02:10,36,68,26,6816,1283001,11393,59,32,3622,3229,7.5%,42.0%,63.1%
Value,2020-05-09 14:04:07,33,68,26,18703,1283001,11442,89,41,3725,3326,7.7%,42.0%,63.1%
Value,2020-05-09 14:06:08,31,68,27,4234,1283001,11601,66,47,3758,3379,5.6%,42.0%,63.1%
Value,2020-05-09 14:08:16,20,68,26,4867,1283001,11585,65,37,3580,3193,5.5%,42.2%,63.1%
Value,2020-05-09 14:10:19,23,68,26,8431,1283001,11774,54,18,3505,3103,8.0%,41.8%,63.1%
Value,2020-05-09 14:12:23,22,68,26,5584,1283001,11831,60,26,3581,3185,4.2%,41.8%,63.1%
Value,2020-05-09 14:14:31,22,68,26,6784,1283001,11862,74,27,3627,3219,6.9%,41.9%,63.1%
Value,2020-05-09 14:16:39,20,68,26,7124,1283001,11908,58,32,3604,3218,13.8%,41.8%,63.2%
Value,2020-05-09 14:18:51,24,68,26,9978,349430,8301,67,34,3767,3376,9.5%,41.8%,63.2%
Value,2020-05-09 14:20:55,22,56,25,9310,349430,8419,55,33,3687,3303,4.3%,41.8%,63.2%
Value,2020-05-09 14:23:00,23,56,25,9654,349430,8491,76,40,3984,3590,7.0%,41.8%,63.2%
Value,2020-05-09 14:25:09,27,56,25,5074,349430,8483,66,40,3912,3531,4.4%,41.8%,63.2%
Value,2020-05-09 14:30:58,22,56,25,4636,82324,7746,57,31,3850,3464,3.8%,41.9%,62.1%
