,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-27 03:11:20,8,12,2,2399,69634,646,4,5,49015,174,7.6%,41.8%,43.1%
Value,2020-04-27 03:12:47,6,12,2,772,69634,669,0,3,49016,167,5.4%,41.8%,42.2%
Value,2020-04-27 03:14:18,6,12,2,684,69634,641,7,2,49023,162,5.6%,41.9%,42.2%
Value,2020-04-27 03:15:47,6,12,3,43,69634,632,3,2,49019,157,7.2%,41.8%,42.2%
Value,2020-04-27 03:17:14,6,12,3,1621,69634,667,4,4,49018,140,9.2%,41.8%,42.2%
Value,2020-04-27 03:18:45,6,12,3,802,69634,741,0,3,49021,129,7.4%,41.9%,42.2%
Value,2020-04-27 03:20:21,7,12,3,1189,69634,794,1,4,49020,123,6.1%,41.8%,42.2%
Value,2020-04-27 03:21:49,7,12,3,2316,69634,875,0,6,49025,127,5.5%,41.8%,42.2%
Value,2020-04-27 03:23:20,3,12,3,757,69634,860,2,4,49019,105,9.0%,41.8%,42.2%
Value,2020-04-27 03:24:48,2,12,3,844,22522,692,0,5,49017,105,6.1%,41.8%,42.2%
Value,2020-04-27 03:26:25,2,12,3,198,22522,677,0,4,49012,93,6.6%,41.8%,42.2%
Value,2020-04-27 03:27:55,5,12,3,617,22522,711,0,2,49023,80,9.4%,41.9%,42.2%
Value,2020-04-27 03:29:23,4,12,3,3154,22522,755,0,1,49022,58,9.3%,41.9%,42.2%
Value,2020-04-27 03:30:53,7,12,4,416,22522,768,0,2,49019,43,11.9%,41.8%,42.2%
Value,2020-04-27 03:32:23,7,12,4,437,22522,774,2,4,49014,34,9.7%,41.8%,42.6%
Value,2020-04-27 03:34:00,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.8%,41.8%,43.1%
Value,2020-04-27 03:35:38,7,13,4,101,22522,812,0,5,49029,8,8.3%,41.7%,43.1%
Value,2020-04-27 03:37:11,11,19,4,102,22522,812,0,6,49046,12,6.3%,41.7%,43.1%
Value,2020-04-27 03:38:44,9,19,5,76,17985,736,0,5,49068,11,4.9%,41.8%,42.2%
Value,2020-04-27 03:40:16,5,19,5,61,17985,730,0,4,49077,6,5.8%,41.7%,42.2%
Value,2020-04-27 03:42:01,0,19,5,0,17985,719,0,2,49077,2,11.3%,41.8%,42.2%
Value,2020-04-27 03:43:41,0,19,4,0,17985,718,0,1,49077,1,7.0%,41.7%,42.2%
Value,2020-04-27 03:45:15,0,19,4,0,17985,717,0,1,49077,1,8.2%,41.7%,42.2%
Value,2020-04-27 03:46:45,0,19,4,0,17985,715,0,0,49077,0,8.1%,41.7%,42.2%
Value,2020-04-27 03:48:22,0,19,4,0,17985,713,0,0,49077,0,5.0%,41.7%,42.2%
Value,2020-04-27 03:49:57,0,19,4,0,17985,712,0,0,49077,0,10.7%,41.8%,42.2%
Value,2020-04-27 03:51:20,0,19,4,0,17985,711,0,0,49077,0,7.2%,41.7%,42.2%
Value,2020-04-27 03:53:01,0,19,4,0,17985,709,0,0,49077,0,4.7%,41.7%,42.2%
Value,2020-04-27 03:54:38,0,19,4,0,17985,708,0,0,49077,0,4.0%,41.7%,42.2%
Value,2020-04-27 03:56:24,0,19,4,0,17985,707,0,0,49077,0,6.3%,41.7%,42.2%
Value,2020-04-27 03:57:54,0,19,4,0,17985,693,0,0,49077,0,9.3%,41.7%,42.2%
Value,2020-04-27 03:59:30,0,19,4,0,17985,690,0,0,49077,0,4.9%,41.8%,42.2%
Value,2020-04-27 04:01:05,0,19,4,0,17985,687,0,0,49077,0,9.6%,41.7%,42.2%
Value,2020-04-27 04:02:38,0,19,4,0,17985,668,0,0,49077,0,16.7%,41.7%,42.8%
Value,2020-04-27 04:04:08,0,19,3,0,17985,663,0,0,49077,0,4.4%,41.7%,43.1%
Value,2020-04-27 04:05:37,0,19,3,0,17985,619,0,0,49077,0,12.9%,41.7%,43.1%
Value,2020-04-27 04:07:10,0,19,3,0,17985,572,0,0,49077,0,4.5%,41.7%,43.1%
Value,2020-04-27 04:08:39,0,19,3,0,17463,492,0,0,49077,0,4.9%,41.7%,43.1%
Value,2020-04-27 04:10:09,0,19,3,0,17463,490,0,0,49077,0,5.1%,41.7%,43.1%
Value,2020-04-27 04:11:41,0,19,3,0,17463,436,0,0,49077,0,3.6%,41.8%,43.1%
Value,2020-04-27 04:13:16,0,19,2,0,17463,413,0,0,49077,0,10.1%,41.7%,42.2%
Value,2020-04-27 04:15:00,0,19,2,0,17463,411,0,0,49077,0,8.5%,41.7%,42.2%
Value,2020-04-27 04:16:53,0,19,2,0,17463,367,0,0,49077,0,5.4%,41.7%,42.2%
Value,2020-04-27 04:18:31,0,19,2,0,14735,311,0,0,49077,0,8.7%,41.7%,42.2%
Value,2020-04-27 04:20:09,0.0%,"'3128': 3073, '443': 345, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.6%,41.7%,42.2%
Value,2020-04-27 04:22:07,0,19,1,0,14735,186,0,0,49077,0,5.9%,41.7%,42.2%
Value,2020-04-27 04:23:52,0,19,1,0,14735,154,0,0,49077,0,5.7%,41.7%,42.2%
Value,2020-04-27 04:25:41,0,19,1,0,14735,149,0,0,49077,0,4.4%,41.7%,42.2%
Value,2020-04-27 04:27:28,0,19,1,0,14735,124,0,0,49077,0,7.4%,41.7%,42.2%
Value,2020-04-27 04:29:05,0,19,1,0,10453,68,0,0,49077,0,5.6%,41.7%,42.2%
Value,2020-04-27 04:30:35,0,19,1,0,10453,55,0,0,49077,0,6.5%,41.7%,42.2%
Value,2020-04-27 04:32:03,0,19,1,0,10453,48,0,0,49077,0,7.0%,41.7%,42.2%
Value,2020-04-27 04:33:29,0,19,1,0,262,11,0,0,49077,0,11.8%,41.7%,42.2%
Value,2020-04-27 04:34:59,0,19,0,0,154,6,0,0,49077,0,11.6%,41.7%,42.2%
Value,2020-04-27 04:36:30,0,16,0,0,154,5,0,0,49077,0,5.6%,41.8%,42.2%
Value,2020-04-27 04:37:58,0,16,0,0,116,2,0,0,49077,0,11.8%,41.7%,43.0%
Value,2020-04-27 04:39:23,0,11,0,0,116,0,0,0,49077,0,10.5%,41.7%,43.1%
Value,2020-04-27 04:40:48,0,0,0,0,0,0,0,0,49077,0,5.5%,41.7%,43.1%
Value,2020-04-27 04:42:13,0,0,0,0,0,0,0,0,49077,0,3.7%,41.7%,43.1%
Value,2020-04-27 04:43:40,0,0,0,0,0,0,0,0,49077,0,8.3%,41.7%,43.1%
Value,2020-04-27 04:45:17,0,0,0,0,0,0,0,0,49077,0,10.7%,41.7%,43.1%
Value,2020-04-27 04:46:47,0,0,0,0,0,0,0,0,49077,0,5.3%,41.7%,43.1%
Value,2020-04-27 04:48:18,0,0,0,0,0,0,0,0,49077,0,12.6%,41.7%,42.2%
Value,2020-04-27 04:49:52,0,0,0,0,0,0,0,0,49077,0,8.3%,41.7%,42.2%
Value,2020-04-27 04:51:26,0,0,0,0,0,0,0,0,49077,0,9.6%,41.7%,42.2%
Value,2020-04-27 04:52:59,0,0,0,0,0,0,0,0,49077,0,10.2%,41.7%,42.2%
Value,2020-04-27 04:54:44,0,0,0,0,0,0,0,0,49077,0,6.9%,41.7%,42.2%
Value,2020-04-27 04:56:14,0,0,0,0,0,0,0,0,49077,0,5.3%,41.7%,42.2%
Value,2020-04-27 04:57:44,0,0,0,0,0,0,0,0,49077,0,7.9%,41.8%,42.2%
Value,2020-04-27 04:59:10,0,0,0,0,0,0,0,0,49077,0,6.6%,41.5%,42.2%
Value,2020-04-27 05:00:37,0,0,0,0,0,0,0,0,49077,0,4.6%,41.7%,42.2%
Value,2020-04-27 05:02:01,0,0,0,0,0,0,0,0,49077,0,8.5%,41.7%,42.2%
Value,2020-04-27 05:03:30,0,0,0,0,0,0,0,0,49077,0,9.3%,41.7%,42.2%
Value,2020-04-27 05:04:55,0,0,0,0,0,0,0,0,49077,0,6.8%,41.7%,42.2%
Value,2020-04-27 05:06:17,0,0,0,0,0,0,0,0,49077,0,4.4%,41.7%,42.2%
Value,2020-04-27 05:08:06,0,0,0,0,0,0,0,0,49077,0,18.8%,41.7%,42.9%
Value,2020-04-27 05:09:34,0,0,0,0,0,0,0,0,49077,0,4.7%,41.7%,43.1%
Value,2020-04-27 05:11:01,0,0,0,0,0,0,0,0,49077,0,7.4%,41.7%,43.1%
Value,2020-04-27 05:12:27,0,0,0,0,0,0,0,0,49077,0,3.2%,41.7%,43.1%
Value,2020-04-27 05:13:52,0,0,0,0,0,0,0,0,49077,0,9.3%,41.8%,42.2%
Value,2020-04-27 05:15:16,0,0,0,0,0,0,0,0,49077,0,6.2%,41.7%,42.2%
Value,2020-04-27 05:16:40,0,0,0,0,0,0,0,0,49077,0,4.3%,41.8%,42.2%
Value,2020-04-27 05:18:08,0,0,0,0,0,0,0,0,49077,0,5.8%,41.7%,42.2%
Value,2020-04-27 05:19:35,0,0,0,0,0,0,0,0,49077,0,7.6%,41.7%,42.2%
Value,2020-04-27 05:21:03,0,0,0,0,0,0,0,0,49077,0,8.0%,41.7%,42.2%
Value,2020-04-27 05:22:30,0,0,0,0,0,0,0,0,49077,0,7.1%,41.7%,42.2%
Value,2020-04-27 05:24:04,0,0,0,0,0,0,0,0,49077,0,8.1%,41.7%,42.2%
Value,2020-04-27 05:25:30,0,0,0,0,0,0,0,0,49077,0,7.8%,41.7%,42.2%
Value,2020-04-27 05:26:55,0,0,0,0,0,0,0,0,49077,0,4.9%,41.8%,42.2%
Value,2020-04-27 05:28:25,0,0,0,0,0,0,0,0,49077,0,5.0%,41.7%,42.2%
Value,2020-04-27 05:29:53,0,0,0,0,0,0,0,0,49077,0,9.8%,41.7%,42.2%
Value,2020-04-27 05:31:21,0,0,0,0,0,0,0,0,49077,0,11.5%,41.7%,42.2%
Value,2020-04-27 05:32:48,0,0,0,0,0,0,0,0,49077,0,6.9%,41.7%,42.2%
Value,2020-04-27 05:34:18,0,0,0,0,0,0,0,0,49077,0,8.3%,41.7%,43.1%
Value,2020-04-27 05:35:46,0,0,0,0,0,0,0,0,49077,0,11.5%,41.7%,43.1%
Value,2020-04-27 05:37:21,0,0,0,0,0,0,0,0,49077,0,6.3%,41.7%,43.1%
Value,2020-04-27 05:38:49,0,0,0,0,0,0,0,0,49077,0,7.8%,41.7%,43.1%
Value,2020-04-27 05:40:18,0,0,0,0,0,0,0,0,49077,0,5.8%,41.7%,43.1%
Value,2020-04-27 05:41:47,0,0,0,0,0,0,0,0,49077,0,4.7%,41.8%,43.1%
Value,2020-04-27 05:43:15,0,0,0,0,0,0,0,0,49077,0,10.1%,41.7%,42.2%
Value,2020-04-27 05:44:43,0,0,0,0,0,0,0,0,49077,0,10.0%,41.8%,42.2%
Value,2020-04-27 05:46:12,0,0,0,0,0,0,0,0,49077,0,6.6%,41.7%,42.2%
Value,2020-04-27 05:47:37,0,0,0,0,0,0,0,0,49077,0,9.5%,41.7%,42.2%
Value,2020-04-27 05:49:04,0,0,0,0,0,0,0,0,49077,0,6.2%,41.8%,42.2%
Value,2020-04-27 05:50:27,0,0,0,0,0,0,0,0,49077,0,12.4%,41.7%,42.2%
Value,2020-04-27 05:51:51,0,0,0,0,0,0,0,0,49077,0,9.6%,41.8%,42.2%
Value,2020-04-27 05:53:16,0,0,0,0,0,0,0,0,49077,0,7.5%,41.7%,42.2%
Value,2020-04-27 05:54:37,0,0,0,0,0,0,0,0,49077,0,4.7%,41.7%,42.2%
Value,2020-04-27 05:56:02,0,0,0,0,0,0,0,0,49077,0,11.8%,41.7%,42.2%
Value,2020-04-27 05:57:38,0,0,0,0,0,0,0,0,49077,0,3.7%,41.7%,42.2%
Value,2020-04-27 05:59:04,0,0,0,0,0,0,0,0,49077,0,11.6%,41.8%,42.2%
Value,2020-04-27 06:00:32,0,0,0,0,0,0,0,0,49077,0,8.2%,41.8%,42.2%
Value,2020-04-27 06:01:56,0,0,0,0,0,0,0,0,49077,0,10.9%,41.7%,42.2%
Value,2020-04-27 06:03:21,0,0,0,0,0,0,0,0,49077,0,10.5%,41.9%,42.6%
Value,2020-04-27 06:04:49,0,0,0,0,0,0,0,0,49077,0,6.3%,41.8%,43.1%
Value,2020-04-27 06:06:16,0,0,0,0,0,0,0,0,49077,0,5.0%,41.7%,43.1%
Value,2020-04-27 09:11:30,9,26,11,2970,192579,6622,21,14,1036,874,4.8%,39.4%,43.2%
Value,2020-04-27 09:13:29,11,26,11,5784,192579,6376,31,19,1079,915,6.0%,39.4%,43.2%
Value,2020-04-27 09:15:22,12,26,12,3087,192579,6159,33,18,1117,941,8.2%,39.4%,42.2%
Value,2020-04-27 09:17:19,16,26,12,8878,192579,6518,30,19,1146,972,7.8%,39.5%,42.2%
Value,2020-04-27 09:19:19,12,26,12,6479,192579,6403,21,10,1197,1006,8.0%,39.5%,42.2%
Value,2020-04-27 09:21:12,14,26,12,4314,192579,6350,34,14,1221,1013,8.2%,39.5%,42.2%
Value,2020-04-27 09:23:09,14,26,12,19173,192579,7122,34,25,1252,1041,8.5%,39.5%,42.2%
Value,2020-04-27 09:25:01,16,29,12,7195,192579,6562,23,30,1337,1118,15.7%,39.5%,43.2%
Value,2020-04-27 09:26:54,22,30,13,2995,192579,6424,33,29,1323,1084,7.9%,39.5%,43.2%
Value,2020-04-27 09:28:43,16,30,13,3438,192579,6264,41,43,1398,1151,7.4%,39.5%,43.2%
Value,2020-04-27 09:30:41,20,30,13,3229,192579,6138,26,41,1355,1093,5.7%,39.6%,42.2%
Value,2020-04-27 09:32:34,20,30,13,10461,192579,6225,34,42,1469,1175,6.8%,39.6%,42.2%
Value,2020-04-27 09:34:27,15,30,13,11557,192579,6292,28,40,1520,1203,8.8%,39.4%,42.2%
Value,2020-04-27 09:36:29,19,30,14,11065,192579,6760,22,37,1390,1064,7.6%,39.4%,42.2%
