,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-26 01:21:48,8,14,6,1118,38047,948,13,5,35154,351,5.7%,41.3%,42.1%
Value,2020-04-26 01:23:08,2,14,6,235,38047,951,4,7,35182,366,3.9%,41.4%,42.1%
Value,2020-04-26 01:24:32,3,14,6,128,38047,951,13,7,35216,375,3.5%,41.3%,42.1%
Value,2020-04-26 01:25:52,2,14,6,252,38047,954,9,8,35179,341,4.5%,41.3%,42.1%
Value,2020-04-26 01:27:13,1,14,6,856,38047,921,3,4,35167,321,3.6%,41.3%,42.1%
Value,2020-04-26 01:28:40,1,14,5,71,38047,898,9,4,35184,334,14.6%,41.3%,42.5%
Value,2020-04-26 01:30:04,2,14,5,126,38047,880,11,9,35212,358,5.0%,41.3%,43.1%
Value,2020-04-26 01:31:28,2,14,5,42,38047,828,6,6,35190,327,9.6%,41.3%,43.1%
Value,2020-04-26 01:32:50,2,14,5,34,38047,817,19,5,35205,328,6.9%,41.3%,43.1%
Value,2020-04-26 01:34:15,1,14,5,23,38047,812,8,4,35211,321,5.4%,41.3%,43.1%
Value,2020-04-26 01:35:37,1,14,5,72,38047,762,7,4,35231,322,3.7%,41.3%,43.1%
Value,2020-04-26 01:37:03,2,14,5,43,38047,746,8,7,35246,323,7.1%,41.3%,43.0%
Value,2020-04-26 01:38:27,1,14,5,138,38047,739,5,7,35257,315,5.3%,41.4%,43.1%
Value,2020-04-26 01:39:49,3,14,5,46,38047,680,9,10,35271,328,3.8%,41.3%,42.1%
Value,2020-04-26 01:41:15,2,14,5,51,38047,678,12,10,35285,330,8.3%,41.4%,42.1%
Value,2020-04-26 01:42:39,3,14,5,41,38047,680,11,8,35292,329,6.5%,41.4%,42.1%
Value,2020-04-26 01:44:03,2,14,5,55,38047,680,12,7,35323,341,4.7%,41.3%,42.1%
Value,2020-04-26 01:45:26,2,14,4,31,38047,631,6,5,35321,333,4.0%,41.3%,42.1%
Value,2020-04-26 01:46:51,2,14,4,32,38047,622,4,4,35313,313,8.5%,41.3%,42.1%
Value,2020-04-26 01:48:15,3,14,4,64,38047,610,9,3,35351,325,5.0%,41.3%,42.1%
Value,2020-04-26 01:49:41,3,14,4,56,38047,552,6,8,35375,352,9.8%,41.3%,42.1%
Value,2020-04-26 01:51:07,2,14,4,65,38047,536,8,8,35392,357,4.0%,41.3%,42.1%
Value,2020-04-26 01:52:32,2,14,4,69,16788,372,9,9,35375,333,4.4%,41.3%,42.1%
Value,2020-04-26 01:53:53,3,14,4,52,16788,370,6,13,35372,335,4.3%,41.3%,42.1%
Value,2020-04-26 01:55:15,2,14,4,30,16788,369,11,5,35383,323,10.7%,41.3%,42.1%
Value,2020-04-26 01:56:39,4,14,4,25,16788,322,11,2,35415,344,6.0%,41.3%,42.1%
Value,2020-04-26 01:58:01,2,14,4,38,16788,323,5,5,35431,354,5.7%,41.3%,42.1%
Value,2020-04-26 01:59:24,2,14,4,342,16788,327,9,4,35436,336,11.3%,41.4%,43.1%
Value,2020-04-26 02:00:54,2,14,4,43,16788,280,21,4,35453,341,13.8%,41.4%,43.1%
Value,2020-04-26 02:02:17,2,14,3,66,16788,277,24,5,35447,329,2.2%,41.4%,43.1%
Value,2020-04-26 02:03:40,1,14,3,18,16788,278,17,7,35444,315,9.2%,41.3%,43.1%
Value,2020-04-26 02:05:03,1,14,3,152,16788,235,17,5,35453,308,6.5%,41.4%,43.1%
Value,2020-04-26 02:06:33,1,14,3,33,16788,229,12,4,35454,307,12.9%,41.3%,43.1%
Value,2020-04-26 02:08:03,1,14,3,22,16788,219,13,4,35472,308,6.1%,41.3%,43.0%
Value,2020-04-26 02:09:35,1,12,3,52,16788,200,8,7,35477,309,15.1%,41.4%,43.1%
Value,2020-04-26 02:11:14,1,12,3,1030,16788,233,20,11,35519,334,9.5%,41.4%,43.1%
Value,2020-04-26 02:12:53,1,12,2,2925,17321,217,7,11,35534,339,10.6%,41.4%,43.1%
Value,2020-04-26 02:14:32,1,12,2,38,17321,215,14,6,35552,332,11.9%,41.4%,42.1%
Value,2020-04-26 02:16:12,3,12,2,202,17321,218,16,5,35516,288,5.8%,41.4%,42.1%
Value,2020-04-26 02:17:48,0,12,2,60,17321,219,7,4,35541,301,7.8%,41.4%,42.1%
Value,2020-04-26 02:19:15,0,12,2,22,17321,211,13,3,35554,288,6.5%,41.3%,42.1%
Value,2020-04-26 02:20:43,0,10,2,81,17321,206,8,3,35559,280,8.2%,41.3%,42.1%
Value,2020-04-26 02:22:17,0,10,2,27,17321,187,15,3,35607,298,6.5%,41.3%,42.1%
Value,2020-04-26 02:23:54,2,10,2,64,17321,184,12,9,35601,296,5.5%,41.3%,42.2%
Value,2020-04-26 02:25:26,1,10,2,34,17321,181,10,9,35606,293,9.0%,41.4%,43.1%
Value,2020-04-26 02:26:57,0,10,2,27,17321,165,15,9,35615,287,13.0%,41.4%,43.1%
Value,2020-04-26 02:28:24,0,10,2,26,17321,164,10,6,35647,303,3.0%,41.4%,43.1%
Value,2020-04-26 02:29:51,1,10,2,47,17321,155,8,10,35702,332,6.3%,41.3%,43.1%
Value,2020-04-26 02:31:18,2,10,2,45,17321,156,19,4,35701,303,8.5%,41.3%,43.1%
Value,2020-04-26 02:32:44,1,10,2,34,17321,154,13,4,35687,299,3.7%,41.3%,43.1%
Value,2020-04-26 02:34:08,3,10,2,31,17321,154,9,5,35683,286,5.0%,41.3%,43.1%
Value,2020-04-26 02:35:31,0,10,2,63,17321,153,9,3,35684,281,5.9%,41.4%,43.1%
Value,2020-04-26 02:36:59,1,10,2,57,17321,153,14,1,35713,286,4.1%,41.3%,43.1%
Value,2020-04-26 02:38:29,0,10,1,3542,21117,210,12,2,35732,287,14.5%,41.4%,43.1%
Value,2020-04-26 02:39:57,1,10,1,32,21117,210,11,3,35741,280,5.4%,41.3%,43.1%
Value,2020-04-26 02:41:28,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.9%,41.3%,43.1%
Value,2020-04-26 02:42:55,1,10,1,23,21117,208,7,7,35774,286,5.1%,41.3%,43.1%
Value,2020-04-26 02:44:23,4,10,1,79,21117,209,13,6,35808,300,5.9%,41.5%,42.1%
Value,2020-04-26 02:45:50,1,10,1,33,21117,208,9,6,35814,292,12.0%,41.3%,42.1%
Value,2020-04-26 02:47:15,0,10,1,23,21117,208,13,3,35841,295,6.3%,41.3%,42.1%
Value,2020-04-26 02:48:42,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.8%,41.5%,42.1%
Value,2020-04-26 02:50:09,1,10,1,1593,21117,238,15,6,35896,314,3.9%,41.3%,42.1%
Value,2020-04-26 02:51:43,2,10,1,110,21117,238,18,5,35904,297,11.0%,41.3%,42.1%
Value,2020-04-26 02:53:17,2,6,1,27,21117,237,12,6,35921,301,14.0%,41.3%,42.1%
Value,2020-04-26 02:54:46,1,6,1,28,21117,237,10,5,35925,290,14.6%,41.4%,43.1%
Value,2020-04-26 02:56:13,2,8,1,127,21117,243,17,10,35954,297,19.9%,41.4%,43.1%
Value,2020-04-26 02:57:41,1,8,1,27,21117,242,22,6,35961,292,7.1%,41.4%,43.1%
Value,2020-04-26 02:59:09,1,8,1,134,21117,240,18,8,35981,302,8.4%,41.4%,43.1%
Value,2020-04-26 03:00:34,2,8,1,40,21117,239,20,8,35987,301,5.3%,41.4%,43.1%
Value,2020-04-26 03:02:00,0,8,1,41,21117,239,8,7,36003,299,7.4%,41.4%,43.1%
Value,2020-04-26 03:03:28,1,8,1,56,21117,238,5,6,36027,300,6.6%,41.4%,43.1%
Value,2020-04-26 03:04:56,5,8,1,44,21117,236,2,5,36018,289,7.6%,41.4%,42.1%
Value,2020-04-26 03:06:37,5,8,1,29,21117,236,4,3,36021,283,15.2%,41.4%,42.1%
Value,2020-04-26 03:08:09,6,9,1,30,21117,237,1,0,36041,280,10.8%,41.4%,42.1%
Value,2020-04-26 03:09:41,5,9,2,97,21117,219,4,2,36076,291,6.8%,41.4%,42.1%
Value,2020-04-26 03:11:08,6,9,2,569,21117,238,7,7,36113,316,10.1%,41.5%,42.1%
Value,2020-04-26 03:12:36,4,9,2,40,21117,182,7,6,36128,314,6.4%,41.4%,42.1%
Value,2020-04-26 03:14:00,4,9,2,41,21117,182,6,1,36142,312,8.4%,41.4%,42.1%
Value,2020-04-26 03:15:26,6,9,2,111,21117,183,6,3,36155,307,7.6%,41.4%,42.1%
Value,2020-04-26 03:16:50,7,11,2,1172,21117,181,7,3,36179,313,11.6%,41.4%,42.1%
Value,2020-04-26 03:18:14,10,15,2,669,21117,227,3,6,36201,326,4.7%,41.4%,42.1%
Value,2020-04-26 03:19:39,7,15,2,46,21117,229,6,5,36196,312,14.0%,41.4%,43.1%
Value,2020-04-26 03:21:05,7,15,2,51,21117,227,6,6,36209,312,10.2%,41.4%,43.1%
Value,2020-04-26 03:22:29,6,15,3,76,21117,235,11,5,36214,308,8.0%,41.4%,43.1%
Value,2020-04-26 03:23:56,6,15,3,67,21117,236,9,4,36238,309,12.9%,41.4%,43.1%
Value,2020-04-26 03:25:20,6,15,3,348,21117,236,4,2,36236,286,6.2%,41.3%,42.1%
Value,2020-04-26 03:26:42,6,15,3,164,21117,244,4,6,36286,327,7.5%,41.3%,42.1%
Value,2020-04-26 03:28:07,7,15,3,42,21117,244,4,4,36298,312,13.8%,41.3%,42.1%
Value,2020-04-26 03:29:29,6,15,3,71,21117,253,4,6,36306,306,4.9%,41.3%,42.1%
Value,2020-04-26 03:30:53,5,15,3,54,21117,252,6,6,36335,317,5.8%,41.3%,42.1%
Value,2020-04-26 03:32:19,5,15,3,32,21117,252,4,5,36338,305,12.1%,41.3%,42.1%
Value,2020-04-26 03:33:45,5,15,3,884,21117,282,3,4,36346,290,8.4%,41.3%,42.1%
Value,2020-04-26 03:35:13,5,15,3,24,21117,267,1,2,36362,285,4.6%,41.3%,42.1%
Value,2020-04-26 03:36:34,5,15,4,50,21117,268,1,2,36365,288,11.7%,41.3%,42.1%
Value,2020-04-26 03:37:58,7,15,4,31,10149,209,0,3,36355,281,6.7%,41.4%,42.1%
Value,2020-04-26 03:39:19,5,15,4,1779,10223,210,4,7,36395,311,6.3%,41.4%,42.1%
Value,2020-04-26 03:40:41,6,15,4,588,10223,225,2,6,36394,304,4.5%,41.3%,42.1%
Value,2020-04-26 03:42:03,4,15,4,60,10223,217,1,5,36399,295,4.5%,41.4%,42.1%
Value,2020-04-26 03:43:24,6,15,4,77,10223,217,2,4,36427,306,3.8%,41.3%,42.1%
Value,2020-04-26 03:44:47,5,15,4,35,10223,217,1,2,36436,300,13.7%,41.3%,43.1%
Value,2020-04-26 03:46:10,7,15,4,56,10223,217,6,8,36456,316,6.4%,41.3%,43.1%
Value,2020-04-26 03:47:31,5,15,4,49,10223,213,3,8,36459,306,6.0%,41.3%,43.1%
Value,2020-04-26 03:48:51,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.1%,41.3%,43.1%
Value,2020-04-26 03:50:11,4,15,4,48,10223,188,1,6,36493,308,4.3%,41.3%,43.1%
Value,2020-04-26 03:51:32,0,15,4,65,10223,187,1,2,36515,307,5.9%,41.4%,43.1%
Value,2020-04-26 03:52:55,1,15,4,29,10223,187,1,1,36521,296,4.6%,41.5%,43.1%
Value,2020-04-26 03:54:16,0,15,4,380,10223,193,3,3,36545,303,4.9%,41.4%,42.1%
Value,2020-04-26 03:55:39,1,15,4,62,10223,188,5,6,36550,289,4.8%,41.4%,42.1%
Value,2020-04-26 03:57:01,0,15,4,30,10223,187,4,5,36574,291,3.1%,41.4%,42.1%
Value,2020-04-26 03:58:24,0,15,4,29,10223,187,4,5,36575,286,4.5%,41.4%,42.1%
Value,2020-04-26 03:59:45,1,15,4,38,10223,186,2,4,36585,277,3.8%,41.4%,42.1%
Value,2020-04-26 04:01:08,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,2.9%,41.4%,42.1%
Value,2020-04-26 04:02:31,1,15,4,57,10223,187,22,5,36642,281,11.4%,41.4%,42.1%
Value,2020-04-26 04:03:54,0,15,4,19,10223,186,16,5,36663,291,9.7%,41.4%,42.1%
Value,2020-04-26 04:05:15,1,15,4,2845,16818,233,12,3,36671,284,4.6%,41.4%,42.1%
Value,2020-04-26 04:06:36,1,15,4,59,16818,231,16,4,36684,283,5.4%,41.4%,42.1%
Value,2020-04-26 04:07:59,2,15,4,555,16818,240,8,4,36711,316,5.8%,41.4%,42.1%
Value,2020-04-26 04:09:22,3,15,4,1055,16818,266,11,5,36717,320,3.8%,41.4%,42.1%
Value,2020-04-26 04:10:49,2,15,4,1124,16818,293,16,5,36730,321,9.1%,41.4%,43.1%
Value,2020-04-26 04:12:12,4,15,4,1611,16818,310,14,3,36723,308,4.5%,41.4%,43.1%
Value,2020-04-26 04:13:35,3,15,4,6348,16818,514,13,5,36727,311,5.2%,41.4%,43.1%
Value,2020-04-26 04:14:59,1,15,4,9929,16818,686,10,3,36733,308,10.1%,41.4%,43.1%
Value,2020-04-26 04:16:20,1,15,4,1361,16818,727,15,4,36737,304,9.4%,41.4%,43.1%
Value,2020-04-26 04:17:41,3,11,3,3449,16818,770,14,4,36756,308,7.7%,41.4%,43.1%
Value,2020-04-26 04:19:04,0,11,3,28,16818,760,6,4,36731,276,6.4%,41.4%,43.1%
Value,2020-04-26 04:20:25,1,11,3,125,16818,761,12,6,36756,287,3.8%,41.4%,43.1%
Value,2020-04-26 04:21:47,1,11,3,22,16818,752,17,4,36766,288,3.9%,41.4%,43.1%
Value,2020-04-26 04:23:11,0,11,3,40,16818,752,9,4,36759,281,6.0%,41.4%,43.1%
Value,2020-04-26 04:24:31,0,11,3,15,16818,746,11,4,36776,288,3.0%,41.4%,43.1%
Value,2020-04-26 04:25:53,0,11,3,20,16818,747,8,4,36777,274,4.0%,41.4%,43.1%
Value,2020-04-26 04:27:15,3,11,3,12,16818,744,11,6,36809,291,5.1%,41.4%,43.1%
Value,2020-04-26 04:28:35,3,11,3,40,16818,736,15,5,36842,298,3.5%,41.4%,43.1%
Value,2020-04-26 04:29:57,3,11,3,24,16818,735,16,4,36829,286,10.0%,41.4%,43.1%
Value,2020-04-26 04:31:18,3,11,2,35,16818,736,9,8,36841,290,10.7%,41.4%,43.1%
Value,2020-04-26 04:32:38,3,11,2,51,16818,720,20,10,36850,290,2.8%,41.4%,43.1%
Value,2020-04-26 04:33:59,3,11,2,42,16818,721,12,7,36840,283,5.0%,41.5%,43.1%
Value,2020-04-26 04:35:20,3,11,2,45,16818,721,12,9,36858,289,10.9%,41.4%,43.1%
Value,2020-04-26 04:36:43,3,11,2,43,16818,720,16,7,36872,283,9.7%,41.4%,43.1%
Value,2020-04-26 04:38:05,2,11,2,29,16818,721,11,4,36873,284,8.1%,41.4%,43.1%
Value,2020-04-26 04:39:26,3,11,2,5253,21164,778,15,3,36878,282,5.5%,41.4%,43.1%
Value,2020-04-26 04:40:49,3,11,2,84,21164,770,14,4,36892,286,5.9%,41.4%,42.1%
Value,2020-04-26 04:42:11,3,11,2,29,21164,770,15,4,36912,291,2.9%,41.4%,42.1%
Value,2020-04-26 04:43:33,2,11,2,26,21164,769,14,4,36947,301,5.8%,41.4%,42.1%
Value,2020-04-26 04:44:54,3,11,2,71,21164,770,14,5,36966,296,9.8%,41.4%,42.1%
Value,2020-04-26 04:46:15,3,11,2,32,21164,770,6,2,36968,297,3.3%,41.4%,42.1%
Value,2020-04-26 04:47:35,3,11,2,29,21164,769,16,5,36994,301,4.7%,41.4%,42.1%
Value,2020-04-26 04:48:55,2,11,2,28,21164,769,10,4,36998,291,4.8%,41.4%,42.1%
Value,2020-04-26 04:50:18,2,11,2,23,21164,769,5,5,36998,287,4.9%,41.4%,42.1%
Value,2020-04-26 04:51:40,4,11,2,180,21164,774,15,8,37044,308,7.6%,41.4%,42.1%
Value,2020-04-26 04:53:01,3,11,2,31,21164,771,17,9,37056,306,3.1%,41.4%,42.1%
Value,2020-04-26 04:54:20,3,11,2,341,21164,771,7,11,37071,312,12.4%,41.4%,42.1%
Value,2020-04-26 04:55:41,3,11,2,204,21164,773,16,8,37059,282,3.9%,41.4%,42.1%
Value,2020-04-26 04:57:07,7,11,2,36,21164,772,15,7,37073,281,8.2%,41.4%,42.1%
Value,2020-04-26 04:58:28,7,11,2,34,21164,772,12,6,37083,285,7.0%,41.4%,42.1%
Value,2020-04-26 04:59:51,8,11,3,101,21164,773,15,6,37087,284,4.4%,41.4%,42.1%
Value,2020-04-26 05:01:13,7,11,3,29,21164,774,10,4,37093,275,4.8%,41.4%,42.1%
Value,2020-04-26 05:02:36,8,11,3,48,21164,774,23,6,37124,282,4.3%,41.4%,42.1%
Value,2020-04-26 05:03:59,7,11,3,31,21164,774,18,5,37116,279,8.1%,41.4%,42.1%
Value,2020-04-26 05:05:21,8,11,3,17,21164,727,16,5,37138,286,12.3%,41.4%,42.1%
Value,2020-04-26 05:06:45,8,11,3,88,21164,728,24,6,37167,287,4.3%,41.3%,42.1%
Value,2020-04-26 05:08:09,9,11,3,56,21164,710,16,6,37180,294,3.4%,41.4%,42.1%
Value,2020-04-26 05:09:31,9,11,4,58,21164,674,12,4,37175,282,9.4%,41.3%,42.1%
Value,2020-04-26 05:10:56,11,13,4,138,21164,667,19,10,37240,350,6.6%,41.3%,43.1%
Value,2020-04-26 05:12:17,10,13,4,76,21164,637,21,6,37219,312,4.0%,41.3%,43.1%
Value,2020-04-26 05:13:39,7,13,4,43,21164,439,18,5,37220,295,8.4%,41.3%,43.1%
Value,2020-04-26 05:15:03,11,13,4,467,21164,282,19,5,37230,281,3.0%,41.3%,43.1%
Value,2020-04-26 05:16:25,8,13,4,42,21164,259,16,5,37244,282,10.0%,41.3%,43.1%
Value,2020-04-26 05:17:49,8,13,4,32,21164,151,18,5,37261,276,5.9%,41.3%,43.1%
Value,2020-04-26 05:19:11,9,13,5,64,21164,152,16,6,37278,291,6.3%,41.4%,43.1%
Value,2020-04-26 05:20:33,7,13,5,147,21164,154,16,7,37289,296,5.0%,41.3%,42.2%
Value,2020-04-26 05:21:57,8,13,5,62,21164,152,21,5,37302,282,9.0%,41.4%,42.2%
Value,2020-04-26 05:23:18,8,13,5,81,21164,153,12,4,37324,292,7.9%,41.4%,42.2%
Value,2020-04-26 05:24:41,8,13,5,25,21164,152,12,4,37338,289,7.9%,41.4%,42.2%
Value,2020-04-26 05:26:02,8,13,5,81,21164,153,11,4,37356,294,5.0%,41.4%,42.2%
Value,2020-04-26 05:27:25,6,13,5,53,21164,154,12,6,37373,303,5.3%,41.4%,42.2%
Value,2020-04-26 05:28:48,6,13,5,19,21164,153,14,8,37388,305,5.0%,41.4%,42.2%
Value,2020-04-26 05:30:10,6,13,6,52,21164,154,15,9,37426,325,12.8%,41.4%,42.2%
Value,2020-04-26 05:31:32,6,13,6,329,21164,159,13,13,37461,360,4.2%,41.5%,42.2%
Value,2020-04-26 05:32:54,6,13,6,71,21164,161,24,12,37457,332,3.4%,41.4%,42.2%
Value,2020-04-26 05:34:15,6,13,6,46,21164,161,11,10,37431,313,3.8%,41.4%,42.2%
Value,2020-04-26 05:35:38,6,13,6,29,21164,162,12,7,37426,286,7.6%,41.4%,43.1%
Value,2020-04-26 05:36:59,6,13,6,178,21164,167,17,5,37439,275,4.3%,41.4%,43.1%
Value,2020-04-26 05:38:21,7,13,6,33,21164,165,14,3,37458,284,8.6%,41.4%,43.1%
Value,2020-04-26 05:39:42,6,13,6,1750,10124,135,17,3,37483,288,11.6%,41.4%,43.1%
Value,2020-04-26 05:41:02,6,13,6,47,10124,106,14,4,37491,280,4.5%,41.4%,43.1%
Value,2020-04-26 05:42:24,5,13,6,25,10124,106,16,6,37502,291,4.4%,41.4%,43.1%
Value,2020-04-26 05:43:46,6,13,6,46,10124,111,15,6,37500,285,10.8%,41.4%,43.1%
Value,2020-04-26 05:45:09,6,13,6,31,10124,111,13,7,37509,283,8.2%,41.4%,42.2%
Value,2020-04-26 05:46:32,6,13,6,37,10124,110,9,7,37528,284,6.2%,41.4%,42.2%
Value,2020-04-26 05:47:55,6,13,6,25,10124,110,16,4,37549,276,6.3%,41.4%,42.2%
Value,2020-04-26 05:49:16,6,13,6,23,10124,110,18,4,37569,290,11.8%,41.4%,42.2%
Value,2020-04-26 05:50:36,6,13,7,67,10124,108,10,10,37607,327,3.8%,41.4%,42.2%
Value,2020-04-26 15:08:39,7,20,8,840,21490,1034,58,10,42924,500,9.5%,41.6%,42.3%
Value,2020-04-26 15:10:13,8,20,8,273,21490,1005,52,7,42992,565,5.7%,41.6%,42.3%
Value,2020-04-26 15:11:56,9,20,8,82,21490,1018,58,14,43047,601,5.7%,41.6%,42.3%
Value,2020-04-26 15:13:33,8,20,8,800,21490,1034,66,10,43016,550,7.0%,41.6%,42.3%
Value,2020-04-26 15:15:13,9,20,8,261,21490,1066,56,10,42973,515,5.6%,41.7%,42.3%
Value,2020-04-26 15:16:59,6,20,8,216,21490,1049,57,17,43000,530,5.8%,41.6%,42.3%
Value,2020-04-26 15:18:39,6,20,8,107,21490,1039,59,13,43016,524,7.8%,41.6%,42.3%
Value,2020-04-26 15:20:17,7,20,8,174,21490,1027,47,14,43065,574,3.3%,41.7%,42.3%
Value,2020-04-26 15:22:00,7,20,8,121,21490,1026,49,11,43035,520,6.2%,41.6%,42.3%
Value,2020-04-26 15:23:38,6,20,8,83,21490,1017,50,12,43025,489,10.3%,41.6%,42.3%
Value,2020-04-26 15:25:14,7,20,8,92,21490,996,55,7,43043,480,5.1%,41.6%,42.3%
Value,2020-04-26 15:26:54,7,20,8,71,21490,966,50,10,43074,509,11.7%,41.6%,42.3%
Value,2020-04-26 15:28:31,7,20,7,114,21490,957,51,8,43108,515,6.5%,41.7%,42.3%
Value,2020-04-26 15:30:07,7,20,7,275,21490,953,50,8,43088,489,9.7%,41.6%,42.3%
Value,2020-04-26 15:31:42,6,20,7,77,21490,910,54,6,43117,500,6.1%,41.6%,42.3%
Value,2020-04-26 15:33:12,7,20,7,187,21490,902,63,5,43159,522,4.1%,41.6%,42.3%
Value,2020-04-26 15:34:45,7,20,7,107,21490,891,66,7,43212,553,5.5%,41.6%,42.3%
