,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-07 06:28:19,7,15,5,6133,59075,1104,45,16,627,536,6.9%,43.0%,50.3%
Value,2020-05-07 06:30:31,6,15,5,1744,59075,1002,41,14,617,527,12.1%,43.0%,51.2%
Value,2020-05-07 06:32:06,6,15,5,1144,59075,1012,44,13,642,549,4.9%,43.0%,51.2%
Value,2020-05-07 06:33:37,5,15,5,847,59075,1043,38,11,627,539,5.5%,43.0%,51.2%
Value,2020-05-07 06:35:08,9,15,5,1378,50587,903,46,12,656,559,5.9%,43.0%,51.2%
Value,2020-05-07 06:36:41,7,15,5,2857,50587,981,52,13,624,523,4.9%,43.0%,51.2%
Value,2020-05-07 06:38:19,5,15,5,886,50587,957,47,14,622,527,3.3%,43.0%,51.2%
Value,2020-05-07 06:39:52,5,15,5,629,50587,975,44,11,612,517,6.3%,43.1%,51.2%
Value,2020-05-07 06:41:26,6,15,5,899,50587,989,51,11,625,524,6.3%,43.3%,51.2%
Value,2020-05-07 06:42:59,6,15,5,911,50587,1016,41,10,604,512,4.4%,43.0%,51.2%
Value,2020-05-07 06:44:34,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.2%,43.1%,50.3%
Value,2020-05-07 06:46:07,6,15,5,454,50587,1047,44,15,647,553,6.3%,42.9%,50.3%
Value,2020-05-07 06:47:46,5,15,5,418,50587,1053,48,13,627,529,7.1%,42.9%,50.3%
Value,2020-05-07 06:49:24,5,15,5,1010,50587,1065,46,10,608,511,8.9%,43.0%,50.3%
Value,2020-05-07 06:50:59,5,15,5,442,50587,1152,41,9,611,518,4.4%,43.0%,50.3%
Value,2020-05-07 06:52:33,5,15,5,420,50587,1159,42,7,617,519,5.2%,42.9%,50.3%
Value,2020-05-07 06:54:08,5,15,5,821,50587,1169,40,6,628,530,6.1%,42.9%,50.3%
Value,2020-05-07 06:55:43,4,15,5,547,50587,1120,45,7,619,522,4.8%,43.0%,51.2%
Value,2020-05-07 06:57:23,5,15,5,211,50587,1117,46,5,617,517,5.6%,43.0%,51.2%
Value,2020-05-07 06:58:58,5,15,5,393,50587,1114,42,6,709,613,6.6%,43.0%,51.2%
Value,2020-05-07 07:00:33,5,15,5,853,50587,1156,49,7,632,532,5.9%,42.9%,51.2%
Value,2020-05-07 07:02:05,4,15,5,417,50587,1153,35,6,614,525,4.5%,42.9%,51.2%
Value,2020-05-07 07:03:41,5,15,5,652,50587,1164,23,6,586,509,5.2%,42.9%,51.2%
Value,2020-05-07 07:05:19,5,15,6,129,50587,1163,14,11,602,540,7.3%,42.9%,51.2%
Value,2020-05-07 07:06:54,5,15,6,328,50587,1152,11,10,604,542,6.4%,42.9%,51.2%
Value,2020-05-07 07:08:28,5,15,6,244,50587,1153,13,6,622,556,5.4%,43.0%,51.2%
Value,2020-05-07 07:10:06,5,15,6,696,50587,1160,33,17,627,549,4.5%,43.0%,50.3%
Value,2020-05-07 07:11:43,6,15,6,867,50587,1171,36,25,636,565,7.0%,42.9%,50.3%
Value,2020-05-07 07:13:16,5,15,6,448,50587,1148,28,18,646,577,5.2%,43.0%,50.3%
Value,2020-05-07 07:14:49,4,15,6,86,50587,1130,15,8,627,558,8.7%,42.9%,50.3%
Value,2020-05-07 07:16:24,5,15,6,269,50587,1159,16,9,625,560,4.7%,42.9%,50.3%
Value,2020-05-07 07:18:00,6,15,6,213,50587,1151,15,10,615,552,7.0%,42.9%,50.3%
Value,2020-05-07 07:19:35,6,15,6,1171,50587,1160,19,12,697,631,5.5%,43.1%,50.3%
Value,2020-05-07 07:21:09,4,15,6,100,50587,1131,9,10,673,617,3.9%,42.9%,50.3%
Value,2020-05-07 07:22:45,5,15,6,391,50587,1105,11,7,660,599,7.8%,42.9%,50.3%
Value,2020-05-07 07:24:22,4,15,6,156,50587,1088,14,5,651,588,4.5%,42.9%,50.3%
Value,2020-05-07 07:25:58,7,14,6,1034,50587,1062,19,13,712,647,6.7%,42.9%,50.3%
Value,2020-05-07 07:27:31,6,14,5,574,30144,913,19,13,731,665,5.5%,42.9%,50.3%
Value,2020-05-07 07:29:09,6,14,5,400,30144,793,10,9,675,615,4.9%,42.9%,50.3%
Value,2020-05-07 07:30:46,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.8%,43.0%,51.2%
Value,2020-05-07 07:32:18,9,16,6,672,30144,803,11,16,691,636,5.0%,43.0%,51.2%
Value,2020-05-07 07:33:53,5,16,6,133,30144,774,10,12,678,622,5.5%,43.0%,51.2%
Value,2020-05-07 07:35:31,6,16,5,2493,30144,787,15,15,730,674,6.8%,43.0%,50.3%
Value,2020-05-07 07:37:05,6,16,5,1304,30144,753,11,13,694,638,6.2%,43.0%,50.3%
Value,2020-05-07 07:38:42,7,16,6,925,30144,773,19,17,748,689,5.8%,43.0%,50.3%
Value,2020-05-07 07:40:15,6,17,6,463,30144,779,17,13,739,677,5.0%,43.0%,50.3%
Value,2020-05-07 07:41:52,6,17,6,535,30144,757,18,10,716,651,4.2%,43.0%,50.3%
