,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-08 01:52:51,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.5%,41.8%,61.5%
Value,2020-05-08 01:54:22,4,30,7,112,7505,342,16,8,620,399,3.8%,41.8%,61.5%
Value,2020-05-08 01:55:54,4,30,7,49,7505,341,21,6,635,405,4.6%,41.6%,61.5%
Value,2020-05-08 01:57:28,5,30,7,140,7505,331,13,5,628,404,4.4%,41.6%,61.5%
Value,2020-05-08 01:59:00,4,30,7,671,7505,345,25,9,652,423,2.7%,41.6%,61.5%
Value,2020-05-08 02:00:36,4,30,7,315,7505,344,18,7,636,410,4.7%,41.6%,61.5%
Value,2020-05-08 02:02:16,4,30,6,295,7505,348,18,4,652,424,8.7%,41.7%,62.5%
Value,2020-05-08 02:03:47,4,30,6,64,7505,348,25,3,660,425,5.5%,41.7%,62.5%
Value,2020-05-08 02:05:19,4,30,6,49,7505,348,27,8,655,423,4.5%,41.9%,62.5%
Value,2020-05-08 02:06:53,6,30,6,744,7505,375,37,11,677,435,4.3%,41.7%,62.5%
Value,2020-05-08 02:08:26,5,30,6,514,7505,387,48,8,672,415,2.3%,41.7%,62.5%
Value,2020-05-08 02:10:00,5,30,6,1690,7505,418,66,7,677,401,5.0%,41.7%,62.5%
Value,2020-05-08 02:11:35,5,30,6,437,7505,426,66,6,729,454,6.0%,41.7%,62.5%
Value,2020-05-08 02:13:10,4,30,6,306,7505,429,67,4,669,391,3.8%,41.7%,62.5%
Value,2020-05-08 02:14:43,4,30,6,361,7505,441,57,4,660,389,3.5%,41.8%,62.5%
Value,2020-05-08 02:16:17,4,30,5,76,7505,438,57,12,691,431,4.2%,41.7%,62.5%
Value,2020-05-08 02:17:49,4,30,5,217,7505,438,60,6,673,402,4.9%,41.7%,62.5%
Value,2020-05-08 02:19:21,4,30,5,71,7505,439,49,6,662,403,3.1%,41.7%,62.5%
Value,2020-05-08 02:20:52,4,30,5,195,7505,445,49,9,643,386,3.9%,41.7%,62.5%
Value,2020-05-08 02:22:24,5,30,5,77,7505,443,43,9,648,398,2.7%,41.7%,61.5%
Value,2020-05-08 02:23:55,4,30,5,67,7505,419,47,7,647,391,3.8%,41.7%,61.5%
Value,2020-05-08 02:25:30,3,30,5,36,7505,394,37,8,648,402,3.2%,41.7%,61.5%
Value,2020-05-08 02:27:06,3,30,5,176,7505,390,32,6,626,380,6.0%,41.7%,62.5%
Value,2020-05-08 02:28:37,4,30,5,187,7505,385,40,7,619,367,3.0%,41.7%,62.5%
Value,2020-05-08 02:30:09,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,2.4%,41.8%,62.5%
Value,2020-05-08 02:31:40,3,14,4,69,5716,343,32,6,623,377,2.9%,41.8%,62.5%
Value,2020-05-08 02:33:14,3,14,4,47,5716,324,37,5,605,353,3.3%,41.7%,62.5%
Value,2020-05-08 02:34:44,3,14,4,44,5716,317,34,5,600,353,4.3%,41.7%,62.5%
Value,2020-05-08 07:38:39,8,21,6,1379,56779,952,17,19,894,677,5.1%,41.8%,61.6%
Value,2020-05-08 07:40:13,10,21,6,832,56779,960,24,21,807,584,4.5%,41.8%,61.6%
Value,2020-05-08 07:41:46,7,21,6,329,56779,922,22,17,798,573,2.6%,41.8%,61.6%
Value,2020-05-08 07:43:21,7,21,6,413,56779,893,12,14,755,538,4.1%,41.9%,61.6%
Value,2020-05-08 07:44:56,8,21,6,294,56779,899,12,13,756,537,2.6%,42.0%,61.6%
Value,2020-05-08 07:46:30,8,21,6,299,56779,857,16,14,780,560,5.5%,41.8%,61.6%
Value,2020-05-08 07:48:06,8,21,6,5414,56779,894,22,16,824,599,3.1%,41.8%,61.6%
Value,2020-05-08 07:49:40,9,21,6,1350,56779,878,23,15,800,573,4.4%,41.8%,61.6%
Value,2020-05-08 07:51:15,7,21,6,1341,56779,894,24,13,777,547,4.2%,41.8%,61.6%
Value,2020-05-08 07:52:55,8,21,6,784,56779,878,12,13,776,558,2.8%,41.8%,61.6%
Value,2020-05-08 07:54:32,8,21,6,986,56779,907,22,17,860,636,11.2%,41.9%,62.7%
Value,2020-05-08 07:56:07,8,21,6,391,56779,887,20,13,908,682,3.3%,41.9%,62.7%
Value,2020-05-08 07:57:40,11,21,6,680,56779,901,28,23,993,770,4.6%,41.8%,62.7%
Value,2020-05-08 07:59:15,12,21,6,1032,56779,813,38,14,1174,934,4.7%,41.7%,62.7%
Value,2020-05-08 08:00:52,18,28,7,1746,56779,852,31,16,972,745,4.9%,41.7%,62.7%
Value,2020-05-08 08:02:26,9,28,7,1689,56779,888,29,18,907,684,3.4%,41.7%,62.7%
Value,2020-05-08 08:04:01,12,28,7,3505,56779,943,32,18,954,726,3.1%,41.9%,61.6%
Value,2020-05-08 08:05:32,10,28,7,1386,56779,994,21,15,906,682,4.9%,41.9%,61.6%
Value,2020-05-08 08:07:08,12,28,7,1831,56779,1005,23,19,1054,831,4.0%,41.7%,61.6%
Value,2020-05-08 08:08:39,14,28,8,1918,56779,1053,26,13,1096,865,3.2%,41.7%,61.6%
Value,2020-05-08 08:10:12,16,28,8,2328,56779,1293,30,15,1037,804,7.0%,41.7%,61.6%
Value,2020-05-08 08:11:44,18,28,9,7651,56779,1414,80,19,1230,958,4.4%,41.7%,61.6%
Value,2020-05-08 08:13:15,17,29,9,12890,56779,1945,38,25,1173,948,4.7%,41.7%,61.6%
Value,2020-05-08 08:14:49,17,35,9,2707,56779,1810,37,24,1238,1013,5.4%,41.7%,61.6%
Value,2020-05-08 08:16:22,21,35,10,4467,56779,1977,59,32,1385,1142,3.2%,41.7%,61.6%
Value,2020-05-08 08:17:54,17,35,10,3997,56779,2024,53,30,1574,1338,5.4%,41.7%,61.6%
Value,2020-05-08 08:19:27,22,35,11,6393,56779,2247,58,41,1567,1345,6.5%,41.7%,61.6%
Value,2020-05-08 08:21:00,21,35,11,6618,56779,2349,62,33,1613,1378,4.1%,41.7%,61.6%
Value,2020-05-08 08:22:32,19,35,11,12791,56779,2722,72,28,1684,1434,6.4%,41.7%,61.6%
Value,2020-05-08 08:24:07,26,35,12,15344,57752,2908,53,25,1473,1235,5.5%,41.7%,61.6%
Value,2020-05-08 08:25:43,21,35,12,15438,65398,3335,58,31,1719,1491,5.9%,41.7%,61.6%
Value,2020-05-08 08:27:24,30,35,13,11976,65398,3540,63,41,1786,1559,3.2%,41.7%,61.6%
Value,2020-05-08 08:28:59,28,37,13,10779,65398,3705,64,38,1743,1504,5.4%,41.7%,61.6%
Value,2020-05-08 08:30:31,26,37,14,13907,65398,4070,52,35,1979,1753,6.2%,41.8%,62.7%
Value,2020-05-08 08:32:05,29,39,15,28482,75123,4637,72,34,2031,1781,4.1%,41.8%,62.7%
Value,2020-05-08 08:33:39,26,39,15,14516,75123,5061,73,29,2138,1894,5.9%,41.8%,62.7%
Value,2020-05-08 08:35:13,27,39,16,10419,75123,5403,69,24,2162,1920,5.7%,41.8%,61.6%
Value,2020-05-08 08:36:50,29,46,16,25677,91100,6045,78,37,2225,1975,5.4%,41.7%,61.6%
Value,2020-05-08 08:38:25,32,46,17,15631,91100,6251,87,36,2165,1904,5.1%,41.8%,61.6%
Value,2020-05-08 08:40:00,32,53,17,19392,91100,6598,119,36,2259,1965,4.2%,41.8%,61.6%
Value,2020-05-08 08:41:39,32,53,18,7917,91100,6790,76,35,2290,2046,8.0%,41.8%,61.6%
Value,2020-05-08 08:43:18,35,53,19,8110,91100,7168,80,28,2274,2011,6.7%,41.8%,61.6%
Value,2020-05-08 08:44:56,35,54,19,8092,91100,7232,91,31,2507,2236,5.3%,41.8%,61.6%
Value,2020-05-08 08:46:34,28,54,20,12291,91100,7594,74,34,2418,2173,5.4%,41.7%,61.6%
Value,2020-05-08 08:48:11,29,54,20,6772,91100,7573,64,36,2427,2190,7.5%,41.7%,61.6%
Value,2020-05-08 08:49:52,30,54,21,9964,91100,7849,65,33,2556,2317,5.6%,41.8%,61.6%
Value,2020-05-08 08:51:32,33,54,22,11391,91100,8164,72,59,2520,2300,7.4%,41.7%,61.6%
Value,2020-05-08 08:53:13,34,54,23,12101,91100,8622,67,60,2659,2446,5.1%,41.7%,61.6%
Value,2020-05-08 08:54:53,31,54,23,21842,91100,8894,70,49,2709,2489,6.3%,41.8%,61.6%
Value,2020-05-08 08:56:31,32,54,24,18350,91100,9325,61,34,2782,2553,8.1%,41.8%,61.6%
Value,2020-05-08 08:58:07,32,54,24,13499,91100,9608,71,43,2987,2759,6.3%,41.7%,61.6%
Value,2020-05-08 08:59:48,35,54,25,34028,95317,10360,70,43,2946,2703,8.5%,41.8%,62.7%
Value,2020-05-08 09:01:27,47,61,26,35594,117490,11106,70,30,3170,2922,6.4%,42.0%,62.7%
Value,2020-05-08 09:03:07,36,61,26,13625,117490,11367,72,64,3153,2949,6.8%,41.9%,62.7%
Value,2020-05-08 09:04:50,32,61,27,10677,138403,12130,60,48,3014,2797,5.9%,41.9%,62.7%
Value,2020-05-08 09:06:34,36,61,28,12417,138403,12471,89,52,3082,2844,6.5%,41.9%,62.7%
Value,2020-05-08 09:08:12,31,61,29,5985,138403,12424,110,30,3299,3010,8.7%,41.9%,62.7%
Value,2020-05-08 09:09:52,35,61,29,27343,138403,13109,122,33,3288,2982,7.8%,41.8%,61.6%
Value,2020-05-08 09:11:30,30,61,29,21499,138403,13680,119,22,3291,2974,6.5%,41.9%,61.7%
Value,2020-05-08 09:13:08,29,61,29,11687,138403,13432,122,23,3449,3135,5.0%,41.9%,61.6%
Value,2020-05-08 09:14:44,43,61,30,20121,138403,14088,174,30,3376,3021,7.5%,41.8%,61.6%
Value,2020-05-08 09:16:27,29,61,30,10086,138403,14265,141,29,3299,2960,6.2%,41.8%,61.7%
Value,2020-05-08 09:18:08,39,61,31,4332,138403,14219,142,27,3388,3055,5.7%,41.9%,61.6%
Value,2020-05-08 09:19:44,39,61,32,4272,364726,15528,167,32,3415,3065,8.2%,41.9%,61.7%
Value,2020-05-08 09:21:25,35,61,32,7258,364726,15478,111,37,3385,3098,6.6%,41.9%,61.6%
Value,2020-05-08 09:23:05,37,61,32,13467,364726,15606,125,28,3411,3108,7.3%,41.9%,61.7%
Value,2020-05-08 09:24:50,35,61,33,43822,364726,16213,97,37,3369,3089,5.4%,41.9%,61.7%
Value,2020-05-08 09:26:53,31,61,33,7142,364726,16207,96,31,3112,2824,4.5%,41.8%,61.7%
Value,2020-05-08 09:28:27,31,61,33,11645,364726,16174,88,28,3266,2987,6.3%,41.9%,61.7%
Value,2020-05-08 09:30:02,34,61,33,13670,364726,16218,86,22,3179,2893,5.3%,41.9%,61.7%
Value,2020-05-08 09:31:39,48,61,34,6794,364726,15692,102,43,3297,3018,6.5%,41.9%,61.7%
Value,2020-05-08 09:33:19,45,61,34,13225,364726,15795,109,37,3395,3115,9.6%,41.9%,61.7%
Value,2020-05-08 09:34:58,40,61,34,6266,364726,15604,93,34,3308,3022,10.1%,42.0%,62.7%
Value,2020-05-08 09:36:30,36,61,35,4482,364726,15214,102,27,3269,2971,7.3%,41.9%,62.7%
Value,2020-05-08 09:38:02,39,61,35,7882,364726,15411,103,26,3380,3085,5.7%,41.9%,62.7%
Value,2020-05-08 09:39:37,45,65,35,26199,364726,15591,101,27,3266,2969,7.6%,41.9%,62.7%
Value,2020-05-08 09:41:11,55,79,36,17081,364726,15800,105,21,3608,3309,7.7%,42.0%,62.7%
Value,2020-05-08 09:42:44,32,79,35,9472,364726,15680,92,26,3463,3170,5.1%,42.0%,62.7%
Value,2020-05-08 09:44:16,31,79,35,5676,364726,15861,106,28,3470,3177,8.6%,41.9%,62.7%
Value,2020-05-08 09:45:50,28,79,35,6258,364726,16869,100,24,3449,3152,6.6%,41.9%,62.7%
Value,2020-05-08 09:47:24,33,79,36,14265,364726,16810,108,26,3380,3077,5.5%,41.9%,62.7%
Value,2020-05-08 09:48:58,31,79,35,9437,364726,16896,128,25,3505,3181,5.8%,41.9%,62.7%
Value,2020-05-08 09:50:59,35,79,36,45735,364726,17493,105,29,3552,3262,5.0%,41.9%,62.7%
Value,2020-05-08 09:52:32,37,79,36,11291,364726,17481,113,27,3582,3276,4.9%,42.0%,62.7%
Value,2020-05-08 09:54:06,36,79,36,4156,364726,17372,114,37,3610,3312,4.3%,42.0%,62.7%
Value,2020-05-08 09:55:37,35,79,36,42119,364726,18269,128,34,3717,3400,6.9%,42.0%,62.7%
Value,2020-05-08 09:57:10,48,79,36,8111,364726,17345,111,39,3894,3608,8.6%,42.0%,62.8%
Value,2020-05-08 09:58:47,40,79,36,44018,364726,18413,131,43,3950,3651,7.6%,42.0%,62.8%
Value,2020-05-08 10:00:20,40,79,36,6304,364726,17328,115,41,3886,3586,6.1%,42.0%,62.8%
Value,2020-05-08 10:01:52,37,79,36,9497,364726,17063,122,39,3752,3452,6.2%,42.0%,62.7%
Value,2020-05-08 10:03:28,36,79,36,14486,364726,16641,118,31,3763,3455,10.2%,42.0%,62.8%
Value,2020-05-08 10:05:03,32,79,36,9826,364726,16597,142,31,3729,3395,10.0%,42.0%,62.8%
Value,2020-05-08 10:06:43,31,79,36,24875,364726,16877,131,36,3715,3411,6.7%,42.0%,62.8%
Value,2020-05-08 10:08:24,29,79,36,8683,364726,17491,62,25,3471,3220,6.9%,42.0%,62.8%
Value,2020-05-08 10:09:59,33,79,36,20547,364726,17485,63,24,3784,3528,6.5%,42.0%,61.7%
Value,2020-05-08 10:11:34,34,79,36,47041,364726,18409,37,19,3691,3450,5.4%,42.0%,61.7%
Value,2020-05-08 10:13:07,26,79,36,2720,364726,17574,48,16,3733,3478,4.9%,42.0%,61.7%
Value,2020-05-08 10:14:44,42,79,36,10106,364726,17120,70,20,3872,3608,7.3%,42.0%,61.7%
Value,2020-05-08 10:16:19,31,79,35,17592,364726,17495,59,23,3668,3419,6.3%,42.0%,61.7%
Value,2020-05-08 10:17:53,28,79,35,6783,364726,17728,56,42,3657,3425,5.6%,42.0%,61.7%
Value,2020-05-08 10:19:26,27,79,35,5252,334661,16382,52,31,3537,3294,4.9%,41.9%,61.7%
Value,2020-05-08 10:21:00,26,79,35,3115,334661,16306,57,30,3770,3517,5.1%,42.0%,61.7%
Value,2020-05-08 10:22:32,30,79,34,11109,334661,16169,74,29,3790,3526,6.1%,41.9%,61.7%
Value,2020-05-08 10:24:06,31,79,34,12140,334661,16111,61,40,3815,3577,5.9%,42.0%,61.7%
Value,2020-05-08 10:25:40,31,79,34,11737,334661,15738,75,34,4068,3810,6.1%,42.0%,61.7%
Value,2020-05-08 10:27:16,31,79,34,8018,334661,15639,66,28,3941,3686,5.5%,41.9%,61.7%
Value,2020-05-08 10:28:50,35,79,34,8487,334661,15529,77,38,3948,3696,5.5%,41.9%,61.7%
Value,2020-05-08 10:30:21,30,79,34,9489,334661,15490,61,45,4093,3861,4.9%,41.9%,61.7%
Value,2020-05-08 10:31:55,38,79,34,7729,334661,15403,91,37,4060,3795,7.5%,41.9%,61.7%
Value,2020-05-08 10:33:26,38,79,34,18328,334661,15551,104,38,3906,3621,7.2%,42.1%,61.7%
Value,2020-05-08 10:34:58,43,79,34,29479,334661,16042,102,31,3910,3620,6.0%,42.0%,61.7%
Value,2020-05-08 10:36:31,42,79,34,16850,334661,16076,102,40,4033,3764,8.2%,42.0%,61.7%
Value,2020-05-08 12:57:30,28,63,32,5917,763758,15180,60,20,3799,3489,7.2%,41.9%,61.8%
Value,2020-05-08 12:59:01,30,63,32,17041,763758,15427,56,26,3814,3512,5.2%,42.0%,61.8%
Value,2020-05-08 14:47:04,30,59,35,8160,374415,12238,116,41,4275,3919,5.8%,41.8%,61.8%
Value,2020-05-08 14:49:17,40,59,35,28724,374415,12759,109,37,3957,3599,4.9%,41.9%,61.8%
Value,2020-05-08 15:00:45,35,58,34,13887,374415,13531,90,38,3992,3649,6.0%,41.8%,61.8%
Value,2020-05-08 15:28:55,29,59,32,6972,320736,12872,89,37,4032,3695,5.4%,41.8%,61.6%
Value,2020-05-08 15:30:49,28,59,31,16118,320736,13562,72,42,4055,3734,6.0%,41.8%,61.6%
Value,2020-05-08 15:32:37,33,59,31,16167,320736,13640,52,27,3997,3680,7.4%,41.8%,61.6%
Value,2020-05-08 15:36:08,25,59,31,10255,320736,13374,96,54,3963,3622,7.2%,41.9%,61.6%
Value,2020-05-08 15:41:44,38,59,31,16814,320736,14435,66,41,3898,3576,5.8%,41.8%,61.6%
Value,2020-05-08 15:59:15,32,59,30,10788,320736,12515,97,25,4012,3665,6.7%,41.8%,61.6%
Value,2020-05-08 19:03:18,17,43,19,4652,227632,5181,42,13,2826,2482,6.0%,41.7%,62.2%
Value,2020-05-08 19:05:20,14,43,19,6381,227632,5275,30,12,2738,2396,4.5%,41.8%,62.7%
Value,2020-05-08 19:07:06,14,43,18,2708,227632,5093,22,10,2627,2292,5.0%,41.7%,62.7%
Value,2020-05-08 19:08:49,11,40,18,6673,227632,5022,30,13,2603,2264,3.7%,41.8%,62.7%
Value,2020-05-08 19:10:30,18,38,17,7686,227632,4931,30,9,2521,2174,4.1%,41.7%,62.7%
Value,2020-05-08 19:12:21,17,38,17,7039,227632,4977,21,12,2496,2160,6.4%,41.8%,62.7%
Value,2020-05-08 19:15:02,18,38,17,11478,227632,5189,24,14,2448,2108,4.8%,41.8%,62.7%
Value,2020-05-08 19:17:23,16,30,16,15235,227632,5575,27,18,2451,2119,4.9%,41.8%,62.7%
Value,2020-05-08 19:19:02,14,30,16,5000,227632,5505,23,22,2487,2158,3.4%,41.7%,61.8%
Value,2020-05-08 19:20:48,10,30,16,7592,227632,5565,31,21,2444,2110,5.1%,41.8%,61.8%
Value,2020-05-08 20:36:07,14,32,13,788,43418,2187,40,10,1509,1156,4.1%,41.7%,61.8%
Value,2020-05-08 20:37:52,13,32,13,585,43418,2118,37,5,1499,1141,3.8%,41.7%,61.8%
Value,2020-05-08 20:39:51,16,32,13,876,43418,2058,39,5,1449,1089,4.6%,41.6%,61.8%
Value,2020-05-08 20:42:09,19,32,13,3620,43418,2114,40,6,1520,1160,4.0%,41.7%,61.8%
Value,2020-05-08 20:44:12,12,32,13,2237,43418,2120,37,8,1476,1119,4.5%,41.6%,61.8%
Value,2020-05-08 20:46:29,15,32,13,5084,43418,2134,45,8,1461,1102,4.4%,41.6%,61.8%
Value,2020-05-08 20:48:25,8,30,13,800,43418,2031,41,7,1507,1144,4.2%,41.7%,61.8%
Value,2020-05-08 20:50:20,9,30,13,2067,43418,2014,55,15,1508,1144,5.1%,41.6%,61.8%
Value,2020-05-08 20:51:55,10,30,13,1918,43418,2021,46,11,1547,1186,4.9%,41.6%,61.8%
Value,2020-05-08 20:54:30,11,30,13,1004,94026,2259,46,11,1459,1101,5.9%,41.6%,61.8%
Value,2020-05-08 20:56:21,7,30,13,421,94026,2276,44,8,1428,1072,5.3%,41.6%,61.8%
Value,2020-05-08 20:58:32,7,30,13,2134,94026,2245,47,8,1412,1050,5.1%,41.6%,61.8%
Value,2020-05-08 21:09:40,7,30,12,1120,94026,2391,38,5,1359,999,3.4%,41.6%,62.8%
Value,2020-05-08 21:11:31,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.4%,41.6%,62.8%
Value,2020-05-08 21:13:26,9,30,12,1719,94026,2373,34,9,1311,968,5.4%,41.6%,62.8%
Value,2020-05-08 21:16:00,8,30,12,973,94026,2408,21,14,1229,897,3.6%,41.8%,61.8%
Value,2020-05-08 21:19:22,6,30,11,168,94026,2347,12,13,1198,875,5.2%,41.6%,61.8%
Value,2020-05-08 21:20:58,7,30,11,440,94026,2316,13,9,1212,883,4.0%,41.6%,61.8%
Value,2020-05-08 21:22:32,7,30,11,2054,94026,2279,18,9,1208,871,3.2%,41.6%,61.8%
Value,2020-05-08 21:24:05,8,30,11,693,94026,2134,20,10,1219,881,1.9%,41.6%,61.8%
Value,2020-05-08 21:25:44,9,30,11,832,94026,2105,18,8,1233,898,3.7%,41.6%,61.8%
Value,2020-05-08 21:27:20,7,30,10,458,94026,2053,14,8,1208,876,5.6%,41.6%,61.8%
Value,2020-05-08 21:28:56,9,30,10,1043,94026,2080,10,12,1184,859,2.9%,41.6%,61.8%
Value,2020-05-08 21:30:31,6,30,10,283,94026,2058,12,9,1247,920,4.2%,41.7%,62.8%
Value,2020-05-08 21:32:09,8,30,10,572,94026,2045,14,8,1182,851,6.9%,41.7%,62.8%
Value,2020-05-08 21:33:40,6,30,10,247,94026,2030,15,4,1182,847,4.4%,41.6%,62.8%
Value,2020-05-08 21:35:14,8,30,10,331,94026,1942,16,6,1168,832,4.1%,41.6%,62.8%
