,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-09 07:27:45,11,20,8,613,10261,424,16,6,7771,404,5.6%,40.1%,44.9%
Value,2020-05-09 07:29:37,5,20,7,596,10261,427,3,8,7810,435,4.3%,40.1%,44.9%
Value,2020-05-09 07:31:35,4,20,7,107,10261,410,2,5,7805,415,14.5%,40.1%,45.9%
Value,2020-05-09 07:33:31,5,20,7,224,10261,418,6,3,7895,485,6.2%,40.1%,46.0%
Value,2020-05-09 07:35:29,7,20,7,669,11269,469,15,3,7872,431,4.2%,40.0%,46.0%
Value,2020-05-09 07:37:39,5,20,7,344,11269,457,9,5,7880,417,4.0%,40.0%,46.0%
Value,2020-05-09 07:39:41,11,20,7,613,11269,450,7,6,7955,477,6.4%,40.0%,46.0%
Value,2020-05-09 07:41:46,5,20,7,2291,13370,529,2,3,7950,442,3.8%,40.0%,46.0%
Value,2020-05-09 07:43:42,10,20,7,7016,27603,600,5,11,7963,449,5.5%,40.0%,46.0%
Value,2020-05-09 07:45:41,11,20,7,1455,27603,637,9,10,8021,483,6.5%,40.0%,46.0%
Value,2020-05-09 07:47:42,7,20,7,793,27603,671,9,12,8048,491,4.6%,40.0%,46.0%
Value,2020-05-09 07:49:39,8,20,7,814,27603,702,13,10,8100,512,5.6%,40.0%,46.0%
Value,2020-05-09 07:51:41,5,20,7,555,27603,742,2,6,8052,468,4.8%,40.0%,46.0%
Value,2020-05-09 07:53:32,6,20,6,280,27603,747,7,8,8073,466,5.1%,40.1%,46.0%
Value,2020-05-09 07:55:28,7,20,6,296,27603,756,15,11,8149,528,4.9%,40.0%,46.0%
Value,2020-05-09 07:57:27,6,20,6,2919,27603,809,17,10,8131,499,5.9%,40.0%,46.0%
Value,2020-05-09 07:59:24,8,20,6,733,27603,830,15,9,8160,502,6.6%,40.0%,46.0%
Value,2020-05-09 08:01:22,7,20,6,3912,27603,893,12,11,8232,567,5.3%,40.2%,45.0%
Value,2020-05-09 08:03:17,7,20,6,961,27603,905,10,11,8276,593,6.8%,40.1%,46.0%
Value,2020-05-09 08:05:19,12,20,7,2218,49025,1091,22,7,8344,633,5.3%,40.1%,46.0%
Value,2020-05-09 08:07:19,7,24,7,430,49025,1116,15,7,8353,614,6.4%,40.1%,44.9%
Value,2020-05-09 08:09:16,12,24,7,3123,49025,1323,15,7,8438,679,7.0%,40.2%,44.9%
Value,2020-05-09 08:11:14,12,24,7,1467,60338,1545,47,9,8500,698,5.7%,40.1%,44.9%
Value,2020-05-09 08:13:13,9,24,7,1071,60338,1598,24,11,8431,643,5.0%,40.1%,44.9%
Value,2020-05-09 08:15:11,12,24,7,3546,60338,1682,33,10,8463,656,5.7%,40.1%,44.9%
Value,2020-05-09 08:17:15,12,24,8,3723,60338,1787,56,11,8621,786,11.2%,40.1%,44.9%
Value,2020-05-09 08:19:16,12,24,8,2529,60338,1867,56,11,8673,828,8.4%,40.1%,44.9%
Value,2020-05-09 08:21:22,20,49,8,3604,60338,1975,79,20,8794,917,6.5%,40.1%,44.9%
Value,2020-05-09 08:23:21,14,49,9,3036,60338,2199,64,21,8937,1069,9.4%,40.1%,44.9%
Value,2020-05-09 08:25:30,12,49,9,3109,60338,2344,75,19,8908,1018,7.8%,40.1%,44.9%
Value,2020-05-09 08:27:28,21,49,9,7325,60338,2494,78,26,8932,1031,8.3%,40.1%,46.0%
Value,2020-05-09 08:29:30,15,49,10,2443,60338,2647,65,24,9034,1118,6.4%,40.1%,46.0%
Value,2020-05-09 08:31:29,20,49,10,3131,60338,2741,132,22,9344,1356,12.1%,40.2%,46.0%
Value,2020-05-09 08:33:31,23,49,11,4519,60338,2916,170,31,9465,1413,7.9%,40.2%,46.0%
Value,2020-05-09 08:35:33,21,49,11,7023,60338,3225,107,44,9338,1339,8.5%,40.2%,46.0%
Value,2020-05-09 08:37:36,22,49,12,27492,74651,4093,101,41,9468,1453,8.7%,40.1%,46.0%
Value,2020-05-09 08:39:35,22,49,12,6660,74651,4124,122,39,9663,1595,6.4%,40.1%,46.0%
Value,2020-05-09 08:41:40,20,49,13,5277,154809,4657,86,30,9624,1560,13.7%,40.1%,45.0%
Value,2020-05-09 08:43:33,16,49,13,16626,154809,5056,77,32,9639,1550,9.1%,40.1%,45.0%
Value,2020-05-09 08:45:34,21,49,13,12922,154809,5690,68,26,9752,1645,9.0%,40.1%,45.0%
Value,2020-05-09 08:47:32,22,49,14,9577,154809,5850,82,26,9922,1780,10.4%,40.1%,45.0%
Value,2020-05-09 08:49:31,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.3%,40.1%,45.0%
Value,2020-05-09 08:51:28,28,49,15,14443,154809,6340,91,49,10112,1936,7.6%,40.2%,45.0%
Value,2020-05-09 08:53:38,32,49,16,9596,154809,6796,79,36,10149,1959,12.1%,40.2%,45.0%
Value,2020-05-09 08:55:35,27,49,17,5518,154809,7005,96,28,10215,1991,13.1%,40.2%,45.0%
Value,2020-05-09 08:57:40,26,49,17,7499,154809,7215,99,41,10359,2138,10.6%,40.3%,46.0%
Value,2020-05-09 08:59:33,27,49,18,24760,154809,8077,94,41,10332,2097,7.9%,40.3%,46.0%
Value,2020-05-09 09:01:30,32,49,19,11111,154809,8073,125,53,10626,2360,8.2%,40.2%,46.0%
Value,2020-05-09 09:03:28,26,49,19,13073,154809,8240,75,46,10444,2173,10.1%,40.2%,46.0%
Value,2020-05-09 09:05:29,20,49,19,7586,154809,8470,79,42,10554,2240,10.4%,40.2%,46.0%
Value,2020-05-09 09:07:23,23,49,20,6148,154809,8689,93,28,10726,2360,8.2%,40.3%,46.0%
Value,2020-05-09 09:09:25,17,49,20,6330,154809,8715,86,22,10546,2159,8.9%,40.3%,46.0%
Value,2020-05-09 09:11:23,22,49,20,13668,154809,8804,77,21,10493,2102,8.3%,40.2%,46.0%
Value,2020-05-09 09:13:18,24,49,21,10728,154809,9070,80,18,10630,2227,12.2%,40.3%,45.0%
Value,2020-05-09 09:15:10,19,49,21,6766,154809,9304,78,22,10592,2192,9.1%,40.2%,45.0%
Value,2020-05-09 09:17:09,19,49,21,6543,154809,9664,43,21,10469,2081,11.7%,40.2%,45.0%
Value,2020-05-09 09:19:10,20,49,22,4742,154809,9652,76,36,10613,2195,10.7%,40.2%,45.0%
Value,2020-05-09 09:21:12,25,44,22,17344,154809,9951,81,39,10777,2350,10.6%,40.3%,45.0%
Value,2020-05-09 09:23:10,38,47,23,14062,154809,10033,74,32,10847,2390,10.3%,40.3%,45.0%
Value,2020-05-09 09:25:12,28,47,23,36741,417461,11778,61,23,10837,2364,9.7%,40.3%,45.0%
Value,2020-05-09 09:27:12,23,47,23,11850,417461,11926,70,44,10946,2485,20.5%,40.3%,46.0%
Value,2020-05-09 09:29:15,26,47,24,7474,417461,12078,120,45,11075,2549,11.2%,40.3%,46.0%
Value,2020-05-09 09:31:11,27,47,24,17306,417461,12351,87,31,11106,2593,10.4%,40.3%,46.0%
Value,2020-05-09 09:33:14,28,71,24,7160,417461,12443,78,28,11181,2661,9.2%,40.4%,46.0%
Value,2020-05-09 09:35:12,23,71,24,4467,417461,12507,51,29,11039,2533,8.7%,40.4%,46.0%
Value,2020-05-09 09:37:19,30,71,25,15219,417461,12431,43,31,10946,2428,9.3%,40.4%,46.0%
Value,2020-05-09 09:39:23,31,71,25,7055,417461,12150,54,37,11120,2582,11.1%,40.4%,46.0%
Value,2020-05-09 09:41:27,28,71,25,7186,417461,11796,70,36,11248,2683,11.2%,40.3%,46.0%
Value,2020-05-09 09:43:30,30,71,26,8577,417461,11696,103,38,11171,2535,9.1%,40.4%,45.0%
Value,2020-05-09 09:45:34,24,71,26,42355,417461,13356,55,37,11221,2584,12.2%,40.4%,45.0%
Value,2020-05-09 09:47:32,21,71,26,21763,417461,13257,56,37,11281,2614,7.5%,40.4%,45.0%
Value,2020-05-09 09:49:39,18,71,25,8482,417461,13027,49,31,11213,2527,8.5%,40.4%,45.0%
Value,2020-05-09 09:51:38,27,71,26,12487,417461,12911,53,29,11475,2776,10.1%,40.3%,45.0%
Value,2020-05-09 09:53:40,28,71,25,11564,417461,13141,57,33,11489,2770,11.6%,40.3%,46.0%
Value,2020-05-09 09:55:41,30,71,26,16284,417461,13295,70,41,11630,2900,11.0%,40.4%,46.0%
Value,2020-05-09 09:57:38,29,71,26,8158,417461,13301,50,29,11590,2837,10.4%,40.5%,46.0%
Value,2020-05-09 09:59:38,28,71,26,8734,417461,13246,64,26,11724,2959,8.9%,40.4%,46.0%
Value,2020-05-09 10:01:42,27,71,26,13148,417461,13769,105,36,11865,3076,10.0%,40.3%,46.0%
Value,2020-05-09 10:03:47,23,71,26,11995,417461,13637,102,36,11785,2984,9.9%,40.5%,46.1%
Value,2020-05-09 10:05:45,28,71,26,10907,417461,13704,39,33,11633,2853,9.7%,40.4%,46.0%
Value,2020-05-09 10:07:45,27,71,26,22126,417461,14226,60,25,11666,2843,7.0%,40.4%,46.0%
Value,2020-05-09 10:09:40,19,71,26,7170,417461,14034,52,24,11757,2917,11.1%,40.4%,46.0%
Value,2020-05-09 10:11:38,22,71,26,13523,417461,14120,58,22,11813,2941,11.2%,40.4%,46.0%
Value,2020-05-09 10:13:36,21,71,26,15932,417461,14079,52,27,11846,2974,9.0%,40.4%,46.0%
Value,2020-05-09 10:15:30,36,71,26,9483,417461,13983,57,29,11885,2998,9.4%,40.4%,46.1%
Value,2020-05-09 10:17:20,32,78,27,5695,417461,13927,71,25,12010,3085,8.6%,40.4%,46.0%
Value,2020-05-09 10:19:17,37,78,27,16709,417461,14349,55,22,11800,2870,8.8%,40.4%,46.1%
Value,2020-05-09 10:21:14,37,78,28,11045,417461,14340,77,32,11949,3002,8.7%,40.5%,46.1%
Value,2020-05-09 10:23:11,33,78,27,7519,417461,14255,57,42,11837,2889,10.8%,40.5%,46.1%
Value,2020-05-09 10:25:07,33,78,28,10055,295176,12600,57,37,11941,2970,9.8%,40.4%,46.1%
Value,2020-05-09 10:27:07,31,78,28,7093,295176,12434,74,43,12070,3081,9.2%,40.5%,46.1%
Value,2020-05-09 10:29:01,33,78,28,7534,295176,12468,64,40,12059,3051,8.7%,40.5%,46.1%
Value,2020-05-09 10:31:01,37,78,28,7353,295176,12410,61,33,12268,3254,8.4%,40.5%,46.1%
Value,2020-05-09 10:32:53,42,78,28,18193,295176,12814,79,39,12339,3302,10.3%,40.5%,46.1%
Value,2020-05-09 10:34:53,43,78,29,12959,295176,13106,82,42,12196,3133,12.3%,40.5%,46.1%
Value,2020-05-09 10:36:46,43,78,30,17392,295176,13566,57,29,12174,3098,10.7%,40.5%,46.1%
Value,2020-05-09 10:38:43,45,78,30,19767,295176,14095,62,32,12183,3085,13.3%,40.5%,46.1%
Value,2020-05-09 10:40:42,39,78,30,15005,295176,14430,62,33,12193,3074,10.6%,40.5%,46.1%
Value,2020-05-09 10:42:38,32,78,30,12490,295176,14532,41,37,12179,3048,11.0%,40.5%,45.0%
Value,2020-05-09 10:44:31,41,78,31,16068,125632,13414,62,38,12312,3151,11.2%,40.5%,45.0%
Value,2020-05-09 10:46:32,35,78,32,21992,125632,13449,64,54,12427,3251,9.9%,40.5%,45.0%
Value,2020-05-09 10:48:36,31,78,32,10424,125632,13438,52,35,12136,2939,11.7%,40.5%,45.0%
Value,2020-05-09 10:50:38,35,78,32,24499,125632,13999,67,44,12317,3108,12.2%,40.4%,45.0%
Value,2020-05-09 10:52:38,37,78,33,15565,125632,14024,66,34,12399,3160,25.3%,40.5%,46.1%
Value,2020-05-09 10:54:38,33,78,33,12330,132843,14267,62,58,12435,3182,8.9%,40.5%,46.1%
Value,2020-05-09 10:56:39,28,78,33,11611,132843,14367,58,47,12227,2953,13.0%,40.5%,46.1%
Value,2020-05-09 10:58:41,30,78,33,30331,132843,14530,81,54,12408,3096,12.1%,40.5%,46.1%
Value,2020-05-09 11:00:41,40,78,33,13196,132843,14260,67,49,12690,3386,13.6%,40.5%,46.1%
Value,2020-05-09 11:02:39,33,78,33,16770,132843,14526,64,37,12570,3248,9.0%,40.5%,46.1%
Value,2020-05-09 11:04:39,30,78,33,11123,132843,14317,61,35,12612,3272,8.1%,40.5%,46.1%
Value,2020-05-09 11:06:40,36,78,34,7050,132843,14072,61,40,12554,3204,9.7%,40.6%,46.1%
Value,2020-05-09 11:08:36,32,78,34,13077,132843,14210,51,28,12565,3197,10.1%,40.5%,45.0%
Value,2020-05-09 11:10:33,34,78,34,16976,132843,14275,47,27,12495,3117,9.5%,40.5%,45.0%
Value,2020-05-09 11:12:33,25,78,35,16551,132843,14620,50,28,12541,3141,9.3%,40.5%,45.0%
Value,2020-05-09 11:14:32,26,78,34,25568,132843,14897,40,29,12485,3078,13.2%,40.5%,45.0%
Value,2020-05-09 11:16:36,25,58,34,6826,132843,14731,48,32,12703,3285,10.3%,40.5%,45.0%
Value,2020-05-09 11:18:44,18,58,33,12947,132843,14663,47,26,12618,3174,10.9%,40.5%,46.1%
Value,2020-05-09 11:20:57,18,58,33,9581,132843,14531,30,27,12720,3272,8.8%,40.5%,46.1%
Value,2020-05-09 11:22:59,23,58,32,6938,132843,14462,66,39,12653,3156,9.0%,40.5%,46.1%
Value,2020-05-09 11:24:59,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.9%,40.5%,46.1%
Value,2020-05-09 11:26:57,39,58,33,13422,132843,14843,116,25,12692,3096,10.2%,40.5%,46.1%
Value,2020-05-09 11:28:57,42,58,33,25841,132843,15608,116,34,12738,3130,10.5%,40.5%,46.1%
Value,2020-05-09 11:31:03,44,58,33,14605,132843,15569,108,37,12850,3252,9.8%,40.6%,46.1%
Value,2020-05-09 11:33:05,31,58,33,12445,132843,15348,78,36,12855,3273,9.7%,40.5%,46.1%
Value,2020-05-09 11:35:03,29,58,32,10237,132843,14916,70,31,12779,3208,10.5%,40.4%,46.1%
Value,2020-05-09 11:37:01,27,58,32,8115,132843,14611,53,32,12705,3132,9.6%,40.4%,46.1%
Value,2020-05-09 11:39:00,22,58,31,5186,132843,14039,73,28,12713,3108,10.5%,40.5%,46.1%
Value,2020-05-09 11:41:01,21,58,31,7137,132843,13766,69,29,12780,3170,10.4%,40.4%,46.1%
Value,2020-05-09 11:43:06,22,58,30,6549,132843,13487,71,33,12947,3307,8.0%,40.4%,46.1%
Value,2020-05-09 11:45:05,29,58,30,9641,132843,13250,116,47,12984,3294,10.8%,40.4%,46.1%
Value,2020-05-09 11:47:02,23,58,30,4926,132843,12862,80,50,12946,3283,9.4%,40.5%,46.1%
Value,2020-05-09 11:49:01,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.6%,40.5%,45.1%
Value,2020-05-09 11:51:00,23,58,29,7680,132843,12215,80,38,13063,3366,10.1%,40.4%,45.1%
Value,2020-05-09 11:52:57,26,58,28,9322,132843,12088,78,42,13030,3309,19.5%,40.4%,46.1%
Value,2020-05-09 11:55:10,22,58,28,5231,126923,11557,66,37,13015,3268,8.0%,40.4%,46.1%
Value,2020-05-09 11:57:13,20,58,28,13603,126923,11581,132,59,13069,3261,7.9%,40.4%,46.1%
Value,2020-05-09 11:59:20,21,58,28,8356,102559,11028,100,47,13190,3379,11.2%,40.4%,45.1%
Value,2020-05-09 12:01:29,22,58,27,8641,102559,10767,90,38,13116,3289,8.9%,40.4%,45.1%
Value,2020-05-09 12:04:01,21,58,27,3730,102559,10577,75,46,13004,3190,10.2%,40.4%,45.1%
Value,2020-05-09 12:06:06,18,56,26,3776,127300,10608,89,35,13098,3266,10.7%,40.4%,45.1%
Value,2020-05-09 12:08:15,21,56,26,8239,127300,10562,83,25,13041,3198,11.4%,40.4%,45.1%
Value,2020-05-09 12:10:19,27,56,26,10041,127300,10439,110,29,13160,3276,11.6%,40.4%,45.1%
Value,2020-05-09 12:12:25,30,56,26,14484,127300,10326,96,52,13066,3198,9.0%,40.4%,45.1%
Value,2020-05-09 12:14:29,28,56,26,11686,127300,10238,81,47,13258,3386,10.7%,40.4%,45.1%
Value,2020-05-09 12:16:30,30,56,26,31225,127300,10586,84,39,13138,3236,11.0%,40.4%,45.1%
Value,2020-05-09 12:18:40,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,13.0%,40.4%,45.1%
Value,2020-05-09 12:20:54,26,56,27,18492,127300,11126,104,27,13172,3182,9.9%,40.4%,45.1%
Value,2020-05-09 12:23:01,26,56,27,2950,127300,11024,79,29,13100,3111,19.2%,40.4%,45.8%
Value,2020-05-09 12:25:20,21,56,27,8926,127300,10824,86,33,13132,3137,11.7%,40.5%,46.1%
Value,2020-05-09 12:27:36,22,56,26,5788,127300,10255,57,27,13189,3187,8.6%,40.5%,46.1%
Value,2020-05-09 12:29:47,23,56,25,15299,127300,10184,49,26,13118,3114,7.4%,40.5%,45.1%
Value,2020-05-09 12:31:56,38,56,25,15624,127300,10462,66,27,13160,3130,10.9%,40.5%,45.1%
Value,2020-05-09 12:33:54,26,56,25,14665,127300,10423,57,49,13276,3252,11.2%,40.5%,45.1%
Value,2020-05-09 12:35:55,23,53,25,6998,127300,10362,73,38,13164,3110,12.4%,40.5%,45.1%
Value,2020-05-09 12:38:05,25,53,25,6909,127300,10424,82,30,13218,3118,8.8%,40.5%,45.1%
Value,2020-05-09 12:40:16,25,53,25,8453,127300,10518,62,38,13195,3117,9.6%,40.6%,45.1%
Value,2020-05-09 12:42:30,23,53,25,2361,127300,10394,69,40,13252,3153,7.5%,40.4%,45.1%
Value,2020-05-09 12:44:30,24,53,25,5396,127300,10296,77,39,13246,3117,11.2%,40.5%,45.1%
Value,2020-05-09 12:46:33,26,53,25,3694,127300,10271,75,36,13396,3237,8.9%,40.4%,45.1%
Value,2020-05-09 12:48:33,26,53,25,9963,127300,10469,74,37,13420,3232,15.7%,40.5%,46.2%
Value,2020-05-09 12:50:36,26,55,25,13376,127300,10555,74,34,13439,3245,12.9%,40.6%,46.2%
Value,2020-05-09 12:52:37,23,55,25,5969,127300,10407,71,43,13393,3194,12.0%,40.5%,46.2%
Value,2020-05-09 12:54:52,21,55,25,3380,127300,10264,56,25,13494,3273,8.5%,40.5%,46.2%
Value,2020-05-09 12:56:54,29,55,25,7085,127300,10151,71,48,13509,3280,9.1%,40.5%,46.2%
Value,2020-05-09 12:58:55,27,55,25,3465,127300,9923,69,56,13606,3362,9.5%,40.6%,45.1%
Value,2020-05-09 13:00:58,28,55,26,2818,127300,10150,65,43,13576,3320,9.2%,40.7%,45.1%
Value,2020-05-09 13:03:01,28,55,26,7818,127300,10034,80,34,13634,3351,9.4%,40.6%,45.1%
Value,2020-05-09 13:05:04,35,55,26,14299,101312,9987,66,29,13804,3513,11.0%,40.6%,45.1%
Value,2020-05-09 13:07:08,28,55,27,8605,101312,9999,66,22,13682,3349,8.9%,40.6%,45.1%
Value,2020-05-09 13:09:10,26,55,27,17288,101312,10251,74,28,13838,3480,8.4%,40.5%,45.1%
Value,2020-05-09 13:11:19,22,55,27,6938,101312,10256,69,30,13661,3313,10.8%,40.5%,45.1%
Value,2020-05-09 13:13:19,24,55,26,9782,101312,9907,75,38,13690,3330,8.1%,40.5%,45.1%
Value,2020-05-09 13:15:22,36,55,26,8710,101312,9731,74,32,13866,3480,11.4%,40.5%,45.1%
Value,2020-05-09 13:17:25,21,55,26,5145,89910,9203,72,27,13813,3374,9.4%,40.5%,45.1%
Value,2020-05-09 13:19:31,32,55,26,169914,871003,14283,179,27,13879,3355,10.8%,40.6%,46.2%
Value,2020-05-09 13:21:30,27,55,26,4749,871003,11330,148,42,13915,3408,11.7%,40.6%,46.2%
Value,2020-05-09 13:23:32,24,55,26,3277,871003,11274,118,38,14072,3572,10.4%,40.6%,45.1%
Value,2020-05-09 13:25:30,31,55,27,11830,871003,11396,178,35,13907,3346,8.6%,40.7%,45.1%
Value,2020-05-09 13:27:34,20,55,26,7793,871003,11352,112,45,13758,3233,13.7%,40.7%,45.1%
Value,2020-05-09 13:29:37,24,55,26,9579,871003,11177,103,55,13836,3309,9.1%,40.7%,45.1%
Value,2020-05-09 13:31:38,29,55,26,21475,871003,11075,126,34,13904,3302,12.1%,40.6%,45.1%
Value,2020-05-09 13:33:37,19,55,26,8912,871003,10919,69,28,13763,3187,8.5%,40.6%,45.1%
Value,2020-05-09 13:35:40,22,55,26,21663,871003,11114,72,27,13769,3162,8.2%,40.5%,45.1%
Value,2020-05-09 13:37:41,22,55,26,7598,871003,11139,65,35,13714,3114,10.0%,40.6%,45.1%
Value,2020-05-09 13:39:46,24,55,26,9527,871003,11139,57,37,13692,3065,8.4%,40.5%,45.1%
Value,2020-05-09 13:41:49,25,55,26,5165,871003,11017,81,40,13650,3011,8.5%,40.5%,45.1%
Value,2020-05-09 13:43:53,29,55,26,3091,871003,10980,78,42,13699,3063,9.3%,40.5%,45.1%
Value,2020-05-09 13:45:54,26,55,26,2798,871003,10985,77,32,13699,3025,7.8%,40.6%,45.1%
Value,2020-05-09 13:48:02,27,55,26,6406,871003,10768,63,29,13725,3041,8.2%,40.6%,45.1%
Value,2020-05-09 13:49:56,35,50,26,3951,871003,10603,55,27,13958,3233,6.8%,40.6%,46.2%
Value,2020-05-09 13:51:52,29,50,26,7003,871003,10520,54,23,13864,3130,8.6%,40.6%,46.2%
Value,2020-05-09 13:53:48,24,50,26,4160,871003,10523,68,24,13897,3140,8.1%,40.7%,46.2%
Value,2020-05-09 13:55:46,31,50,27,8856,871003,10706,83,33,14110,3331,8.7%,40.6%,46.2%
Value,2020-05-09 13:57:39,33,50,27,8091,871003,10761,106,37,14087,3284,11.0%,40.6%,46.2%
Value,2020-05-09 13:59:33,29,50,27,16955,871003,11169,101,49,14032,3219,7.3%,40.6%,46.2%
Value,2020-05-09 14:01:32,27,50,27,10716,871003,11325,64,40,14070,3268,7.3%,40.7%,46.2%
Value,2020-05-09 14:03:28,26,50,27,16491,871003,11432,73,45,14059,3241,9.4%,40.6%,46.2%
Value,2020-05-09 14:05:27,25,49,27,8113,871003,11483,43,32,14129,3297,13.8%,40.6%,46.2%
Value,2020-05-09 14:07:34,22,49,27,12432,871003,11523,45,28,13894,3026,9.9%,40.6%,46.2%
Value,2020-05-09 14:09:37,23,49,26,5424,871003,10883,57,32,13935,3058,8.9%,40.6%,46.2%
Value,2020-05-09 14:11:46,24,49,27,4163,871003,10847,60,30,13954,3061,9.8%,40.6%,46.2%
Value,2020-05-09 14:13:53,23,49,26,3595,871003,10780,49,38,13888,3003,11.3%,40.6%,45.1%
Value,2020-05-09 14:16:00,39,77,27,13855,871003,11123,64,40,13954,3022,7.9%,40.6%,45.1%
Value,2020-05-09 14:18:05,25,77,26,3957,871003,10817,66,30,13973,3006,8.9%,40.6%,45.1%
Value,2020-05-09 14:20:16,27,77,26,9935,83385,8306,55,28,14049,3079,12.4%,40.6%,46.2%
Value,2020-05-09 14:22:18,32,77,26,12884,83385,8381,49,30,13964,2982,24.5%,40.7%,46.2%
Value,2020-05-09 14:24:25,25,77,26,6260,83385,8450,47,22,14070,3063,11.6%,40.7%,46.2%
