,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-04 16:57:41,36,54,26,11731,528155,7862,77,37,3025,2896,4.4%,41.4%,61.6%
Value,2020-05-04 17:00:25,25,54,26,12518,528155,7633,74,24,2926,2783,4.5%,41.5%,61.6%
Value,2020-05-04 17:03:00,26,54,26,11223,528155,7740,71,20,3047,2905,5.6%,41.5%,61.6%
Value,2020-05-04 17:05:40,25,54,26,1578,528155,7613,71,21,2932,2800,4.5%,41.4%,60.7%
Value,2020-05-04 17:08:11,28,54,26,5889,528155,7503,118,25,3123,2942,5.9%,41.4%,60.7%
Value,2020-05-04 17:11:02,30,54,26,4482,528155,7905,78,29,2915,2783,7.8%,41.4%,60.7%
Value,2020-05-04 17:14:02,24,54,26,2279,528155,7920,72,18,2849,2707,6.3%,41.4%,60.7%
Value,2020-05-04 17:16:58,20,54,26,4424,528155,8379,75,11,2878,2725,3.6%,41.4%,60.7%
Value,2020-05-04 17:19:43,18,54,26,2858,528155,8254,79,25,2804,2667,4.2%,41.4%,60.7%
Value,2020-05-04 17:22:35,19,54,26,6683,166139,6905,101,25,2876,2714,5.3%,41.4%,60.7%
Value,2020-05-04 18:03:06,17,40,20,8042,168136,7750,51,10,2331,2210,5.2%,41.4%,60.7%
Value,2020-05-04 18:04:40,16,40,20,9447,168136,7916,62,17,2369,2238,3.9%,41.4%,60.7%
Value,2020-05-04 18:06:20,15,40,19,16370,168136,8087,50,13,2299,2171,7.6%,41.4%,60.7%
Value,2020-05-04 18:07:54,13,40,19,11096,168136,8158,61,20,2303,2162,4.3%,41.4%,60.7%
Value,2020-05-04 18:09:27,14,40,19,3942,168136,7687,49,14,2296,2171,6.1%,41.4%,60.7%
Value,2020-05-04 18:10:59,14,40,18,4851,168136,7724,49,22,2218,2104,4.5%,41.4%,60.7%
Value,2020-05-04 18:12:32,15,40,18,5500,168136,7731,49,15,2269,2147,5.8%,41.4%,60.7%
Value,2020-05-04 18:14:01,15,40,18,3726,168136,7723,44,12,2162,2039,5.5%,41.4%,60.7%
Value,2020-05-04 18:15:32,12,40,17,3694,168136,7204,54,10,2259,2126,6.0%,41.4%,61.6%
Value,2020-05-04 18:17:07,16,40,17,6245,168136,7242,61,11,2297,2152,5.7%,41.4%,61.6%
Value,2020-05-04 18:18:40,13,40,17,5589,168136,7257,59,14,2165,2025,7.4%,41.5%,61.6%
Value,2020-05-04 18:20:15,13,33,17,9541,168136,7320,68,15,2227,2082,5.2%,41.4%,61.6%
Value,2020-05-04 18:21:45,18,33,17,25674,168136,7926,66,21,2320,2183,5.0%,41.5%,61.6%
Value,2020-05-04 18:23:29,21,33,17,11840,168136,7987,64,29,2169,2048,4.0%,41.4%,61.6%
Value,2020-05-04 18:25:00,19,33,17,7258,168136,8056,71,32,2243,2115,3.1%,41.4%,60.8%
Value,2020-05-04 18:26:35,13,33,17,7150,168136,7903,42,32,2130,2031,6.9%,41.4%,60.8%
Value,2020-05-04 18:28:06,10,33,16,3478,168136,8021,55,34,2304,2188,4.9%,41.4%,60.8%
Value,2020-05-04 18:29:34,10,33,16,3888,168136,7989,24,30,2249,2165,7.0%,41.5%,60.8%
Value,2020-05-04 18:31:08,11,33,16,6148,168136,8026,21,23,2279,2186,3.4%,41.4%,60.8%
Value,2020-05-04 18:32:45,11,33,16,4128,168136,7900,15,18,2131,2038,5.5%,41.4%,60.8%
Value,2020-05-04 18:34:34,9,33,15,4814,168136,7591,30,13,2163,2058,7.8%,41.4%,60.8%
Value,2020-05-04 18:36:09,10,33,15,3514,168136,7504,21,15,2148,2048,2.6%,41.4%,60.8%
Value,2020-05-04 18:37:41,9,33,15,21774,168136,7622,12,11,2078,1985,5.9%,41.4%,60.8%
Value,2020-05-04 18:39:09,10,33,15,1688,168136,7487,18,12,2037,1939,3.0%,41.5%,60.8%
Value,2020-05-04 18:40:34,16,33,15,3555,168136,7354,23,22,2138,2043,7.1%,41.4%,60.8%
Value,2020-05-04 18:42:00,11,33,15,45686,267600,7845,16,18,2016,1923,4.6%,41.4%,60.8%
Value,2020-05-04 18:43:26,8,33,14,3391,267600,7730,10,15,2114,2026,7.8%,41.4%,60.8%
Value,2020-05-04 18:44:50,10,33,14,1164,267600,7092,16,15,2003,1914,3.5%,41.4%,60.8%
Value,2020-05-04 19:07:27,15,34,12,12880,267600,6458,16,12,1792,1699,2.7%,41.4%,60.8%
Value,2020-05-04 19:08:56,17,34,12,8657,267600,6468,21,8,1733,1634,4.9%,41.5%,60.8%
Value,2020-05-04 19:10:22,13,34,12,8116,267600,6602,20,12,1717,1624,4.7%,41.5%,60.8%
Value,2020-05-04 19:11:46,13,34,12,10164,267600,6673,23,19,1765,1674,4.3%,41.5%,60.8%
Value,2020-05-04 19:13:10,15,34,12,6436,267600,6739,20,21,1791,1705,5.7%,41.5%,60.8%
Value,2020-05-04 19:14:32,16,34,12,6163,267600,6858,24,22,1800,1710,4.1%,41.5%,60.8%
Value,2020-05-04 19:15:58,18,34,12,4847,267600,6836,25,15,1798,1700,6.1%,41.5%,60.8%
Value,2020-05-04 19:17:22,17,34,13,17682,267600,7071,24,11,1713,1612,6.2%,41.5%,60.8%
Value,2020-05-04 19:18:47,16,34,13,4815,267600,7104,21,9,1667,1565,3.0%,41.5%,60.8%
Value,2020-05-04 19:20:18,13,34,12,8546,267600,6819,16,17,1669,1580,5.2%,41.5%,61.6%
Value,2020-05-04 19:21:43,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.1%,41.4%,61.6%
Value,2020-05-04 19:23:12,14,34,12,6225,267600,6453,24,14,1656,1566,5.7%,41.4%,61.6%
Value,2020-05-04 19:24:37,20,34,12,3760,267600,6199,23,19,1622,1530,5.8%,41.4%,61.6%
Value,2020-05-04 19:26:02,15,34,12,6572,267600,6291,44,24,1630,1544,6.5%,41.4%,60.8%
Value,2020-05-04 19:27:29,14,34,12,8923,267600,6259,34,25,1633,1541,2.3%,41.4%,60.8%
Value,2020-05-04 19:28:58,12,34,12,6755,267600,6290,29,23,1621,1526,3.6%,41.4%,60.8%
Value,2020-05-04 19:30:26,10,34,12,5098,267600,6266,30,20,1623,1520,3.3%,41.5%,60.8%
Value,2020-05-04 19:31:50,11,34,12,2108,267600,6257,18,18,1559,1469,2.5%,41.5%,60.8%
Value,2020-05-04 19:33:16,9,34,12,3687,267600,6232,20,18,1545,1454,3.9%,41.5%,60.8%
Value,2020-05-04 19:34:43,13,34,12,3493,267600,6216,18,18,1574,1484,3.2%,41.5%,60.8%
Value,2020-05-04 19:36:07,11,34,12,3297,267600,6199,16,13,1522,1432,3.7%,41.5%,60.8%
Value,2020-05-04 19:37:30,10,34,12,2630,267600,5873,15,11,1475,1383,3.7%,41.5%,60.8%
Value,2020-05-04 19:38:56,14,34,13,761,267600,5871,17,24,1498,1412,4.8%,41.5%,60.8%
Value,2020-05-04 19:40:26,11,34,13,624,267600,5829,17,21,1505,1415,6.8%,41.5%,60.8%
Value,2020-05-04 19:41:49,12,34,13,1769,61042,5104,21,26,1519,1432,4.5%,41.5%,60.8%
Value,2020-05-04 19:43:12,12,34,13,2165,61042,5062,19,26,1438,1352,3.2%,41.5%,60.8%
Value,2020-05-04 19:44:35,11,34,13,3930,61042,5160,17,25,1395,1311,5.2%,41.5%,60.8%
Value,2020-05-04 19:46:02,10,34,13,300,61042,5058,16,17,1382,1290,3.4%,41.5%,61.7%
Value,2020-05-04 19:47:31,11,34,13,2204,61042,5005,19,10,1364,1267,4.0%,41.5%,61.7%
Value,2020-05-04 19:48:56,10,34,13,2307,61042,5030,12,10,1361,1265,5.1%,41.5%,61.7%
Value,2020-05-04 19:50:21,10,34,13,1122,61042,5036,7,11,1372,1284,2.3%,41.5%,61.7%
Value,2020-05-04 19:51:47,12,34,13,2722,61042,5068,12,15,1312,1222,4.1%,41.5%,61.7%
Value,2020-05-04 19:53:17,9,34,13,5836,61042,5187,13,14,1285,1195,5.0%,41.5%,61.7%
Value,2020-05-04 19:54:42,10,34,13,1357,61042,5113,8,13,1306,1218,3.7%,41.6%,61.7%
Value,2020-05-04 19:56:08,9,34,13,11555,66042,5298,15,17,1301,1210,6.4%,41.5%,60.8%
Value,2020-05-04 19:57:36,10,34,13,11309,66042,5594,20,17,1312,1217,6.9%,41.5%,60.8%
Value,2020-05-04 19:59:00,9,34,13,1853,66042,5370,22,20,1255,1157,4.5%,41.5%,60.8%
Value,2020-05-04 20:00:26,9,34,12,170,66042,5024,17,8,1258,1156,3.1%,41.5%,60.8%
Value,2020-05-04 20:01:49,12,29,12,705,66042,4928,32,10,1265,1151,4.1%,41.5%,60.8%
Value,2020-05-04 20:03:19,11,29,12,921,66042,4789,18,18,1261,1171,6.1%,41.5%,60.8%
Value,2020-05-04 20:04:51,13,29,12,1344,66042,4840,19,16,1302,1210,4.6%,41.5%,60.8%
Value,2020-05-04 20:18:03,10,31,12,5607,66042,4014,14,9,1130,1035,2.8%,41.5%,61.7%
Value,2020-05-04 20:19:55,14,31,12,8457,66042,4047,10,11,1127,1039,5.4%,41.5%,61.7%
Value,2020-05-04 20:21:53,16,31,12,7955,66042,4095,12,29,1199,1121,6.3%,41.5%,60.8%
Value,2020-05-04 20:23:53,11,31,12,449,66042,3893,17,22,1156,1067,5.1%,41.5%,60.8%
Value,2020-05-04 20:26:02,10,31,11,417,66042,3704,16,13,1071,977,2.6%,41.5%,60.8%
Value,2020-05-04 20:28:22,11,31,11,6238,66042,3532,11,8,1112,1014,3.2%,41.6%,60.8%
Value,2020-05-04 20:30:41,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.3%,41.5%,60.8%
Value,2020-05-04 20:32:40,15,31,12,4809,78157,3563,21,21,1117,1022,5.1%,41.5%,60.8%
Value,2020-05-04 20:34:45,13,31,12,298,78157,3458,26,17,1067,966,4.6%,41.5%,60.8%
Value,2020-05-04 22:05:35,10,30,10,2718,109460,3009,24,7,779,682,4.7%,41.5%,60.8%
Value,2020-05-04 22:29:11,5,19,7,295,109460,2041,18,9,701,599,3.2%,41.4%,60.8%
Value,2020-05-04 22:31:39,6,19,7,176,109460,1982,17,12,679,581,4.6%,41.4%,60.8%
Value,2020-05-04 22:33:47,5,19,7,127,109460,1947,11,7,683,588,3.8%,41.4%,60.8%
Value,2020-05-04 22:36:02,6,19,7,505,109460,1947,12,7,680,582,10.1%,41.4%,61.7%
Value,2020-05-04 22:37:56,6,19,7,153,109460,1833,17,6,675,572,1.9%,41.5%,61.7%
Value,2020-05-04 22:39:38,6,19,7,165,49663,1477,21,3,717,608,4.4%,41.5%,61.7%
Value,2020-05-04 22:41:29,5,19,7,94,44091,1321,23,3,750,639,3.1%,41.5%,61.7%
Value,2020-05-04 22:43:06,5,19,7,195,44091,1319,21,6,704,596,4.0%,41.5%,61.7%
Value,2020-05-04 22:44:53,5,19,6,84,44091,1296,26,4,726,617,4.7%,41.4%,61.7%
Value,2020-05-04 23:54:53,11,18,6,3603,19277,531,53,5,762,630,2.0%,41.6%,60.8%
Value,2020-05-04 23:56:14,6,18,6,275,19277,481,60,9,748,614,7.3%,41.7%,61.0%
Value,2020-05-04 23:57:35,9,18,6,1561,19277,501,65,24,715,592,6.3%,41.6%,61.7%
Value,2020-05-04 23:58:55,14,19,7,6387,19277,663,43,23,684,570,4.7%,41.6%,61.7%
