,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-05 14:58:13,27,57,26,4575,799373,13711,87,39,3344,3209,4.2%,41.8%,61.1%
Value,2020-05-05 15:00:01,25,57,26,8849,799373,13513,69,34,3379,3255,5.9%,41.8%,61.0%
Value,2020-05-05 15:01:53,23,57,26,3169,447867,11263,77,34,3456,3327,3.2%,41.8%,61.0%
Value,2020-05-05 15:03:51,25,57,26,35031,447867,12032,76,28,3531,3398,4.6%,41.8%,61.1%
Value,2020-05-05 15:05:46,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.0%,41.8%,61.1%
Value,2020-05-05 15:07:40,18,57,25,5613,342556,10142,71,18,3148,3017,7.0%,41.7%,61.1%
Value,2020-05-05 15:09:40,21,57,25,3846,342556,9793,73,15,3222,3089,7.9%,41.8%,61.1%
Value,2020-05-05 15:11:50,16,57,25,3118,342556,9596,67,13,3109,2964,7.3%,41.7%,61.1%
Value,2020-05-05 15:13:49,23,57,25,5061,342556,9494,85,13,3173,3014,7.0%,41.7%,61.1%
Value,2020-05-05 15:15:44,23,57,25,27286,342556,10119,76,18,3261,3117,6.7%,41.8%,61.1%
Value,2020-05-05 15:17:46,20,57,25,10658,342556,10185,91,26,3200,3057,5.6%,41.8%,62.0%
Value,2020-05-05 15:19:38,21,57,25,8559,342556,9903,98,44,3203,3070,4.5%,41.9%,62.0%
Value,2020-05-05 15:21:24,17,57,24,19568,342556,10200,84,39,3262,3130,5.5%,41.8%,62.0%
Value,2020-05-05 15:23:05,24,57,24,4671,342556,10055,78,33,3201,3073,4.6%,41.8%,62.0%
Value,2020-05-05 15:24:48,23,57,24,19329,342556,10377,85,26,3343,3210,6.1%,41.8%,62.0%
Value,2020-05-05 15:26:38,19,57,24,11176,342556,10496,79,23,3284,3147,5.4%,41.8%,62.0%
Value,2020-05-05 15:28:20,21,57,23,36622,342556,11022,89,24,3223,3074,6.0%,41.8%,62.0%
Value,2020-05-05 15:30:00,20,57,23,7402,342556,10804,87,28,3174,3026,7.3%,41.8%,62.0%
Value,2020-05-05 15:31:40,17,57,23,30249,163374,10106,76,23,3290,3146,4.1%,41.8%,61.1%
Value,2020-05-05 15:33:18,22,46,23,12395,163374,10022,82,28,3323,3181,4.4%,41.8%,61.1%
Value,2020-05-05 15:34:55,22,46,23,13801,163374,10217,95,32,3290,3145,4.5%,41.8%,61.1%
Value,2020-05-05 15:36:33,25,46,23,3721,163374,10085,69,28,3128,3002,8.4%,41.8%,61.1%
Value,2020-05-05 15:38:21,22,46,23,5860,163374,10041,71,20,3355,3225,4.9%,41.7%,61.1%
Value,2020-05-05 15:40:02,34,46,23,12921,163374,10351,71,22,3381,3247,6.0%,41.7%,61.1%
Value,2020-05-05 15:41:46,25,46,23,7365,124142,9884,81,30,3392,3267,8.1%,41.8%,61.1%
Value,2020-05-05 15:43:24,21,46,23,13026,124142,10345,83,32,3228,3090,5.1%,41.8%,61.1%
Value,2020-05-05 15:45:03,22,46,23,2494,124142,9939,86,20,3129,2987,4.7%,42.0%,61.1%
Value,2020-05-05 15:46:46,21,46,23,13715,124142,10203,113,37,3315,3162,5.6%,41.8%,61.1%
Value,2020-05-05 15:48:26,24,46,23,5557,124142,9930,94,42,3473,3334,5.7%,41.8%,61.1%
Value,2020-05-05 15:50:07,22,46,23,7056,124142,9915,70,37,3340,3222,5.6%,41.8%,61.1%
Value,2020-05-05 15:51:55,15,46,23,5040,124142,10029,35,27,3181,3084,13.1%,41.8%,62.1%
Value,2020-05-05 15:53:42,6.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.7%,41.8%,62.1%
Value,2020-05-05 15:55:31,33,46,22,5364,124142,10252,39,18,3608,3501,7.8%,41.8%,62.1%
Value,2020-05-05 15:57:20,35,46,23,6715,124142,10577,43,26,3423,3321,6.4%,41.8%,62.0%
Value,2020-05-05 15:59:16,23,46,23,18530,124142,11070,38,23,3227,3124,3.7%,41.8%,62.0%
Value,2020-05-05 16:01:09,21,46,23,4417,124142,10947,49,29,3237,3133,7.4%,41.8%,62.1%
Value,2020-05-05 16:02:53,20,46,22,5084,114620,10724,52,27,3276,3166,5.4%,41.8%,61.1%
Value,2020-05-05 16:04:43,19,46,22,7351,114620,10433,47,29,3200,3097,4.5%,41.8%,61.1%
Value,2020-05-05 16:06:31,22,46,22,6164,114620,10455,44,25,3184,3080,6.8%,41.8%,61.1%
Value,2020-05-05 16:08:19,24,46,22,12946,114620,10733,57,44,3420,3330,5.4%,41.8%,61.1%
Value,2020-05-05 16:10:02,20,46,22,7754,114620,10759,41,35,3313,3224,6.3%,41.8%,61.1%
Value,2020-05-05 16:11:43,18,46,22,8380,114620,10999,55,34,3271,3177,6.4%,41.7%,61.1%
Value,2020-05-05 16:13:32,24,43,22,10580,114620,11211,46,22,3477,3372,5.2%,41.9%,61.1%
Value,2020-05-05 16:15:17,29,51,23,12670,90597,10974,48,15,3467,3356,7.7%,41.8%,61.1%
Value,2020-05-05 16:17:03,21,51,22,10361,90597,10797,53,20,3373,3260,5.9%,41.8%,61.1%
Value,2020-05-05 16:18:52,23,51,22,18882,90597,10781,59,23,3427,3311,5.4%,41.8%,61.1%
Value,2020-05-05 16:20:50,27,51,23,7239,90597,11234,53,29,3431,3318,6.6%,41.8%,61.1%
Value,2020-05-05 17:35:42,25,65,27,8333,407633,12498,52,29,3207,3102,5.1%,41.7%,62.1%
Value,2020-05-05 17:37:16,17,65,26,16911,407633,12986,45,20,3166,3058,6.1%,41.7%,62.1%
Value,2020-05-05 17:38:54,16,65,26,19216,354091,12029,40,16,3098,2989,3.3%,41.7%,62.1%
Value,2020-05-05 17:40:33,15,65,26,8408,354091,11945,45,19,3045,2935,4.8%,41.9%,62.1%
Value,2020-05-05 17:42:11,19,65,26,2291,354091,11883,53,18,3000,2885,6.0%,41.7%,61.1%
Value,2020-05-05 17:43:49,19,65,25,3543,354091,11867,52,16,3002,2889,4.6%,41.7%,61.1%
Value,2020-05-05 17:45:31,18,65,25,3459,354091,11713,51,23,3037,2933,6.2%,41.7%,61.1%
Value,2020-05-05 17:47:09,17,65,25,1787,354091,11678,43,20,2954,2845,7.6%,41.7%,61.1%
Value,2020-05-05 17:48:46,15,65,25,10101,354091,11732,38,20,2941,2840,5.7%,41.7%,61.1%
Value,2020-05-05 17:50:22,14,65,24,6831,354091,11541,36,17,2881,2775,4.7%,41.7%,61.1%
Value,2020-05-05 18:41:39,13,34,15,2954,735615,7233,37,21,2359,2254,4.8%,41.7%,62.1%
Value,2020-05-05 18:43:06,17,34,15,2994,735615,7183,53,14,2437,2310,8.3%,41.7%,61.1%
Value,2020-05-05 18:44:36,20,34,15,2451,735615,7098,30,12,2388,2283,3.1%,41.7%,61.1%
Value,2020-05-05 18:46:05,17,34,15,2618,735615,7049,35,11,2328,2227,3.1%,41.7%,61.1%
Value,2020-05-05 18:47:37,16,34,15,1299,735615,6957,36,23,2381,2288,5.9%,41.7%,61.1%
Value,2020-05-05 18:49:06,14,34,15,4486,735615,6946,40,19,2345,2243,3.9%,41.8%,61.1%
Value,2020-05-05 18:50:37,19,34,15,10993,735615,7025,38,27,2406,2308,5.9%,41.7%,61.1%
Value,2020-05-05 18:52:06,17,34,16,7676,735615,7213,37,28,2310,2217,4.3%,41.7%,61.1%
Value,2020-05-05 18:53:37,14,34,16,35222,735615,7785,33,22,2327,2230,4.2%,41.7%,61.1%
Value,2020-05-05 18:55:10,15,34,16,18076,735615,8138,36,23,2346,2252,2.7%,41.7%,61.1%
Value,2020-05-05 18:56:38,14,34,16,4555,735615,8203,37,19,2258,2157,2.8%,41.7%,61.1%
Value,2020-05-05 18:58:09,11,34,15,888,735615,8101,40,18,2331,2229,3.8%,41.8%,61.1%
Value,2020-05-05 18:59:37,16,34,15,1857,735615,8217,33,18,2405,2304,3.8%,41.8%,61.1%
Value,2020-05-05 19:01:10,14,34,15,3105,735615,8179,36,26,2302,2205,3.4%,41.7%,61.1%
Value,2020-05-05 19:02:43,13,34,15,13512,735615,8352,30,21,2266,2168,6.6%,41.7%,61.1%
Value,2020-05-05 19:04:11,14,34,15,2196,735615,8312,30,13,2238,2139,2.0%,41.8%,61.1%
Value,2020-05-05 19:05:42,13,34,15,1568,735615,8275,26,11,2178,2077,3.7%,41.7%,61.1%
Value,2020-05-05 19:07:12,13,32,15,528,142256,6208,34,10,2155,2048,3.4%,41.7%,61.1%
Value,2020-05-05 19:08:44,12,32,15,1007,142256,5801,30,17,2139,2040,6.6%,41.7%,61.1%
Value,2020-05-05 19:10:14,12,32,15,2279,142256,5764,35,11,2085,1978,5.2%,41.7%,61.1%
Value,2020-05-05 19:11:46,12,32,15,1152,142256,5687,28,10,2027,1925,4.5%,41.7%,61.1%
Value,2020-05-05 19:13:16,12,31,14,913,142256,5516,46,11,2069,1956,5.0%,41.8%,61.1%
Value,2020-05-05 19:14:50,10,31,14,1398,142256,5242,27,13,2030,1929,2.9%,41.7%,61.1%
Value,2020-05-05 19:16:28,14,31,14,784,142256,5070,34,13,2078,1971,6.1%,41.7%,61.1%
Value,2020-05-05 19:17:55,15,31,14,1984,142256,5077,27,11,2054,1951,6.6%,41.8%,61.1%
Value,2020-05-05 19:19:25,13,31,14,2063,142256,5139,26,10,2039,1934,7.5%,41.7%,61.1%
Value,2020-05-05 19:20:54,15,31,14,4920,142256,5127,30,11,2060,1957,3.3%,41.7%,61.1%
Value,2020-05-05 19:22:26,18,31,14,2839,142256,5166,46,13,2030,1919,7.1%,41.7%,61.1%
Value,2020-05-05 19:23:57,19,31,15,3506,142256,5121,27,10,1953,1857,5.4%,41.7%,61.1%
Value,2020-05-05 19:25:26,17,31,15,6346,142256,5284,35,11,1990,1883,5.4%,41.7%,61.1%
Value,2020-05-05 19:27:01,11,31,14,7652,142256,5208,27,13,1936,1846,5.4%,41.7%,61.1%
Value,2020-05-05 19:28:35,12,31,14,1401,142256,4952,41,18,1914,1820,3.6%,41.7%,61.1%
Value,2020-05-05 19:30:05,12,31,14,4231,142256,4939,44,21,1854,1762,3.1%,41.7%,61.1%
Value,2020-05-05 19:31:37,10,31,14,1849,142256,4822,35,21,1847,1755,3.1%,41.6%,61.1%
Value,2020-05-05 19:33:08,8,31,14,1456,142256,4763,41,12,1788,1681,5.4%,41.6%,61.1%
Value,2020-05-05 19:34:39,18,31,14,5230,142256,4722,48,18,1737,1625,5.1%,41.6%,61.1%
Value,2020-05-05 19:36:12,17,31,14,5991,142256,4733,40,33,1693,1602,4.5%,41.6%,61.1%
Value,2020-05-05 19:37:40,12,31,14,2078,142256,4662,43,26,1685,1582,5.2%,41.6%,61.1%
Value,2020-05-05 19:39:09,11,31,14,4291,142256,4704,25,22,1599,1507,6.6%,41.6%,61.1%
Value,2020-05-05 19:40:39,14,31,14,4231,142256,4743,31,16,1579,1480,6.8%,41.6%,61.1%
Value,2020-05-05 19:42:13,15,31,14,3199,142256,4741,32,21,1597,1508,5.4%,41.6%,61.1%
Value,2020-05-05 19:43:46,11,31,14,8063,142256,4852,18,14,1525,1434,5.2%,41.6%,61.6%
Value,2020-05-05 19:45:18,6,31,14,695,142256,4783,18,14,1504,1413,4.4%,41.6%,61.7%
Value,2020-05-05 19:46:51,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.2%,41.6%,61.9%
Value,2020-05-05 19:48:23,9,31,13,1006,142256,4686,15,12,1508,1418,5.7%,41.6%,62.0%
Value,2020-05-05 19:49:57,9,31,13,921,142256,4646,20,10,1490,1391,3.4%,41.6%,62.0%
Value,2020-05-05 19:51:28,8,29,13,920,142256,4246,17,9,1453,1356,4.6%,41.6%,62.0%
Value,2020-05-05 19:52:57,9,29,13,451,142256,4135,17,10,1465,1372,4.1%,41.6%,61.0%
Value,2020-05-05 19:54:30,9,29,12,2642,67433,3250,19,10,1456,1361,4.2%,41.6%,61.0%
Value,2020-05-05 19:56:00,7,29,12,452,67433,3017,32,10,1457,1351,2.9%,41.6%,61.0%
Value,2020-05-05 19:57:31,6,29,12,490,67433,2979,19,11,1477,1380,2.9%,41.6%,61.0%
Value,2020-05-05 20:05:41,11,29,11,2787,36462,2349,17,12,1348,1260,2.9%,41.5%,61.0%
Value,2020-05-05 20:09:46,9,29,11,585,36462,2367,35,15,1315,1231,5.2%,41.5%,61.0%
Value,2020-05-05 20:11:15,7,29,11,642,36462,2326,38,6,1330,1234,5.2%,41.5%,61.0%
Value,2020-05-05 20:12:52,9,29,11,2601,36462,2377,41,11,1386,1291,4.0%,41.5%,61.0%
Value,2020-05-05 20:14:22,13,29,11,892,36462,2274,34,11,1380,1282,3.6%,41.6%,61.0%
Value,2020-05-05 20:16:43,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.0%,41.6%,61.0%
Value,2020-05-05 20:19:59,10,29,11,17077,55532,3129,16,18,1380,1289,2.9%,41.6%,61.9%
