,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-26 00:57:19,5,24,6,1951,47151,2028,5,11,399,405,4.7%,42.8%,48.4%
Value,2020-04-26 00:58:43,5,24,6,605,47151,2042,4,8,398,403,6.8%,42.8%,48.6%
Value,2020-04-26 01:00:12,5,24,6,908,47151,2048,9,12,400,406,12.4%,42.9%,49.3%
Value,2020-04-26 01:01:44,5,24,6,18819,112265,2605,10,16,458,467,10.0%,42.8%,49.3%
Value,2020-04-26 01:03:13,4,24,6,92,112265,2278,4,11,436,443,9.9%,42.9%,49.3%
Value,2020-04-26 01:04:40,4,24,7,62,112265,2270,4,7,420,422,4.4%,42.9%,49.3%
Value,2020-04-26 01:06:07,5,24,7,60,112265,2260,6,6,450,451,8.5%,42.8%,49.3%
Value,2020-04-26 01:07:32,4,24,7,227,112265,2262,8,4,424,422,4.7%,42.8%,49.3%
Value,2020-04-26 01:08:54,4,24,7,38,112265,2245,6,5,450,451,7.1%,42.8%,48.4%
Value,2020-04-26 01:10:17,4,24,7,3445,112265,2324,5,4,446,447,5.7%,42.8%,48.4%
Value,2020-04-26 01:11:40,4,24,7,42,112265,2322,8,6,446,446,4.3%,42.8%,48.4%
Value,2020-04-26 01:13:05,5,24,7,184,112265,2324,7,6,432,433,8.3%,42.8%,48.4%
Value,2020-04-26 01:14:30,4,24,7,2962,112265,2370,6,5,445,446,3.8%,42.9%,48.4%
Value,2020-04-26 01:15:50,3,24,7,198,112265,2361,8,4,427,424,4.4%,42.8%,48.4%
Value,2020-04-26 01:17:11,3,24,7,130,112265,2227,7,5,421,419,5.2%,42.8%,48.4%
Value,2020-04-26 01:18:33,3,24,7,43,112265,2150,5,6,399,400,2.9%,42.8%,48.4%
Value,2020-04-26 01:19:55,6,24,7,37,112265,2127,7,4,417,418,3.6%,42.8%,48.4%
Value,2020-04-26 01:21:19,3,24,7,41,112265,2104,9,4,437,438,5.6%,42.8%,48.4%
Value,2020-04-26 01:22:41,4,24,7,177,112265,2084,10,7,423,424,5.5%,42.8%,48.4%
Value,2020-04-26 01:24:03,3,24,7,34,112265,2027,4,5,406,408,4.4%,42.8%,48.4%
Value,2020-04-26 01:25:26,3,24,7,44,112265,1963,4,5,412,414,3.9%,42.8%,48.4%
Value,2020-04-26 01:26:46,3,24,6,109,112265,1866,5,5,403,404,5.0%,42.9%,48.4%
Value,2020-04-26 01:28:09,4,24,6,79,112265,1830,6,2,391,389,7.5%,42.8%,48.4%
Value,2020-04-26 01:29:35,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.3%,42.9%,49.3%
Value,2020-04-26 01:31:00,7,24,6,107,112265,1689,8,2,407,404,5.8%,42.9%,49.3%
Value,2020-04-26 01:32:22,3,24,6,59,112265,1647,6,3,412,411,7.1%,42.9%,49.3%
Value,2020-04-26 01:33:45,5,24,6,49,112265,1567,7,4,403,401,3.3%,42.8%,49.3%
Value,2020-04-26 01:35:08,3,23,6,36,112265,1522,3,4,407,409,3.1%,42.8%,49.3%
Value,2020-04-26 01:36:33,3,17,6,35,112265,1473,2,2,400,400,5.2%,42.8%,49.3%
Value,2020-04-26 01:37:57,3,17,5,57,112265,1366,5,2,414,402,6.2%,42.8%,49.3%
Value,2020-04-26 01:39:22,3,17,5,125,112265,1327,4,2,402,402,8.5%,42.8%,48.4%
Value,2020-04-26 01:40:45,3,17,5,64,112265,1231,5,2,400,399,3.9%,42.8%,48.4%
Value,2020-04-26 01:42:11,29,34,6,150,112265,1240,4,6,395,398,6.9%,42.8%,48.4%
Value,2020-04-26 01:43:34,30,34,6,88,112265,1187,2,4,394,395,8.9%,42.8%,48.4%
Value,2020-04-26 01:44:57,27,34,6,55,112265,1083,2,4,387,388,4.3%,42.8%,48.4%
Value,2020-04-26 01:46:20,24,34,7,218,112265,1041,4,5,397,397,8.3%,42.8%,48.4%
Value,2020-04-26 01:47:47,26,34,7,66,112265,955,4,3,395,394,5.0%,42.9%,48.4%
Value,2020-04-26 01:49:11,24,34,7,57,112265,914,3,5,397,394,5.5%,42.8%,48.4%
Value,2020-04-26 01:50:37,27,34,8,30,112265,875,4,6,390,392,6.1%,42.8%,48.4%
Value,2020-04-26 01:52:03,26,34,8,26,112265,799,2,3,379,380,7.7%,43.0%,48.4%
Value,2020-04-26 01:53:25,22,34,9,29,112265,734,2,1,381,380,3.6%,42.8%,48.4%
Value,2020-04-26 01:54:46,3,34,8,244,112265,660,4,5,418,419,5.4%,42.8%,48.4%
Value,2020-04-26 01:56:11,4,34,8,89,112265,623,2,5,428,430,3.8%,42.8%,48.4%
Value,2020-04-26 01:57:33,3,34,8,62,112265,595,6,8,415,416,7.3%,42.8%,48.4%
Value,2020-04-26 01:58:56,3,34,8,179,112265,585,8,7,404,402,11.4%,42.8%,48.9%
Value,2020-04-26 02:00:22,3,34,8,124,112265,578,7,6,379,376,10.1%,42.8%,49.3%
Value,2020-04-26 02:01:48,3,34,8,413,16810,285,9,6,385,381,9.3%,42.8%,49.3%
Value,2020-04-26 02:03:12,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.0%,42.8%,49.3%
Value,2020-04-26 02:04:36,3,34,8,91,16810,280,5,5,379,378,5.2%,42.8%,49.3%
Value,2020-04-26 02:06:02,3,34,8,121,16810,280,3,10,390,394,6.2%,42.8%,49.3%
Value,2020-04-26 02:07:31,3,34,8,47,16810,277,3,6,380,382,5.8%,42.8%,49.3%
Value,2020-04-26 02:09:02,3,34,8,50,16810,252,10,7,405,405,8.8%,42.8%,49.3%
Value,2020-04-26 02:10:37,5,34,8,229,16810,219,11,9,434,437,7.5%,42.8%,49.3%
Value,2020-04-26 02:12:16,3,34,8,68,16810,220,13,8,408,409,8.1%,42.8%,49.3%
Value,2020-04-26 02:13:56,6,34,8,685,16810,188,11,6,418,416,8.6%,42.8%,48.4%
Value,2020-04-26 02:15:34,6,34,8,481,16810,189,5,5,424,426,6.3%,42.8%,48.4%
Value,2020-04-26 02:17:14,5,34,8,794,16810,201,8,5,427,425,12.1%,42.8%,48.4%
Value,2020-04-26 02:18:45,5,34,8,300,16810,214,6,5,425,427,7.2%,42.8%,48.4%
Value,2020-04-26 02:20:13,6,34,8,458,16810,221,8,6,441,442,7.3%,42.8%,48.4%
Value,2020-04-26 02:21:43,4,34,8,8116,47108,491,12,7,446,447,4.6%,43.0%,48.4%
Value,2020-04-26 02:23:20,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.8%,42.8%,48.4%
Value,2020-04-26 02:24:55,5,34,8,215,47108,451,12,6,440,436,11.4%,42.8%,49.3%
Value,2020-04-26 02:26:26,3,34,8,322,47108,455,14,7,464,461,7.4%,42.8%,49.3%
Value,2020-04-26 02:27:55,4,34,8,198,47108,456,11,7,426,428,5.3%,42.8%,49.3%
Value,2020-04-26 02:29:22,3,34,8,220,47108,460,14,11,444,447,4.7%,42.8%,49.3%
Value,2020-04-26 02:30:50,3,34,8,574,47108,469,15,10,445,447,5.6%,42.8%,49.3%
Value,2020-04-26 02:32:16,2,34,8,155,47108,468,14,9,441,439,3.3%,42.8%,49.3%
Value,2020-04-26 02:33:39,2,34,8,140,47108,471,15,7,477,474,6.5%,42.8%,49.3%
Value,2020-04-26 02:35:04,3,34,8,369,47108,479,14,6,456,452,7.1%,42.8%,49.3%
Value,2020-04-26 02:36:30,2,34,8,97,47108,479,12,5,440,436,2.9%,42.8%,49.3%
Value,2020-04-26 02:38:00,2,34,8,95,47108,482,8,6,442,441,3.3%,42.8%,49.3%
Value,2020-04-26 02:39:29,2,34,8,359,47108,488,10,7,431,429,4.2%,42.8%,49.3%
Value,2020-04-26 02:40:58,1,34,8,55,47108,440,7,7,408,410,4.1%,42.8%,49.3%
Value,2020-04-26 02:42:25,1,34,7,247,47108,442,8,7,429,430,5.2%,42.8%,49.3%
Value,2020-04-26 02:43:55,1,34,7,27,47108,442,11,6,433,431,7.6%,42.8%,48.4%
Value,2020-04-26 02:45:19,1,34,6,61,47108,442,9,6,417,417,6.6%,42.8%,48.4%
Value,2020-04-26 02:46:47,1,34,5,63,47108,440,14,7,439,433,8.0%,42.8%,48.4%
Value,2020-04-26 02:48:13,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.6%,42.8%,48.4%
Value,2020-04-26 02:49:40,1,33,4,69,47108,444,13,6,425,419,4.2%,42.8%,48.4%
Value,2020-04-26 02:51:12,1,29,4,32,47108,443,8,6,413,412,5.4%,42.8%,48.4%
Value,2020-04-26 02:52:44,1,20,3,71,47108,444,8,3,400,398,3.5%,42.8%,48.4%
Value,2020-04-26 02:54:16,1,20,3,95,47108,441,13,5,402,398,11.9%,42.8%,49.0%
Value,2020-04-26 02:55:44,6,20,3,58,47108,437,12,5,384,379,8.7%,42.8%,49.3%
Value,2020-04-26 02:57:09,6,20,3,57,47108,436,11,6,401,399,12.8%,42.8%,49.4%
Value,2020-04-26 02:58:39,5,20,3,42,47108,435,11,8,398,397,8.0%,42.8%,49.4%
Value,2020-04-26 03:00:05,6,20,3,56,47108,430,8,8,394,393,5.8%,42.8%,49.4%
Value,2020-04-26 03:01:30,7,20,3,85,47108,420,13,12,405,406,8.8%,42.8%,49.4%
Value,2020-04-26 03:02:58,5,20,3,92,47108,420,11,11,393,396,11.1%,42.8%,49.4%
Value,2020-04-26 03:04:25,4,20,3,774,47108,431,11,7,384,383,6.5%,42.8%,48.4%
Value,2020-04-26 03:06:01,1,20,3,50,47108,430,11,9,430,429,5.1%,42.8%,48.4%
Value,2020-04-26 03:07:37,2,20,3,59,47108,430,10,5,413,410,4.9%,42.8%,48.4%
Value,2020-04-26 03:09:10,1,20,3,63,47108,412,5,5,394,395,3.6%,42.8%,48.4%
Value,2020-04-26 03:10:37,1,20,3,369,47108,414,6,4,404,401,3.0%,42.8%,48.4%
Value,2020-04-26 03:12:06,1,20,3,94,47108,412,9,5,408,404,4.1%,42.9%,48.4%
Value,2020-04-26 03:13:32,1,17,3,1278,47108,426,7,4,386,382,5.8%,42.8%,48.4%
Value,2020-04-26 03:14:55,1,16,3,40,47108,414,6,3,379,372,4.4%,42.8%,48.4%
Value,2020-04-26 03:16:21,1,16,3,39,47108,410,7,5,367,364,3.6%,42.8%,48.4%
Value,2020-04-26 03:17:45,1,16,3,119,47108,395,4,5,358,359,6.3%,42.8%,48.4%
Value,2020-04-26 03:19:11,1,10,3,37,47108,389,9,5,373,367,3.0%,42.8%,48.5%
Value,2020-04-26 03:20:34,2,9,2,55,47108,379,8,5,387,384,5.0%,42.8%,49.4%
Value,2020-04-26 03:21:59,1,9,2,49,4457,165,3,7,380,384,6.6%,42.8%,49.4%
Value,2020-04-26 03:23:26,1,9,2,346,4457,163,3,4,387,389,11.3%,42.8%,49.4%
Value,2020-04-26 03:24:50,1,9,2,41,4457,158,5,4,361,361,4.3%,43.0%,48.4%
Value,2020-04-26 03:26:14,1,9,2,36,4457,155,5,3,358,357,6.5%,42.8%,48.4%
Value,2020-04-26 03:27:38,2,8,2,51,4457,153,4,4,361,362,4.3%,42.8%,48.4%
Value,2020-04-26 03:28:59,3,8,2,38,4457,147,4,3,360,358,3.3%,42.8%,48.4%
Value,2020-04-26 03:30:24,4,8,2,130,4457,146,3,10,371,377,10.8%,42.8%,48.4%
Value,2020-04-26 03:31:50,4,8,2,96,4457,140,8,10,365,368,5.5%,42.8%,48.4%
Value,2020-04-26 03:33:16,4,8,2,204,4457,142,8,10,358,361,5.3%,42.8%,48.4%
Value,2020-04-26 03:34:41,4,8,2,45,4457,131,10,6,352,351,5.9%,42.8%,48.4%
Value,2020-04-26 03:36:05,3,8,2,72,4457,132,8,3,349,346,11.3%,42.8%,48.4%
Value,2020-04-26 03:37:29,4,8,2,35,4457,128,7,4,347,343,8.2%,42.8%,48.4%
Value,2020-04-26 03:38:51,3,8,2,35,4457,121,8,5,362,360,3.7%,42.8%,48.4%
Value,2020-04-26 03:40:13,4,8,2,40,4457,121,5,4,349,348,4.7%,42.8%,48.4%
Value,2020-04-26 03:41:34,4,8,2,102,4457,122,4,5,355,357,3.8%,42.8%,48.4%
Value,2020-04-26 03:42:57,3,8,3,52,4457,117,4,2,360,360,5.1%,42.8%,48.4%
Value,2020-04-26 03:44:19,4,8,3,128,4457,118,8,4,376,374,12.5%,42.8%,48.6%
Value,2020-04-26 03:45:42,3,8,3,36,4457,119,2,9,356,363,6.1%,42.8%,49.4%
Value,2020-04-26 03:47:04,3,8,3,89,4457,118,4,9,356,363,4.0%,42.8%,49.4%
Value,2020-04-26 03:48:24,3,8,3,69,4457,117,6,8,363,367,4.6%,42.8%,49.4%
Value,2020-04-26 03:49:45,4,8,3,57,4457,118,8,9,364,366,5.1%,43.1%,49.4%
Value,2020-04-26 03:51:05,9,12,3,102,4457,119,14,14,404,409,4.6%,42.8%,49.4%
Value,2020-04-26 03:52:26,8,12,3,85,4457,120,14,9,389,387,5.2%,42.8%,49.4%
Value,2020-04-26 03:53:48,8,12,3,7903,47148,380,8,8,368,371,3.6%,42.8%,49.4%
Value,2020-04-26 03:55:10,8,12,3,4733,47148,327,7,6,373,373,4.7%,42.8%,48.4%
Value,2020-04-26 03:56:34,9,12,3,52,47148,334,7,4,373,372,5.8%,42.8%,48.4%
Value,2020-04-26 03:57:57,7,12,3,73,47148,332,6,5,368,368,5.9%,42.8%,48.4%
Value,2020-04-26 03:59:19,8,12,4,37,47148,331,5,3,367,365,3.3%,42.8%,48.4%
Value,2020-04-26 04:00:39,8,12,4,44,47148,329,10,4,374,370,7.2%,42.8%,48.4%
Value,2020-04-26 04:02:03,8,12,4,37,47148,328,7,3,350,347,2.4%,42.8%,48.4%
Value,2020-04-26 04:03:26,6,12,4,30,47148,327,8,3,351,348,5.5%,42.8%,48.4%
Value,2020-04-26 04:04:48,7,12,4,80,47148,316,9,5,357,353,5.7%,42.8%,48.4%
Value,2020-04-26 04:06:09,3,12,4,30,47148,315,4,4,360,360,5.4%,42.8%,48.4%
Value,2020-04-26 04:07:31,3,12,4,71,47148,317,5,4,351,350,3.3%,42.8%,48.4%
Value,2020-04-26 04:08:54,4,12,4,103,47148,317,5,3,356,356,4.8%,42.8%,48.4%
Value,2020-04-26 04:10:17,4,12,4,82,47148,312,8,10,413,417,5.5%,42.8%,49.4%
Value,2020-04-26 04:11:44,5,12,4,92,47148,313,9,9,391,392,2.9%,42.8%,49.4%
Value,2020-04-26 04:13:07,3,12,4,76,47148,293,7,9,368,372,6.7%,42.8%,49.4%
Value,2020-04-26 04:14:31,4,12,4,91,47148,290,11,7,373,372,4.3%,42.8%,49.4%
Value,2020-04-26 04:15:51,3,12,4,171,47148,292,5,5,369,368,6.7%,42.8%,49.4%
Value,2020-04-26 04:17:14,3,12,4,52,47148,291,5,3,364,364,1.9%,42.8%,49.4%
Value,2020-04-26 04:18:37,4,12,4,60,47148,298,9,2,368,364,6.1%,42.8%,49.4%
Value,2020-04-26 04:19:58,3,12,4,27,47148,297,10,5,380,375,4.5%,42.8%,49.4%
Value,2020-04-26 04:21:20,3,12,4,22,47148,295,8,4,380,380,5.8%,42.9%,49.4%
Value,2020-04-26 04:22:42,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.1%,42.8%,49.4%
Value,2020-04-26 04:24:04,3,12,4,33,47148,290,8,6,372,372,5.0%,42.8%,49.4%
Value,2020-04-26 04:25:25,3,12,4,51,47148,290,7,7,378,380,2.6%,42.8%,49.4%
Value,2020-04-26 04:26:47,1,12,4,83,47148,289,8,6,363,363,3.2%,42.8%,49.4%
Value,2020-04-26 04:28:08,1,12,4,34,47148,289,9,9,380,383,6.0%,42.8%,49.4%
Value,2020-04-26 04:29:29,1,12,4,61,47148,289,7,7,394,394,7.1%,42.8%,49.4%
Value,2020-04-26 04:30:51,2,12,4,158,47148,290,9,10,429,434,4.5%,43.0%,49.4%
Value,2020-04-26 04:32:11,2,12,4,72,47148,287,8,7,392,393,4.4%,42.8%,49.4%
Value,2020-04-26 04:33:32,1,12,4,60,47148,286,12,6,388,384,6.3%,42.8%,49.4%
Value,2020-04-26 04:34:53,2,12,4,72,47148,288,9,6,366,364,9.7%,42.8%,49.4%
Value,2020-04-26 04:36:15,2,12,4,44,47148,289,11,4,383,378,3.5%,42.8%,49.4%
Value,2020-04-26 04:37:37,1,12,4,59,47148,290,10,4,368,363,3.8%,42.8%,49.4%
Value,2020-04-26 04:38:58,1,12,4,95,47148,291,12,7,383,378,2.7%,42.8%,49.4%
Value,2020-04-26 04:40:20,1,12,4,48,47148,291,14,11,373,371,8.4%,42.8%,48.4%
Value,2020-04-26 04:41:42,2,12,4,53,47148,290,14,10,363,361,6.6%,42.8%,48.4%
Value,2020-04-26 04:43:05,1,12,4,367,47148,295,11,7,366,363,5.1%,42.8%,48.4%
Value,2020-04-26 04:44:26,2,12,4,60,47148,294,10,6,358,356,3.9%,42.8%,48.4%
Value,2020-04-26 04:45:48,1,12,4,56,47148,294,7,2,354,350,4.5%,42.8%,48.4%
Value,2020-04-26 04:47:08,1,12,4,55,47148,293,6,3,345,342,4.3%,42.7%,48.4%
Value,2020-04-26 04:48:29,1,12,4,48,47148,293,7,2,366,361,3.5%,42.7%,48.4%
Value,2020-04-26 04:49:50,1,12,4,60,47148,292,7,6,375,375,4.5%,42.7%,48.4%
Value,2020-04-26 04:51:13,1,12,3,394,47148,297,9,10,408,411,5.2%,42.8%,48.4%
Value,2020-04-26 04:52:34,1,12,3,68,47148,297,9,9,383,386,6.8%,42.7%,48.4%
Value,2020-04-26 04:53:53,1,12,3,368,11683,179,10,6,385,385,2.6%,42.7%,48.4%
Value,2020-04-26 04:55:14,1,10,3,325,2390,93,10,2,414,408,5.2%,42.7%,48.4%
Value,2020-04-26 04:56:38,6,18,3,629,3008,104,7,6,377,377,4.3%,42.9%,48.4%
Value,2020-04-26 04:58:00,2,18,3,60,3008,107,11,8,394,393,4.3%,42.8%,48.4%
Value,2020-04-26 04:59:24,1,18,3,115,3008,109,10,6,377,375,8.3%,42.8%,48.4%
Value,2020-04-26 05:00:45,1,18,2,66,3008,112,11,4,383,377,5.2%,42.7%,48.4%
Value,2020-04-26 05:02:08,1,18,2,185,3008,112,6,2,376,369,3.8%,42.7%,48.4%
Value,2020-04-26 05:03:32,1,18,2,61,3008,115,7,3,385,380,3.5%,42.7%,48.4%
Value,2020-04-26 05:04:53,1,18,2,54,3008,114,4,2,381,378,4.4%,42.5%,48.4%
Value,2020-04-26 05:06:16,1,18,2,72,3008,114,7,4,386,382,7.9%,42.7%,48.4%
Value,2020-04-26 05:07:40,1,18,2,60,3008,114,7,6,378,376,5.1%,42.7%,48.4%
Value,2020-04-26 05:09:03,1,18,2,65,3008,113,6,9,382,383,2.5%,42.7%,48.4%
Value,2020-04-26 05:10:27,1,18,2,38,3008,113,9,7,402,395,9.9%,42.7%,49.4%
Value,2020-04-26 05:11:51,2,18,2,123,3008,113,7,9,383,384,4.9%,42.7%,49.4%
Value,2020-04-26 05:13:10,1,18,2,38,3008,112,7,8,377,377,5.1%,42.8%,49.4%
Value,2020-04-26 05:14:35,1,18,2,225,3008,114,6,8,389,390,3.6%,42.8%,49.4%
Value,2020-04-26 05:15:58,1,18,2,47,3008,112,8,8,389,388,3.5%,42.7%,49.4%
Value,2020-04-26 05:17:20,1,18,2,61,3008,106,7,2,364,359,6.3%,42.7%,49.4%
Value,2020-04-26 05:18:43,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.2%,42.7%,49.4%
Value,2020-04-26 05:20:05,1,18,2,59,3008,106,7,4,393,390,4.1%,42.7%,48.4%
Value,2020-04-26 05:21:28,1,18,1,30,3008,107,6,4,396,392,5.5%,42.8%,48.4%
Value,2020-04-26 05:22:51,1,18,1,976,3610,138,3,5,400,400,6.6%,42.7%,48.4%
Value,2020-04-26 05:24:12,1,18,1,66,3610,126,6,3,424,420,5.3%,42.8%,48.4%
Value,2020-04-26 05:25:35,1,18,1,82,3610,128,6,3,432,429,3.9%,42.8%,48.4%
Value,2020-04-26 05:26:56,4,18,1,573,3610,143,7,4,410,405,4.0%,42.7%,48.4%
Value,2020-04-26 05:28:19,3,18,1,38,3610,136,2,3,412,412,10.6%,42.8%,48.4%
Value,2020-04-26 05:29:42,4,18,2,48,3610,135,3,5,410,412,4.4%,42.8%,48.4%
Value,2020-04-26 05:31:05,4,18,2,581,3610,146,7,6,414,412,5.4%,42.8%,48.4%
Value,2020-04-26 05:32:25,6,18,2,137,3610,147,7,6,433,433,5.4%,42.8%,48.4%
Value,2020-04-26 05:33:47,3,18,2,97,3610,146,11,6,434,430,4.0%,42.8%,48.4%
Value,2020-04-26 05:35:11,5,18,2,133,3946,157,13,8,436,432,12.6%,42.8%,49.2%
Value,2020-04-26 05:36:31,3,18,2,63,3946,161,7,8,430,431,2.8%,42.8%,49.4%
Value,2020-04-26 05:37:55,7,18,2,1417,3946,194,9,5,444,436,5.4%,42.8%,49.4%
Value,2020-04-26 05:39:15,7,20,2,928,5023,215,12,5,449,441,5.7%,42.8%,49.4%
Value,2020-04-26 05:40:35,3,20,2,36,5023,202,11,3,422,413,7.2%,42.8%,49.4%
Value,2020-04-26 05:41:57,3,20,2,71,5023,203,10,4,428,418,3.8%,42.8%,49.4%
Value,2020-04-26 05:43:19,3,20,2,85,5023,198,3,4,415,415,4.2%,42.8%,49.4%
Value,2020-04-26 05:44:39,4,20,2,57,5023,198,5,5,437,436,5.3%,42.8%,49.4%
Value,2020-04-26 05:46:02,4,20,2,112,5023,200,9,6,443,442,3.9%,42.8%,48.4%
Value,2020-04-26 05:47:27,4,20,2,124,5023,201,5,7,412,415,5.1%,42.8%,48.4%
Value,2020-04-26 05:48:49,4,20,2,807,8829,238,12,10,422,419,4.9%,42.8%,48.4%
Value,2020-04-26 05:50:08,3,20,2,745,8829,260,9,7,399,396,3.7%,43.0%,48.4%
Value,2020-04-26 05:51:31,3,20,2,68,8829,260,9,8,386,383,3.7%,42.8%,48.4%
Value,2020-04-26 15:01:57,6,20,6,931,47255,1144,11,11,665,666,6.3%,42.9%,48.5%
Value,2020-04-26 15:08:04,6,20,6,892,22292,911,21,8,691,678,5.1%,42.9%,48.5%
Value,2020-04-26 15:09:40,9,20,6,209,22292,912,15,10,673,669,6.4%,42.8%,48.5%
Value,2020-04-26 15:11:22,4,20,6,1043,22292,919,13,9,644,641,4.1%,42.8%,48.5%
Value,2020-04-26 15:13:02,4,20,6,369,16635,843,16,11,653,650,3.9%,43.1%,48.5%
Value,2020-04-26 15:14:37,5,20,6,272,16635,847,10,10,665,670,8.5%,42.8%,48.5%
Value,2020-04-26 15:16:23,6,20,6,860,16635,833,10,8,698,700,5.9%,42.8%,48.5%
Value,2020-04-26 15:18:02,9,17,6,1195,16635,835,11,9,729,728,4.3%,42.8%,48.5%
Value,2020-04-26 15:19:47,6,17,6,1504,16635,866,12,10,736,733,5.1%,42.9%,48.5%
Value,2020-04-26 15:21:22,6,17,6,900,16635,827,14,11,756,755,7.3%,42.8%,48.5%
Value,2020-04-26 15:23:04,7,17,6,2333,16635,843,23,13,746,744,4.0%,42.8%,48.5%
Value,2020-04-26 15:24:40,10,20,6,1276,16635,859,22,15,714,713,6.7%,42.8%,48.5%
Value,2020-04-26 15:26:20,6,20,6,1669,16635,901,12,12,711,715,5.7%,42.8%,48.5%
Value,2020-04-26 15:27:59,3,20,6,962,16635,908,9,12,687,691,5.5%,42.8%,48.5%
Value,2020-04-26 15:29:33,3,20,6,1177,16635,936,12,19,672,682,6.1%,42.8%,48.5%
Value,2020-04-26 15:31:10,2,20,6,411,16635,944,9,11,683,686,4.3%,42.8%,48.5%
Value,2020-04-26 15:32:41,3,20,6,1766,16635,1000,12,8,671,669,6.3%,42.8%,48.5%
Value,2020-04-26 15:34:12,3,20,6,288,16635,979,10,8,666,666,7.1%,42.8%,48.5%
Value,2020-04-26 15:35:45,3,20,6,513,16635,987,17,10,662,660,4.1%,42.8%,48.5%
Value,2020-04-26 15:37:18,3,20,6,162,16635,988,16,11,665,664,4.3%,42.8%,48.5%
