,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-03 22:19:57,11,16,6,4795,28206,835,15,14,32260,571,5.1%,40.8%,44.4%
Value,2020-05-03 22:21:46,11,16,6,312,28206,759,15,13,32290,581,8.8%,40.9%,44.4%
Value,2020-05-03 22:23:41,11,16,7,823,28206,766,16,12,32342,611,4.7%,40.8%,43.5%
Value,2020-05-03 22:25:32,10,17,7,164,28206,713,14,11,32339,584,4.3%,40.8%,43.5%
Value,2020-05-03 22:27:27,10,17,7,4450,28206,788,5,6,32307,544,5.9%,40.8%,43.5%
Value,2020-05-03 22:29:21,9,17,7,144,28206,825,11,7,32309,534,7.2%,40.8%,43.5%
Value,2020-05-03 22:31:12,11,17,7,199,28206,828,14,6,32320,519,8.1%,41.0%,43.5%
Value,2020-05-03 22:33:02,10,17,7,141,28206,823,15,4,32363,536,10.1%,40.8%,43.5%
Value,2020-05-03 22:34:40,12,17,7,582,28206,846,25,14,32428,584,9.8%,40.8%,43.5%
Value,2020-05-03 22:36:31,14,19,8,1939,28206,887,39,22,32424,570,7.4%,40.8%,43.5%
Value,2020-05-03 22:38:22,11,19,8,581,28206,804,16,18,32405,554,5.5%,40.8%,44.4%
Value,2020-05-03 22:40:04,11,19,8,1023,28206,813,17,14,32386,519,7.0%,40.8%,44.4%
Value,2020-05-03 22:41:36,9,19,8,146,28206,812,21,5,32349,464,6.6%,40.8%,44.4%
Value,2020-05-03 22:43:08,12,19,8,180,28206,805,12,8,32369,477,6.5%,40.8%,44.4%
Value,2020-05-03 22:44:35,10,19,8,2730,28206,849,17,8,32368,466,8.6%,40.8%,44.4%
Value,2020-05-03 22:55:47,2,13,3,714,21694,628,43,17,36749,410,6.2%,40.9%,43.5%
