,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-08 01:03:18,3,22,8,67,57190,880,60,6,717,541,4.8%,43.0%,50.4%
Value,2020-05-08 01:04:56,3,22,8,125,57190,864,60,6,697,522,4.7%,43.2%,50.4%
Value,2020-05-08 01:06:32,2,22,8,67,57190,861,55,6,682,512,11.7%,43.1%,51.4%
Value,2020-05-08 01:08:10,3,22,8,70,57190,861,57,4,705,531,4.9%,43.1%,51.4%
Value,2020-05-08 01:09:48,3,22,7,1088,57190,875,68,9,714,535,5.3%,43.1%,51.4%
Value,2020-05-08 01:11:23,2,22,7,83,57190,869,64,8,703,527,7.6%,43.1%,50.5%
Value,2020-05-08 01:12:56,2,22,7,113,57190,826,64,6,687,509,5.0%,43.1%,50.5%
Value,2020-05-08 01:14:30,2,22,7,49,57190,800,60,6,669,493,4.7%,43.1%,50.5%
Value,2020-05-08 01:16:05,3,22,6,83,57190,778,59,5,661,485,6.2%,43.1%,50.5%
Value,2020-05-08 01:17:41,2,22,6,52,57190,769,58,3,674,497,4.7%,43.0%,50.5%
Value,2020-05-08 01:19:16,3,22,6,271,57190,762,64,4,685,507,5.8%,43.0%,50.5%
Value,2020-05-08 01:20:47,2,22,5,75,57190,759,59,5,671,495,4.8%,43.0%,50.5%
Value,2020-05-08 01:22:21,3,22,5,109,57190,758,60,5,658,483,4.0%,43.0%,50.5%
Value,2020-05-08 01:23:51,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.2%,43.0%,50.5%
Value,2020-05-08 01:25:43,2,22,5,92,57190,750,60,3,647,468,5.3%,43.1%,50.5%
Value,2020-05-08 01:27:16,2,22,5,88,57190,745,57,6,648,477,8.4%,43.0%,50.5%
Value,2020-05-08 01:28:46,4,22,5,168,57190,740,54,6,642,473,9.6%,43.0%,50.5%
Value,2020-05-08 01:30:20,4,22,5,2788,57190,786,59,7,634,460,6.9%,43.0%,50.5%
Value,2020-05-08 01:31:51,7,22,5,125,57190,783,63,7,634,457,10.5%,43.1%,51.5%
Value,2020-05-08 01:33:23,4,22,4,62,57190,778,66,7,633,453,5.0%,43.1%,51.5%
Value,2020-05-08 01:34:59,4,22,4,155,57190,748,59,14,627,462,6.8%,43.1%,51.5%
Value,2020-05-08 01:36:32,4,19,4,173,57190,727,57,11,620,453,4.4%,43.1%,50.5%
Value,2020-05-08 01:38:04,4,19,4,54,57190,683,60,7,630,457,4.4%,43.1%,50.5%
Value,2020-05-08 01:39:35,4,13,4,239,57190,676,60,6,645,470,4.2%,43.1%,50.5%
Value,2020-05-08 01:41:08,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.1%,43.1%,50.5%
Value,2020-05-08 01:42:40,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.1%,43.1%,50.5%
Value,2020-05-08 01:44:10,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.8%,43.1%,50.5%
Value,2020-05-08 01:45:43,4,11,3,219,57190,574,60,5,640,462,5.2%,43.1%,50.5%
Value,2020-05-08 01:47:16,4,10,3,157,57190,542,61,5,612,434,4.0%,43.1%,50.5%
Value,2020-05-08 01:48:46,4,10,3,53,57190,498,58,9,622,452,4.5%,43.1%,50.5%
Value,2020-05-08 01:50:18,4,11,3,76,57190,511,57,10,617,449,4.0%,43.3%,50.5%
Value,2020-05-08 01:51:49,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.7%,43.1%,50.5%
Value,2020-05-08 01:53:20,6,11,3,170,57190,449,60,8,638,466,9.5%,43.1%,50.5%
Value,2020-05-08 01:54:51,5,11,3,89,16340,276,59,5,647,473,3.8%,43.1%,50.5%
Value,2020-05-08 01:56:24,4,11,3,85,16340,250,60,9,641,471,4.9%,43.1%,50.5%
Value,2020-05-08 01:57:58,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.8%,43.1%,50.5%
Value,2020-05-08 01:59:32,4,11,3,262,16340,206,63,6,640,462,3.8%,43.1%,50.5%
Value,2020-05-08 02:01:08,5,11,4,103,16340,204,59,6,620,446,5.9%,43.1%,50.5%
Value,2020-05-08 02:02:47,4,11,4,135,16340,204,59,7,614,441,5.4%,43.1%,51.5%
Value,2020-05-08 02:04:17,6,11,4,71,16340,214,59,8,623,451,6.8%,43.1%,51.5%
Value,2020-05-08 02:05:50,4,11,4,65,16340,214,44,7,583,426,5.2%,43.2%,51.5%
Value,2020-05-08 02:07:24,4,11,4,135,16340,216,27,4,563,422,7.1%,43.1%,51.5%
Value,2020-05-08 02:08:57,4,11,4,104,16340,226,9,3,539,414,5.4%,43.1%,51.5%
Value,2020-05-08 02:10:31,4,11,4,380,16340,215,3,2,536,414,3.8%,43.1%,51.5%
Value,2020-05-08 02:12:05,4,11,4,43,16340,224,4,6,562,443,5.6%,43.1%,51.5%
Value,2020-05-08 02:13:40,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.9%,43.1%,51.5%
Value,2020-05-08 02:15:13,5,11,4,56,16340,248,4,7,557,440,4.4%,43.1%,51.5%
Value,2020-05-08 02:16:46,3,11,4,127,16340,248,5,6,554,434,5.7%,43.2%,51.5%
Value,2020-05-08 02:18:19,6,11,4,189,16340,253,5,3,566,443,6.0%,43.1%,51.5%
Value,2020-05-08 02:19:50,4,11,4,239,16340,256,7,5,557,435,4.7%,43.1%,51.5%
Value,2020-05-08 02:21:22,4,11,4,1643,16340,297,6,7,573,456,3.6%,43.1%,51.5%
Value,2020-05-08 02:22:54,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.5%,43.1%,50.5%
Value,2020-05-08 02:24:27,4,11,4,166,16340,316,10,7,549,428,4.3%,43.1%,50.5%
Value,2020-05-08 02:26:01,4,11,4,2050,16340,348,11,7,543,420,5.4%,43.1%,50.5%
Value,2020-05-08 02:27:36,3,11,4,213,16340,353,6,6,538,419,8.3%,43.1%,51.5%
Value,2020-05-08 02:29:08,1,11,4,41,16340,352,7,5,523,403,3.6%,43.1%,51.5%
Value,2020-05-08 02:30:38,2,11,4,753,11921,328,8,6,511,391,9.1%,43.1%,51.5%
Value,2020-05-08 02:32:12,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.0%,43.1%,51.5%
Value,2020-05-08 02:33:43,2,11,4,2928,62737,719,7,5,515,396,5.5%,43.1%,51.5%
Value,2020-05-08 02:35:16,2,11,4,1359,62737,693,8,5,505,387,5.3%,43.1%,51.5%
Value,2020-05-08 07:37:37,6,23,5,54,329114,2775,9,3,638,512,3.8%,43.0%,50.6%
Value,2020-05-08 07:39:10,9,23,5,687,329114,2791,9,2,711,587,5.0%,43.1%,50.6%
Value,2020-05-08 07:40:42,8,23,5,1013,329114,2878,12,11,651,536,9.7%,43.0%,50.6%
Value,2020-05-08 07:42:17,9,23,5,1040,329114,2877,11,13,685,569,6.2%,43.0%,50.5%
Value,2020-05-08 07:43:52,12,16,5,18940,329114,3167,14,14,656,540,9.8%,43.0%,50.5%
Value,2020-05-08 07:45:27,7,16,5,141,329114,3119,14,13,642,526,6.6%,43.0%,50.6%
Value,2020-05-08 07:47:03,7,16,5,283,329114,3155,21,14,659,542,7.3%,43.0%,50.6%
Value,2020-05-08 07:48:37,7,16,5,856,329114,3185,12,11,666,549,4.4%,43.0%,50.6%
Value,2020-05-08 07:50:12,9,16,5,611,329114,3217,14,13,656,537,3.7%,43.0%,50.6%
Value,2020-05-08 07:51:49,10,16,5,5654,329114,3332,18,12,691,568,12.2%,43.0%,51.6%
Value,2020-05-08 07:53:27,10,16,5,3625,329114,3201,19,17,759,641,8.7%,43.1%,51.6%
Value,2020-05-08 07:55:04,12,16,5,1574,329114,3252,16,12,790,668,9.1%,43.0%,51.6%
Value,2020-05-08 07:56:38,10,16,6,3154,329114,3313,15,13,757,637,6.1%,43.0%,51.6%
Value,2020-05-08 07:58:12,8,16,6,771,329114,3242,11,12,768,649,5.7%,43.0%,51.6%
Value,2020-05-08 07:59:47,10,16,6,926,329114,3176,15,14,794,675,8.5%,43.0%,51.6%
Value,2020-05-08 08:01:23,14,23,6,8608,329114,3311,23,16,827,703,6.7%,43.0%,51.6%
Value,2020-05-08 08:02:56,18,32,6,10844,329114,3960,34,22,864,735,9.2%,43.0%,51.6%
Value,2020-05-08 08:04:31,12,32,7,1389,329114,3898,25,24,913,795,6.3%,43.0%,51.6%
Value,2020-05-08 08:06:04,17,32,7,2095,329114,3942,47,19,1007,862,8.2%,43.0%,50.6%
Value,2020-05-08 08:07:38,20,32,8,6206,329114,4224,76,24,1102,919,8.4%,43.0%,50.6%
Value,2020-05-08 08:09:09,19,32,8,11026,329114,4383,90,29,1054,879,10.9%,43.1%,50.6%
Value,2020-05-08 08:10:42,14,32,8,14826,329114,4918,87,30,1001,832,8.7%,43.0%,50.6%
Value,2020-05-08 08:12:14,13,32,8,2735,329114,4896,85,33,1042,875,8.5%,43.0%,50.6%
Value,2020-05-08 08:13:48,17,32,9,3397,329114,4954,88,34,1123,954,6.5%,43.0%,50.6%
Value,2020-05-08 08:15:20,14,32,9,2364,329114,4936,96,39,1171,993,7.9%,43.0%,50.6%
Value,2020-05-08 08:16:52,18,32,9,14224,329114,5539,102,36,1352,1165,8.9%,43.0%,50.6%
Value,2020-05-08 08:18:24,25,33,10,11630,329114,5655,103,54,1338,1175,6.7%,43.0%,50.6%
Value,2020-05-08 08:19:59,17,33,10,11195,311787,4955,115,46,1402,1220,8.0%,43.0%,50.6%
Value,2020-05-08 08:21:30,19,33,11,4101,311787,5026,106,49,1633,1457,10.4%,43.0%,50.6%
Value,2020-05-08 08:23:04,24,33,11,7517,101730,4408,132,38,1714,1507,8.6%,43.0%,50.6%
Value,2020-05-08 08:24:39,16,33,12,5969,101730,4627,124,41,1693,1494,7.5%,43.1%,50.6%
Value,2020-05-08 08:26:17,18,33,12,5116,101730,4714,123,38,1606,1399,10.8%,43.0%,50.8%
Value,2020-05-08 08:27:54,14,33,12,8343,101730,5122,129,33,1736,1521,7.3%,43.1%,51.6%
Value,2020-05-08 08:29:29,23,33,13,4858,101730,5147,129,56,1972,1776,8.1%,43.1%,51.6%
Value,2020-05-08 08:31:02,32,39,14,15029,101730,5531,167,67,2073,1857,11.7%,43.1%,51.6%
Value,2020-05-08 08:32:37,23,39,14,9504,101730,5757,148,67,2020,1817,8.3%,43.1%,50.6%
Value,2020-05-08 08:34:10,26,39,15,11130,101730,5877,197,55,2149,1903,8.4%,43.3%,50.6%
Value,2020-05-08 08:35:45,11.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.4%,43.1%,50.6%
Value,2020-05-08 08:37:21,23,39,16,20577,101730,6729,158,72,2346,2162,11.5%,43.1%,50.6%
Value,2020-05-08 08:38:56,32,39,16,13913,101730,7081,165,66,2307,2099,11.5%,43.1%,50.6%
Value,2020-05-08 08:40:33,28,39,17,14467,101730,7279,144,56,2264,2064,11.3%,43.1%,50.6%
Value,2020-05-08 08:42:13,29,39,17,24853,101730,7955,166,56,2520,2301,9.9%,43.1%,50.6%
Value,2020-05-08 08:43:51,28,39,18,10732,88905,7925,149,47,2564,2364,11.8%,43.1%,50.6%
Value,2020-05-08 08:45:28,26,39,18,18040,88905,8275,112,35,2425,2244,16.0%,43.1%,50.6%
Value,2020-05-08 08:47:05,31,39,19,19885,88905,9062,90,35,2594,2416,12.2%,43.1%,50.6%
Value,2020-05-08 08:48:46,30,39,20,8765,88905,9057,117,57,2793,2628,11.2%,43.1%,50.6%
Value,2020-05-08 08:50:26,33,48,20,14187,88905,9388,126,51,2782,2596,9.8%,43.2%,50.6%
Value,2020-05-08 08:52:07,31,48,21,18941,88905,9813,93,55,2845,2694,10.5%,43.1%,50.6%
Value,2020-05-08 08:53:46,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.0%,43.1%,50.6%
Value,2020-05-08 08:55:25,34,48,22,20773,88905,10363,136,61,3193,3015,13.1%,43.1%,50.6%
Value,2020-05-08 08:57:04,31,48,23,14834,88905,10779,129,53,3016,2827,16.5%,43.3%,51.7%
Value,2020-05-08 08:58:40,38,49,24,8139,88905,11028,167,55,3283,3064,17.6%,43.2%,51.7%
Value,2020-05-08 09:00:21,34,54,24,15752,88905,11575,158,66,3239,3053,10.3%,43.2%,51.7%
Value,2020-05-08 09:02:02,44,71,25,16562,80949,11514,153,63,3251,3046,13.0%,43.2%,50.6%
Value,2020-05-08 09:03:39,31,71,25,20971,80949,11992,198,62,3378,3145,13.6%,43.2%,50.6%
Value,2020-05-08 09:05:24,37,71,26,11034,80949,12104,200,54,3289,3057,13.9%,43.2%,50.6%
Value,2020-05-08 09:07:07,20.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.6%,43.2%,50.6%
Value,2020-05-08 09:08:45,28,71,26,10950,80949,12339,91,52,3177,3017,12.9%,43.2%,50.6%
Value,2020-05-08 09:10:26,31,71,27,7916,80949,12404,98,45,3102,2934,13.0%,43.2%,50.6%
Value,2020-05-08 09:12:04,31,71,27,10876,80949,12488,93,39,3070,2909,10.5%,43.2%,50.6%
Value,2020-05-08 09:13:40,28,71,28,16175,80949,12980,86,46,2969,2815,9.9%,43.2%,50.6%
Value,2020-05-08 09:15:16,20,71,28,5056,80949,12888,70,51,3060,2927,11.2%,43.3%,50.6%
Value,2020-05-08 09:17:00,24,71,28,7019,80949,12618,79,51,3057,2911,9.7%,43.1%,50.6%
Value,2020-05-08 09:18:38,39,71,29,17107,80949,12911,89,43,3107,2955,10.3%,43.2%,50.6%
Value,2020-05-08 09:20:17,28,71,29,10668,80949,12798,100,57,3181,3022,10.5%,43.2%,50.6%
Value,2020-05-08 09:21:58,28,71,29,7509,80949,12823,101,65,3128,2985,11.1%,43.2%,50.6%
Value,2020-05-08 09:23:40,33,71,29,11589,80949,13140,128,60,3300,3140,11.7%,43.2%,50.6%
Value,2020-05-08 09:25:32,32,71,30,33051,147189,13534,99,52,3385,3240,10.2%,43.2%,50.6%
Value,2020-05-08 09:27:23,20.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.1%,43.2%,50.6%
Value,2020-05-08 09:28:58,28,71,31,18980,147189,14247,100,62,3168,3027,10.8%,43.2%,50.6%
Value,2020-05-08 09:30:33,33,71,31,16390,147189,14201,115,54,3327,3165,10.9%,43.2%,50.6%
Value,2020-05-08 09:32:11,43,71,31,22746,147189,15031,108,47,3348,3181,22.6%,43.3%,51.6%
Value,2020-05-08 09:33:54,40,71,32,23812,147189,15279,89,34,3355,3194,15.9%,43.3%,51.7%
Value,2020-05-08 09:35:29,31,71,32,25427,224722,16142,81,34,3227,3071,12.4%,43.3%,51.7%
Value,2020-05-08 09:37:00,29,71,32,12599,224722,16023,97,44,3342,3190,11.0%,43.3%,51.7%
Value,2020-05-08 09:38:33,30,71,32,6337,224722,16270,112,34,3454,3266,9.5%,43.3%,51.7%
Value,2020-05-08 09:40:10,32,71,32,13683,224722,16226,122,48,3489,3302,9.0%,43.3%,51.7%
Value,2020-05-08 09:41:42,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.1%,43.3%,51.7%
Value,2020-05-08 09:43:14,40,71,33,20556,224722,16218,224,59,3628,3404,9.3%,43.4%,51.7%
Value,2020-05-08 09:44:48,31,71,33,17629,224722,16356,207,43,3686,3416,10.9%,43.4%,51.7%
Value,2020-05-08 09:46:21,30,71,33,27411,224722,16484,153,48,3635,3435,16.5%,43.3%,51.7%
Value,2020-05-08 09:47:56,32,71,33,11025,224722,16514,124,44,3621,3441,13.1%,43.3%,51.7%
Value,2020-05-08 09:49:29,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,11.1%,43.3%,51.7%
Value,2020-05-08 09:51:30,39,71,33,14858,224722,16386,160,49,3864,3654,9.7%,43.3%,51.7%
Value,2020-05-08 09:53:03,35,71,33,18625,224722,16634,159,47,3847,3639,10.4%,43.3%,51.7%
Value,2020-05-08 09:54:37,37,71,33,17367,224722,16461,115,34,3708,3529,11.0%,43.1%,51.7%
Value,2020-05-08 09:56:09,31,71,33,9103,224722,16454,97,42,3843,3680,11.8%,43.2%,51.7%
Value,2020-05-08 09:57:43,29,71,33,16357,224722,16595,113,36,3867,3688,10.4%,43.2%,51.7%
Value,2020-05-08 09:59:19,34,71,32,11895,224722,16710,112,38,3812,3637,11.7%,43.1%,51.7%
Value,2020-05-08 10:00:50,30,68,32,37162,224722,17060,119,41,3850,3671,9.3%,43.1%,51.7%
Value,2020-05-08 10:02:24,36,68,32,17880,224722,17147,82,38,3871,3717,20.3%,43.2%,51.7%
Value,2020-05-08 10:03:59,27,68,32,18773,224722,17093,80,35,3731,3591,8.4%,43.2%,51.7%
Value,2020-05-08 10:05:38,33,68,32,15563,224722,16888,86,43,3954,3803,11.5%,43.1%,51.7%
Value,2020-05-08 10:07:14,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.4%,43.2%,50.6%
Value,2020-05-08 10:08:55,32,68,32,7762,224722,16761,120,45,4180,3989,11.5%,43.2%,50.6%
Value,2020-05-08 10:10:31,35,68,32,13044,224722,16989,157,47,4104,3879,10.4%,43.1%,50.6%
Value,2020-05-08 10:12:07,31,68,32,8475,256875,17574,139,52,3954,3741,9.0%,43.2%,50.6%
Value,2020-05-08 10:13:39,35,68,33,16747,256875,17626,188,61,4053,3819,10.4%,43.2%,50.6%
Value,2020-05-08 10:15:16,48,68,33,12112,256875,17715,191,58,4308,4045,10.9%,43.2%,50.6%
Value,2020-05-08 10:16:51,36,68,33,35106,256875,18411,189,70,4343,4086,10.5%,43.2%,50.6%
Value,2020-05-08 10:18:23,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.1%,43.2%,50.6%
Value,2020-05-08 10:19:56,30,68,33,10828,256875,18408,145,72,4215,4005,10.2%,43.1%,50.6%
Value,2020-05-08 10:21:29,32,68,33,16485,256875,18565,163,62,4240,3988,12.9%,43.2%,50.6%
Value,2020-05-08 10:23:02,27,68,33,6186,256875,18294,125,55,4171,3962,12.5%,43.1%,50.6%
Value,2020-05-08 10:24:38,37,68,34,5998,256875,17846,171,59,4444,4187,12.2%,43.1%,50.6%
Value,2020-05-08 10:26:12,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,11.2%,43.2%,50.6%
Value,2020-05-08 10:27:48,40,68,34,14009,256875,17550,149,56,4186,3938,10.2%,43.1%,50.6%
Value,2020-05-08 10:29:22,29,68,34,7917,256875,17634,155,55,4190,3938,13.9%,43.2%,50.6%
Value,2020-05-08 10:30:53,41,68,34,16678,256875,17064,140,47,4153,3902,11.2%,43.1%,50.6%
Value,2020-05-08 10:32:25,31,68,33,22822,256875,16784,133,49,4251,4005,12.6%,43.1%,50.6%
Value,2020-05-08 10:33:57,40,63,33,10633,256875,16189,182,50,4262,3967,8.7%,43.1%,50.6%
Value,2020-05-08 10:35:30,29,63,33,14024,256875,15919,170,52,4168,3891,9.9%,43.2%,50.6%
Value,2020-05-08 10:37:06,27,63,33,8187,256875,15238,140,49,4216,3974,16.4%,43.2%,50.9%
Value,2020-05-08 12:56:30,30,59,34,12917,511472,18892,90,30,4351,4125,11.2%,43.2%,50.7%
Value,2020-05-08 12:57:59,27,59,34,4648,511472,18207,94,33,4437,4211,13.2%,43.3%,50.7%
Value,2020-05-08 14:45:34,33,66,33,17765,930118,20003,74,50,4665,4481,14.9%,43.2%,50.8%
Value,2020-05-08 14:47:49,42,66,34,17038,930118,20399,71,45,4539,4337,9.4%,43.3%,50.8%
Value,2020-05-08 14:50:02,41,66,34,8715,930118,20031,77,45,4604,4398,7.9%,43.3%,50.8%
Value,2020-05-08 14:54:03,39,66,35,11041,745153,17006,105,56,4566,4353,9.4%,43.3%,50.8%
Value,2020-05-08 14:57:07,31,66,35,5269,745153,17143,115,44,4650,4421,11.2%,43.3%,50.8%
Value,2020-05-08 14:59:34,33,66,35,11633,745153,16980,109,53,4611,4392,10.1%,43.2%,50.8%
Value,2020-05-08 15:27:22,47,71,36,11793,745153,18961,123,45,4764,4517,14.5%,43.3%,50.9%
Value,2020-05-08 15:29:39,43,71,37,11614,745153,19148,119,39,4937,4706,10.0%,43.3%,50.9%
Value,2020-05-08 15:31:24,43,71,37,11036,745153,19140,168,39,4868,4577,10.7%,43.3%,51.0%
Value,2020-05-08 15:33:12,41,71,37,12226,745153,19249,187,46,4913,4624,16.8%,43.3%,51.0%
Value,2020-05-08 15:36:43,43,71,37,13892,491522,16755,115,35,4747,4515,9.6%,43.3%,51.0%
Value,2020-05-08 15:40:11,41,71,37,8032,491522,16707,147,55,4737,4485,10.8%,43.2%,51.0%
Value,2020-05-08 15:42:30,39,71,37,9311,491522,16799,126,44,4611,4368,9.7%,43.3%,51.1%
Value,2020-05-08 15:50:51,48,71,37,9938,491522,17702,128,31,4948,4696,12.8%,43.2%,51.1%
Value,2020-05-08 15:52:36,46,71,38,10057,491522,17787,139,36,4843,4591,7.9%,43.2%,51.1%
Value,2020-05-08 15:54:21,49,71,38,12815,491522,17820,131,46,4821,4567,12.4%,43.3%,51.1%
Value,2020-05-08 15:57:47,37,71,38,9076,491522,17760,162,58,5042,4765,11.9%,43.2%,51.1%
Value,2020-05-08 15:59:50,42,71,39,11146,491522,18820,133,62,4969,4724,11.7%,43.1%,51.2%
Value,2020-05-08 19:01:52,25,30,16,1155,183663,5997,18,10,2624,2411,7.5%,43.1%,51.7%
Value,2020-05-08 19:04:08,18,30,16,1844,183663,5824,11,13,2516,2313,6.9%,43.1%,51.7%
Value,2020-05-08 19:05:55,17,30,16,1263,183663,5594,16,11,2542,2339,7.7%,43.0%,50.7%
Value,2020-05-08 19:07:41,23,30,16,4296,183663,5365,24,13,2509,2300,5.6%,43.0%,50.7%
Value,2020-05-08 19:09:23,6.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.0%,43.0%,50.7%
Value,2020-05-08 19:11:03,19,30,16,1838,183663,5163,48,18,2564,2341,8.4%,43.1%,50.7%
Value,2020-05-08 19:13:05,20,30,16,2047,183663,4983,41,15,2379,2160,6.5%,43.0%,50.7%
Value,2020-05-08 19:15:54,19,30,16,3530,183663,4640,26,16,2293,2093,9.5%,43.0%,50.7%
Value,2020-05-08 19:17:57,17,30,16,2748,183663,4573,20,22,2350,2159,8.3%,43.0%,50.7%
Value,2020-05-08 19:19:37,19,30,17,6095,183663,4611,16,23,2394,2206,6.2%,43.0%,50.7%
Value,2020-05-08 20:35:03,14,32,14,2599,846376,5564,17,13,1440,1236,5.6%,43.1%,50.8%
Value,2020-05-08 20:36:38,13,32,14,2287,846376,5420,19,7,1471,1264,6.8%,43.1%,50.8%
Value,2020-05-08 20:38:37,12,32,14,336,846376,5383,16,8,1473,1266,6.7%,43.1%,50.8%
Value,2020-05-08 20:40:39,13,32,13,456,846376,5308,15,11,1427,1226,8.2%,43.0%,50.8%
Value,2020-05-08 20:42:49,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.1%,43.1%,50.8%
Value,2020-05-08 20:44:57,11,32,13,11849,846376,4964,18,10,1421,1217,6.2%,43.0%,50.8%
Value,2020-05-08 20:47:25,14,32,13,852,846376,4970,26,10,1470,1254,6.2%,43.0%,50.8%
Value,2020-05-08 20:49:04,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.6%,43.0%,50.8%
Value,2020-05-08 20:50:51,13,32,13,1489,846376,4350,32,13,1441,1230,7.3%,43.0%,50.8%
Value,2020-05-08 20:53:02,11,32,12,679,846376,4332,21,10,1441,1240,5.1%,43.0%,50.8%
