,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-05 10:12:21,20,57,26,4645,225278,9803,81,17,8520,2686,7.9%,40.1%,43.8%
Value,2020-05-05 10:14:10,17,57,26,16260,225278,9833,78,14,8437,2574,10.8%,40.1%,43.8%
Value,2020-05-05 10:16:31,20,57,26,4890,225278,9983,94,20,8422,2560,8.1%,40.1%,43.8%
Value,2020-05-05 10:18:44,21,57,26,35844,225278,10956,93,26,8507,2646,9.4%,40.0%,43.9%
Value,2020-05-05 10:20:40,22,57,26,11135,225278,10542,88,28,8632,2752,8.6%,40.2%,43.8%
Value,2020-05-05 10:22:39,20,57,25,5493,225278,10357,80,24,8586,2684,9.9%,40.0%,43.9%
Value,2020-05-05 10:24:30,21,57,25,3287,225278,10180,86,15,8639,2701,8.7%,40.0%,43.8%
Value,2020-05-05 10:26:31,24,57,25,10496,225278,10317,102,32,8718,2765,8.5%,40.0%,43.9%
Value,2020-05-05 10:28:48,20,57,25,6800,225278,10138,80,25,8757,2776,16.1%,40.1%,44.8%
Value,2020-05-05 10:30:50,26,57,25,36041,225278,10770,95,35,8727,2724,12.0%,40.1%,44.8%
Value,2020-05-05 10:33:30,26,57,25,13851,225278,10624,95,39,8798,2765,9.1%,40.1%,44.8%
Value,2020-05-05 10:35:49,16,57,24,6737,225278,10009,86,38,8728,2683,8.1%,40.1%,44.8%
Value,2020-05-05 10:37:45,16,57,23,3092,225278,9780,116,29,8768,2669,7.6%,40.1%,44.8%
Value,2020-05-05 10:39:40,26,57,23,7184,225278,9854,88,35,8793,2714,10.2%,40.1%,44.8%
Value,2020-05-05 10:41:46,18,47,23,4197,225278,10002,89,26,8829,2731,7.5%,40.1%,44.8%
Value,2020-05-05 10:43:51,14,47,22,4543,225278,10060,78,19,9155,3026,10.6%,40.1%,44.8%
Value,2020-05-05 10:45:47,20,47,22,7141,225278,10007,81,26,8950,2812,9.0%,40.1%,44.8%
Value,2020-05-05 10:47:45,21,47,22,4069,225278,10162,99,32,9135,2971,9.1%,40.1%,44.8%
Value,2020-05-05 10:49:56,19,45,22,16390,225278,10408,108,39,9104,2915,10.9%,40.2%,44.8%
Value,2020-05-05 10:51:50,23,45,21,3868,225278,9558,96,67,9407,3240,9.6%,40.1%,44.8%
Value,2020-05-05 10:54:01,17,45,21,17695,225278,10060,93,46,9185,2976,13.9%,40.1%,44.8%
Value,2020-05-05 10:55:58,21,45,21,28652,225278,10217,101,35,9151,2906,10.4%,40.1%,44.8%
Value,2020-05-05 10:57:56,18,45,21,5745,225278,10045,89,65,9242,3035,13.4%,40.1%,44.8%
Value,2020-05-05 11:00:20,28,45,21,11165,247255,10933,96,55,9292,3043,8.2%,40.1%,44.8%
Value,2020-05-05 11:38:52,30,60,22,4209,247255,11946,113,33,9485,2967,8.9%,40.2%,44.8%
Value,2020-05-05 11:40:22,26,60,22,8673,247255,11910,108,36,9573,3037,9.1%,40.2%,44.8%
Value,2020-05-05 11:41:52,28,60,23,7825,247255,12229,114,33,9547,3001,8.2%,40.2%,44.8%
Value,2020-05-05 11:43:26,22,60,23,16129,247255,12266,135,37,9708,3118,9.8%,40.2%,44.8%
Value,2020-05-05 11:45:00,22,60,23,26065,247255,12727,125,26,9689,3093,8.9%,40.1%,44.8%
Value,2020-05-05 11:46:33,19,60,23,8985,247255,12902,118,27,9555,2955,8.9%,40.1%,44.8%
Value,2020-05-05 11:48:04,19,60,23,3154,247255,12649,77,27,9613,3041,8.2%,40.1%,44.8%
Value,2020-05-05 13:22:28,32,48,24,5039,294201,9444,87,29,10381,3122,11.7%,40.3%,43.9%
Value,2020-05-05 13:24:03,26,48,24,6989,294201,9168,81,25,10393,3125,11.7%,40.2%,44.1%
Value,2020-05-05 13:25:41,24,48,24,6090,294201,8999,82,20,10362,3071,9.2%,40.4%,44.9%
Value,2020-05-05 13:27:20,20,48,24,14416,294201,9116,87,32,10539,3236,7.8%,40.3%,44.9%
Value,2020-05-05 13:34:51,24,48,25,19985,294201,9459,85,25,10533,3146,8.1%,40.3%,43.9%
Value,2020-05-05 14:53:46,23,53,28,3161,259636,9067,71,21,11333,3280,9.0%,40.3%,45.0%
Value,2020-05-05 14:55:44,33,53,28,6267,259636,8981,80,23,11341,3251,8.8%,40.3%,44.0%
Value,2020-05-05 14:57:40,20,53,28,2916,259636,8654,73,20,11339,3222,7.2%,40.3%,44.0%
Value,2020-05-05 14:59:27,29,53,28,5483,259636,8583,71,20,11330,3211,11.4%,40.3%,44.0%
Value,2020-05-05 15:01:17,31,53,28,5666,259636,8430,79,40,11434,3286,8.2%,40.3%,44.0%
Value,2020-05-05 15:03:13,27,53,28,15783,259636,8663,84,43,11426,3275,9.3%,40.5%,44.0%
Value,2020-05-05 15:05:09,26,50,27,8915,259636,8745,96,35,11415,3247,9.5%,40.4%,44.0%
Value,2020-05-05 15:07:02,22,50,27,11733,259636,8738,77,28,11417,3249,7.6%,40.3%,44.0%
Value,2020-05-05 15:08:59,32,50,27,6675,259636,8556,78,25,11461,3264,8.2%,40.3%,44.0%
Value,2020-05-05 15:11:06,21,50,27,7058,259636,8764,51,21,11370,3181,8.1%,40.3%,44.0%
Value,2020-05-05 15:13:10,18,50,27,6480,259636,8731,63,20,11380,3150,8.7%,40.3%,44.0%
Value,2020-05-05 15:15:04,22,50,27,10910,259636,8884,53,25,11280,3058,7.7%,40.3%,44.0%
Value,2020-05-05 15:17:04,21,50,27,6339,259636,8882,76,29,11353,3102,8.1%,40.3%,44.0%
Value,2020-05-05 15:19:02,19,50,26,35647,259636,9378,78,29,11508,3248,6.8%,40.3%,44.0%
Value,2020-05-05 15:20:49,29,47,26,5713,259636,9364,75,38,11617,3368,14.4%,40.4%,45.0%
Value,2020-05-05 15:22:31,23,47,26,14658,259636,9604,55,21,11473,3192,9.4%,40.4%,45.0%
Value,2020-05-05 15:24:13,27,47,26,4883,259636,9701,58,19,11626,3316,9.0%,40.4%,45.0%
Value,2020-05-05 15:26:01,29,47,26,7801,259636,9591,64,25,11603,3284,9.8%,40.4%,45.0%
Value,2020-05-05 15:27:47,20,47,26,17073,176102,9292,60,18,11601,3275,8.7%,40.4%,45.0%
Value,2020-05-05 15:29:28,18.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.8%,40.4%,45.0%
Value,2020-05-05 15:31:07,25,47,26,10832,166174,8959,67,25,11668,3307,9.8%,40.4%,44.0%
Value,2020-05-05 15:32:46,18,47,25,5699,166174,8413,80,26,11607,3231,6.1%,40.4%,44.0%
Value,2020-05-05 15:34:21,25,47,25,22681,166174,8545,68,27,11569,3186,13.1%,40.4%,44.0%
Value,2020-05-05 15:36:01,18.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,13.3%,40.5%,44.0%
Value,2020-05-05 15:37:47,30,47,25,10132,166174,8851,74,23,11549,3128,6.2%,40.5%,44.0%
Value,2020-05-05 15:39:25,21,47,25,2038,166174,8853,61,16,11535,3095,8.1%,40.5%,44.0%
Value,2020-05-05 15:41:14,23,47,25,9163,166174,8748,71,27,11628,3183,11.7%,40.4%,44.0%
Value,2020-05-05 15:42:53,23,47,25,26629,166174,9187,64,19,11623,3161,7.9%,40.4%,44.0%
Value,2020-05-05 15:44:30,23,47,25,5898,166174,9071,83,35,11677,3194,7.7%,40.5%,44.0%
Value,2020-05-05 15:46:11,23,47,25,7463,166174,9162,94,37,11758,3245,7.7%,40.5%,44.0%
Value,2020-05-05 15:47:51,30,72,25,7084,166174,9129,68,34,11763,3247,9.1%,40.4%,44.0%
Value,2020-05-05 15:49:34,31,72,25,29339,166174,9472,66,26,11752,3229,6.8%,40.4%,44.0%
Value,2020-05-05 15:51:21,22,72,25,6496,166174,9588,70,26,11823,3277,11.5%,40.5%,45.0%
Value,2020-05-05 15:53:07,35,72,26,22024,166174,10174,94,18,11920,3343,9.3%,40.5%,45.0%
Value,2020-05-05 15:54:56,29,72,25,6502,166174,9944,86,28,11890,3317,13.0%,40.4%,45.0%
Value,2020-05-05 15:56:45,30,72,26,9884,166174,10213,78,24,11771,3191,10.4%,40.5%,45.0%
Value,2020-05-05 15:58:38,30,72,26,5980,166174,10221,113,29,11865,3262,14.2%,40.5%,45.0%
Value,2020-05-05 16:00:34,27,72,26,6332,166174,10388,134,39,12048,3411,13.5%,40.5%,44.0%
Value,2020-05-05 16:02:20,35,72,26,10638,223190,11077,114,47,12070,3413,10.3%,40.5%,44.0%
Value,2020-05-05 16:04:08,35,72,26,5243,223190,10901,108,38,12053,3385,10.5%,40.5%,44.0%
Value,2020-05-05 16:06:00,32,72,26,9348,223190,11139,126,32,12002,3295,12.2%,40.5%,44.0%
Value,2020-05-05 16:07:46,24,72,26,3931,261101,11674,125,26,11968,3254,12.8%,40.5%,44.0%
Value,2020-05-05 16:09:29,27,72,26,4119,261101,11596,99,16,11882,3166,9.3%,40.4%,44.0%
Value,2020-05-05 16:11:11,31,72,27,11144,261101,11684,111,26,11928,3190,8.3%,40.5%,44.0%
Value,2020-05-05 16:12:57,25,72,27,3110,261101,11600,98,32,11942,3192,10.1%,40.4%,44.0%
Value,2020-05-05 16:14:44,33,72,27,7027,332788,12625,91,29,11997,3239,10.9%,40.6%,44.0%
Value,2020-05-05 16:16:29,31,72,27,4418,332788,12655,95,26,11976,3194,12.2%,40.4%,44.0%
Value,2020-05-05 16:18:19,24,72,27,21988,332788,13170,102,22,12071,3258,9.6%,40.4%,44.0%
Value,2020-05-05 16:20:15,31,72,28,13051,332788,12768,111,37,12071,3251,9.4%,40.4%,44.0%
Value,2020-05-05 16:22:04,24,72,28,1630,332788,12955,94,34,11901,3064,9.8%,40.4%,44.0%
Value,2020-05-05 17:35:09,21,57,26,5618,342543,13545,34,41,11907,2545,8.2%,40.4%,45.0%
Value,2020-05-05 17:36:45,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.5%,40.4%,45.0%
Value,2020-05-05 17:38:24,17,57,25,3868,342543,13217,21,15,11890,2490,7.6%,40.4%,45.0%
Value,2020-05-05 17:40:01,19,57,25,10490,342543,13043,37,19,11873,2446,9.6%,40.4%,45.0%
Value,2020-05-05 17:41:39,18,57,25,12927,342543,12916,44,15,11859,2406,12.0%,40.4%,44.1%
Value,2020-05-05 17:43:19,21,57,25,8245,342543,13090,35,18,11837,2367,7.6%,40.4%,44.1%
Value,2020-05-05 17:44:56,31,57,26,32124,342543,13954,34,23,11865,2380,8.6%,40.4%,44.1%
Value,2020-05-05 17:46:36,25,57,25,12070,342543,13618,38,30,11929,2429,9.6%,40.4%,44.1%
Value,2020-05-05 17:48:15,8.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.1%,40.4%,44.1%
Value,2020-05-05 17:49:51,16,57,25,3521,342543,12892,29,26,11834,2297,9.2%,40.4%,44.1%
Value,2020-05-05 17:51:28,21,57,25,13508,342543,12812,35,15,11838,2280,6.1%,40.4%,44.1%
Value,2020-05-05 18:41:11,15,40,18,2731,158191,5710,23,12,11593,1634,8.9%,40.3%,44.1%
Value,2020-05-05 18:42:39,12,40,18,3220,158191,5568,21,16,11665,1688,5.5%,40.3%,44.1%
Value,2020-05-05 18:44:07,10,32,17,3280,158191,5077,9,14,11678,1692,5.9%,40.3%,44.1%
Value,2020-05-05 18:45:36,10,32,17,1360,158191,4936,11,11,11674,1680,5.6%,40.3%,44.1%
Value,2020-05-05 18:47:07,17,32,17,6996,158191,4827,11,7,11706,1685,5.3%,40.3%,44.1%
Value,2020-05-05 18:48:37,14,32,16,5932,158191,4738,25,19,11761,1723,6.5%,40.3%,44.1%
Value,2020-05-05 18:50:07,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.8%,40.3%,44.1%
Value,2020-05-05 18:51:36,11,32,16,974,158191,4680,17,18,11706,1643,6.4%,40.3%,44.1%
Value,2020-05-05 18:53:07,12,32,16,1740,158191,4632,26,19,11735,1645,4.3%,40.3%,44.1%
Value,2020-05-05 18:54:40,11,32,16,5806,70632,4046,21,15,11727,1617,4.2%,40.3%,44.1%
Value,2020-05-05 18:56:11,15,32,16,4445,70632,3998,28,16,11835,1696,5.0%,40.3%,44.1%
Value,2020-05-05 18:57:38,14,28,15,2455,70632,3998,28,15,11804,1650,4.8%,40.3%,44.1%
Value,2020-05-05 18:59:09,12,28,15,780,70632,3782,19,16,11771,1606,5.1%,40.3%,44.1%
Value,2020-05-05 19:00:41,11,28,15,1606,70632,3720,18,12,11809,1633,6.8%,40.3%,44.1%
Value,2020-05-05 19:02:13,12,28,15,1907,70632,3746,19,14,11840,1665,5.5%,40.3%,44.1%
Value,2020-05-05 19:03:42,10,28,15,3941,70632,3773,21,17,11741,1554,4.7%,40.3%,44.1%
Value,2020-05-05 19:05:12,10,28,15,1590,70632,3746,26,22,11725,1539,4.0%,40.3%,44.1%
Value,2020-05-05 19:06:43,10,28,14,37163,218803,4849,29,25,11748,1555,4.6%,40.3%,44.1%
Value,2020-05-05 19:08:14,8,28,14,3064,218803,4244,27,23,11784,1576,9.3%,40.3%,44.1%
Value,2020-05-05 19:09:46,8,28,14,4180,218803,4215,22,17,11748,1531,6.1%,40.3%,44.1%
Value,2020-05-05 19:11:16,7,28,14,4364,218803,4219,30,11,11764,1514,6.8%,40.5%,44.1%
Value,2020-05-05 19:12:46,10,28,14,11894,218803,4617,22,12,11700,1450,6.5%,40.3%,44.1%
Value,2020-05-05 19:14:19,8,28,13,2173,218803,4450,19,9,11785,1521,6.7%,40.4%,44.1%
Value,2020-05-05 19:15:53,13,28,13,4212,218803,4525,28,12,11784,1496,6.7%,40.3%,44.1%
Value,2020-05-05 19:17:27,8,28,13,6514,218803,4467,26,13,11778,1471,7.8%,40.3%,44.1%
Value,2020-05-05 19:18:56,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.7%,40.3%,44.1%
Value,2020-05-05 19:20:24,9,28,13,2078,218803,4520,28,22,11756,1433,6.0%,40.3%,44.1%
Value,2020-05-05 19:21:54,9,28,12,5241,218803,4647,19,23,11753,1419,5.6%,40.3%,44.1%
Value,2020-05-05 19:23:27,8,28,12,2546,218803,4607,13,13,11832,1472,5.3%,40.3%,44.1%
Value,2020-05-05 19:24:57,8,28,12,1357,218803,4556,20,14,11751,1372,4.2%,40.3%,44.1%
Value,2020-05-05 19:26:27,10,28,12,3763,218803,4546,15,13,11722,1324,5.4%,40.3%,44.1%
Value,2020-05-05 19:28:03,7,28,12,1137,218803,4395,9,11,11731,1314,6.3%,40.3%,44.1%
Value,2020-05-05 19:29:36,12,28,12,1905,218803,4203,13,6,11724,1279,6.7%,40.3%,44.1%
Value,2020-05-05 19:31:06,7,28,11,1399,218803,3996,20,10,11742,1286,4.9%,40.3%,44.1%
Value,2020-05-05 19:32:38,8,28,11,4526,218803,4043,14,12,11727,1274,6.0%,40.3%,44.1%
Value,2020-05-05 19:34:09,13,28,11,3903,218803,4079,16,9,11781,1325,4.7%,40.3%,44.1%
Value,2020-05-05 19:35:42,9,28,11,715,218803,3979,18,14,11785,1319,7.5%,40.3%,44.1%
Value,2020-05-05 19:37:10,9,28,11,420,218803,3943,22,13,11826,1348,4.5%,40.3%,44.1%
Value,2020-05-05 19:38:40,10,24,10,1521,218803,3757,27,16,11791,1287,6.3%,40.3%,44.1%
Value,2020-05-05 19:40:10,9,24,10,567,218803,3745,17,9,11767,1245,6.1%,40.3%,44.1%
Value,2020-05-05 19:41:44,8,24,10,522,218803,3674,28,10,11794,1257,8.0%,40.3%,44.1%
Value,2020-05-05 19:43:15,9,24,10,420,218803,3633,38,13,11819,1253,8.8%,40.3%,44.1%
Value,2020-05-05 19:44:49,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.5%,40.3%,44.1%
Value,2020-05-05 19:46:21,9,24,10,4307,218803,3799,34,13,11874,1294,6.2%,40.3%,44.2%
Value,2020-05-05 19:47:53,9,22,10,996,218803,3684,25,10,11833,1248,6.4%,40.3%,44.2%
Value,2020-05-05 19:49:24,11,22,10,1121,218803,3850,26,15,11869,1287,6.9%,40.3%,44.2%
Value,2020-05-05 19:50:58,9,22,10,2790,218803,3877,27,15,11801,1210,6.1%,40.3%,44.3%
Value,2020-05-05 19:52:28,11,22,10,1209,218803,3850,27,12,11802,1186,5.7%,40.3%,44.3%
Value,2020-05-05 19:54:00,12,22,10,11779,218803,3866,27,16,11814,1184,5.8%,40.3%,44.3%
Value,2020-05-05 19:55:31,8,21,10,3103,218803,3899,22,10,11783,1133,5.4%,40.3%,44.4%
Value,2020-05-05 19:57:02,8,21,10,422,218803,3807,26,15,11810,1149,7.2%,40.3%,44.4%
Value,2020-05-05 20:02:29,10,21,10,723,218803,4044,34,17,11862,1157,6.0%,40.3%,44.5%
Value,2020-05-05 20:09:13,10,21,10,1147,110232,3288,25,11,11780,1032,5.4%,40.3%,44.6%
Value,2020-05-05 20:10:47,8,21,10,939,110232,3183,32,7,11789,1004,5.1%,40.3%,44.7%
Value,2020-05-05 20:12:19,9,21,10,347,110232,2866,33,9,11795,996,7.7%,40.3%,44.7%
Value,2020-05-05 20:13:52,8,21,10,479,110232,2844,26,10,11772,969,5.7%,40.3%,44.7%
Value,2020-05-05 20:15:37,9,21,10,818,110232,2781,33,11,11816,1001,5.9%,40.4%,44.7%
Value,2020-05-05 20:19:01,12,21,10,1087,110232,2584,31,6,11861,1013,7.2%,40.4%,44.8%
Value,2020-05-05 20:25:39,8,21,10,552,110232,2316,25,9,11753,843,5.1%,40.3%,44.9%
