,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-04 15:59:25,15,44,20,2209,59863,6111,69,19,43237,2492,11.1%,41.4%,44.5%
Value,2020-05-04 16:01:33,18,44,20,4065,59863,6085,64,19,43282,2520,7.9%,41.4%,44.5%
Value,2020-05-04 16:03:32,16,44,20,2048,59863,5939,77,19,43483,2701,9.5%,41.4%,44.5%
Value,2020-05-04 16:10:13,26,37,19,9106,59863,5848,85,28,43466,2661,10.1%,41.4%,44.5%
Value,2020-05-04 16:18:08,18,44,19,4803,52833,5443,72,20,43563,2706,31.1%,41.4%,44.5%
Value,2020-05-04 16:24:41,20,44,20,16282,73674,5710,62,22,43497,2595,10.4%,41.4%,44.5%
Value,2020-05-04 16:32:53,23,44,20,4043,73674,5737,67,22,43638,2653,10.1%,41.4%,43.6%
Value,2020-05-04 16:41:26,25,44,20,2712,74783,6038,49,17,43623,2580,9.5%,41.4%,43.6%
Value,2020-05-04 16:43:28,19,44,20,15162,74783,6120,44,16,43604,2551,11.4%,41.5%,43.6%
Value,2020-05-04 16:45:26,19,44,21,4339,74783,6394,49,18,43646,2579,11.6%,41.4%,43.6%
Value,2020-05-04 16:47:19,17,44,21,10926,74783,6584,42,16,43606,2533,10.9%,41.4%,43.6%
Value,2020-05-04 16:49:15,20,44,21,2618,74783,6370,52,22,43763,2681,13.9%,41.5%,43.6%
Value,2020-05-04 16:51:13,18,44,21,7425,74783,6348,45,23,43632,2542,8.8%,41.7%,43.6%
Value,2020-05-04 16:53:09,15,44,20,4600,74783,6276,47,22,43731,2613,28.1%,41.4%,44.5%
Value,2020-05-04 16:54:58,15,44,20,2019,74783,6289,42,23,43700,2546,14.0%,41.4%,44.5%
Value,2020-05-04 16:57:00,18,44,20,3841,74783,6190,49,32,43839,2671,8.7%,41.4%,44.5%
Value,2020-05-04 16:59:35,21,44,21,10056,74783,6566,46,32,43919,2729,10.9%,41.4%,44.5%
Value,2020-05-04 17:02:14,20,44,21,8862,74783,6692,48,24,44042,2815,9.7%,41.4%,44.5%
Value,2020-05-04 17:04:49,17,44,21,13577,74783,6928,43,25,43903,2652,7.6%,41.5%,43.6%
Value,2020-05-04 17:07:29,17,44,21,3659,95835,7252,48,16,43963,2668,10.4%,41.4%,43.6%
Value,2020-05-04 17:10:02,20,44,21,6541,95835,7324,42,26,44102,2814,9.0%,41.5%,43.6%
Value,2020-05-04 17:13:01,16,44,20,8774,95835,7329,43,26,44007,2703,9.0%,41.5%,43.6%
Value,2020-05-04 17:16:00,18,38,20,3782,95835,7166,35,28,44044,2705,10.9%,41.4%,43.6%
Value,2020-05-04 17:18:55,23,37,20,103937,95835,7071,17,24,44025,2674,13.8%,41.4%,43.6%
Value,2020-05-04 17:21:42,16,37,20,10211,607676,8779,37,11,44025,2625,10.2%,41.4%,43.7%
Value,2020-05-04 18:02:32,18,33,19,4726,607676,7735,76,25,44202,2384,9.6%,41.5%,43.7%
Value,2020-05-04 18:04:10,26,36,19,4882,607676,7581,63,38,44199,2379,10.0%,41.5%,43.7%
Value,2020-05-04 18:05:50,20,36,19,2409,607676,7376,79,35,44149,2325,14.9%,41.5%,43.7%
Value,2020-05-04 18:07:23,17,36,19,10216,607676,7284,73,38,44142,2299,8.0%,41.5%,43.7%
Value,2020-05-04 18:08:57,18,36,19,3185,607676,7192,52,36,44159,2310,7.9%,41.6%,43.7%
Value,2020-05-04 18:10:28,17,36,19,2854,607676,7038,39,38,44195,2339,8.0%,41.5%,43.7%
Value,2020-05-04 18:12:02,18,36,19,6585,607676,7057,33,29,44211,2340,8.0%,41.5%,43.7%
Value,2020-05-04 18:13:34,14,36,19,4100,607676,7035,45,24,44091,2198,10.0%,41.5%,43.7%
Value,2020-05-04 18:15:04,15,36,19,7659,607676,7220,35,20,44145,2254,6.3%,41.5%,43.7%
Value,2020-05-04 18:16:36,19,36,19,1911,607676,7276,49,23,44136,2203,8.0%,41.5%,43.7%
Value,2020-05-04 18:18:11,14,36,19,6275,607676,7466,42,22,44107,2154,13.9%,41.5%,43.7%
Value,2020-05-04 18:19:45,13,36,18,4711,52376,5765,28,21,44045,2088,8.4%,41.6%,44.6%
Value,2020-05-04 18:21:17,17,36,18,4685,52376,5657,32,15,44195,2208,8.9%,41.5%,44.6%
Value,2020-05-04 18:22:59,13,36,18,2732,52376,5678,27,11,44096,2094,7.7%,41.6%,44.6%
Value,2020-05-04 18:24:32,13,36,18,3032,52376,5588,37,10,44088,2068,17.7%,41.5%,43.7%
Value,2020-05-04 18:26:03,14,36,18,7622,52376,5689,27,11,44039,2024,7.4%,41.5%,43.7%
Value,2020-05-04 18:27:37,18,36,18,6945,52376,5773,28,15,44017,1997,11.7%,41.5%,43.7%
Value,2020-05-04 18:29:06,16,36,18,3860,52376,5776,28,16,44090,2069,5.2%,41.6%,43.7%
Value,2020-05-04 18:30:39,22,36,18,9806,52376,5875,30,17,44092,2047,13.4%,41.5%,43.7%
Value,2020-05-04 18:32:15,13,36,17,16118,56339,6082,27,15,43986,1922,9.6%,41.5%,43.7%
Value,2020-05-04 18:34:04,12,36,17,4621,103332,6508,30,19,43937,1843,7.5%,41.5%,43.7%
Value,2020-05-04 18:35:35,9,36,17,5228,103332,6262,27,17,43971,1862,8.3%,41.5%,43.7%
Value,2020-05-04 18:37:12,10,36,17,5002,103332,6391,19,15,43925,1816,12.6%,41.5%,43.7%
Value,2020-05-04 18:38:41,11,36,17,5950,103332,6268,18,15,43931,1803,5.9%,41.5%,43.7%
Value,2020-05-04 18:40:07,9,36,16,9383,103332,6342,17,15,43930,1789,6.4%,41.5%,43.7%
Value,2020-05-04 18:41:32,10,36,16,3708,103332,6329,33,18,43962,1799,5.8%,41.5%,43.7%
Value,2020-05-04 18:42:58,14,36,16,4326,103332,6352,41,29,43987,1819,7.5%,41.5%,43.7%
Value,2020-05-04 18:44:23,16,36,16,3713,103332,6374,17,28,43913,1763,9.7%,41.5%,43.7%
Value,2020-05-04 18:45:50,10,36,16,5617,103332,6444,23,19,43886,1709,8.9%,41.5%,43.7%
Value,2020-05-04 19:06:58,8,25,13,7284,103332,5424,24,15,43919,1536,6.7%,41.5%,43.7%
Value,2020-05-04 19:08:28,12,25,13,8279,103332,5568,35,21,43924,1505,5.3%,41.6%,43.7%
Value,2020-05-04 19:09:55,7,25,13,11261,103332,5699,19,17,43936,1513,6.4%,41.5%,43.7%
Value,2020-05-04 19:11:20,9,25,12,6640,103332,5744,17,9,43954,1510,11.1%,41.5%,43.7%
Value,2020-05-04 19:12:44,11,25,12,8657,103332,5782,18,15,43918,1463,11.4%,41.5%,43.7%
Value,2020-05-04 19:14:06,8,25,12,8881,103332,5860,17,18,43918,1453,8.7%,41.5%,43.7%
Value,2020-05-04 19:15:30,9,25,12,4093,103332,5662,19,23,43939,1460,7.2%,41.5%,43.7%
Value,2020-05-04 19:16:55,10,25,12,5288,103332,5700,24,24,44015,1519,11.4%,41.5%,43.7%
Value,2020-05-04 19:18:19,12,25,12,4175,103332,5621,39,21,43966,1437,7.3%,41.5%,43.7%
Value,2020-05-04 19:19:51,7,25,12,7675,103332,5649,14,18,43919,1390,7.9%,41.6%,44.6%
Value,2020-05-04 19:21:16,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.5%,41.5%,44.6%
Value,2020-05-04 19:22:43,9,25,11,4274,103332,5618,15,5,43960,1385,9.3%,41.5%,44.6%
Value,2020-05-04 19:24:09,8,25,11,16596,103332,5902,14,9,43960,1373,12.2%,41.6%,43.7%
Value,2020-05-04 19:25:37,7,25,11,6046,103332,5891,16,10,44000,1397,8.5%,41.8%,43.7%
Value,2020-05-04 19:27:01,9,25,11,8144,103332,5921,17,9,44002,1385,9.2%,41.5%,43.7%
Value,2020-05-04 19:28:30,8,25,11,8889,103332,5961,22,12,44031,1395,11.7%,41.5%,43.7%
Value,2020-05-04 19:29:59,7,25,10,6290,103332,5881,23,7,44029,1372,13.3%,41.5%,43.7%
Value,2020-05-04 19:31:25,7,25,10,3779,103332,5749,24,10,44028,1365,11.4%,41.5%,43.7%
Value,2020-05-04 19:32:48,6,25,10,14180,103332,5671,18,9,44052,1365,8.7%,41.5%,43.7%
Value,2020-05-04 19:34:15,7,25,10,1048,59349,5473,23,4,44082,1372,12.6%,41.5%,43.7%
Value,2020-05-04 19:35:40,5,25,10,2006,59349,5411,21,7,44030,1311,8.9%,41.5%,43.7%
Value,2020-05-04 19:37:03,4,25,10,42557,239510,6641,27,4,43987,1256,6.1%,41.7%,43.7%
Value,2020-05-04 19:38:29,5,25,9,295,239510,5828,23,4,43992,1256,10.3%,41.5%,43.7%
Value,2020-05-04 19:39:57,7,25,9,3046,239510,5714,23,5,44001,1250,10.8%,41.6%,43.7%
Value,2020-05-04 19:41:24,6,25,9,483,239510,5618,25,10,44021,1265,5.5%,41.5%,43.7%
Value,2020-05-04 19:42:46,7,25,9,3122,239510,5644,24,9,44059,1303,7.2%,41.6%,43.7%
Value,2020-05-04 19:44:10,8,22,9,1955,239510,5571,29,13,44039,1270,5.9%,41.5%,43.7%
Value,2020-05-04 19:45:35,9,22,9,4217,239510,5577,26,9,43999,1227,9.8%,41.5%,43.7%
Value,2020-05-04 19:47:03,8,22,9,3774,239510,5489,31,13,43966,1190,10.9%,41.5%,43.7%
Value,2020-05-04 19:48:30,5,22,9,380,239510,5407,34,28,44058,1282,5.7%,41.5%,43.7%
Value,2020-05-04 19:49:56,12,22,9,1787,239510,5342,28,26,44191,1409,8.4%,41.5%,44.6%
Value,2020-05-04 19:51:20,8,22,8,405,239510,5256,26,23,44207,1416,5.4%,41.5%,44.6%
Value,2020-05-04 19:52:48,14,22,9,808,239510,5234,18,21,44175,1380,11.3%,41.5%,44.6%
Value,2020-05-04 19:54:13,9,22,8,681,239510,5129,24,20,44203,1394,7.6%,41.5%,43.7%
Value,2020-05-04 19:55:40,6,22,8,1029,239510,5106,15,17,44115,1308,8.5%,41.5%,43.7%
Value,2020-05-04 19:57:10,7,22,8,2645,239510,5115,19,10,44106,1287,7.8%,41.5%,43.7%
Value,2020-05-04 19:58:35,8,22,8,2006,239510,5078,26,7,44071,1224,7.2%,41.5%,43.7%
Value,2020-05-04 19:59:58,6,21,8,589,239510,4975,26,5,43938,1065,6.4%,41.5%,43.7%
Value,2020-05-04 20:01:23,7,21,8,3924,239510,5042,19,6,43938,1059,8.2%,41.5%,43.7%
Value,2020-05-04 20:02:51,7,21,8,9677,239510,5071,29,7,43943,1040,6.6%,41.5%,43.7%
Value,2020-05-04 20:04:20,6,21,8,2474,239510,5113,24,8,44032,1113,6.8%,41.5%,43.7%
Value,2020-05-04 20:06:12,5,21,8,383,239510,4911,16,5,43989,1052,7.6%,41.6%,43.7%
Value,2020-05-04 20:17:26,8,27,7,665,239510,3993,23,13,44083,1069,5.0%,41.5%,44.6%
Value,2020-05-04 20:19:19,11,27,7,2918,239510,3900,22,8,44131,1103,7.5%,41.5%,43.7%
Value,2020-05-04 20:21:14,23,48,8,1988,239510,3770,19,6,44155,1104,9.1%,41.5%,43.7%
Value,2020-05-04 20:23:13,11,48,8,2406,239510,3610,26,5,44089,1016,9.6%,41.5%,43.7%
Value,2020-05-04 20:25:24,5,48,8,647,239510,3343,29,5,44081,981,6.8%,41.5%,43.7%
Value,2020-05-04 20:27:32,5,48,7,4054,239510,3304,32,6,44157,1048,12.8%,41.5%,43.7%
Value,2020-05-04 20:29:53,7,48,7,510,239510,3036,29,9,44175,1028,10.0%,41.5%,43.7%
Value,2020-05-04 20:32:05,10,48,8,1963,239510,2735,29,8,44140,967,8.4%,41.5%,43.7%
Value,2020-05-04 20:34:07,6,48,8,213,239510,2664,36,8,44156,954,7.1%,41.5%,43.7%
Value,2020-05-04 21:24:07,5,24,5,143,262724,1969,11,4,44398,813,12.8%,41.5%,44.6%
Value,2020-05-04 22:04:47,13,29,9,412,46580,1239,40,22,44784,806,9.8%,41.5%,43.7%
Value,2020-05-04 22:28:31,3,29,11,221,38630,1223,44,14,44935,699,7.2%,41.5%,43.8%
Value,2020-05-04 22:30:41,4,29,11,508,38630,1227,46,8,44931,671,5.8%,41.5%,43.8%
Value,2020-05-04 22:33:07,3,29,10,113,50842,1352,37,4,45003,704,4.5%,41.5%,43.8%
Value,2020-05-04 22:35:23,7,29,10,598,50842,1342,40,7,44998,673,5.6%,41.5%,43.8%
Value,2020-05-04 22:37:26,6,29,10,277,50842,1337,49,13,45017,657,6.6%,41.5%,43.8%
Value,2020-05-04 22:39:06,3,29,10,145,50842,1308,55,33,45109,751,7.6%,41.6%,43.8%
Value,2020-05-04 22:41:00,4,29,9,6332,50842,1395,59,25,45110,721,6.2%,41.6%,44.7%
Value,2020-05-04 22:42:38,4,29,9,584,50842,1423,39,22,45096,698,9.7%,41.6%,44.7%
Value,2020-05-04 22:44:24,3,29,9,493,50842,1423,39,10,45090,660,5.8%,41.6%,44.7%
Value,2020-05-04 23:54:26,5,15,4,489,12565,341,16,12,827,309,3.1%,39.0%,43.8%
Value,2020-05-04 23:55:48,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.0%,39.0%,43.8%
Value,2020-05-04 23:57:08,11,21,4,3475,12565,438,17,14,822,287,1.8%,39.0%,43.8%
Value,2020-05-04 23:58:29,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.0%,39.0%,43.8%
Value,2020-05-04 23:59:54,7,21,5,1162,12565,463,11,9,867,324,7.3%,39.0%,43.7%
