,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-08 22:06:18,12,25,12,3321,66052,1982,49,7,3592,819,4.1%,39.8%,44.9%
Value,2020-05-08 22:07:54,12,25,12,561,66052,2006,54,6,3648,859,5.1%,39.8%,44.9%
Value,2020-05-08 22:09:26,15,25,12,367,66052,1991,50,6,3648,842,4.5%,39.8%,44.9%
Value,2020-05-08 22:11:02,14,25,12,679,66052,2001,51,7,3667,852,6.2%,39.8%,44.9%
Value,2020-05-08 22:12:36,14,25,12,372,66052,2013,49,18,3701,884,4.8%,39.8%,44.9%
Value,2020-05-08 22:14:17,12,25,12,2618,66052,2056,35,14,3662,851,6.2%,39.8%,44.9%
Value,2020-05-08 22:15:51,12,25,12,2148,66052,2089,27,13,3652,844,4.4%,39.8%,44.9%
Value,2020-05-08 22:17:25,12,25,12,531,66052,2047,20,5,3626,809,5.4%,39.9%,44.9%
Value,2020-05-08 22:18:59,14,25,12,453,66052,2035,16,12,3669,855,5.7%,39.8%,44.9%
Value,2020-05-08 22:20:39,12,25,12,357,66052,2002,24,10,3641,814,4.9%,39.8%,44.9%
Value,2020-05-08 22:46:45,10,25,12,277,66052,1123,14,8,3835,767,4.7%,40.0%,44.9%
Value,2020-05-08 22:49:59,10,24,12,732,66052,1092,18,8,3875,775,6.4%,40.0%,44.9%
Value,2020-05-08 22:51:53,9,23,11,2571,66052,1162,21,15,3874,776,3.7%,40.0%,44.9%
Value,2020-05-08 22:53:38,10,23,11,1342,66052,1139,22,13,3865,755,9.2%,40.0%,45.3%
Value,2020-05-08 22:55:17,13,23,11,2191,66052,1161,33,13,3893,752,5.6%,40.0%,45.9%
Value,2020-05-08 22:56:55,11,23,11,3621,66052,1258,23,10,3901,742,3.8%,40.0%,45.9%
Value,2020-05-08 22:58:42,13,23,11,4991,66052,1353,23,14,3919,755,4.8%,40.0%,44.9%
Value,2020-05-08 23:00:28,10,23,11,3887,25224,1154,32,9,3960,776,6.6%,39.9%,44.9%
Value,2020-05-08 23:02:11,11,23,11,1757,24523,1127,35,11,4003,818,5.2%,39.9%,44.9%
Value,2020-05-08 23:03:48,11,23,11,3434,24523,1172,33,9,4023,823,5.9%,39.9%,44.9%
