,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-30 01:11:45,4,23,5,56,113537,1180,56,2,513,462,6.6%,42.8%,49.1%
Value,2020-04-30 01:13:19,4,23,5,49,113537,1168,61,2,521,467,6.5%,42.8%,49.1%
Value,2020-04-30 01:14:52,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.9%,42.9%,49.1%
Value,2020-04-30 01:16:24,4,19,5,133,113537,1101,60,7,506,456,5.3%,42.8%,49.1%
Value,2020-04-30 01:17:58,4,19,5,83,113537,1073,59,9,502,455,5.2%,42.8%,49.1%
Value,2020-04-30 01:19:30,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.2%,42.8%,49.1%
Value,2020-04-30 01:21:02,8,19,5,68,113537,1051,66,12,502,449,5.1%,42.8%,49.1%
Value,2020-04-30 01:22:38,7,19,5,40,113537,1036,62,7,493,439,3.5%,42.8%,49.1%
Value,2020-04-30 01:24:11,7,19,5,58,113537,1019,62,4,477,421,7.6%,42.8%,49.1%
Value,2020-04-30 01:25:46,8,19,5,36,113537,994,57,5,498,447,4.0%,42.8%,49.1%
Value,2020-04-30 01:27:18,8,19,5,118,113537,987,59,7,509,459,4.6%,42.9%,49.1%
Value,2020-04-30 01:28:51,9,19,6,539,113537,964,61,6,507,452,9.2%,42.8%,49.1%
Value,2020-04-30 01:30:31,9,19,6,166,113537,938,61,5,485,431,8.7%,42.8%,49.1%
Value,2020-04-30 01:32:07,8,19,6,40,113537,888,57,5,487,436,5.7%,42.8%,49.1%
Value,2020-04-30 01:33:41,8,19,6,64,113537,878,59,5,479,429,5.5%,42.8%,49.1%
Value,2020-04-30 01:35:11,8,19,6,114,113537,865,60,5,476,424,4.1%,42.8%,49.1%
Value,2020-04-30 01:36:41,8,19,6,199,113537,843,68,6,509,446,5.4%,42.8%,49.1%
Value,2020-04-30 01:38:14,8,19,6,88,113537,834,65,3,492,431,6.4%,42.8%,49.1%
Value,2020-04-30 01:39:46,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.2%,42.8%,49.1%
Value,2020-04-30 01:41:19,8,19,6,78,113537,760,65,5,497,436,3.7%,42.8%,49.1%
Value,2020-04-30 01:42:51,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.6%,42.8%,49.1%
Value,2020-04-30 01:44:24,8,19,6,157,113537,942,64,5,498,441,6.0%,42.8%,49.1%
Value,2020-04-30 01:45:56,9,19,6,41,113537,924,67,4,491,430,5.8%,42.8%,49.1%
Value,2020-04-30 01:47:27,8,19,6,62,113537,921,70,6,502,440,9.6%,42.8%,49.1%
Value,2020-04-30 01:49:00,10,18,6,140,113537,883,62,6,488,433,6.4%,42.8%,49.1%
Value,2020-04-30 01:50:32,9,18,6,50,113537,880,62,6,480,425,4.9%,42.8%,49.1%
Value,2020-04-30 01:52:09,7,18,6,45,113537,877,66,3,468,410,4.5%,42.8%,49.1%
Value,2020-04-30 01:53:49,8,18,6,58,113537,867,61,4,466,411,5.2%,42.8%,49.1%
Value,2020-04-30 01:55:24,8,18,6,847,113537,912,60,3,503,448,4.8%,42.8%,49.1%
Value,2020-04-30 01:56:55,8,18,7,5559,113537,1089,64,5,491,436,3.7%,42.8%,49.1%
Value,2020-04-30 01:58:29,9,18,7,106,113537,999,59,5,493,439,8.0%,42.8%,49.1%
Value,2020-04-30 02:00:01,9,18,7,480,113537,1010,57,5,470,419,6.4%,42.8%,49.1%
Value,2020-04-30 02:01:31,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.2%,42.8%,49.1%
Value,2020-04-30 02:03:03,9,18,7,94,47458,524,58,7,447,399,5.9%,42.8%,49.1%
Value,2020-04-30 02:04:34,9,18,7,42,47458,523,52,5,432,386,5.7%,42.8%,49.1%
Value,2020-04-30 02:06:03,8,13,7,39,47458,519,54,6,456,409,5.5%,42.8%,49.1%
Value,2020-04-30 02:07:33,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.0%,42.8%,49.1%
Value,2020-04-30 02:09:02,9,13,7,255,47458,494,50,4,458,414,6.0%,43.0%,49.1%
Value,2020-04-30 02:10:33,8,13,7,81,47458,494,54,4,469,421,5.7%,42.8%,49.1%
Value,2020-04-30 02:12:03,9,13,7,102,47458,495,55,4,446,400,4.5%,42.9%,49.1%
Value,2020-04-30 02:13:34,8,13,7,34,47458,496,64,4,466,412,6.6%,42.9%,49.1%
Value,2020-04-30 02:15:06,9,13,8,45,47458,494,63,3,460,403,4.9%,42.9%,49.1%
Value,2020-04-30 02:16:37,8,13,8,53,47458,493,56,2,452,400,3.9%,42.8%,49.1%
Value,2020-04-30 02:18:08,10,13,8,112,47458,491,56,7,484,439,4.2%,42.9%,49.1%
Value,2020-04-30 02:19:36,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.2%,42.8%,49.1%
Value,2020-04-30 02:21:05,4,13,8,107,47458,492,63,6,463,407,5.6%,42.8%,49.1%
Value,2020-04-30 02:22:36,3,13,8,42,47458,492,66,8,460,407,6.2%,42.9%,49.1%
Value,2020-04-30 02:24:07,4,13,8,74,47458,491,71,8,492,429,5.5%,42.8%,49.1%
Value,2020-04-30 02:25:36,3,13,8,57,47458,493,68,7,476,414,5.4%,42.8%,49.1%
Value,2020-04-30 02:27:06,4,13,7,59,47458,491,66,5,466,407,5.4%,42.8%,49.1%
Value,2020-04-30 02:28:35,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.5%,42.8%,49.1%
Value,2020-04-30 02:30:03,3,13,7,63,47458,479,63,4,491,435,5.8%,42.8%,49.1%
Value,2020-04-30 02:31:33,4,13,7,82,47458,479,60,4,485,430,4.1%,42.8%,49.1%
Value,2020-04-30 02:33:05,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.8%,42.8%,49.1%
Value,2020-04-30 02:34:36,4,13,7,125,47458,478,62,6,471,418,4.2%,42.8%,49.1%
Value,2020-04-30 02:36:07,4,13,7,325,47458,485,60,6,476,423,6.7%,42.8%,49.1%
Value,2020-04-30 02:37:37,4,13,7,151,47458,481,62,4,495,438,4.5%,42.8%,49.1%
Value,2020-04-30 02:39:05,4,13,7,372,47458,491,65,6,473,416,4.5%,42.8%,49.1%
Value,2020-04-30 02:40:36,4,13,7,383,47458,498,65,6,471,415,4.8%,42.8%,49.1%
Value,2020-04-30 02:42:08,5,12,6,244,33068,308,62,4,458,400,6.2%,42.8%,49.1%
Value,2020-04-30 02:43:41,4,12,6,262,33068,296,62,4,463,407,5.0%,42.8%,49.1%
Value,2020-04-30 02:45:13,4,12,6,94,33068,294,62,4,482,425,5.7%,42.8%,49.1%
Value,2020-04-30 02:46:46,5,12,6,403,33068,304,67,5,457,397,6.6%,42.8%,49.1%
Value,2020-04-30 02:48:22,4,12,6,312,33068,305,64,5,460,401,6.3%,42.8%,49.1%
Value,2020-04-30 02:49:57,5,12,6,310,33068,313,63,8,463,411,3.6%,42.8%,49.1%
Value,2020-04-30 02:51:32,4,12,6,63,33068,281,61,7,460,405,8.0%,42.8%,49.1%
Value,2020-04-30 02:53:07,4,12,6,199,33068,288,58,6,450,399,5.0%,42.8%,49.1%
Value,2020-04-30 02:54:41,4,12,6,76,33068,253,67,4,451,389,6.4%,42.8%,49.1%
Value,2020-04-30 02:56:16,5,12,6,160,2528,160,61,4,446,390,4.5%,42.8%,49.1%
Value,2020-04-30 02:57:49,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.8%,42.8%,49.1%
Value,2020-04-30 02:59:21,5,12,5,758,3435,162,61,7,473,421,11.0%,42.8%,49.1%
Value,2020-04-30 03:00:57,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.9%,42.8%,49.1%
Value,2020-04-30 03:02:31,4,12,5,47,3435,162,66,5,480,423,11.2%,42.8%,49.1%
Value,2020-04-30 03:04:09,4,12,5,316,3435,166,55,4,451,404,4.5%,42.8%,49.1%
Value,2020-04-30 03:05:43,3,12,5,148,3435,170,40,6,427,397,7.3%,42.8%,49.1%
Value,2020-04-30 03:07:15,3,12,5,3665,20746,301,21,7,411,403,6.4%,42.8%,49.1%
Value,2020-04-30 03:08:45,3,12,5,141,20746,246,14,4,394,389,6.7%,42.8%,49.1%
Value,2020-04-30 03:10:18,3,12,5,75,20746,244,6,6,400,404,5.2%,42.8%,49.1%
Value,2020-04-30 03:11:49,4,12,4,50,20746,243,7,5,390,391,5.6%,42.8%,49.1%
Value,2020-04-30 03:13:22,4,12,4,54,20746,244,6,5,386,388,4.8%,42.8%,49.1%
Value,2020-04-30 03:14:52,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.6%,42.8%,49.1%
Value,2020-04-30 03:16:23,2,12,4,150,20746,246,8,6,388,387,7.7%,42.8%,49.1%
Value,2020-04-30 03:17:53,3,11,4,210,20746,248,6,5,385,386,6.4%,42.8%,49.1%
Value,2020-04-30 03:19:25,3,9,4,54,20746,244,13,5,411,406,7.1%,42.8%,49.1%
Value,2020-04-30 03:20:59,3,9,4,328,20746,251,19,7,431,422,6.4%,42.8%,49.1%
Value,2020-04-30 03:22:29,3,9,4,32,20746,248,17,6,432,424,5.8%,42.8%,49.1%
Value,2020-04-30 03:24:04,3,9,4,109,20746,248,11,8,398,397,6.9%,42.8%,49.5%
Value,2020-04-30 03:25:36,5,9,4,5571,20746,351,13,8,402,398,7.6%,42.8%,49.7%
Value,2020-04-30 03:27:10,2,9,4,41,20746,400,19,6,423,414,8.6%,42.8%,49.9%
Value,2020-04-30 03:28:41,2,9,4,254,20746,405,16,5,431,422,5.4%,42.8%,50.0%
Value,2020-04-30 03:30:14,1,9,4,112,20746,403,11,6,434,432,4.1%,42.8%,50.0%
Value,2020-04-30 03:31:47,2,9,4,172,20746,406,18,5,424,414,3.5%,42.8%,50.0%
Value,2020-04-30 03:33:22,1,9,4,52,20746,404,8,4,403,400,5.7%,42.8%,49.1%
Value,2020-04-30 03:34:54,1,9,3,133,20746,400,15,4,414,404,5.8%,42.8%,49.1%
Value,2020-04-30 03:36:27,1,9,3,169,20746,401,13,7,403,397,3.0%,42.9%,49.1%
Value,2020-04-30 03:37:58,1,9,3,73,20746,393,18,4,407,395,4.8%,42.8%,49.1%
Value,2020-04-30 03:39:30,1,9,3,128,20746,386,12,3,398,391,4.0%,42.8%,49.1%
Value,2020-04-30 03:41:01,0.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.2%,42.8%,49.1%
Value,2020-04-30 03:42:30,1,9,3,111,20746,379,15,5,401,391,3.9%,42.8%,49.1%
Value,2020-04-30 03:44:02,1,9,3,61,20746,375,15,5,402,395,4.4%,42.8%,49.1%
Value,2020-04-30 03:45:35,2,9,3,340,20746,382,10,2,398,389,7.1%,42.8%,49.1%
Value,2020-04-30 03:47:06,2,9,3,120,20746,374,18,3,408,393,7.2%,42.8%,49.1%
Value,2020-04-30 03:48:39,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.0%,43.0%,49.1%
Value,2020-04-30 03:50:12,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.1%,42.8%,49.1%
Value,2020-04-30 03:51:45,2,9,3,1898,20746,426,15,19,385,389,6.6%,42.8%,49.1%
Value,2020-04-30 03:53:21,1,9,3,162,20746,397,6,13,378,385,5.3%,42.8%,49.1%
Value,2020-04-30 03:54:58,1,9,2,36,20746,391,10,10,361,361,5.4%,42.8%,49.1%
Value,2020-04-30 03:56:32,1,9,2,161,20746,394,10,5,368,363,4.6%,42.8%,49.1%
Value,2020-04-30 03:58:04,2,7,2,38,20746,394,22,8,396,384,4.7%,42.8%,49.1%
Value,2020-04-30 03:59:37,2,7,2,401,20746,388,16,7,386,379,8.6%,42.8%,49.1%
Value,2020-04-30 04:01:08,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,9.4%,42.8%,49.1%
Value,2020-04-30 04:02:42,1,7,2,56,20746,401,18,9,384,375,7.3%,42.8%,49.1%
Value,2020-04-30 04:04:15,1,7,2,4975,47485,657,10,7,391,388,7.2%,42.8%,50.0%
Value,2020-04-30 04:05:48,2,7,2,115,47485,538,18,9,394,385,11.1%,42.8%,50.0%
Value,2020-04-30 04:07:19,5,8,2,2534,47485,587,23,10,423,409,12.7%,42.8%,50.0%
Value,2020-04-30 04:08:55,1,8,2,82,47485,584,16,8,419,412,5.8%,42.8%,50.0%
Value,2020-04-30 04:10:30,2,8,2,227,47485,588,15,8,426,419,4.6%,42.8%,50.0%
Value,2020-04-30 04:12:04,1,8,2,4834,47485,747,18,6,433,422,5.8%,42.8%,50.0%
Value,2020-04-30 04:13:38,2,8,2,454,47485,675,13,7,401,399,4.6%,42.8%,49.1%
Value,2020-04-30 04:15:09,1,8,2,142,47485,689,11,9,390,392,3.5%,42.8%,49.1%
Value,2020-04-30 04:16:44,1,8,2,2028,47485,748,17,7,406,396,7.0%,42.8%,49.1%
Value,2020-04-30 04:18:24,1,8,2,47,47485,714,10,7,404,404,5.4%,42.8%,49.1%
Value,2020-04-30 04:19:57,2,8,2,186,47485,714,8,4,414,413,7.7%,42.8%,49.1%
Value,2020-04-30 04:21:30,6,8,2,68,47485,712,6,9,392,397,5.2%,42.8%,49.1%
Value,2020-04-30 04:23:01,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.6%,42.8%,49.1%
Value,2020-04-30 04:24:31,5,8,2,61,47485,699,5,13,391,401,4.3%,42.8%,49.1%
Value,2020-04-30 04:26:02,6,8,2,217,47485,557,5,11,375,381,5.2%,42.8%,49.1%
Value,2020-04-30 04:27:33,6,8,2,70,47485,557,9,7,397,400,4.5%,42.8%,49.1%
Value,2020-04-30 04:29:03,5,8,2,71,47485,554,10,10,393,395,5.5%,42.8%,49.1%
Value,2020-04-30 04:30:33,5,8,2,32,47485,553,5,6,396,399,5.1%,42.8%,49.1%
Value,2020-04-30 04:32:04,6,8,2,42,47485,550,6,6,392,396,3.6%,42.8%,49.1%
Value,2020-04-30 04:33:34,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.5%,42.8%,49.1%
Value,2020-04-30 04:35:03,6,8,2,134,47485,555,14,4,423,419,4.8%,42.8%,49.1%
Value,2020-04-30 04:36:34,6,8,2,1222,47485,572,19,9,428,421,5.8%,42.8%,49.1%
Value,2020-04-30 04:38:03,6,8,3,630,47485,590,10,7,401,400,5.0%,42.8%,49.1%
Value,2020-04-30 04:39:34,7,9,3,1888,47485,615,7,8,388,393,4.9%,42.8%,49.1%
Value,2020-04-30 04:41:04,6,9,3,99,47485,613,9,7,394,392,4.5%,42.8%,49.1%
Value,2020-04-30 04:42:32,7,9,3,1129,47485,630,7,12,392,399,6.4%,42.8%,49.1%
Value,2020-04-30 04:44:02,6,9,3,50,47485,636,7,10,398,405,6.5%,42.8%,49.1%
Value,2020-04-30 04:45:34,6,9,3,69,47485,633,3,6,384,388,6.5%,42.8%,49.1%
Value,2020-04-30 04:47:03,6,9,3,62,47485,632,6,6,399,398,6.9%,42.8%,49.1%
Value,2020-04-30 04:48:32,6,9,3,248,47485,640,11,5,400,395,9.1%,42.8%,49.1%
Value,2020-04-30 04:50:03,6,9,3,358,47485,643,8,4,424,422,7.4%,42.8%,49.1%
Value,2020-04-30 04:51:37,6,9,4,483,47485,624,9,7,426,425,7.8%,42.8%,49.1%
Value,2020-04-30 04:53:07,6,9,4,82,47485,624,7,7,423,425,5.8%,42.8%,49.1%
Value,2020-04-30 04:54:37,6,9,4,739,47485,637,8,7,425,425,5.9%,42.8%,49.1%
Value,2020-04-30 04:56:08,8,9,4,1156,47485,654,11,9,435,436,3.9%,42.8%,49.1%
Value,2020-04-30 04:57:41,10,16,4,938,47485,681,6,6,464,462,5.4%,42.8%,49.1%
Value,2020-04-30 04:59:11,6,16,4,736,47485,676,13,7,464,461,4.6%,42.6%,49.1%
Value,2020-04-30 05:00:40,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.9%,42.9%,49.1%
Value,2020-04-30 05:02:10,8,16,4,5612,47485,904,15,11,434,430,4.5%,42.8%,49.1%
Value,2020-04-30 05:03:42,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.4%,42.8%,49.1%
Value,2020-04-30 05:05:13,7,16,5,6377,28333,995,11,14,430,435,5.2%,42.8%,49.1%
Value,2020-04-30 05:06:45,8,16,5,8445,28333,1199,8,11,436,441,8.8%,42.8%,49.1%
Value,2020-04-30 05:08:19,8,16,5,8245,28333,1323,7,11,421,426,7.1%,42.9%,49.1%
Value,2020-04-30 05:09:51,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.3%,42.8%,49.1%
Value,2020-04-30 05:11:24,8,16,5,7570,18030,1638,11,6,439,438,5.4%,42.8%,49.1%
Value,2020-04-30 05:12:56,8,16,6,6993,18030,1866,3,4,418,420,6.7%,42.8%,49.1%
Value,2020-04-30 05:14:29,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.0%,42.8%,49.1%
Value,2020-04-30 05:16:03,8,16,6,4720,18030,2070,4,10,426,432,6.3%,42.8%,49.1%
Value,2020-04-30 05:17:39,7,16,6,5069,18030,2228,7,8,428,430,5.3%,42.8%,49.1%
Value,2020-04-30 05:19:18,7,16,6,1648,18030,2198,6,10,424,428,5.6%,42.8%,49.1%
Value,2020-04-30 05:20:50,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,7.1%,42.8%,49.1%
Value,2020-04-30 05:22:22,1,16,6,957,18030,2220,6,6,420,418,5.8%,42.8%,49.1%
Value,2020-04-30 05:24:15,2,16,6,668,18030,2254,10,5,425,422,4.4%,42.8%,49.1%
Value,2020-04-30 05:25:50,2,16,6,57,18030,2252,11,8,442,440,5.9%,42.8%,49.1%
Value,2020-04-30 05:27:21,2,16,6,144,18030,2259,8,5,415,414,5.2%,42.8%,49.1%
Value,2020-04-30 05:28:53,2,16,6,1641,18030,2283,11,10,420,421,8.4%,42.8%,49.1%
Value,2020-04-30 05:30:26,1,16,5,2172,18030,2319,7,11,430,435,5.0%,42.8%,49.1%
Value,2020-04-30 05:31:59,2,16,5,68,47192,2457,8,7,462,461,5.4%,42.8%,49.1%
Value,2020-04-30 05:33:30,2,16,5,489,47192,2461,6,8,450,454,4.0%,42.8%,49.1%
Value,2020-04-30 05:35:02,0.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.7%,42.8%,49.1%
Value,2020-04-30 05:36:36,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.5%,42.8%,49.1%
Value,2020-04-30 05:38:08,3,16,5,114,47192,2454,11,7,426,422,4.3%,42.8%,49.1%
Value,2020-04-30 05:39:39,0.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.3%,42.8%,49.1%
Value,2020-04-30 05:41:11,1,16,5,1343,47192,2533,6,3,431,429,4.1%,42.8%,49.1%
Value,2020-04-30 05:42:41,2,16,5,138,47192,2495,5,2,431,429,9.3%,42.8%,49.1%
Value,2020-04-30 05:44:15,2,16,5,1843,47192,2563,5,4,409,409,6.1%,42.8%,49.1%
Value,2020-04-30 05:45:45,2,16,5,2986,47192,2667,6,9,523,526,6.1%,42.8%,49.1%
Value,2020-04-30 05:47:16,8,16,5,8688,48337,2898,12,19,570,580,5.5%,42.8%,49.1%
Value,2020-04-30 05:48:49,2,16,5,4384,48337,2914,9,17,472,481,4.7%,42.8%,49.1%
Value,2020-04-30 05:50:20,3,16,4,2719,48337,2893,10,15,456,461,3.6%,42.8%,49.1%
Value,2020-04-30 05:51:50,2,16,4,1334,48337,2933,18,12,445,441,3.3%,42.8%,49.1%
Value,2020-04-30 05:53:19,2,16,4,1514,48337,2937,12,10,459,460,3.7%,42.8%,49.1%
Value,2020-04-30 05:54:52,3,16,4,1710,48337,3003,13,10,473,472,4.3%,42.8%,49.1%
Value,2020-04-30 05:56:23,9,36,4,437,48337,2973,16,10,517,510,4.3%,42.8%,49.1%
Value,2020-04-30 05:57:56,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.7%,42.8%,49.1%
Value,2020-04-30 05:59:27,0.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,13.9%,42.8%,49.1%
Value,2020-04-30 06:00:57,2,36,4,222,48337,2840,8,12,442,447,4.5%,42.8%,49.1%
Value,2020-04-30 06:02:31,2,36,4,502,48337,2802,7,13,460,468,5.9%,42.8%,49.1%
Value,2020-04-30 06:04:02,3,36,4,1468,48337,2606,8,12,481,487,5.7%,42.8%,49.1%
Value,2020-04-30 06:05:30,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.3%,42.8%,49.1%
Value,2020-04-30 06:07:01,3,36,4,157,48337,2390,15,14,490,496,5.7%,42.8%,49.1%
Value,2020-04-30 06:08:32,5,36,4,1591,48337,2280,16,24,657,672,6.1%,42.8%,49.1%
Value,2020-04-30 06:10:01,4,36,3,3327,48337,2162,24,23,635,641,5.9%,42.8%,49.1%
Value,2020-04-30 06:11:32,8,36,3,3039,48337,2053,22,23,683,683,6.2%,42.8%,49.1%
Value,2020-04-30 06:13:03,7,36,3,2481,48337,1929,20,16,568,567,4.8%,42.8%,49.1%
Value,2020-04-30 06:14:35,4,36,3,2923,48337,1894,15,12,543,543,5.6%,42.8%,49.1%
Value,2020-04-30 06:16:07,4,36,3,3071,48337,1879,13,15,508,511,4.2%,42.8%,49.1%
Value,2020-04-30 06:17:38,3,36,3,1451,48337,1828,12,13,512,515,5.0%,42.8%,49.1%
Value,2020-04-30 06:19:13,2,36,3,533,48337,1884,10,15,491,498,6.2%,42.8%,49.1%
Value,2020-04-30 06:20:50,3,36,3,99,48337,1891,7,13,472,480,3.9%,42.8%,49.1%
Value,2020-04-30 06:22:28,2,36,3,187,48337,1872,8,9,551,556,6.1%,42.8%,49.1%
Value,2020-04-30 06:24:03,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.3%,42.8%,49.1%
Value,2020-04-30 06:25:35,6,36,3,1753,48337,2005,12,22,505,515,5.6%,42.8%,49.1%
Value,2020-04-30 06:27:12,6,36,3,1406,48337,2041,14,18,469,473,3.7%,42.8%,49.1%
