,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-16 10:43:13,9,31,9,2604,67881,2569,19,17,1677,1204,10.7%,43.6%,53.8%
Value,2020-05-16 10:44:21,10,31,9,542,67881,2503,23,20,1774,1314,7.2%,43.6%,53.8%
Value,2020-05-16 10:45:29,9,31,9,1383,67881,2473,16,21,1709,1253,7.3%,43.6%,53.8%
Value,2020-05-16 10:46:38,9,31,9,1912,67881,2475,25,36,1706,1249,6.5%,43.6%,53.8%
Value,2020-05-16 10:47:49,9,19,8,1615,67881,2385,23,32,1707,1251,6.1%,43.6%,53.8%
Value,2020-05-16 10:49:03,6,19,8,918,67881,2367,27,32,1728,1274,7.0%,43.6%,53.8%
Value,2020-05-16 10:50:16,12,19,8,5136,67881,2380,25,26,1751,1291,9.5%,43.6%,52.8%
Value,2020-05-16 10:51:26,8,19,8,3644,67881,2411,20,28,1664,1204,8.5%,43.6%,52.8%
Value,2020-05-16 10:52:33,5,19,8,5376,67881,2444,22,21,1679,1214,6.8%,43.6%,52.8%
Value,2020-05-16 10:53:39,7,19,8,1546,67881,2427,24,13,1660,1185,7.5%,43.6%,52.8%
Value,2020-05-16 10:54:46,9,19,8,1335,67881,2382,26,9,1614,1137,8.8%,43.6%,52.8%
Value,2020-05-16 10:55:54,7,19,8,901,67881,2379,20,10,1642,1171,5.6%,43.6%,52.8%
Value,2020-05-16 10:57:02,5,19,8,585,67881,2341,29,8,1713,1239,6.5%,43.6%,52.8%
Value,2020-05-16 10:58:10,7,19,8,1193,67881,2336,29,7,1725,1248,8.2%,43.6%,52.8%
Value,2020-05-16 10:59:18,7,19,8,884,67881,2274,23,12,1683,1211,9.2%,43.6%,52.8%
Value,2020-05-16 11:00:29,6,19,8,1585,67881,2255,24,14,1697,1228,9.5%,43.6%,52.8%
Value,2020-05-16 11:01:44,8,19,8,2071,67881,2166,18,18,1672,1204,6.7%,43.6%,52.8%
Value,2020-05-16 11:02:59,12,19,8,1634,67881,2133,26,25,1706,1238,8.1%,43.8%,52.8%
Value,2020-05-16 11:04:21,10,19,8,4054,67881,2172,16,30,1678,1222,7.3%,43.6%,52.8%
Value,2020-05-16 11:05:31,10,19,8,1449,67881,2190,36,38,1725,1259,8.6%,43.4%,52.8%
Value,2020-05-16 11:06:39,11,19,8,5322,67881,2226,22,43,1665,1219,8.0%,43.4%,52.8%
Value,2020-05-16 11:07:51,9,19,8,2114,67881,2241,20,28,1656,1194,9.0%,43.4%,52.8%
Value,2020-05-16 11:08:56,11,19,8,5607,67881,2338,22,28,1711,1250,7.4%,43.4%,52.8%
Value,2020-05-16 11:10:03,13,19,9,9090,67881,2472,30,17,1771,1290,7.5%,43.4%,52.8%
Value,2020-05-16 11:11:10,10,19,9,2875,67881,2501,49,34,1811,1329,10.9%,43.5%,53.8%
Value,2020-05-16 11:12:17,7,19,8,6953,67881,2676,22,31,1740,1281,7.0%,43.7%,53.8%
Value,2020-05-16 11:13:25,6,19,8,2129,67881,2631,14,26,1757,1298,8.3%,43.5%,53.8%
Value,2020-05-16 11:14:32,10,19,8,845,67881,2585,25,27,1858,1391,10.2%,43.6%,53.8%
Value,2020-05-16 15:32:09,9,40,14,1058,196326,3390,29,12,1783,1311,6.6%,43.4%,52.6%
Value,2020-05-16 15:33:10,8,40,14,653,196326,3399,18,14,1762,1294,5.7%,43.4%,52.6%
Value,2020-05-16 15:34:19,7,40,14,3292,196326,3398,16,18,1724,1261,7.4%,43.4%,52.6%
Value,2020-05-16 15:35:23,8,40,14,6044,196326,3457,17,14,1685,1217,9.5%,43.5%,52.6%
Value,2020-05-16 15:36:26,7,40,14,532,196326,3383,20,14,1704,1235,8.6%,43.5%,52.6%
Value,2020-05-16 15:37:42,7,40,14,2447,196326,3452,20,12,1699,1227,7.7%,43.4%,52.6%
Value,2020-05-16 15:38:58,8,40,14,4089,196326,3295,24,12,1739,1269,6.2%,43.4%,52.6%
Value,2020-05-16 15:40:04,5,40,14,7041,196326,3409,17,11,1696,1227,8.6%,43.4%,52.6%
Value,2020-05-16 15:41:12,7,40,14,1094,196326,3306,27,14,1722,1250,6.0%,43.4%,52.6%
Value,2020-05-16 15:42:20,8,40,13,744,196326,3274,28,16,1755,1282,10.1%,43.3%,53.5%
Value,2020-05-16 15:43:21,7,40,13,2363,196326,3273,26,17,1695,1223,5.6%,43.3%,53.5%
Value,2020-05-16 15:44:26,5,40,13,10702,196326,3399,28,19,1684,1216,7.2%,43.4%,53.5%
Value,2020-05-16 15:45:32,7,40,13,4185,196326,3429,26,19,1705,1236,13.1%,43.3%,53.5%
Value,2020-05-16 15:46:39,6,40,13,519,196326,3391,25,21,1722,1253,8.1%,43.3%,53.5%
Value,2020-05-16 15:47:43,7,40,12,1329,196326,3212,22,21,1741,1275,11.4%,43.3%,53.5%
Value,2020-05-16 15:48:46,5,40,12,4801,196326,3312,22,18,1721,1251,8.3%,43.3%,53.5%
Value,2020-05-16 15:49:48,5,40,11,332,196326,3222,19,15,1735,1265,7.7%,43.3%,53.5%
Value,2020-05-16 15:50:53,10,40,11,471,196326,3131,23,16,1744,1271,5.9%,43.3%,53.5%
Value,2020-05-16 15:51:57,6,36,11,1417,196326,3105,18,17,1713,1244,8.5%,43.4%,53.5%
Value,2020-05-16 15:53:01,11,28,11,1593,196326,3249,23,20,1755,1285,6.7%,43.3%,53.5%
Value,2020-05-16 15:54:04,8,28,10,3903,196326,3286,21,18,1750,1281,9.9%,43.3%,53.5%
Value,2020-05-16 15:55:09,8,28,10,2416,196326,3208,31,23,1853,1384,8.0%,43.3%,53.5%
Value,2020-05-16 15:56:16,6,28,10,2494,196326,3226,30,18,1789,1317,7.0%,43.3%,53.5%
Value,2020-05-16 15:57:20,8,28,10,10597,196326,3356,35,18,1780,1304,5.4%,43.3%,52.6%
Value,2020-05-16 15:58:31,10,28,10,2613,196326,3382,30,16,1738,1268,7.5%,43.3%,52.6%
Value,2020-05-16 15:59:47,8,28,10,1113,196326,3326,27,14,1714,1245,12.2%,43.4%,52.6%
Value,2020-05-16 16:01:03,7,28,10,3058,196326,3347,21,8,1735,1260,10.4%,43.3%,52.6%
