,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-05 10:32:44,19,104,26,3531,426596,13381,62,30,3270,3260,11.4%,43.0%,50.7%
Value,2020-05-05 10:34:59,23,104,26,5824,426596,13557,72,41,3336,3326,8.5%,43.0%,50.7%
Value,2020-05-05 10:37:06,26,104,26,2137,426596,13557,80,44,3191,3183,11.4%,43.2%,50.7%
Value,2020-05-05 10:39:01,27,104,26,12318,426596,13657,58,35,3288,3279,7.4%,43.1%,50.7%
Value,2020-05-05 10:41:05,27,104,26,7378,426596,13521,70,38,3265,3255,9.4%,43.1%,50.7%
Value,2020-05-05 10:43:12,21,104,26,6253,426596,13043,49,31,3491,3484,10.8%,41.9%,50.7%
Value,2020-05-05 10:45:07,31,104,26,12855,426596,13159,54,31,3439,3429,11.4%,43.1%,50.7%
Value,2020-05-05 10:47:05,30,104,26,6976,426596,12998,56,24,3380,3360,11.0%,43.1%,50.7%
Value,2020-05-05 10:49:16,31,104,26,22859,426596,13335,76,31,3385,3361,12.4%,43.1%,50.7%
Value,2020-05-05 10:51:12,31,104,27,20048,426596,13777,99,67,3502,3487,11.1%,43.1%,50.7%
Value,2020-05-05 10:53:22,10.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,22.3%,43.1%,50.1%
Value,2020-05-05 10:55:18,30,104,27,10918,426596,13674,57,34,3427,3412,8.2%,43.1%,50.7%
Value,2020-05-05 10:57:18,35,104,27,10911,426596,13550,134,40,3654,3580,9.1%,43.1%,50.7%
Value,2020-05-05 10:59:41,31,104,28,20569,426596,13504,62,32,3571,3555,16.4%,43.1%,50.7%
Value,2020-05-05 11:38:04,37,80,30,18584,314690,14079,67,56,3718,3722,13.9%,43.1%,50.8%
Value,2020-05-05 11:39:51,31,80,30,5491,314690,13906,128,45,3849,3785,11.1%,43.2%,50.8%
Value,2020-05-05 11:41:22,21,80,30,9045,314690,13956,65,39,3609,3598,9.9%,43.2%,50.8%
Value,2020-05-05 11:42:53,19,80,30,2832,314690,13829,58,28,3631,3618,13.8%,43.1%,50.7%
Value,2020-05-05 11:44:27,21,80,30,6400,314690,13703,63,29,3588,3575,12.6%,43.1%,50.8%
Value,2020-05-05 11:46:01,20,80,29,9067,314690,13793,66,21,3626,3603,10.2%,43.1%,50.7%
Value,2020-05-05 11:47:33,21,80,29,4317,314690,13593,82,26,3654,3625,9.7%,43.1%,50.8%
Value,2020-05-05 11:49:06,31,80,29,6860,314690,13229,90,38,3745,3714,9.8%,43.1%,50.8%
Value,2020-05-05 13:21:56,21,57,27,15496,199640,14660,75,28,3724,3703,8.6%,43.2%,49.8%
Value,2020-05-05 13:23:30,23,57,27,11400,199640,14489,79,26,3740,3712,10.2%,43.1%,49.8%
Value,2020-05-05 13:25:08,33,57,27,21681,199640,14821,76,37,3741,3728,11.1%,43.1%,50.8%
Value,2020-05-05 13:26:47,41,57,28,22056,199640,15247,104,35,3739,3710,12.4%,43.1%,50.8%
Value,2020-05-05 13:34:16,27,57,27,6302,947989,18846,74,39,3780,3767,8.2%,43.2%,49.8%
Value,2020-05-05 14:53:10,44,71,35,22708,613881,12983,63,26,3634,3623,12.8%,43.3%,50.9%
Value,2020-05-05 14:55:05,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.9%,43.2%,49.9%
Value,2020-05-05 14:57:02,40,71,36,8596,613881,12127,61,33,3530,3522,13.5%,43.2%,49.9%
Value,2020-05-05 14:58:50,39,71,36,6062,613881,12216,60,30,3476,3471,11.2%,43.2%,49.9%
Value,2020-05-05 15:00:37,43,71,36,10710,613881,12301,37,38,3323,3344,9.9%,43.2%,49.9%
Value,2020-05-05 15:02:34,42,71,37,8976,613881,12335,49,24,3488,3481,13.7%,43.3%,49.9%
Value,2020-05-05 15:04:31,42,71,38,10361,613881,12576,69,28,3584,3562,7.9%,43.3%,49.9%
Value,2020-05-05 15:06:27,43,71,38,5695,613881,12643,57,24,3540,3526,9.8%,43.3%,49.9%
Value,2020-05-05 15:08:20,50,71,39,8532,613881,12604,48,38,3495,3495,8.7%,43.3%,49.9%
Value,2020-05-05 15:10:22,41,71,39,7084,613881,12389,47,30,3490,3485,9.4%,43.3%,49.9%
Value,2020-05-05 15:12:31,43,71,40,5592,576636,10647,63,30,3668,3664,11.0%,43.3%,49.9%
Value,2020-05-05 15:14:27,49,71,40,7125,576636,10481,50,27,3608,3605,12.1%,43.3%,49.9%
Value,2020-05-05 15:16:23,40,71,40,6584,576636,10303,48,27,3646,3645,8.7%,43.3%,49.9%
Value,2020-05-05 15:18:24,48,71,41,13441,576636,10736,98,46,3716,3688,10.9%,43.3%,49.9%
Value,2020-05-05 15:20:13,48,71,42,11627,576636,10961,51,40,3659,3671,18.5%,43.3%,50.9%
Value,2020-05-05 15:21:57,47,71,42,5306,576636,10854,57,33,3757,3760,10.4%,43.4%,50.9%
Value,2020-05-05 15:23:38,49,71,42,11703,576636,11034,49,25,3642,3638,12.2%,43.2%,50.9%
Value,2020-05-05 15:25:22,43,71,42,49948,576636,11791,60,22,3657,3643,10.9%,43.2%,50.9%
Value,2020-05-05 15:27:12,42,71,43,13039,576636,11672,55,24,3694,3684,8.8%,43.2%,50.9%
Value,2020-05-05 15:28:55,49,71,43,4582,576636,11542,55,24,3731,3720,10.5%,43.1%,50.9%
Value,2020-05-05 15:30:33,16.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,12.1%,43.1%,49.9%
Value,2020-05-05 15:32:13,54,75,44,7102,576636,11800,61,30,3840,3827,10.3%,43.1%,49.9%
Value,2020-05-05 15:33:50,43,75,44,20196,576636,11857,67,33,3785,3771,9.7%,43.1%,49.9%
Value,2020-05-05 15:35:27,49,75,44,12247,576636,12024,65,29,3708,3695,13.6%,43.1%,49.9%
Value,2020-05-05 15:37:08,49,75,44,10765,576636,12137,71,22,3645,3627,10.6%,43.1%,49.9%
Value,2020-05-05 15:38:54,41,75,44,24138,576636,12834,59,26,3585,3578,9.3%,43.1%,49.9%
Value,2020-05-05 15:40:41,13.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.8%,43.1%,49.9%
Value,2020-05-05 15:42:19,44,75,45,10382,576636,12655,81,31,3917,3900,10.9%,43.1%,49.9%
Value,2020-05-05 15:43:55,44,75,45,11465,576636,13137,69,28,3809,3794,9.3%,43.1%,49.9%
Value,2020-05-05 15:45:35,51,75,45,6738,576636,12898,71,33,3750,3737,13.3%,43.1%,49.9%
Value,2020-05-05 15:47:19,47,75,45,23904,242227,11722,81,25,3710,3679,10.0%,43.1%,49.9%
Value,2020-05-05 15:49:00,48,75,45,5290,242227,11438,124,30,3898,3833,8.8%,43.1%,49.9%
Value,2020-05-05 15:50:45,50,75,45,22108,242227,11966,63,33,3845,3842,17.0%,43.2%,50.9%
Value,2020-05-05 15:52:30,45,75,45,7583,242227,11637,62,24,3848,3832,10.3%,43.3%,50.9%
Value,2020-05-05 15:54:21,57,75,46,6865,242227,11495,118,24,4017,3994,17.7%,43.3%,50.9%
Value,2020-05-05 15:56:10,58,79,46,15066,242227,11782,147,46,3920,3900,10.8%,43.3%,50.9%
Value,2020-05-05 15:57:59,56,79,47,27736,242227,11990,88,42,3920,3912,13.7%,43.3%,50.9%
Value,2020-05-05 15:59:55,50,79,47,11900,242227,12038,70,24,3830,3819,12.7%,43.3%,50.9%
Value,2020-05-05 16:01:46,53,79,47,9784,242227,12020,74,30,3991,3973,11.1%,43.2%,50.0%
Value,2020-05-05 16:03:31,51,79,47,12646,242227,11913,57,39,3907,3904,13.8%,43.2%,50.0%
Value,2020-05-05 16:05:24,44,79,47,5468,242227,11879,57,36,3971,3969,13.1%,43.2%,50.0%
Value,2020-05-05 16:07:08,51,79,48,9443,242227,11965,82,26,3937,3907,12.8%,43.2%,50.0%
Value,2020-05-05 16:08:55,46,79,48,14574,242227,12183,74,19,3931,3900,12.7%,43.2%,50.0%
Value,2020-05-05 16:10:38,48,79,48,11857,242227,12119,79,24,3938,3907,13.5%,43.2%,50.0%
Value,2020-05-05 16:12:20,55,79,48,11502,242227,12223,75,39,4027,4008,11.8%,43.2%,50.0%
Value,2020-05-05 16:14:07,53,79,48,8199,242227,12247,66,31,3951,3935,13.0%,43.2%,50.0%
Value,2020-05-05 16:15:55,47,79,48,19519,242227,12294,67,25,3840,3811,14.0%,43.3%,50.0%
Value,2020-05-05 16:17:39,15.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,13.4%,43.3%,50.0%
Value,2020-05-05 16:19:37,49,79,48,8352,242227,12352,66,30,3963,3943,13.8%,43.2%,50.0%
Value,2020-05-05 16:21:25,49,79,49,10557,242227,12531,65,44,3984,3980,11.7%,43.2%,50.0%
Value,2020-05-05 17:34:39,24,78,43,10199,268957,17478,69,21,3771,3751,12.0%,43.3%,51.0%
Value,2020-05-05 17:36:13,25,78,43,13780,268957,17820,42,23,3538,3526,10.0%,43.3%,51.0%
Value,2020-05-05 17:37:49,17,78,42,5483,268957,17535,48,18,3444,3420,9.3%,43.3%,51.0%
Value,2020-05-05 17:39:29,15,78,41,5702,268957,17412,45,13,3471,3452,7.0%,43.3%,51.0%
Value,2020-05-05 17:41:06,24,78,40,4518,268957,17273,37,12,3422,3404,8.6%,43.2%,50.0%
Value,2020-05-05 17:42:45,14,78,39,27233,268957,17560,41,19,3466,3452,10.7%,43.3%,50.0%
Value,2020-05-05 17:44:22,16,78,38,13876,268957,17398,30,22,3413,3410,12.0%,43.3%,50.0%
Value,2020-05-05 17:46:04,14,78,37,3853,268957,16906,34,29,3417,3417,9.5%,43.3%,50.0%
Value,2020-05-05 17:47:42,14,78,36,7445,268957,16882,40,20,3286,3275,8.8%,43.2%,50.0%
Value,2020-05-05 17:49:19,15,78,36,19474,268957,16855,57,23,3326,3310,9.5%,43.2%,50.0%
Value,2020-05-05 17:50:56,13,73,34,5453,268957,16140,29,19,3239,3236,8.9%,43.2%,50.0%
Value,2020-05-05 18:40:42,10,48,13,798,294481,9288,21,9,2409,2411,9.8%,43.0%,51.0%
Value,2020-05-05 18:42:09,11,48,13,2028,294481,8890,18,12,2396,2399,4.9%,43.1%,50.0%
Value,2020-05-05 18:43:37,8,42,12,1391,294481,8459,19,12,2363,2366,5.4%,43.0%,50.0%
Value,2020-05-05 18:45:06,8,42,12,20410,294481,8708,19,13,2277,2276,5.2%,43.0%,50.1%
Value,2020-05-05 18:46:36,10,42,12,1369,294481,8707,29,18,2304,2303,7.1%,43.0%,50.0%
Value,2020-05-05 18:48:07,12,42,12,8577,294481,8676,33,19,2385,2390,6.4%,43.0%,50.1%
Value,2020-05-05 18:49:36,11,42,12,1015,294481,8440,30,14,2353,2352,9.2%,43.0%,50.1%
Value,2020-05-05 18:51:06,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.3%,43.0%,50.0%
Value,2020-05-05 18:52:36,11,42,12,3671,294481,8650,27,10,2323,2319,6.6%,43.0%,50.1%
Value,2020-05-05 18:54:07,10,35,12,610,294481,8327,23,8,2265,2258,5.2%,43.0%,50.1%
Value,2020-05-05 18:55:41,12,35,12,2868,294481,8285,25,18,2244,2244,4.8%,43.0%,50.1%
Value,2020-05-05 18:57:08,8,35,12,1891,294481,8169,16,12,2150,2150,5.5%,43.0%,50.1%
Value,2020-05-05 18:58:38,12,35,11,2065,294481,8134,21,14,2142,2145,8.1%,43.0%,50.1%
Value,2020-05-05 19:00:08,14,35,11,4439,294481,8220,23,10,2169,2169,8.9%,43.0%,50.0%
Value,2020-05-05 19:01:40,10,35,11,1232,294481,8021,20,8,2106,2102,8.3%,43.0%,50.1%
Value,2020-05-05 19:03:13,15,35,11,2135,294481,7992,27,15,2139,2142,11.6%,43.0%,50.1%
Value,2020-05-05 19:04:42,13,35,11,974,294481,7736,20,13,2124,2126,6.1%,43.0%,50.1%
Value,2020-05-05 19:06:12,17,35,11,4019,294481,7801,49,12,2192,2192,7.3%,43.0%,50.1%
Value,2020-05-05 19:07:43,16,35,11,2464,294481,7835,25,12,2162,2164,5.2%,43.0%,50.1%
Value,2020-05-05 19:09:14,17,35,11,7677,294481,7964,18,8,2086,2086,5.2%,43.0%,50.1%
Value,2020-05-05 19:10:45,13,35,11,1756,294481,7377,17,10,2093,2096,6.7%,43.0%,50.1%
Value,2020-05-05 19:12:16,15,35,11,6310,294481,7507,31,31,2033,2039,8.6%,43.0%,50.1%
Value,2020-05-05 19:13:46,15,35,11,1768,294481,7401,36,33,1987,1993,9.5%,43.0%,50.1%
Value,2020-05-05 19:15:20,13,35,11,785,294481,7358,22,30,1972,1988,7.2%,43.0%,50.1%
Value,2020-05-05 19:16:57,12,29,11,965,294481,6921,20,14,1920,1922,8.3%,43.1%,50.1%
Value,2020-05-05 19:18:25,12,29,11,2188,294481,6801,27,15,1917,1917,9.3%,43.0%,50.1%
Value,2020-05-05 19:19:54,14,29,11,3887,294481,6279,30,11,1942,1938,6.2%,43.0%,50.1%
Value,2020-05-05 19:21:25,11,29,11,3488,294481,6171,21,10,1858,1856,6.2%,43.0%,50.1%
Value,2020-05-05 19:22:58,15,29,11,49379,294481,6750,31,15,1850,1847,4.5%,43.0%,50.1%
Value,2020-05-05 19:24:27,26,33,12,4333,294481,6661,40,29,2010,2004,6.1%,43.0%,50.1%
Value,2020-05-05 19:25:56,14,33,12,821,294481,6576,32,24,1975,1974,4.3%,43.1%,50.1%
Value,2020-05-05 19:27:34,14,33,12,1165,294481,6592,31,24,1864,1869,7.5%,43.0%,50.1%
Value,2020-05-05 19:29:05,13,33,12,3244,294481,6317,20,13,1781,1786,6.7%,43.0%,50.1%
Value,2020-05-05 19:30:35,14,33,12,3923,294481,6147,13,9,1790,1794,6.7%,43.0%,50.1%
Value,2020-05-05 19:32:07,13,33,12,1238,289036,5190,21,10,1796,1790,6.3%,43.0%,50.1%
Value,2020-05-05 19:33:38,14,33,12,6866,289036,5266,38,34,1779,1781,6.2%,43.0%,50.1%
Value,2020-05-05 19:35:12,12,33,12,523,289036,5033,38,25,1720,1712,11.6%,43.0%,50.1%
Value,2020-05-05 19:36:41,14,33,12,6153,289036,4945,47,28,1727,1719,8.4%,43.0%,50.1%
Value,2020-05-05 19:38:10,11,33,12,1246,289036,4857,38,16,1660,1651,4.6%,43.0%,50.1%
Value,2020-05-05 19:39:39,12,33,12,3238,289036,4931,25,14,1614,1610,4.7%,43.0%,50.1%
Value,2020-05-05 19:41:12,11,33,12,8863,289036,5040,16,11,1573,1573,5.2%,43.0%,50.1%
Value,2020-05-05 19:42:43,11,33,12,938,289036,5031,16,11,1564,1563,6.3%,43.0%,50.4%
Value,2020-05-05 19:44:17,12,33,12,1484,289036,4989,22,8,1594,1588,12.8%,43.0%,50.5%
Value,2020-05-05 19:45:51,6.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,8.5%,43.0%,50.7%
Value,2020-05-05 19:47:22,11,33,12,412,289036,4894,21,15,1479,1477,8.2%,43.0%,50.9%
Value,2020-05-05 19:48:53,11,33,12,529,289036,4680,24,16,1486,1489,6.4%,43.0%,50.9%
Value,2020-05-05 19:50:27,12,33,12,2205,289036,4562,23,20,1476,1481,8.4%,43.0%,50.9%
Value,2020-05-05 19:51:59,10,33,12,5355,289036,4481,18,16,1412,1420,7.0%,43.0%,49.9%
Value,2020-05-05 19:53:29,10,33,12,2836,289036,4517,14,15,1381,1389,9.3%,43.0%,49.9%
Value,2020-05-05 19:55:00,11,33,12,17193,289036,5050,23,13,1359,1361,6.7%,43.0%,49.9%
Value,2020-05-05 19:56:31,11,33,12,766,289036,4840,30,15,1454,1443,7.7%,43.0%,49.9%
Value,2020-05-05 19:59:37,12,33,13,478,289036,4596,36,29,1451,1453,7.0%,43.0%,49.9%
Value,2020-05-05 20:08:42,12,33,12,1055,289036,4096,74,24,1344,1306,3.8%,43.0%,49.9%
Value,2020-05-05 20:10:16,10,33,12,546,289036,4075,19,19,1235,1239,4.2%,43.0%,49.9%
Value,2020-05-05 20:11:48,9,33,12,247,289036,3905,25,18,1275,1280,11.8%,43.0%,49.9%
Value,2020-05-05 20:13:22,12,33,12,540,289036,3884,24,10,1261,1256,7.6%,43.0%,49.9%
Value,2020-05-05 20:14:57,9,33,12,294,289036,3856,23,9,1254,1255,7.5%,43.0%,49.9%
Value,2020-05-05 20:17:48,12,33,12,778,289036,3683,30,16,1289,1289,10.9%,43.0%,50.8%
Value,2020-05-05 20:21:11,11,33,12,2022,289036,3748,26,8,1235,1231,7.4%,43.0%,50.8%
