,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-04 16:56:12,23,56,19,6168,125056,8035,43,15,2996,2978,7.5%,42.9%,50.4%
Value,2020-05-04 16:58:42,23,56,20,15139,125056,8308,37,23,2880,2876,8.2%,42.9%,50.4%
Value,2020-05-04 17:01:20,19,45,19,4028,125056,7927,40,22,2905,2909,7.4%,42.9%,50.4%
Value,2020-05-04 17:03:55,18,45,19,3980,125056,7778,72,20,2972,2931,7.8%,42.9%,49.6%
Value,2020-05-04 17:06:34,16,45,19,2709,125056,7821,40,22,3038,3027,9.3%,42.9%,49.6%
Value,2020-05-04 17:09:00,15,45,19,6463,125056,7984,30,18,2929,2930,9.0%,42.9%,49.6%
Value,2020-05-04 17:12:02,17,45,19,13378,103121,7771,29,14,2912,2906,7.4%,42.9%,49.6%
Value,2020-05-04 17:15:03,14,45,19,1440,103121,7533,30,24,2949,2953,8.2%,42.9%,49.6%
Value,2020-05-04 17:18:01,18,45,19,9311,103121,7782,42,23,2955,2950,9.9%,42.9%,49.6%
Value,2020-05-04 17:20:43,17,45,19,23500,103121,8191,38,20,2964,2955,8.9%,43.0%,49.6%
Value,2020-05-04 18:01:57,9,43,14,2035,289885,7436,25,12,2258,2255,6.1%,43.0%,50.5%
Value,2020-05-04 18:03:36,10,43,14,1248,289885,7355,25,12,2312,2308,7.2%,43.0%,50.5%
Value,2020-05-04 18:05:07,10,43,14,2604,289885,7215,31,14,2285,2278,5.6%,43.0%,50.5%
Value,2020-05-04 18:06:50,9,43,14,2871,289885,7118,29,13,2161,2153,6.8%,43.0%,50.5%
Value,2020-05-04 18:08:26,13,43,14,1674,289885,7000,36,14,2175,2158,6.2%,43.0%,49.6%
Value,2020-05-04 18:09:57,12,43,13,3728,289885,6904,29,10,2247,2235,5.7%,43.0%,49.6%
Value,2020-05-04 18:11:30,16,43,13,4631,289885,6891,30,14,2322,2320,11.6%,43.0%,49.6%
Value,2020-05-04 18:13:00,11,43,13,2711,289885,6688,30,9,2345,2337,5.3%,43.0%,49.6%
Value,2020-05-04 18:14:31,12,43,13,2771,289885,6763,27,7,2199,2199,6.0%,42.9%,49.6%
Value,2020-05-04 18:16:03,11,43,13,7384,289885,6799,35,25,2332,2339,8.0%,43.0%,49.6%
Value,2020-05-04 18:17:38,15,43,13,5124,289885,6640,53,23,2214,2195,7.7%,42.9%,50.5%
Value,2020-05-04 18:19:12,11,38,13,4220,289885,6600,39,27,2218,2217,5.9%,43.0%,50.5%
Value,2020-05-04 18:20:45,10,38,12,6414,289885,6113,34,22,2186,2189,8.3%,43.0%,50.5%
Value,2020-05-04 18:22:14,9,38,12,8722,289885,6094,30,14,2143,2139,10.2%,42.9%,49.6%
Value,2020-05-04 18:23:59,11,38,12,3285,289885,6083,33,14,2167,2159,6.3%,42.9%,49.6%
Value,2020-05-04 18:25:29,13,38,12,5521,289885,6106,35,14,2139,2134,7.9%,42.9%,49.6%
Value,2020-05-04 18:27:07,11,38,12,4445,289885,6026,31,14,2222,2224,10.6%,42.9%,49.6%
Value,2020-05-04 18:28:35,10,38,12,7305,289885,5963,38,14,2269,2263,11.4%,42.9%,49.6%
Value,2020-05-04 18:30:05,11,30,12,3539,289885,5856,37,15,2150,2143,5.7%,42.9%,49.6%
Value,2020-05-04 18:31:41,11,30,11,7317,289885,5703,31,16,2169,2166,9.3%,42.9%,49.6%
Value,2020-05-04 18:33:26,13,30,11,4358,289885,5710,39,14,2176,2165,6.4%,42.9%,49.6%
Value,2020-05-04 18:35:03,18,30,11,4008,289885,5662,47,38,2258,2259,6.2%,42.9%,49.6%
Value,2020-05-04 18:36:40,14,30,12,4232,289885,5577,54,30,2216,2203,10.2%,42.9%,49.6%
Value,2020-05-04 18:38:09,14,30,12,4136,289885,5593,40,20,2125,2116,11.5%,42.9%,49.6%
Value,2020-05-04 18:39:36,17,30,12,10603,289885,5756,48,16,2165,2135,5.3%,42.9%,49.6%
Value,2020-05-04 18:41:02,17,30,12,6938,289885,5682,46,10,2119,2097,5.3%,42.9%,49.6%
Value,2020-05-04 18:42:28,13,30,12,887,289885,5639,37,7,2071,2054,10.5%,42.9%,49.6%
Value,2020-05-04 18:43:54,14,30,12,762,289885,5568,34,7,2012,1994,7.1%,42.9%,49.6%
Value,2020-05-04 18:45:20,11,30,12,748,289885,5494,38,14,1995,1980,12.0%,42.9%,49.6%
Value,2020-05-04 19:06:27,11,30,12,13847,51365,4391,34,15,1792,1784,7.0%,42.9%,49.6%
Value,2020-05-04 19:07:55,10,30,12,9355,51365,4709,43,13,1764,1754,9.9%,42.9%,49.6%
Value,2020-05-04 19:09:25,7,30,12,4949,51365,4701,42,13,1731,1718,6.0%,42.9%,49.6%
Value,2020-05-04 19:10:51,9,30,12,9703,51365,4839,31,9,1736,1726,6.0%,42.9%,49.6%
Value,2020-05-04 19:12:14,7,30,12,9135,51365,4919,32,9,1728,1719,4.5%,42.9%,49.6%
Value,2020-05-04 19:13:37,7,30,12,9211,51365,4947,37,8,1719,1703,7.1%,42.9%,49.6%
Value,2020-05-04 19:14:59,6,30,11,7109,51365,5004,32,9,1715,1708,8.3%,42.9%,49.6%
Value,2020-05-04 19:16:26,12,26,11,7625,51365,5080,36,9,1773,1758,6.3%,42.9%,49.6%
Value,2020-05-04 19:17:50,15,26,11,12233,51365,5298,60,13,1805,1773,15.9%,43.0%,50.5%
Value,2020-05-04 19:19:18,20,27,12,17247,51365,5569,54,17,1801,1781,11.0%,43.0%,50.5%
Value,2020-05-04 19:20:47,17,28,12,22040,64265,6127,41,18,1754,1749,12.1%,43.0%,50.5%
Value,2020-05-04 19:22:13,9,28,12,22183,64265,6406,25,13,1714,1709,7.4%,43.0%,50.5%
Value,2020-05-04 19:23:40,11,28,12,18337,64265,6703,34,14,1681,1667,10.8%,42.9%,49.6%
Value,2020-05-04 19:25:05,10,28,12,28182,64265,7123,52,23,1701,1682,8.7%,42.9%,49.6%
Value,2020-05-04 19:26:32,8,28,12,10775,64265,7138,27,17,1597,1593,7.8%,43.0%,49.6%
Value,2020-05-04 19:27:59,13,28,12,8426,122206,7547,71,15,1668,1633,12.3%,42.9%,49.6%
Value,2020-05-04 19:29:30,12,29,12,7608,122206,7647,49,11,1655,1629,8.8%,42.9%,49.6%
Value,2020-05-04 19:30:55,12,29,12,39511,201840,8821,20,8,1502,1495,4.6%,42.9%,49.6%
Value,2020-05-04 19:32:18,9,29,12,12060,201840,8316,20,10,1538,1533,5.1%,43.0%,49.6%
Value,2020-05-04 19:33:44,10,29,12,3668,201840,8303,25,8,1507,1492,8.0%,42.9%,49.6%
Value,2020-05-04 19:35:11,10,29,11,5097,201840,8352,14,10,1497,1493,8.7%,43.0%,49.6%
Value,2020-05-04 19:36:34,10,29,11,267,201840,8247,16,8,1533,1526,6.2%,43.0%,49.6%
Value,2020-05-04 19:37:58,5.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.9%,42.9%,49.6%
Value,2020-05-04 19:39:25,12,29,11,442,201840,8015,20,14,1496,1495,6.4%,42.9%,49.6%
Value,2020-05-04 19:40:54,11,29,11,708,201840,7884,17,15,1470,1472,5.2%,43.0%,49.6%
Value,2020-05-04 19:42:16,11,29,11,1702,201840,7896,13,12,1454,1456,6.3%,42.9%,49.6%
Value,2020-05-04 19:43:40,10,29,11,2781,201840,7965,13,15,1462,1465,4.4%,42.9%,49.6%
Value,2020-05-04 19:45:03,13,29,11,2834,201840,7968,22,10,1514,1507,12.7%,42.9%,49.6%
Value,2020-05-04 19:46:31,10,29,11,2898,201840,7988,19,10,1493,1486,6.3%,42.9%,49.6%
Value,2020-05-04 19:47:59,10,29,11,16363,201840,8336,14,11,1428,1430,14.1%,42.9%,50.5%
Value,2020-05-04 19:49:26,10,29,11,3123,201840,8341,23,15,1444,1443,9.9%,42.9%,50.5%
Value,2020-05-04 19:50:51,12,29,11,3043,201840,8376,29,15,1423,1417,7.0%,42.9%,50.5%
Value,2020-05-04 19:52:16,12,29,11,3263,201840,8377,25,21,1488,1492,10.0%,43.0%,50.5%
Value,2020-05-04 19:53:43,10,29,11,5691,201840,8478,30,17,1438,1434,3.9%,42.9%,49.6%
Value,2020-05-04 19:55:11,9,29,11,13055,201840,8781,25,18,1416,1416,6.4%,42.9%,49.6%
Value,2020-05-04 19:56:35,8,29,10,3552,201840,8831,20,14,1391,1391,8.6%,42.9%,49.6%
Value,2020-05-04 19:58:05,11,29,10,908,201840,8674,18,11,1492,1493,5.3%,43.0%,49.6%
Value,2020-05-04 19:59:28,15,29,11,2572,201840,8553,20,13,1421,1421,8.7%,43.0%,49.6%
Value,2020-05-04 20:00:54,10,29,11,2849,201840,8501,15,9,1392,1392,4.1%,42.9%,49.6%
Value,2020-05-04 20:02:20,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.8%,42.9%,49.6%
Value,2020-05-04 20:03:48,9,29,11,7387,201840,8537,22,11,1358,1352,7.2%,42.9%,49.6%
Value,2020-05-04 20:05:21,9,29,11,446,201840,8315,20,8,1341,1338,7.7%,42.9%,49.6%
Value,2020-05-04 20:16:44,11,29,11,984,201840,6915,28,8,1311,1301,5.2%,42.9%,50.5%
Value,2020-05-04 20:18:41,10,29,11,18461,201840,6957,24,8,1335,1328,8.2%,42.9%,49.6%
Value,2020-05-04 20:20:34,11,29,10,1884,201840,6322,24,17,1329,1330,7.3%,42.9%,49.6%
Value,2020-05-04 20:22:33,11,29,10,301,201840,5730,21,14,1294,1294,7.2%,42.9%,49.6%
Value,2020-05-04 20:24:39,10,29,10,11902,201840,5124,19,11,1242,1241,8.8%,42.9%,49.6%
Value,2020-05-04 20:26:46,11,29,11,410,201840,4265,17,11,1293,1296,5.3%,42.9%,49.6%
Value,2020-05-04 20:29:09,5,28,10,1223,201840,4013,21,11,1223,1220,6.6%,42.9%,49.6%
Value,2020-05-04 20:31:22,6,28,10,20064,108423,3725,24,6,1211,1208,4.9%,43.0%,49.6%
Value,2020-05-04 20:33:22,6,28,10,1307,108423,3477,24,9,1196,1193,6.8%,43.0%,49.6%
Value,2020-05-04 20:35:26,5,28,10,638,108423,3384,20,8,1153,1146,6.1%,43.0%,49.6%
Value,2020-05-04 21:23:16,5,21,7,840,104671,2799,29,9,1087,1078,6.1%,42.9%,49.7%
Value,2020-05-04 22:03:59,5,16,6,275,104671,3104,20,12,868,868,3.5%,42.9%,49.7%
Value,2020-05-04 22:27:47,11,21,6,1035,56462,2694,17,8,834,834,9.3%,42.9%,49.7%
Value,2020-05-04 22:29:49,10,21,7,765,56462,2653,16,9,844,847,6.8%,42.9%,49.7%
Value,2020-05-04 22:32:16,11,21,7,269,56462,2570,18,16,835,844,6.2%,42.9%,49.7%
Value,2020-05-04 22:34:45,11,21,7,207,56462,2505,15,12,827,832,5.3%,42.9%,49.7%
Value,2020-05-04 22:36:38,11,21,7,409,56462,2480,21,4,826,815,3.4%,42.9%,49.7%
Value,2020-05-04 22:38:28,10,21,7,338,56462,2394,15,5,778,773,5.7%,42.9%,49.7%
Value,2020-05-04 22:40:20,10,21,7,155,56462,2330,13,6,804,801,5.2%,42.9%,50.6%
Value,2020-05-04 22:42:01,11,21,7,764,56462,2109,18,7,789,787,5.3%,42.9%,50.6%
Value,2020-05-04 22:43:39,11,21,8,1002,56462,1920,16,6,799,800,4.4%,42.9%,50.6%
Value,2020-05-04 22:45:26,11,21,8,917,56462,1872,17,7,824,821,5.7%,42.9%,50.6%
Value,2020-05-04 23:53:59,6,25,10,86,56899,983,8,10,602,606,4.8%,42.9%,49.7%
Value,2020-05-04 23:55:21,6,25,10,403,56899,984,8,9,592,594,7.3%,42.9%,49.7%
Value,2020-05-04 23:56:42,7,25,10,445,56899,991,9,7,616,616,8.0%,42.9%,49.7%
Value,2020-05-04 23:58:02,6,25,10,147,56899,967,4,6,617,620,6.0%,42.9%,49.7%
Value,2020-05-04 23:59:25,6,25,9,146,56899,952,6,4,615,616,17.1%,42.9%,50.5%
