,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-07 01:47:24,3,14,5,132,8549,263,46,9,26062,349,5.4%,41.1%,44.3%
Value,2020-05-07 01:49:02,3,14,5,236,8549,264,49,7,26078,359,8.5%,41.1%,44.3%
Value,2020-05-07 01:50:37,2,14,5,80,8549,264,49,5,26106,366,5.6%,41.1%,44.3%
Value,2020-05-07 01:52:12,2,14,5,40,8549,260,45,5,26111,353,5.6%,41.1%,44.3%
Value,2020-05-07 01:53:49,2,14,5,95,8549,259,45,6,26130,345,5.5%,41.1%,44.2%
Value,2020-05-07 01:55:25,2,14,4,102,8549,260,57,5,26175,364,5.0%,41.1%,44.3%
Value,2020-05-07 01:56:59,3,14,4,160,8549,253,49,7,26187,375,4.7%,41.1%,44.3%
Value,2020-05-07 01:58:35,3,14,4,59,8549,255,46,11,26170,354,3.9%,41.1%,44.3%
Value,2020-05-07 02:00:08,2,14,4,1797,10310,276,52,9,26184,349,5.2%,41.1%,44.3%
Value,2020-05-07 02:01:43,2,14,4,61,21518,333,37,8,26155,331,4.1%,41.2%,44.3%
Value,2020-05-07 02:03:15,2,13,4,59,21518,324,33,5,26157,314,3.9%,41.2%,44.3%
Value,2020-05-07 02:04:49,1,13,3,344,21518,324,18,4,26165,320,7.8%,41.2%,44.3%
Value,2020-05-07 02:06:25,2,13,3,92,21518,318,25,12,26197,347,4.3%,41.1%,44.3%
Value,2020-05-07 02:08:01,2,13,3,224,21518,320,19,10,26183,329,9.1%,41.1%,44.3%
Value,2020-05-07 02:09:42,1,13,3,109,21518,317,13,8,26180,324,20.2%,41.1%,44.8%
Value,2020-05-07 02:11:18,2,13,3,101,21518,296,21,5,26191,319,3.8%,41.1%,45.2%
Value,2020-05-07 02:12:53,1,13,3,100,21518,267,12,5,26195,312,6.4%,41.2%,45.2%
Value,2020-05-07 02:14:27,5,13,3,115,21518,267,19,6,26263,365,5.0%,41.1%,44.3%
Value,2020-05-07 02:16:02,2,13,3,204,21518,279,27,9,26256,344,2.3%,41.1%,44.3%
Value,2020-05-07 02:17:38,1,13,3,71,21518,276,20,6,26253,324,9.2%,41.1%,44.3%
Value,2020-05-07 02:19:12,2,13,3,98,21518,274,21,5,26276,341,6.0%,41.1%,44.3%
Value,2020-05-07 02:20:45,2,13,3,60,21518,263,19,4,26253,309,4.8%,41.1%,44.3%
Value,2020-05-07 02:22:17,1,13,3,45,21518,262,22,4,26287,324,7.0%,41.1%,44.3%
Value,2020-05-07 02:23:50,2,13,3,53,21518,256,16,4,26299,323,7.2%,41.1%,44.3%
Value,2020-05-07 02:25:28,2,13,3,88,21518,257,23,3,26321,324,6.0%,41.1%,44.3%
Value,2020-05-07 02:27:03,2,13,2,239,21518,257,20,8,26342,332,3.7%,41.1%,44.3%
Value,2020-05-07 02:28:34,3,13,2,43,21518,253,18,6,26368,342,3.6%,41.1%,44.3%
Value,2020-05-07 02:30:08,2,13,2,66,21518,247,22,9,26386,335,2.9%,41.1%,44.3%
Value,2020-05-07 02:31:41,1,13,2,48,21518,235,17,6,26400,346,6.4%,41.1%,44.3%
Value,2020-05-07 02:33:12,2,13,2,83,21518,229,18,4,26425,342,4.5%,41.1%,44.3%
Value,2020-05-07 02:34:47,2,11,2,233,21518,229,13,6,26423,341,3.4%,41.1%,44.3%
Value,2020-05-07 02:36:26,3,11,2,81,21518,226,21,5,26422,323,6.9%,41.1%,44.3%
Value,2020-05-07 02:38:02,1,11,2,54,21518,224,12,6,26427,326,6.1%,41.1%,44.3%
Value,2020-05-07 02:39:36,2,11,2,122,21518,223,10,5,26451,332,6.7%,41.1%,44.3%
Value,2020-05-07 02:41:11,1,11,2,117,21518,219,15,5,26469,334,7.4%,41.1%,45.2%
Value,2020-05-07 02:42:47,2,11,2,44,21518,216,11,5,26451,311,3.7%,41.1%,45.2%
Value,2020-05-07 02:44:20,3,11,2,51,21518,215,14,3,26488,333,4.3%,41.1%,45.2%
Value,2020-05-07 02:45:57,2,11,2,233,21518,214,10,14,26534,386,5.2%,41.1%,45.2%
Value,2020-05-07 02:47:33,3,11,2,310,21518,219,7,13,26512,360,8.8%,41.0%,45.2%
Value,2020-05-07 02:49:10,1,11,2,119,21518,219,7,14,26516,358,6.1%,41.0%,45.2%
Value,2020-05-07 02:50:48,1,11,2,139,21518,222,5,7,26495,331,6.9%,41.0%,45.2%
Value,2020-05-07 02:52:23,1,11,2,23,21518,220,6,3,26521,338,5.3%,41.1%,45.2%
Value,2020-05-07 02:53:59,2,11,2,215,21518,220,3,4,26530,344,10.0%,41.1%,45.2%
Value,2020-05-07 02:55:31,1,11,2,55,21518,223,2,6,26548,351,5.0%,41.1%,45.2%
Value,2020-05-07 02:57:06,2,11,2,226,21518,218,4,6,26567,358,4.3%,41.1%,45.2%
Value,2020-05-07 02:58:42,1,11,2,300,21518,225,5,6,26578,359,3.2%,41.1%,45.2%
Value,2020-05-07 03:00:15,1,11,2,106,21518,194,5,6,26566,338,4.7%,41.1%,45.2%
Value,2020-05-07 03:01:51,1,11,2,135,1711,139,12,5,26592,350,7.7%,41.1%,45.2%
Value,2020-05-07 03:03:31,5,11,2,205,1711,141,23,5,26613,339,5.7%,41.1%,45.2%
Value,2020-05-07 03:05:10,4,11,2,135,1711,139,34,7,26649,358,15.2%,41.1%,45.2%
Value,2020-05-07 03:06:42,1,11,2,143,1711,138,33,6,26639,338,5.2%,41.1%,45.2%
Value,2020-05-07 03:08:18,2,11,2,50,1711,136,35,6,26654,344,4.6%,41.1%,45.2%
Value,2020-05-07 03:09:54,2,11,2,151,1711,137,40,4,26655,335,3.9%,41.1%,44.3%
Value,2020-05-07 03:11:30,2,11,2,220,1711,139,39,8,26671,350,5.4%,41.1%,44.3%
Value,2020-05-07 03:13:04,1,11,2,73,1711,140,34,7,26667,333,10.9%,41.1%,44.3%
Value,2020-05-07 03:14:39,4,11,2,217,1711,142,41,6,26711,347,8.0%,41.1%,44.3%
Value,2020-05-07 03:16:16,3,8,2,136,1403,135,39,5,26716,343,9.3%,41.1%,44.3%
Value,2020-05-07 03:17:52,1,8,2,273,1403,137,43,5,26704,323,4.9%,41.1%,44.3%
Value,2020-05-07 03:19:27,2,8,2,418,1403,140,39,3,26713,317,5.0%,41.1%,44.3%
Value,2020-05-07 03:21:02,1,8,2,196,1403,142,34,2,26720,320,3.1%,41.1%,44.3%
Value,2020-05-07 03:22:39,3,8,2,376,1403,154,38,4,26731,327,7.3%,41.1%,44.3%
Value,2020-05-07 03:24:17,2,8,2,399,1403,158,41,6,26737,320,6.2%,41.1%,44.3%
Value,2020-05-07 03:25:51,6,8,2,66,1403,153,38,4,26745,321,8.5%,41.1%,44.3%
Value,2020-05-07 03:27:25,5,10,2,387,1420,162,41,5,26744,314,7.7%,41.1%,44.3%
Value,2020-05-07 03:29:03,6,10,2,126,1420,164,32,5,26753,316,5.8%,41.1%,44.3%
Value,2020-05-07 03:30:42,7,10,2,181,1420,172,36,4,26746,295,3.5%,41.1%,44.3%
Value,2020-05-07 03:32:17,6,10,3,169,1420,170,39,3,26760,295,3.7%,41.1%,44.3%
Value,2020-05-07 03:33:52,6,10,3,97,1420,167,35,3,26775,309,5.0%,41.1%,44.3%
Value,2020-05-07 03:35:24,7,10,3,220,1420,171,40,2,26749,274,9.8%,41.1%,45.2%
Value,2020-05-07 03:36:58,7,10,3,102,1420,175,39,4,26765,285,7.7%,41.1%,45.2%
Value,2020-05-07 03:38:32,10,13,3,279,1420,180,41,3,26760,266,6.7%,41.1%,45.2%
Value,2020-05-07 03:40:08,7,13,3,378,1420,187,41,4,26799,297,6.9%,41.1%,45.2%
Value,2020-05-07 03:41:45,6,13,3,74,3550,199,35,4,26807,295,8.4%,41.1%,45.2%
Value,2020-05-07 03:43:20,7,13,3,375,3550,210,42,4,26839,295,4.6%,41.1%,45.2%
Value,2020-05-07 03:44:54,6,13,4,340,3550,216,38,4,26850,281,4.3%,41.2%,45.2%
Value,2020-05-07 03:46:30,7,13,4,145,3550,212,37,6,26854,271,5.6%,41.1%,45.2%
Value,2020-05-07 03:48:06,7,13,4,255,3550,214,35,5,26871,265,4.4%,41.1%,45.2%
Value,2020-05-07 03:49:40,6,13,4,53,3550,209,39,5,26892,265,8.4%,41.2%,45.2%
Value,2020-05-07 03:51:16,6,13,4,145,3550,216,38,4,26917,268,4.7%,41.1%,44.3%
Value,2020-05-07 03:52:52,6,13,4,376,3550,228,38,5,26937,267,7.1%,41.1%,44.3%
Value,2020-05-07 03:54:30,6,13,4,44,3550,219,42,8,26953,282,4.6%,41.1%,44.3%
Value,2020-05-07 03:56:01,7,13,4,80,3550,220,34,5,26946,270,8.5%,41.2%,44.3%
Value,2020-05-07 03:57:38,7,13,4,275,3550,217,35,7,26953,274,4.4%,41.1%,44.3%
Value,2020-05-07 03:59:13,9,13,5,422,3550,224,37,7,27005,319,9.2%,41.1%,44.3%
Value,2020-05-07 04:00:47,6,13,5,152,3550,223,30,7,26972,269,5.4%,41.1%,44.3%
Value,2020-05-07 04:02:24,8,13,5,267,3550,224,20,5,26972,257,6.2%,41.1%,44.3%
Value,2020-05-07 04:04:04,7,13,5,41,3550,219,9,2,26984,259,9.2%,41.1%,44.3%
Value,2020-05-07 04:05:42,7,13,5,68,3550,218,7,3,26975,247,8.2%,41.2%,45.2%
Value,2020-05-07 04:07:14,5,13,5,29,3550,217,3,3,27001,271,9.6%,41.1%,45.2%
Value,2020-05-07 04:08:50,6,13,5,409,3550,230,6,5,26985,247,5.2%,41.1%,45.2%
Value,2020-05-07 04:10:29,6,13,5,164,3550,230,6,3,27018,264,7.0%,41.1%,44.3%
Value,2020-05-07 04:12:07,6,13,5,81,21506,285,5,4,27013,241,7.5%,41.0%,44.3%
Value,2020-05-07 04:13:45,6,13,6,55,21506,282,3,3,27035,244,4.9%,41.0%,44.3%
Value,2020-05-07 04:15:20,8,13,6,443,21506,296,6,3,27065,267,9.2%,41.0%,44.3%
Value,2020-05-07 04:16:58,9,13,6,120,21506,322,6,5,27142,322,5.9%,41.1%,44.3%
Value,2020-05-07 04:18:33,7,13,6,442,21506,326,2,4,27127,293,4.1%,41.2%,44.3%
Value,2020-05-07 04:20:03,6,13,6,400,21506,331,10,9,27140,287,4.3%,41.1%,44.3%
Value,2020-05-07 04:21:38,7,13,6,59,21506,324,13,9,27171,303,3.8%,41.1%,44.3%
Value,2020-05-07 04:23:08,9,13,6,592,21506,337,11,6,27229,353,3.7%,41.1%,44.3%
Value,2020-05-07 04:24:44,6,13,6,151,21506,333,7,5,27201,308,6.6%,41.1%,44.3%
Value,2020-05-07 04:26:17,4,13,6,708,21506,345,10,8,27172,281,6.2%,41.1%,44.3%
Value,2020-05-07 04:27:53,3,13,6,422,21506,346,10,8,27181,283,9.1%,41.1%,44.3%
Value,2020-05-07 04:29:27,2,13,6,349,21506,344,7,6,27196,293,5.7%,41.2%,44.3%
Value,2020-05-07 04:31:02,1,13,6,44,21506,348,7,5,27195,270,4.9%,41.1%,45.2%
Value,2020-05-07 04:32:38,2,13,6,108,21506,353,9,3,27206,263,5.4%,41.1%,45.2%
Value,2020-05-07 04:34:17,2,13,6,353,21506,363,10,5,27211,257,6.3%,41.1%,45.2%
Value,2020-05-07 04:35:52,4,13,6,346,21506,368,9,7,27259,286,3.5%,41.1%,45.2%
Value,2020-05-07 04:37:29,1,13,6,103,21506,363,10,6,27273,278,5.3%,41.2%,45.2%
Value,2020-05-07 04:39:02,3,12,5,672,21506,368,9,4,27283,274,5.2%,41.1%,45.2%
Value,2020-05-07 04:40:37,3,12,5,974,21506,361,7,4,27290,272,8.6%,41.1%,44.3%
Value,2020-05-07 04:42:13,1,12,5,487,21506,370,3,8,27305,288,9.9%,41.1%,44.3%
Value,2020-05-07 04:43:49,2,12,5,482,21506,378,6,8,27329,304,7.6%,41.1%,44.3%
Value,2020-05-07 04:45:24,5,12,5,94,21506,380,5,8,27349,311,5.3%,41.1%,44.3%
Value,2020-05-07 04:46:59,2,12,5,469,21506,382,6,10,27342,296,7.0%,41.1%,44.3%
Value,2020-05-07 04:48:36,1,12,5,367,21506,391,2,6,27346,288,3.7%,41.1%,44.3%
Value,2020-05-07 04:50:11,1,12,5,39,21506,388,3,5,27366,296,7.5%,41.1%,44.3%
Value,2020-05-07 04:51:46,1,12,4,322,21506,395,3,4,27376,285,5.6%,41.1%,44.3%
Value,2020-05-07 04:53:20,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,10.4%,41.1%,44.3%
Value,2020-05-07 04:54:59,3,12,4,329,21506,391,2,2,27396,278,4.3%,41.1%,44.3%
Value,2020-05-07 04:56:33,1,12,4,353,21506,408,6,4,27409,283,7.1%,41.1%,44.3%
Value,2020-05-07 04:58:06,1,12,4,473,21506,417,4,4,27418,294,6.3%,41.1%,44.3%
Value,2020-05-07 04:59:43,3,15,4,418,21506,429,7,3,27435,305,6.2%,41.1%,44.3%
Value,2020-05-07 05:01:20,2,15,4,928,21506,436,10,3,27463,322,4.0%,41.1%,45.2%
Value,2020-05-07 05:02:54,1,15,4,2146,21506,477,10,4,27480,330,7.6%,41.1%,45.2%
Value,2020-05-07 05:04:31,2,15,4,528,21506,490,5,6,27464,309,4.2%,41.2%,45.2%
Value,2020-05-07 05:06:06,1,15,3,56,21506,495,4,5,27463,297,7.7%,41.1%,45.2%
Value,2020-05-07 05:07:40,3,15,3,64,21506,489,9,4,27462,287,5.9%,41.1%,45.2%
Value,2020-05-07 05:09:15,2,15,3,97,21506,484,4,3,27467,289,10.8%,41.1%,45.2%
Value,2020-05-07 05:10:53,3,15,3,372,12413,426,7,4,27473,285,5.1%,41.1%,44.3%
Value,2020-05-07 05:12:30,2,15,3,359,12413,431,9,5,27491,291,5.4%,41.0%,44.3%
Value,2020-05-07 05:14:11,2,15,3,61,12413,421,1,4,27503,288,6.3%,41.1%,44.3%
Value,2020-05-07 05:15:48,3,15,3,341,12413,389,9,9,27528,298,5.4%,41.0%,44.3%
Value,2020-05-07 05:17:23,10,37,3,458,12413,402,9,6,27554,303,6.8%,41.0%,44.3%
Value,2020-05-07 05:19:01,4,37,3,73,12413,389,13,5,27591,320,6.9%,41.0%,44.3%
Value,2020-05-07 05:20:36,2,37,3,106,12413,388,9,4,27582,303,4.2%,41.0%,44.3%
Value,2020-05-07 05:22:12,2,37,3,433,12413,382,15,5,27596,302,4.3%,41.0%,44.3%
Value,2020-05-07 05:23:47,2,37,2,375,12413,384,13,6,27610,304,4.5%,41.0%,44.3%
Value,2020-05-07 05:25:26,2,37,2,475,12413,382,11,5,27628,306,6.4%,41.0%,44.3%
Value,2020-05-07 05:27:02,4,37,2,52,12413,365,9,4,27679,332,7.9%,41.0%,45.3%
Value,2020-05-07 05:28:39,3,37,2,75,12413,363,10,4,27654,298,5.7%,41.1%,45.3%
Value,2020-05-07 05:30:16,2,37,2,42,12413,353,10,3,27656,284,4.0%,41.2%,45.3%
Value,2020-05-07 05:31:50,4,37,2,530,12413,354,13,5,27720,332,5.5%,41.1%,45.3%
Value,2020-05-07 05:33:23,2,37,2,189,12413,352,10,5,27730,321,2.7%,41.1%,45.3%
Value,2020-05-07 05:34:58,3,37,2,328,12413,346,12,3,27774,339,3.4%,41.1%,45.3%
Value,2020-05-07 05:36:34,3,37,2,367,12413,355,18,5,27805,341,5.3%,41.2%,45.3%
Value,2020-05-07 05:38:09,4,37,2,61,12413,364,10,8,27816,352,4.1%,41.1%,45.3%
Value,2020-05-07 05:39:44,3,37,3,85,12413,346,10,5,27836,349,4.2%,41.1%,45.3%
Value,2020-05-07 05:41:17,6,37,3,710,12413,358,9,2,27840,337,4.1%,41.2%,44.3%
Value,2020-05-07 05:42:53,3,37,3,108,12413,340,11,5,27875,362,6.7%,41.1%,44.3%
Value,2020-05-07 05:44:29,0.0%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.8%,41.1%,44.3%
Value,2020-05-07 05:46:06,4,37,3,723,12413,360,13,5,27870,337,3.4%,41.1%,44.3%
Value,2020-05-07 05:47:41,3,37,3,301,12413,338,7,4,27872,338,5.0%,41.1%,44.3%
Value,2020-05-07 05:49:17,2,37,3,37,12413,344,7,3,27858,320,6.2%,41.1%,44.3%
Value,2020-05-07 05:50:51,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,6.3%,41.1%,44.3%
Value,2020-05-07 05:52:24,5,37,3,129,12413,346,6,4,27877,322,3.9%,41.1%,44.3%
Value,2020-05-07 05:53:56,1,37,3,22,12413,342,6,3,27867,301,4.5%,41.1%,44.3%
Value,2020-05-07 05:55:33,3,37,3,51,12413,327,10,5,27895,318,6.4%,41.1%,44.3%
Value,2020-05-07 05:57:12,1,37,3,361,12413,324,6,4,27887,304,5.0%,41.1%,45.3%
Value,2020-05-07 05:58:50,2,37,3,187,12413,303,9,4,27908,313,7.4%,41.1%,45.3%
Value,2020-05-07 06:00:25,1,37,3,38,12413,301,7,3,27918,320,3.7%,41.1%,45.3%
Value,2020-05-07 06:02:00,3,37,3,1332,26785,387,10,6,27941,333,7.9%,41.2%,44.3%
Value,2020-05-07 06:03:34,4,37,3,636,26785,349,12,4,27983,359,5.3%,41.2%,44.3%
Value,2020-05-07 06:05:09,3,37,3,893,26785,363,12,4,27960,331,4.9%,41.1%,44.3%
Value,2020-05-07 06:06:44,3,37,3,791,26785,389,13,3,27965,323,6.0%,41.1%,44.3%
Value,2020-05-07 06:08:20,3,37,3,624,26785,398,16,3,27989,337,4.4%,41.1%,44.3%
Value,2020-05-07 06:09:52,3,37,3,493,26785,414,15,4,28000,335,8.3%,41.1%,44.3%
Value,2020-05-07 06:11:34,3,37,3,465,26785,420,21,5,28010,330,10.2%,41.1%,44.3%
Value,2020-05-07 06:13:07,5,37,3,214,26785,420,21,6,28030,340,6.1%,41.1%,44.3%
Value,2020-05-07 06:14:38,4,37,3,1444,26785,443,27,4,28049,340,5.4%,41.1%,44.3%
Value,2020-05-07 06:16:13,3,37,3,444,26785,450,15,6,28049,340,4.1%,41.1%,44.3%
Value,2020-05-07 06:17:50,3,20,3,555,26785,454,10,7,28032,308,6.0%,41.1%,44.3%
Value,2020-05-07 06:19:22,4,20,3,813,26785,474,16,10,28089,342,5.0%,41.1%,44.3%
Value,2020-05-07 06:20:56,15,32,3,1860,26785,524,16,10,28125,360,5.7%,41.1%,44.3%
Value,2020-05-07 06:22:30,18,32,4,1827,26785,541,11,8,28152,375,7.3%,41.1%,44.3%
Value,2020-05-07 06:24:00,17,32,4,240,26785,547,13,6,28158,367,6.9%,41.1%,44.3%
Value,2020-05-07 06:25:38,18,32,4,618,26785,549,14,6,28178,379,5.3%,41.1%,44.3%
Value,2020-05-07 06:27:16,16,32,5,379,26785,556,13,10,28182,365,5.8%,41.2%,45.3%
Value,2020-05-07 06:28:53,14,32,5,242,26785,557,8,10,28219,381,5.2%,41.1%,45.3%
Value,2020-05-07 06:31:06,13,32,6,547,26785,573,9,2,28227,371,5.8%,41.1%,45.3%
Value,2020-05-07 06:32:36,15,32,6,476,26785,578,12,3,28251,394,3.5%,41.1%,45.3%
Value,2020-05-07 06:34:08,16,33,6,240,26785,584,12,3,28252,381,6.1%,41.1%,45.3%
Value,2020-05-07 06:35:40,13,33,6,186,26785,572,12,4,28250,376,4.8%,41.1%,45.3%
Value,2020-05-07 06:37:15,15,33,7,691,26785,574,9,4,28257,382,4.9%,41.1%,45.3%
Value,2020-05-07 06:38:52,4,33,7,160,26785,573,11,3,28266,374,8.4%,41.1%,45.3%
Value,2020-05-07 06:40:24,8,33,7,1023,26785,589,13,6,28300,395,7.2%,41.2%,45.3%
Value,2020-05-07 06:42:00,4,33,7,490,26785,590,10,6,28321,395,4.9%,41.1%,45.3%
Value,2020-05-07 06:43:32,5,33,7,304,26785,597,9,4,28311,379,5.1%,41.2%,45.3%
Value,2020-05-07 06:45:06,5,33,7,482,26785,596,11,5,28331,389,6.9%,41.1%,45.3%
Value,2020-05-07 06:46:39,5,33,7,356,26785,613,24,3,28349,386,5.9%,41.1%,44.3%
Value,2020-05-07 06:48:20,3,33,7,220,26785,602,20,5,28348,380,4.6%,41.1%,44.3%
Value,2020-05-07 06:49:58,4,33,7,156,26785,602,18,6,28358,373,6.5%,41.1%,44.3%
Value,2020-05-07 06:51:32,8,33,7,516,26785,608,19,5,28386,382,5.8%,41.1%,44.3%
Value,2020-05-07 06:53:07,14,33,7,788,26785,631,23,5,28456,437,8.7%,41.1%,44.3%
Value,2020-05-07 06:54:41,15,33,8,1522,26785,676,18,6,28485,443,8.1%,41.2%,44.3%
Value,2020-05-07 06:56:16,7,33,8,654,26785,677,19,11,28475,417,16.9%,41.1%,45.3%
Value,2020-05-07 06:57:57,3,33,8,144,26785,688,23,11,28478,398,4.5%,41.1%,45.3%
Value,2020-05-07 06:59:33,5,33,8,593,26785,701,17,11,28539,438,6.1%,41.2%,45.3%
Value,2020-05-07 07:01:06,7,33,8,260,5925,626,26,9,28579,449,4.2%,41.1%,45.3%
Value,2020-05-07 07:02:38,3,33,8,1081,5925,626,32,10,28632,481,4.1%,41.1%,45.3%
Value,2020-05-07 07:04:15,3,33,8,355,5925,621,40,8,28645,483,8.6%,41.1%,45.3%
Value,2020-05-07 07:05:53,3,33,8,637,5925,625,51,5,28623,435,6.1%,41.1%,45.3%
Value,2020-05-07 07:07:26,4,33,8,147,5925,611,50,9,28639,453,4.2%,41.1%,45.3%
Value,2020-05-07 07:09:01,3,33,8,383,5925,609,54,8,28616,407,3.3%,41.1%,45.3%
Value,2020-05-07 07:10:38,2,33,8,193,28954,672,52,6,28637,403,6.8%,41.1%,45.3%
Value,2020-05-07 07:12:14,2,33,8,70,28954,672,44,3,28609,375,4.8%,41.1%,44.3%
Value,2020-05-07 07:13:47,3,33,8,152,28954,648,49,4,28653,412,8.2%,41.1%,44.3%
Value,2020-05-07 07:15:21,9,33,8,922,28954,656,44,5,28715,476,6.7%,41.1%,44.3%
Value,2020-05-07 07:16:57,3,33,8,372,28954,664,55,9,28703,445,4.6%,41.1%,44.3%
Value,2020-05-07 07:18:33,4,33,8,974,28954,661,51,10,28687,420,5.3%,41.1%,44.3%
Value,2020-05-07 07:20:06,3,33,8,225,28954,631,48,10,28701,422,3.0%,41.3%,44.3%
Value,2020-05-07 07:21:43,5,33,8,117,28954,609,61,7,28748,431,10.2%,41.1%,44.3%
Value,2020-05-07 07:23:19,3,33,7,1826,28954,630,55,5,28687,371,5.2%,41.1%,44.3%
Value,2020-05-07 07:24:55,2,33,7,102,28954,621,50,5,28688,371,7.3%,41.1%,44.3%
Value,2020-05-07 07:26:31,8,33,7,355,28954,620,63,10,28702,361,18.2%,41.2%,45.3%
Value,2020-05-07 07:28:05,9,33,7,2500,28954,707,66,9,28736,368,5.9%,41.3%,45.3%
Value,2020-05-07 07:29:43,9,33,6,3635,28954,818,56,12,28765,389,4.7%,41.3%,45.3%
Value,2020-05-07 07:31:18,8,33,6,953,28954,815,56,10,28816,413,3.8%,41.2%,45.3%
Value,2020-05-07 07:32:52,15,33,6,1048,28954,822,57,10,28915,497,6.3%,41.2%,45.3%
Value,2020-05-07 07:34:26,8,25,6,780,28954,823,46,11,28849,423,5.3%,41.2%,45.3%
Value,2020-05-07 07:36:02,9,25,6,1719,28954,868,54,10,28875,442,6.8%,41.2%,44.3%
Value,2020-05-07 07:37:40,9,25,6,280,28954,845,50,7,28835,393,6.1%,41.2%,44.3%
Value,2020-05-07 07:39:14,8,25,6,851,41601,961,42,7,28831,396,5.6%,41.3%,44.3%
Value,2020-05-07 07:40:49,7,25,6,237,41601,950,51,5,28854,397,5.0%,41.2%,44.3%
Value,2020-05-07 07:42:26,9,25,6,71,41601,938,47,5,28855,392,5.2%,41.2%,44.3%
