,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-04-27 00:32:10,1,18,3,64,16586,308,16,4,440,428,3.8%,42.8%,48.4%
Value,2020-04-27 00:33:36,1,18,3,63,16586,308,18,3,431,417,5.5%,42.8%,48.4%
Value,2020-04-27 00:35:02,1,18,2,30,16586,306,20,3,434,419,3.5%,42.9%,48.4%
Value,2020-04-27 00:36:28,1,18,2,98,16586,306,23,5,455,439,9.5%,42.8%,49.0%
Value,2020-04-27 00:37:57,3,18,2,613,16586,319,21,12,486,479,6.1%,42.9%,49.3%
Value,2020-04-27 00:39:22,2,18,2,408,16586,340,25,17,482,475,5.9%,42.9%,49.3%
Value,2020-04-27 00:40:46,4,17,2,3137,16586,416,30,18,574,566,9.7%,42.9%,49.3%
Value,2020-04-27 00:42:12,8,17,2,4656,16586,520,29,24,551,548,4.0%,42.9%,49.3%
Value,2020-04-27 00:43:36,9,17,2,1183,16586,507,21,22,551,555,6.2%,42.9%,49.3%
Value,2020-04-27 00:45:02,7,17,2,112,16586,503,21,16,534,531,2.9%,42.9%,49.3%
Value,2020-04-27 00:46:25,6,17,2,96,196445,1050,24,12,491,481,5.4%,42.9%,49.3%
Value,2020-04-27 00:47:51,7,17,3,8331,196445,1326,16,11,456,456,5.3%,42.9%,49.3%
Value,2020-04-27 00:49:21,8,17,3,253,196445,1192,30,21,460,457,5.5%,42.9%,49.3%
Value,2020-04-27 00:50:46,7,17,3,57,196445,1191,22,16,450,449,6.7%,42.9%,49.3%
Value,2020-04-27 00:52:12,5,17,3,57,196445,1191,17,10,437,433,3.5%,42.9%,49.3%
Value,2020-04-27 00:53:36,6,17,3,88,196445,1183,14,8,415,408,5.3%,42.9%,49.3%
Value,2020-04-27 00:54:59,6,17,3,21,196445,1163,8,3,423,411,5.8%,42.9%,49.3%
Value,2020-04-27 00:56:24,8,16,3,99,196445,1126,21,8,435,419,5.0%,42.9%,49.3%
Value,2020-04-27 00:57:50,5,15,3,1981,196445,1278,13,10,445,440,6.1%,42.9%,49.3%
Value,2020-04-27 00:59:14,30,35,4,137,196445,1308,15,9,440,432,3.3%,42.9%,49.3%
Value,2020-04-27 01:00:40,28,45,4,32,196445,1261,18,8,446,436,4.8%,42.9%,49.3%
Value,2020-04-27 01:02:07,7,45,4,19317,196445,1584,16,8,440,432,5.7%,42.9%,48.4%
Value,2020-04-27 01:03:35,6,45,4,130,196445,1582,12,7,428,422,3.5%,42.9%,48.4%
Value,2020-04-27 01:05:01,5,45,4,58,196445,1574,6,7,421,421,7.5%,42.9%,48.4%
Value,2020-04-27 01:06:24,6,45,4,65,196445,1566,3,5,407,408,3.5%,42.9%,48.4%
Value,2020-04-27 01:07:51,5,45,4,37,196445,1545,7,6,434,433,3.1%,42.9%,48.4%
Value,2020-04-27 01:09:21,5,45,5,173,196445,1533,6,8,417,417,4.6%,42.9%,48.4%
Value,2020-04-27 01:10:51,6,45,5,68,196445,1532,3,8,398,402,5.0%,43.0%,48.4%
Value,2020-04-27 01:12:23,5,45,5,76,196445,1532,7,8,402,401,5.5%,42.9%,49.2%
Value,2020-04-27 01:13:53,6,45,5,120,196445,1517,5,9,426,429,4.4%,42.9%,49.3%
Value,2020-04-27 01:15:18,6,45,5,68,196445,1516,5,9,424,426,3.4%,42.9%,49.3%
Value,2020-04-27 01:16:48,4,45,5,41,196445,1516,8,7,438,431,4.7%,42.9%,49.3%
Value,2020-04-27 01:18:19,7,45,5,43,196445,1516,4,5,453,451,3.8%,42.9%,49.3%
Value,2020-04-27 01:19:50,6,45,5,724,196445,1572,8,9,466,470,10.3%,42.9%,49.3%
Value,2020-04-27 01:21:17,6,45,5,443,196445,1571,8,9,473,478,6.1%,43.0%,49.3%
Value,2020-04-27 01:22:45,11,45,6,2119,196445,1673,9,9,436,435,5.2%,42.9%,48.4%
Value,2020-04-27 01:24:11,6,45,6,393,196445,1647,5,5,428,426,8.9%,43.0%,48.4%
Value,2020-04-27 01:25:36,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.9%,42.9%,48.4%
Value,2020-04-27 01:27:07,6,45,6,74,196445,1669,7,4,430,428,4.9%,42.9%,48.4%
Value,2020-04-27 01:28:38,5,45,6,54,196445,1664,9,6,406,406,3.8%,42.9%,48.4%
Value,2020-04-27 01:30:04,5,45,6,61,196445,1665,8,6,412,412,6.3%,42.9%,48.4%
Value,2020-04-27 01:31:30,5,45,6,51,196445,1665,11,8,412,409,4.1%,42.9%,48.4%
Value,2020-04-27 01:32:54,6,45,6,121,196445,1668,6,8,410,412,6.1%,42.9%,48.4%
Value,2020-04-27 01:34:15,6,45,6,260,196445,1672,8,9,419,419,7.2%,42.9%,48.4%
Value,2020-04-27 01:35:42,6,45,6,1659,196445,1732,6,5,396,395,3.6%,42.9%,48.4%
Value,2020-04-27 01:37:07,6,45,6,369,196445,1702,2,5,417,417,4.2%,42.9%,48.4%
Value,2020-04-27 01:38:33,7,45,7,422,196445,1686,4,6,424,424,3.4%,42.9%,48.4%
Value,2020-04-27 01:40:02,3,45,6,435,196445,1654,4,5,392,393,4.0%,42.9%,48.4%
Value,2020-04-27 01:41:27,1,45,6,99,196445,1578,9,6,401,398,4.6%,42.9%,48.4%
Value,2020-04-27 01:43:01,1,45,6,192,196445,1519,20,7,429,417,4.8%,42.8%,48.4%
Value,2020-04-27 01:44:30,1,45,6,74,196445,1501,26,6,434,413,3.6%,42.8%,48.4%
Value,2020-04-27 01:45:59,2,45,6,464,112356,960,33,6,443,415,4.0%,42.9%,48.4%
Value,2020-04-27 01:47:36,1,45,6,396,112356,828,38,9,454,424,6.2%,42.8%,49.3%
Value,2020-04-27 01:49:14,3,45,6,375,112356,829,38,10,483,455,4.5%,42.8%,49.3%
Value,2020-04-27 01:51:03,2,45,6,115,112356,839,43,10,473,441,3.9%,42.8%,49.3%
Value,2020-04-27 01:52:52,4,45,5,592,112356,906,39,9,478,447,4.4%,42.8%,48.4%
Value,2020-04-27 01:54:59,1,45,5,43,112356,897,40,6,469,438,5.5%,42.8%,48.4%
Value,2020-04-27 01:56:34,1,45,5,100,112356,902,42,4,439,403,5.9%,42.8%,48.4%
Value,2020-04-27 01:58:06,1,45,5,116,112356,715,43,5,442,408,7.8%,42.8%,48.4%
Value,2020-04-27 01:59:53,2,19,4,54,112356,714,37,6,462,431,4.1%,42.8%,48.4%
Value,2020-04-27 02:01:45,2,19,4,208,18103,396,40,7,437,406,3.7%,42.8%,48.4%
Value,2020-04-27 02:03:23,1,19,4,153,18103,394,41,6,449,414,5.4%,42.8%,48.4%
Value,2020-04-27 02:05:15,1,19,4,65,18103,394,41,6,428,395,4.1%,42.8%,48.4%
Value,2020-04-27 02:07:27,1,19,4,33,18103,394,41,5,436,402,3.7%,42.8%,48.4%
Value,2020-04-27 02:09:23,1,19,4,56,18103,378,36,5,454,423,4.7%,42.8%,48.4%
Value,2020-04-27 02:11:04,4,19,4,352,18103,408,38,9,438,411,5.1%,42.8%,48.4%
Value,2020-04-27 02:12:49,2,19,3,739,18103,420,37,8,444,417,5.4%,42.8%,49.3%
Value,2020-04-27 02:14:29,3,19,3,1095,18103,439,37,7,427,398,8.1%,42.8%,49.3%
Value,2020-04-27 02:16:18,3,19,3,258,18103,456,38,4,431,399,3.7%,42.8%,49.3%
Value,2020-04-27 02:18:12,2,19,3,153,18103,459,37,5,414,384,4.9%,42.8%,49.3%
Value,2020-04-27 02:19:48,4,19,3,2113,18103,489,38,7,424,394,4.1%,42.8%,49.3%
Value,2020-04-27 02:21:33,5,19,3,1472,195986,1031,44,11,446,413,5.5%,42.8%,49.3%
Value,2020-04-27 02:23:31,6,13,3,982,195986,1001,40,18,463,440,6.6%,42.8%,48.4%
Value,2020-04-27 02:25:22,3,13,3,3006,195986,1107,37,17,418,400,5.3%,42.8%,48.4%
Value,2020-04-27 02:27:03,6,13,3,1372,195986,1110,44,12,445,420,5.1%,42.8%,48.4%
Value,2020-04-27 02:28:47,6,13,3,1051,195986,1170,40,14,412,385,7.6%,42.8%,48.4%
Value,2020-04-27 02:30:21,7,13,3,1806,195986,1186,43,14,421,391,4.7%,42.8%,48.4%
Value,2020-04-27 02:32:02,4,13,3,353,195986,1200,45,22,416,390,6.3%,42.8%,48.4%
Value,2020-04-27 02:33:31,3,13,3,55,195986,1194,41,15,437,411,4.2%,42.8%,48.4%
Value,2020-04-27 02:35:17,4,13,3,40,195986,1159,40,3,408,371,3.3%,42.8%,48.4%
Value,2020-04-27 02:36:57,2,13,3,64,195986,1152,39,4,385,350,6.0%,42.8%,48.4%
Value,2020-04-27 02:38:32,3,12,3,7889,195986,1276,36,3,376,344,5.3%,42.8%,48.4%
Value,2020-04-27 02:40:10,3,12,3,50,195986,1266,37,5,387,353,3.2%,42.8%,48.4%
Value,2020-04-27 02:41:43,3,12,3,43,195986,1261,33,5,385,355,3.5%,42.8%,48.4%
Value,2020-04-27 02:43:20,3,12,3,57,195986,1261,23,5,383,363,4.7%,42.8%,49.3%
Value,2020-04-27 02:44:52,3,12,3,57,195986,1260,11,4,349,339,5.5%,42.8%,49.3%
Value,2020-04-27 02:46:22,3,12,3,44,195986,1253,7,5,345,341,4.7%,42.8%,49.3%
Value,2020-04-27 02:47:53,3,12,3,57,195986,1247,7,3,333,326,6.5%,42.8%,48.4%
Value,2020-04-27 02:49:45,3,12,3,91,195986,1365,5,4,341,338,4.5%,42.8%,48.4%
Value,2020-04-27 02:51:26,2,12,3,89,195986,1365,6,3,336,331,4.0%,42.8%,48.4%
Value,2020-04-27 02:52:54,3,12,3,65,195986,1306,5,4,333,329,6.4%,42.8%,48.4%
Value,2020-04-27 02:54:27,3,12,3,47,195986,1305,1,4,332,333,3.6%,42.8%,48.4%
Value,2020-04-27 02:56:02,3,12,3,48,195986,1299,3,6,326,328,4.9%,42.8%,48.4%
Value,2020-04-27 02:57:32,3,12,3,29,195986,1310,5,6,334,334,7.0%,42.8%,48.4%
Value,2020-04-27 02:59:07,4,12,3,173,195986,1310,8,7,333,330,4.0%,42.8%,48.4%
Value,2020-04-27 03:00:49,4,12,3,7909,195986,1571,8,10,348,348,5.4%,42.8%,48.4%
Value,2020-04-27 03:02:26,3,12,4,82,195986,1441,9,8,348,346,3.9%,42.8%,48.4%
Value,2020-04-27 03:04:09,4,12,4,994,195986,1459,5,6,338,339,5.3%,42.8%,48.4%
Value,2020-04-27 03:05:52,3,12,4,87,195986,1457,17,6,353,342,7.4%,42.8%,48.4%
Value,2020-04-27 03:07:36,2,12,4,114,195986,1457,9,2,365,356,7.8%,42.8%,49.3%
Value,2020-04-27 03:09:04,4,12,4,48,195986,1451,12,6,386,379,5.7%,42.8%,49.3%
Value,2020-04-27 03:10:41,6,12,4,51,195986,1426,15,3,383,370,7.1%,42.9%,49.3%
Value,2020-04-27 03:12:18,4,12,4,34,195986,1423,9,4,385,379,3.9%,42.8%,48.4%
Value,2020-04-27 03:13:45,3,12,4,26,195986,1391,10,2,382,373,4.8%,42.8%,48.4%
Value,2020-04-27 03:15:16,3,12,4,22,195986,1379,8,2,389,382,4.2%,42.8%,48.4%
Value,2020-04-27 03:16:44,6,12,4,114,195986,1368,19,4,406,391,6.6%,42.8%,48.4%
Value,2020-04-27 03:18:14,5,12,4,33,195986,1363,9,3,402,397,5.6%,42.8%,48.4%
Value,2020-04-27 03:19:50,3,12,4,34,47253,771,13,7,434,429,5.5%,42.8%,48.4%
Value,2020-04-27 03:21:20,3,12,4,33,47253,748,14,8,430,424,3.4%,42.8%,48.4%
Value,2020-04-27 03:22:48,3,12,4,56,47253,706,12,5,408,400,3.8%,42.8%,48.4%
Value,2020-04-27 03:24:18,3,12,4,225,47253,641,7,1,397,390,4.3%,42.8%,48.4%
Value,2020-04-27 03:25:54,3,12,4,30,47253,619,14,3,411,400,5.0%,42.8%,48.4%
Value,2020-04-27 03:27:24,2,12,4,30,47253,587,7,2,407,402,5.0%,42.8%,48.4%
Value,2020-04-27 03:28:53,4,12,3,111,47253,549,13,8,409,403,6.1%,42.8%,48.4%
Value,2020-04-27 03:30:22,3,12,3,72,47253,518,7,6,399,397,4.8%,42.8%,48.4%
Value,2020-04-27 03:31:51,3,12,3,21,47253,506,16,9,418,410,4.8%,42.8%,48.4%
Value,2020-04-27 03:33:27,3,12,3,70,47253,507,11,8,410,406,3.9%,42.8%,49.3%
Value,2020-04-27 03:34:59,4,12,3,84,47253,504,21,7,415,399,4.2%,42.8%,49.3%
Value,2020-04-27 03:36:39,3,12,3,40,47253,503,19,4,422,406,5.2%,42.9%,49.3%
Value,2020-04-27 03:38:13,4,12,3,3214,47253,555,18,5,410,395,4.7%,42.8%,48.4%
Value,2020-04-27 03:39:45,3,12,3,43,47253,555,15,4,412,401,4.6%,42.8%,48.4%
Value,2020-04-27 03:41:26,4,13,3,1037,47253,580,13,5,446,438,5.9%,42.8%,48.4%
Value,2020-04-27 03:43:07,3,13,3,63,47253,597,13,7,429,421,4.3%,42.9%,48.4%
Value,2020-04-27 03:44:43,3,13,3,39,47253,598,15,6,425,414,4.0%,42.8%,48.4%
Value,2020-04-27 03:46:14,4,13,3,66,47253,598,16,9,421,412,3.8%,42.8%,48.4%
Value,2020-04-27 03:47:49,3,13,3,47,47253,468,9,3,400,392,5.1%,42.9%,48.4%
Value,2020-04-27 03:49:27,3,13,3,497,47253,473,10,9,420,418,5.3%,42.8%,48.4%
Value,2020-04-27 03:50:52,3,13,3,40,47253,473,14,8,425,417,3.4%,42.8%,48.4%
Value,2020-04-27 03:52:21,3,13,3,176,47253,475,11,6,424,415,6.7%,42.8%,48.4%
Value,2020-04-27 03:54:01,3,13,3,26,47253,475,13,4,414,404,5.4%,42.8%,48.4%
Value,2020-04-27 03:55:48,3,13,3,36,47253,462,15,5,425,414,4.3%,42.8%,48.4%
Value,2020-04-27 03:57:24,3,13,3,15837,94347,726,12,4,436,425,5.2%,42.8%,48.4%
Value,2020-04-27 03:58:50,3,13,3,2076,94347,757,10,4,423,415,7.3%,42.8%,48.4%
Value,2020-04-27 04:00:28,5,13,3,1464,94347,725,11,16,438,441,3.9%,42.8%,48.4%
Value,2020-04-27 04:02:06,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.8%,42.8%,48.4%
Value,2020-04-27 04:03:35,4,13,4,1848,94347,809,8,13,404,408,4.2%,42.8%,49.3%
Value,2020-04-27 04:05:06,4,13,4,2124,94347,857,12,7,412,404,3.4%,42.8%,49.3%
Value,2020-04-27 04:06:37,4,13,4,1513,94347,904,14,2,401,388,4.1%,42.8%,49.3%
Value,2020-04-27 04:08:08,3,13,4,597,94347,918,12,2,389,379,3.0%,42.9%,49.3%
Value,2020-04-27 04:09:37,4,13,4,36,94347,908,10,9,401,398,5.3%,42.8%,49.3%
Value,2020-04-27 04:11:04,4,13,4,52,94347,909,18,11,430,422,3.7%,42.8%,49.3%
Value,2020-04-27 04:12:38,4,13,4,49,94347,913,13,10,438,436,5.6%,42.8%,48.4%
Value,2020-04-27 04:14:26,4,13,4,55,94347,912,11,6,415,411,5.7%,42.8%,48.4%
Value,2020-04-27 04:16:07,4,13,4,1189,94347,931,16,7,396,386,3.9%,42.8%,48.4%
Value,2020-04-27 04:17:55,3,13,3,23,94347,929,14,5,402,392,5.7%,42.8%,48.4%
Value,2020-04-27 04:19:38,3,13,3,48,94347,929,10,5,409,402,7.0%,42.8%,48.4%
Value,2020-04-27 04:21:26,3,13,3,45,94347,930,15,6,411,401,5.3%,42.8%,48.4%
Value,2020-04-27 04:23:16,9,13,4,35,94347,930,11,4,419,411,4.5%,42.9%,48.4%
Value,2020-04-27 04:25:08,10,13,4,130,94347,916,14,7,401,396,5.7%,42.8%,48.4%
Value,2020-04-27 04:26:53,7,13,4,66,94347,917,16,5,401,391,5.5%,42.8%,48.4%
Value,2020-04-27 04:28:30,8,13,4,53,94347,915,7,4,389,384,5.0%,42.8%,48.4%
Value,2020-04-27 04:30:03,8,13,4,78,94347,915,18,18,409,412,4.1%,42.8%,48.4%
Value,2020-04-27 04:31:34,10,15,4,49,94347,917,20,15,417,416,4.5%,42.9%,48.4%
Value,2020-04-27 04:32:59,9,15,5,32,94347,916,21,14,399,394,6.7%,42.8%,48.4%
Value,2020-04-27 04:34:30,9,15,5,1132,94347,934,16,9,392,384,5.5%,42.8%,48.4%
Value,2020-04-27 04:36:00,8,15,5,25,94347,933,19,5,396,381,4.6%,42.8%,48.4%
Value,2020-04-27 04:37:27,8,15,5,109,94347,803,18,6,384,371,4.6%,42.8%,48.4%
Value,2020-04-27 04:38:53,10,15,5,39,94347,750,13,6,380,370,4.8%,42.8%,49.3%
Value,2020-04-27 04:40:18,13,15,5,17813,94347,1213,11,12,393,391,2.6%,42.8%,49.3%
Value,2020-04-27 04:41:42,8,15,5,52,94347,1073,10,8,393,389,4.7%,42.8%,49.3%
Value,2020-04-27 04:43:09,9,15,5,59,94347,1073,21,6,404,386,3.3%,42.8%,49.3%
Value,2020-04-27 04:44:45,9,15,6,25,94347,1071,24,7,430,411,5.4%,42.8%,49.3%
Value,2020-04-27 04:46:13,9,15,6,142,94347,1072,49,7,458,414,4.7%,42.8%,49.3%
Value,2020-04-27 04:47:46,10,15,6,104,94347,1080,41,7,472,434,5.3%,42.8%,48.4%
Value,2020-04-27 04:49:20,11,15,6,470,94347,1081,44,11,469,433,3.2%,42.8%,48.4%
Value,2020-04-27 04:50:52,10,15,6,73,94347,1081,44,11,462,427,2.9%,42.8%,48.4%
Value,2020-04-27 04:52:29,9,15,6,233,94347,1099,49,5,463,415,4.6%,42.9%,48.4%
Value,2020-04-27 04:54:11,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.8%,42.7%,48.4%
Value,2020-04-27 04:55:42,12,15,7,168,94347,1105,40,8,497,462,4.8%,42.7%,48.4%
Value,2020-04-27 04:57:12,12,15,7,156,38384,843,49,6,495,450,5.1%,42.7%,48.4%
Value,2020-04-27 04:58:41,4,15,7,56,38384,734,44,5,478,439,4.2%,42.7%,48.4%
Value,2020-04-27 05:00:06,6,15,7,199,38384,713,49,5,517,477,5.3%,42.8%,48.4%
Value,2020-04-27 05:01:31,6,15,7,312,38384,692,48,6,510,465,3.6%,42.8%,48.4%
Value,2020-04-27 05:02:58,4,15,7,196,38384,637,44,5,486,447,6.1%,42.8%,48.4%
Value,2020-04-27 05:04:26,5,15,7,61,38384,610,40,4,471,434,5.5%,42.8%,48.4%
Value,2020-04-27 05:05:48,5,15,7,206,38384,556,40,7,474,441,5.2%,42.8%,48.4%
Value,2020-04-27 05:07:28,6,15,7,353,38384,534,45,2,475,431,3.7%,42.8%,48.4%
Value,2020-04-27 05:09:04,4,15,7,146,38384,536,47,2,463,418,8.0%,42.8%,49.3%
Value,2020-04-27 05:10:29,5,15,7,1230,38384,556,40,3,466,428,5.4%,42.8%,49.3%
Value,2020-04-27 05:11:56,6,15,7,777,38384,571,48,9,498,459,7.8%,42.8%,49.3%
Value,2020-04-27 05:13:23,5,15,7,110,38384,566,45,7,491,452,3.4%,42.8%,48.4%
Value,2020-04-27 05:14:47,9,15,7,2424,38384,666,48,14,510,479,5.5%,42.8%,48.4%
Value,2020-04-27 05:16:10,5,15,7,96,38384,604,51,14,513,475,4.1%,42.8%,48.4%
Value,2020-04-27 05:17:37,5,15,7,1065,38384,623,50,11,509,471,5.4%,42.8%,48.4%
Value,2020-04-27 05:19:06,6,15,7,55,38384,624,54,13,534,494,7.1%,42.8%,48.4%
Value,2020-04-27 05:20:32,5,15,7,52,38384,623,53,10,528,485,4.6%,42.8%,48.4%
Value,2020-04-27 05:22:00,5,15,7,245,38384,629,51,10,516,474,4.1%,42.8%,48.4%
Value,2020-04-27 05:23:33,5,15,7,73,38384,629,52,6,511,468,4.5%,42.8%,48.4%
Value,2020-04-27 05:25:00,5,15,7,777,38384,636,45,7,502,464,4.6%,42.8%,48.4%
Value,2020-04-27 05:26:25,5,15,7,1611,38384,678,45,9,485,448,3.1%,42.8%,48.4%
Value,2020-04-27 05:27:53,5,15,7,324,38384,678,48,11,560,523,3.8%,42.8%,48.4%
Value,2020-04-27 05:29:21,7,15,7,931,38384,693,52,12,575,535,5.0%,42.8%,48.4%
Value,2020-04-27 05:30:50,6,15,7,484,38384,773,48,11,564,529,5.9%,42.8%,48.4%
Value,2020-04-27 05:32:16,6,15,7,330,38384,771,60,11,564,516,4.9%,42.8%,48.4%
Value,2020-04-27 05:33:48,7,15,7,270,38384,773,40,10,543,511,4.5%,42.8%,49.4%
Value,2020-04-27 05:35:14,9,15,7,2187,38384,840,52,13,613,575,4.7%,42.8%,49.4%
Value,2020-04-27 05:36:47,10,15,7,553,38384,852,58,11,596,553,3.2%,42.9%,49.4%
Value,2020-04-27 05:38:19,10,15,7,1715,38384,884,51,10,543,501,8.6%,42.8%,49.4%
Value,2020-04-27 05:39:46,7,14,7,195,19281,523,50,8,555,514,4.6%,42.8%,49.4%
Value,2020-04-27 05:41:13,7,14,7,4770,27687,600,55,6,574,534,5.5%,42.8%,49.4%
Value,2020-04-27 05:42:44,6,14,7,74,97084,872,54,4,564,526,4.5%,42.8%,49.4%
Value,2020-04-27 05:44:12,8,14,7,166,97084,876,45,5,559,523,7.8%,42.9%,48.4%
Value,2020-04-27 05:45:40,7,14,7,250,97084,878,41,6,559,524,3.2%,42.8%,48.4%
Value,2020-04-27 05:47:06,7,14,7,57,97084,869,47,6,545,503,4.4%,42.8%,48.4%
Value,2020-04-27 05:48:33,6,17,6,1176,97084,887,49,7,552,515,3.8%,42.8%,48.4%
Value,2020-04-27 05:49:59,3,17,6,204,97084,884,39,9,571,541,4.4%,42.8%,48.4%
Value,2020-04-27 05:51:20,6,17,6,460,97084,872,59,6,583,541,5.6%,42.8%,48.4%
Value,2020-04-27 05:52:46,3,17,6,417,97084,880,43,5,552,510,5.0%,42.8%,48.4%
Value,2020-04-27 05:54:09,2,17,6,595,97084,884,47,4,542,497,5.4%,42.8%,48.4%
Value,2020-04-27 05:55:31,1,17,6,421,97084,887,41,4,534,495,3.7%,42.8%,48.4%
Value,2020-04-27 05:56:55,3,17,5,496,97084,1028,41,3,519,479,7.8%,42.8%,48.4%
Value,2020-04-27 05:58:33,2,17,5,71,97084,1069,43,3,519,477,3.8%,42.8%,48.4%
Value,2020-04-27 06:00:00,2,17,5,107,97084,1065,42,3,518,478,9.3%,42.8%,48.4%
Value,2020-04-27 06:01:27,6,17,5,134,97084,1062,50,16,544,507,5.9%,42.8%,48.4%
Value,2020-04-27 06:02:51,3,17,5,167,97084,1062,48,11,548,512,4.3%,42.8%,48.4%
Value,2020-04-27 06:04:21,2,17,5,109,97084,1063,47,14,522,489,6.3%,42.8%,49.4%
Value,2020-04-27 06:05:45,2,17,5,224,97084,1059,43,7,515,479,3.4%,42.8%,49.4%
Value,2020-04-27 06:07:12,4,17,5,158,97084,1055,37,7,493,462,3.6%,42.9%,49.4%
Value,2020-04-27 09:10:53,21,39,17,11762,91579,9064,59,33,2200,2181,9.2%,42.9%,49.4%
Value,2020-04-27 09:12:47,20,39,17,4236,91579,9188,76,31,2315,2279,9.3%,42.9%,49.4%
Value,2020-04-27 09:14:45,24,40,18,6900,91579,9408,60,30,2159,2141,8.9%,42.9%,48.5%
Value,2020-04-27 09:16:39,17,40,18,5461,91579,9452,48,22,2318,2296,6.8%,42.9%,48.5%
Value,2020-04-27 09:18:34,17,40,18,4785,87242,9272,51,18,2303,2278,9.6%,42.9%,48.5%
Value,2020-04-27 09:20:33,20,40,18,8381,87242,9406,50,31,2276,2262,9.3%,43.0%,48.5%
Value,2020-04-27 09:22:28,30,47,19,14187,85753,9519,71,29,2359,2324,8.0%,43.0%,48.5%
Value,2020-04-27 09:24:23,19,47,19,4759,85753,9737,58,34,2293,2274,7.7%,41.8%,48.6%
Value,2020-04-27 09:26:16,15,47,19,3972,85753,9600,45,27,2319,2308,6.2%,42.9%,49.4%
Value,2020-04-27 09:28:06,15,47,19,3016,85753,9586,38,18,2391,2370,8.8%,43.0%,49.4%
Value,2020-04-27 09:30:01,19,47,19,8053,85753,9631,62,43,2380,2363,8.5%,42.9%,48.5%
Value,2020-04-27 09:31:54,20,47,19,2382,85753,9318,60,44,2459,2444,8.1%,43.0%,48.5%
Value,2020-04-27 09:33:50,22,47,19,3434,85753,8945,67,36,2540,2519,8.3%,43.0%,48.5%
Value,2020-04-27 09:35:48,19,47,19,3171,85753,8599,57,32,2328,2303,7.9%,43.0%,48.5%
Value,2020-04-27 09:37:42,14,47,19,5347,85753,8469,43,31,2331,2317,8.2%,42.9%,48.5%
Value,2020-04-27 09:39:36,15,47,18,5410,85753,8395,35,19,2376,2360,11.8%,42.9%,48.5%
