,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-01 01:10:33,8,25,7,528,84288,825,12,10,486,396,5.4%,41.3%,61.3%
Value,2020-05-01 01:12:20,6,25,7,52,84288,815,12,7,451,360,2.9%,41.3%,61.3%
Value,2020-05-01 01:13:47,6,25,7,286,84288,822,11,5,443,351,3.4%,41.3%,61.3%
Value,2020-05-01 01:15:16,6,25,7,123,84288,778,13,5,446,353,4.7%,41.3%,61.3%
Value,2020-05-01 01:16:42,5,25,7,207,84288,779,14,6,485,391,6.3%,41.3%,61.3%
Value,2020-05-01 01:18:11,7,25,7,231,84288,778,10,4,470,376,3.7%,41.3%,61.3%
Value,2020-05-01 01:19:37,8,25,7,3029,84288,865,14,4,444,349,2.2%,41.3%,61.3%
Value,2020-05-01 01:21:05,7,25,7,1932,110145,1154,15,6,446,352,1.7%,41.3%,61.3%
Value,2020-05-01 01:22:32,7,25,7,229,110145,1164,13,5,432,337,3.0%,41.3%,61.3%
Value,2020-05-01 01:24:00,9,25,7,2876,110145,1210,9,11,456,368,3.8%,41.3%,61.3%
Value,2020-05-01 01:25:36,7,25,7,456,110145,1221,5,8,455,364,2.2%,41.3%,61.3%
Value,2020-05-01 01:27:13,5,25,7,579,110145,1223,7,8,424,335,4.0%,41.3%,61.3%
Value,2020-05-01 01:28:41,3,25,7,141,110145,1219,11,4,422,328,5.8%,41.4%,61.3%
Value,2020-05-01 01:30:07,4,25,7,375,110145,1220,6,9,428,340,2.5%,41.3%,60.4%
Value,2020-05-01 01:31:44,3,24,7,127,110145,1153,13,6,424,332,5.0%,41.3%,60.4%
Value,2020-05-01 01:33:22,3,24,7,158,110145,1095,9,7,410,319,3.8%,41.3%,60.4%
Value,2020-05-01 01:34:59,6,24,7,3400,110145,1133,24,7,415,306,3.5%,41.4%,60.4%
Value,2020-05-01 01:36:25,3,24,7,28,110145,1145,9,8,395,305,4.1%,41.3%,60.4%
Value,2020-05-01 01:37:48,4,24,7,40,110145,1140,8,9,387,298,4.0%,41.3%,60.4%
Value,2020-05-01 01:39:16,2,24,6,100,110145,1140,6,7,388,301,2.5%,41.3%,60.4%
Value,2020-05-01 01:40:43,2,24,6,107,110145,1139,12,9,407,318,4.6%,41.3%,60.4%
Value,2020-05-01 01:42:20,1,24,6,25,110145,1139,11,6,393,301,2.9%,41.3%,60.4%
Value,2020-05-01 01:43:52,2,24,6,67,110145,1116,11,6,394,300,5.2%,41.3%,60.4%
Value,2020-05-01 01:45:20,2,24,6,126,110145,1096,10,3,394,302,2.3%,41.3%,60.4%
Value,2020-05-01 01:46:48,1,24,6,151,110145,1075,11,4,412,320,2.7%,41.3%,60.4%
Value,2020-05-01 01:48:15,1,24,5,34,110145,1074,6,4,404,313,3.2%,41.3%,60.4%
Value,2020-05-01 01:50:00,2,24,5,74,110145,1073,7,10,419,332,4.2%,41.3%,60.9%
Value,2020-05-01 01:51:25,1,24,5,409,110145,1077,10,6,398,305,4.6%,41.3%,61.3%
Value,2020-05-01 01:52:52,1,24,5,67,110145,1078,11,7,437,347,2.5%,41.3%,61.3%
Value,2020-05-01 01:54:30,1,24,5,436,110145,1069,13,6,434,341,3.4%,41.3%,61.3%
Value,2020-05-01 01:56:05,2,24,5,135,110145,1070,13,9,397,305,4.4%,41.3%,61.3%
Value,2020-05-01 01:57:53,2,24,5,37,110145,820,9,5,392,299,2.6%,41.3%,61.3%
Value,2020-05-01 01:59:21,1,24,4,107,110145,772,10,7,389,296,3.1%,41.3%,61.3%
Value,2020-05-01 02:00:51,2,24,4,127,110145,771,11,13,446,360,4.8%,41.3%,60.4%
Value,2020-05-01 02:02:22,1,24,4,75,110145,760,10,8,389,300,4.5%,41.3%,60.4%
Value,2020-05-01 02:03:50,1,24,4,106,110145,756,13,7,382,293,4.2%,41.3%,60.4%
Value,2020-05-01 02:05:20,1,24,4,132,110145,742,11,3,389,296,3.6%,41.3%,60.4%
Value,2020-05-01 02:06:50,1,24,4,42,110145,736,11,5,379,287,3.2%,41.3%,60.4%
Value,2020-05-01 02:08:16,1,24,4,78,110145,735,6,5,384,295,4.3%,41.3%,60.4%
Value,2020-05-01 02:10:06,1,24,3,65,110145,727,10,8,404,315,4.8%,41.3%,60.4%
Value,2020-05-01 02:11:37,1,24,3,76,110145,726,10,4,374,281,3.8%,41.3%,60.4%
Value,2020-05-01 02:13:23,1,24,3,46,110145,719,8,4,366,273,2.7%,41.3%,60.4%
Value,2020-05-01 02:14:48,1,24,3,120,110145,723,11,2,367,269,3.4%,41.3%,60.4%
Value,2020-05-01 02:16:15,1,24,3,28,110145,718,12,2,372,277,2.8%,41.3%,60.4%
Value,2020-05-01 02:17:42,2,24,3,166,110145,717,14,5,382,288,4.0%,41.3%,60.4%
Value,2020-05-01 02:19:15,1,24,3,49,16191,358,13,8,389,298,3.8%,41.3%,60.4%
Value,2020-05-01 02:20:53,1,24,3,70,16191,327,11,10,369,282,5.4%,41.3%,61.4%
Value,2020-05-01 02:22:24,4,24,2,61,16191,314,9,6,378,287,3.0%,41.5%,61.4%
Value,2020-05-01 02:24:14,3,24,2,97,7489,248,13,6,369,275,3.3%,41.3%,61.4%
Value,2020-05-01 02:26:13,2,17,2,34,7489,218,12,7,377,284,2.1%,41.3%,61.4%
Value,2020-05-01 02:28:02,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.5%,41.4%,61.4%
Value,2020-05-01 02:29:51,5,17,2,267,7489,206,12,5,377,283,5.1%,41.3%,61.4%
Value,2020-05-01 02:32:26,6,17,2,55,7489,196,9,7,373,283,4.2%,41.3%,61.4%
Value,2020-05-01 02:34:38,6,17,2,27,5938,116,10,4,388,295,2.3%,41.3%,61.4%
Value,2020-05-01 02:36:20,6,17,2,20,2211,100,7,4,369,278,4.1%,41.3%,61.4%
Value,2020-05-01 02:37:47,5,17,2,57,2211,100,8,4,393,302,2.4%,41.4%,61.4%
Value,2020-05-01 02:39:18,6,17,2,121,2211,100,12,4,388,294,5.1%,41.3%,61.4%
Value,2020-05-01 02:41:00,6,17,3,52,2211,97,9,2,378,285,3.5%,41.3%,61.4%
Value,2020-05-01 02:42:37,5,17,3,17,2211,97,6,2,382,288,3.5%,41.3%,61.4%
Value,2020-05-01 02:44:07,5,17,3,93,2211,98,8,4,394,300,4.2%,41.3%,61.4%
Value,2020-05-01 02:45:43,6,17,3,134,2211,100,8,8,393,302,3.5%,41.3%,61.4%
Value,2020-05-01 02:47:15,5,17,3,139,2211,99,8,8,395,305,3.9%,41.3%,61.4%
Value,2020-05-01 02:48:47,9,17,3,1086,3500,121,9,10,385,296,2.3%,41.3%,61.4%
Value,2020-05-01 02:50:23,5,17,3,22,3500,113,9,8,383,292,9.8%,41.3%,60.9%
Value,2020-05-01 02:51:54,4,17,3,75,3500,106,14,7,376,281,3.5%,41.3%,61.4%
Value,2020-05-01 02:53:30,5,17,3,40,3500,102,9,6,380,287,3.4%,41.3%,61.4%
Value,2020-05-01 02:55:05,6,17,3,107,3500,95,11,8,382,288,3.9%,41.3%,61.4%
Value,2020-05-01 02:56:40,5,17,4,102,3500,95,8,7,384,292,4.2%,41.3%,60.4%
Value,2020-05-01 02:58:20,5,17,4,30,3500,93,11,10,374,280,3.0%,41.3%,60.4%
Value,2020-05-01 02:59:58,6,17,4,21,3500,100,7,4,377,286,3.1%,41.4%,60.4%
Value,2020-05-01 03:01:35,5,17,4,108,3500,98,8,4,381,290,4.9%,41.3%,60.4%
Value,2020-05-01 03:03:14,6,17,4,48,3500,97,5,3,390,298,7.0%,41.3%,60.4%
Value,2020-05-01 03:04:52,5,17,4,24,3500,95,5,11,402,318,3.4%,41.3%,60.4%
Value,2020-05-01 03:06:30,7,17,4,36,3500,96,7,7,376,288,5.2%,41.3%,60.4%
Value,2020-05-01 03:08:05,8,17,4,39,3500,103,9,6,410,318,4.0%,41.3%,60.4%
Value,2020-05-01 03:09:41,5,17,4,67,3500,104,12,6,412,319,2.4%,41.3%,60.4%
Value,2020-05-01 03:11:17,5,17,5,59,3500,102,10,6,389,297,4.5%,41.3%,60.4%
Value,2020-05-01 03:12:54,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,2.9%,41.3%,60.4%
Value,2020-05-01 03:14:32,4,17,5,63,3500,98,11,5,414,319,4.5%,41.3%,60.4%
Value,2020-05-01 03:16:09,6,17,5,64,3500,99,8,4,411,317,3.7%,41.3%,61.4%
Value,2020-05-01 03:17:46,5,17,5,47,3500,96,9,7,400,307,5.8%,41.3%,61.4%
Value,2020-05-01 03:19:24,6,17,5,40,3500,96,8,6,397,304,3.5%,41.3%,61.4%
Value,2020-05-01 03:20:59,5,17,5,47,3500,96,5,6,392,302,3.7%,41.3%,61.4%
Value,2020-05-01 03:22:34,5,15,5,50,3500,95,6,4,394,302,2.9%,41.3%,61.4%
Value,2020-05-01 03:24:13,5,15,5,36,3500,97,5,5,400,309,2.8%,41.3%,61.4%
Value,2020-05-01 03:25:50,5,15,6,94,3500,99,6,11,411,325,4.2%,41.3%,60.4%
Value,2020-05-01 03:27:26,5,15,6,44,3500,98,6,7,396,305,3.3%,41.3%,60.4%
Value,2020-05-01 03:29:00,5,15,6,50,3500,98,11,8,391,297,4.9%,41.3%,60.4%
Value,2020-05-01 03:30:41,5,15,6,70,3500,94,8,4,395,301,5.2%,41.3%,60.4%
Value,2020-05-01 03:32:16,5,15,6,52,3500,94,12,4,397,300,4.1%,41.4%,60.4%
Value,2020-05-01 03:33:54,5,15,6,40,3500,94,6,4,393,302,2.6%,41.3%,60.4%
Value,2020-05-01 03:35:33,6,15,6,27,3500,96,7,5,404,312,4.2%,41.3%,60.4%
Value,2020-05-01 03:37:10,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,2.9%,41.3%,60.4%
Value,2020-05-01 03:38:47,5,15,6,28,3500,97,5,2,395,303,4.7%,41.4%,60.4%
Value,2020-05-01 03:40:24,3,15,5,159,3500,99,13,5,395,299,3.5%,41.3%,60.4%
Value,2020-05-01 03:42:02,3,15,5,40,3500,97,13,6,399,305,7.2%,41.4%,60.4%
Value,2020-05-01 03:43:38,3,15,5,46,3500,97,11,8,399,306,3.2%,41.5%,60.4%
Value,2020-05-01 03:45:17,4,15,5,78,3500,96,11,5,396,300,3.2%,41.3%,60.4%
Value,2020-05-01 03:46:55,3,15,5,594,3500,112,11,18,404,322,5.0%,41.3%,61.4%
Value,2020-05-01 03:48:32,3,15,5,130,3256,90,7,14,379,296,4.5%,41.3%,61.4%
Value,2020-05-01 03:50:04,2,15,5,29,3256,89,6,10,390,303,4.4%,41.3%,61.4%
Value,2020-05-01 03:51:40,4,15,5,81,3256,92,10,7,388,295,4.8%,41.4%,60.4%
Value,2020-05-01 03:53:18,3,15,5,45,3256,92,7,5,377,286,2.6%,41.3%,60.4%
Value,2020-05-01 03:54:52,2,15,5,145,3256,93,7,6,382,291,3.7%,41.3%,60.4%
Value,2020-05-01 03:56:28,4,15,5,139,3256,97,10,5,399,305,3.1%,41.3%,60.4%
Value,2020-05-01 10:55:48,28,50,22,8813,570303,13005,35,37,2387,2306,5.5%,41.4%,61.5%
Value,2020-05-01 10:57:49,24,50,22,5347,570303,12988,33,33,2329,2248,3.8%,41.5%,61.5%
Value,2020-05-01 10:59:31,19,50,22,6762,570303,12473,33,25,2327,2239,5.1%,41.4%,61.5%
Value,2020-05-01 11:01:26,21,50,22,5388,570303,12328,31,24,2331,2239,3.5%,41.4%,61.5%
Value,2020-05-01 11:03:14,25,50,22,10508,183926,10752,41,23,2325,2225,4.8%,41.4%,61.5%
Value,2020-05-01 11:05:26,25,50,22,11401,55722,10287,37,18,2265,2168,4.0%,41.4%,61.5%
Value,2020-05-01 11:07:34,20,50,22,7275,55722,9900,25,23,2220,2129,4.2%,41.4%,61.5%
Value,2020-05-01 11:09:23,19,50,21,2462,55722,9628,45,18,2234,2141,4.4%,41.4%,60.5%
Value,2020-05-01 11:11:12,21,50,21,3638,55722,9385,41,21,2272,2174,6.5%,41.4%,60.5%
Value,2020-05-01 11:12:55,20,39,21,5370,55722,8916,47,17,2282,2173,4.5%,41.5%,60.5%
Value,2020-05-01 11:14:49,21,39,21,1986,55722,8488,66,24,2344,2234,5.5%,41.4%,60.5%
Value,2020-05-01 11:16:33,25,39,21,8329,55722,8295,59,27,2356,2237,6.5%,41.4%,60.5%
Value,2020-05-01 11:18:22,17,39,20,3991,95166,8316,102,33,2434,2290,7.0%,41.4%,60.5%
Value,2020-05-01 11:27:56,13,35,19,1417,95166,6972,60,24,2354,2234,5.3%,41.4%,61.5%
Value,2020-05-01 11:29:30,16,35,19,2769,95166,6895,62,22,2380,2257,5.9%,41.4%,61.5%
Value,2020-05-01 11:31:07,13,35,19,2257,95166,6817,53,18,2333,2216,4.5%,41.4%,61.5%
Value,2020-05-01 11:32:40,16,35,19,2811,95166,6677,51,27,2328,2217,6.0%,41.4%,61.5%
Value,2020-05-01 11:34:15,16,35,19,2300,95166,6639,51,21,2414,2298,8.5%,41.4%,60.5%
Value,2020-05-01 11:35:49,17,35,19,9515,95166,6698,52,23,2326,2212,3.7%,41.4%,60.5%
Value,2020-05-01 11:37:28,14,35,19,3684,95166,6599,59,15,2308,2184,5.5%,41.4%,60.5%
Value,2020-05-01 11:39:16,18,35,19,1280,95166,6416,58,15,2333,2206,5.5%,41.4%,60.5%
Value,2020-05-01 11:41:08,16,35,19,2178,95166,6325,70,22,2302,2169,5.6%,41.4%,60.5%
Value,2020-05-01 11:43:06,18,35,19,8710,95166,6200,66,23,2363,2237,3.9%,41.5%,60.5%
Value,2020-05-01 11:45:17,17,35,19,3900,95166,5993,62,25,2369,2248,5.7%,41.4%,60.5%
Value,2020-05-01 11:47:20,16,35,19,1663,95166,5693,60,26,2414,2293,7.2%,41.4%,60.5%
