,TimeStamp,Average in last minute(Transactions per Second),Maximum in last hour(Transactions per Second),Average in last hour(Transactions per Second),Average in last minute(Bandwidth),Maximum in last hour(Bandwidth),Average in last hour(Bandwidth),Current idle client connections,Current idle server connections,Current total client connections,Current total server connections,CPU,RAM,Reporting/LoggingDisk
Value,2020-05-14 02:04:37,5,21,9,51,48315,782,8,9,1039,516,3.8%,42.1%,63.7%
Value,2020-05-14 02:05:34,7,21,9,76,48315,709,9,7,1045,519,7.4%,42.2%,63.7%
Value,2020-05-14 02:06:29,6,21,9,59,48315,708,13,5,1058,527,4.0%,42.1%,63.7%
Value,2020-05-14 02:07:28,5,21,9,511,48315,723,12,4,1033,502,4.3%,42.1%,63.7%
Value,2020-05-14 02:08:25,4,21,9,65,48315,716,8,4,1026,497,6.1%,42.2%,63.7%
Value,2020-05-14 02:09:25,5,21,9,58,48315,710,4,3,1016,490,3.4%,42.2%,63.7%
Value,2020-05-14 02:10:22,6,21,8,67,48315,709,7,3,1016,489,4.0%,42.1%,63.7%
Value,2020-05-14 02:11:23,8,21,9,147,48315,711,13,10,1032,508,7.7%,42.1%,62.9%
Value,2020-05-14 02:12:22,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.8%,42.2%,62.9%
Value,2020-05-14 02:13:21,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.0%,42.1%,62.9%
Value,2020-05-14 02:14:19,9,21,8,383,48315,689,9,11,1022,501,3.6%,42.1%,62.9%
Value,2020-05-14 02:15:17,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.4%,42.1%,62.9%
Value,2020-05-14 02:16:17,7,21,8,228,48315,687,10,8,1031,505,3.9%,42.1%,63.1%
Value,2020-05-14 02:17:14,10,21,8,1823,48315,715,9,8,1016,492,3.0%,42.1%,63.7%
Value,2020-05-14 02:18:13,7,21,8,2075,48315,746,8,8,1018,496,3.0%,42.1%,63.7%
Value,2020-05-14 02:19:10,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.8%,42.1%,63.7%
Value,2020-05-14 02:20:07,6,21,8,1582,48315,764,5,6,1026,504,2.8%,42.1%,63.7%
Value,2020-05-14 02:21:05,8,21,8,2315,48315,794,15,11,1039,513,3.3%,42.2%,63.7%
Value,2020-05-14 02:22:01,3.33%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.7%,42.1%,62.9%
Value,2020-05-14 02:22:59,7,21,8,1046,48315,824,9,9,1027,506,5.4%,42.1%,62.9%
Value,2020-05-14 02:23:57,7,21,8,1299,48315,844,10,5,1037,510,3.0%,42.1%,62.9%
Value,2020-05-14 02:24:56,7,21,8,1760,48315,832,4,4,1039,513,4.1%,42.1%,62.9%
Value,2020-05-14 02:25:54,8,21,8,644,48315,829,8,5,1033,506,3.7%,42.1%,62.9%
Value,2020-05-14 02:26:52,6,21,8,1037,48315,841,8,4,1042,514,4.9%,42.1%,62.9%
Value,2020-05-14 02:27:48,6,21,8,1427,48315,854,6,3,1047,520,3.0%,42.1%,62.9%
Value,2020-05-14 02:28:46,9,21,8,1816,48315,890,8,3,1021,492,3.0%,42.1%,62.9%
Value,2020-05-14 02:29:44,6,21,8,1652,48315,905,8,2,1017,488,4.6%,42.2%,62.9%
Value,2020-05-14 02:30:42,8,21,8,648,48315,910,10,3,1045,516,3.5%,42.1%,62.9%
Value,2020-05-14 02:31:40,7,21,8,260,48315,898,20,13,1028,504,6.0%,42.1%,62.9%
Value,2020-05-14 02:32:37,5,21,8,120,48315,865,13,12,1020,497,2.5%,42.1%,62.9%
Value,2020-05-14 02:33:35,5,21,8,56,48315,800,11,12,1031,514,3.3%,42.2%,62.9%
Value,2020-05-14 02:34:33,4,21,8,45,48315,789,7,9,1024,505,4.0%,42.1%,62.9%
Value,2020-05-14 02:35:29,5,21,8,66,48315,787,6,8,1011,490,7.7%,42.1%,62.9%
Value,2020-05-14 02:36:26,7,21,8,651,48315,777,7,4,1009,483,4.0%,42.1%,62.9%
Value,2020-05-14 02:37:25,6,16,7,809,5184,575,8,2,1003,475,4.1%,42.1%,62.9%
Value,2020-05-14 02:38:23,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.0%,42.1%,62.9%
Value,2020-05-14 02:39:20,2,16,7,235,5184,565,10,3,982,452,2.8%,42.1%,62.9%
Value,2020-05-14 02:40:18,3,16,7,486,5184,557,9,3,987,456,2.5%,42.1%,62.9%
Value,2020-05-14 02:41:15,3,16,7,1197,6865,572,9,8,984,458,3.2%,42.1%,62.9%
Value,2020-05-14 02:42:14,3,16,7,148,6865,572,9,8,976,451,4.1%,42.1%,62.9%
Value,2020-05-14 02:43:11,3,16,7,46,6865,571,12,5,984,455,2.4%,42.1%,62.9%
Value,2020-05-14 02:44:09,3,16,7,64,6865,571,10,5,979,452,2.8%,42.1%,62.9%
Value,2020-05-14 02:45:07,3,16,6,63,6865,570,7,3,963,437,2.9%,42.2%,62.9%
Value,2020-05-14 02:46:06,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,3.2%,42.1%,62.9%
Value,2020-05-14 02:47:06,4,16,6,445,6865,546,8,7,980,456,6.5%,42.1%,63.7%
Value,2020-05-14 02:48:04,3,16,6,477,6865,547,10,7,983,457,4.6%,42.1%,63.7%
Value,2020-05-14 02:49:02,3,16,6,162,6865,556,9,6,969,442,2.1%,42.1%,63.7%
Value,2020-05-14 02:49:59,2,16,6,48,6865,549,9,6,981,454,2.2%,42.2%,63.7%
Value,2020-05-14 02:50:58,2,16,6,465,6865,556,4,6,966,444,2.9%,42.1%,63.7%
Value,2020-05-14 02:51:56,3,16,6,128,6865,553,8,4,973,445,4.3%,42.1%,62.9%
Value,2020-05-14 02:52:53,7,16,6,302,6865,556,9,4,986,459,5.4%,42.1%,62.9%
Value,2020-05-14 02:53:53,5,15,6,53,6865,555,8,4,993,465,7.3%,42.1%,62.9%
Value,2020-05-14 02:54:51,4,15,6,361,6865,560,9,4,994,467,2.6%,42.1%,62.9%
Value,2020-05-14 02:55:49,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,4.1%,42.2%,62.9%
Value,2020-05-14 02:56:45,3,15,5,958,6865,571,9,6,986,462,4.8%,42.1%,62.9%
Value,2020-05-14 02:57:43,2,15,5,83,6865,549,8,6,979,452,2.2%,42.1%,62.9%
Value,2020-05-14 02:58:40,2,15,5,140,6865,540,6,4,979,453,2.8%,42.1%,62.9%
Value,2020-05-14 02:59:38,2,15,5,55,6865,537,9,5,987,459,3.8%,42.1%,62.9%
Value,2020-05-14 03:00:35,2,15,5,41,6865,535,5,4,990,465,5.3%,42.1%,62.9%
Value,2020-05-14 03:01:32,2,15,5,226,6865,540,5,5,994,469,1.6%,42.1%,62.9%
Value,2020-05-14 03:02:28,3,15,5,72,6865,538,7,6,989,465,3.1%,42.1%,62.9%
Value,2020-05-14 03:03:25,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.6%,42.1%,62.9%
Value,2020-05-14 03:04:22,5,15,5,145,6865,542,8,6,983,459,2.8%,42.1%,62.9%
Value,2020-05-14 03:05:20,7,15,5,1285,6865,561,9,5,1008,482,3.9%,42.2%,62.9%
Value,2020-05-14 03:06:17,8,15,5,226,6865,563,10,5,987,460,5.2%,42.2%,62.9%
Value,2020-05-14 03:07:14,7,15,5,67,6865,557,8,3,988,463,3.0%,42.1%,62.9%
Value,2020-05-14 03:08:14,7,15,5,77,6865,556,8,3,997,471,2.1%,42.1%,62.9%
Value,2020-05-14 03:09:14,7,15,5,65,6865,556,8,2,996,468,2.6%,42.1%,62.9%
Value,2020-05-14 03:10:11,6,15,5,82,6865,557,7,1,986,456,2.6%,42.1%,62.9%
Value,2020-05-14 03:11:09,7,15,5,53,6865,555,9,2,990,460,3.4%,42.1%,62.9%
Value,2020-05-14 03:12:08,6,15,5,126,6865,556,10,2,994,463,9.4%,42.1%,63.7%
Value,2020-05-14 03:13:08,7,15,5,50,6865,553,7,3,1000,472,5.0%,42.1%,63.7%
Value,2020-05-14 03:14:07,7,15,5,73,6865,548,7,4,987,458,3.4%,42.1%,63.7%
Value,2020-05-14 03:15:03,7,15,5,70,6865,540,6,5,1000,473,4.5%,42.1%,63.7%
Value,2020-05-14 03:16:01,6,15,5,68,6865,537,13,4,1014,480,4.5%,42.1%,63.7%
Value,2020-05-14 03:16:57,6,15,5,74,6865,508,12,5,1004,473,2.1%,42.1%,62.9%
Value,2020-05-14 03:17:53,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,2.3%,42.1%,62.9%
Value,2020-05-14 03:18:52,8,16,5,121,6865,451,10,7,1001,475,3.0%,42.1%,62.9%
Value,2020-05-14 03:19:49,9,16,5,228,6865,429,14,8,1020,489,5.1%,42.1%,62.9%
Value,2020-05-14 03:20:48,9,16,5,60,6865,392,13,8,992,463,6.9%,42.2%,62.9%
Value,2020-05-14 03:21:47,11,16,5,2913,16883,461,14,6,995,467,2.7%,42.1%,62.9%
Value,2020-05-14 03:22:44,10,16,5,8514,50716,539,16,6,997,466,3.4%,42.1%,62.9%
Value,2020-05-14 03:23:41,7,16,5,8587,50716,657,12,5,988,459,3.9%,42.2%,62.9%
Value,2020-05-14 03:24:39,6,16,5,65,50716,495,10,6,986,459,5.5%,42.1%,62.9%
Value,2020-05-14 03:25:35,6,16,5,75,50716,484,5,6,976,453,3.0%,42.1%,62.9%
Value,2020-05-14 03:26:31,7,16,5,118,50716,470,6,6,972,447,3.5%,42.1%,62.9%
Value,2020-05-14 03:27:28,6,16,5,380,50716,449,6,8,956,434,3.7%,42.1%,62.9%
Value,2020-05-14 03:28:25,9,16,5,122,50716,426,2,8,958,433,3.5%,42.2%,62.9%
Value,2020-05-14 03:29:22,9,16,5,67,50716,400,3,5,963,439,4.7%,42.1%,62.9%
Value,2020-05-14 03:30:19,9,16,5,499,50716,407,4,5,987,463,6.4%,42.1%,62.9%
Value,2020-05-14 03:31:18,9,16,5,1147,50716,421,4,3,980,454,3.5%,42.1%,62.9%
Value,2020-05-14 03:32:17,10,16,5,202,50716,422,7,4,982,454,2.7%,42.1%,62.9%
Value,2020-05-14 03:33:17,9,16,5,174,50716,423,4,4,960,434,3.5%,42.1%,62.9%
Value,2020-05-14 03:34:16,7,16,5,183,50716,426,5,4,961,435,4.0%,42.1%,62.9%
Value,2020-05-14 03:35:13,4,16,5,67,50716,426,2,4,956,432,4.6%,42.1%,62.9%
Value,2020-05-14 03:36:10,5,16,5,103,50716,418,7,4,951,423,1.1%,42.1%,62.9%
Value,2020-05-14 03:37:08,5,16,5,131,50716,407,4,2,952,425,5.9%,42.3%,63.8%
Value,2020-05-14 03:38:07,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,2.1%,42.1%,63.8%
Value,2020-05-14 03:39:05,6,16,6,168,50716,404,9,6,964,436,2.0%,42.1%,63.8%
Value,2020-05-14 03:40:02,5,16,6,2079,50716,431,10,6,968,439,3.9%,42.1%,63.8%
Value,2020-05-14 03:41:01,4,16,6,468,50716,420,6,6,955,429,3.3%,42.1%,63.8%
Value,2020-05-14 03:41:59,3,16,6,8094,50716,685,8,8,952,426,3.4%,42.1%,63.8%
Value,2020-05-14 03:42:57,2,16,6,59,50716,551,8,10,950,426,3.6%,42.1%,63.8%
Value,2020-05-14 03:43:59,2,16,6,78,50716,552,11,7,974,446,3.0%,42.1%,63.8%
Value,2020-05-14 03:44:56,3,16,6,439,50716,560,8,5,955,428,2.8%,42.1%,63.8%
Value,2020-05-14 03:45:56,2,16,6,57,50716,558,9,4,952,423,3.1%,42.1%,63.8%
Value,2020-05-14 03:47:06,3,16,6,486,50716,560,13,5,957,426,4.2%,42.1%,62.9%
Value,2020-05-14 03:48:02,2,16,6,148,50716,553,8,6,942,415,4.9%,42.1%,62.9%
Value,2020-05-14 03:49:01,2,16,6,66,50716,551,6,6,942,419,2.1%,42.1%,62.9%
Value,2020-05-14 03:49:59,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,2.1%,42.1%,62.9%
Value,2020-05-14 03:50:57,3,16,6,61,50716,544,6,8,954,431,3.3%,42.1%,62.9%
Value,2020-05-14 03:51:55,5,16,6,402,50716,549,7,7,975,452,4.9%,42.2%,62.9%
Value,2020-05-14 03:52:52,3,16,5,95,50716,547,9,6,966,441,6.2%,42.2%,62.9%
Value,2020-05-14 03:53:49,3,16,5,63,50716,546,7,5,965,439,2.1%,42.1%,62.9%
Value,2020-05-14 03:54:47,4,16,5,1103,50716,559,12,6,986,458,3.8%,42.1%,62.9%
Value,2020-05-14 03:55:44,1.67%,"'3128': 0, '443': 0, '80': 0, '8000': 0, '8080': 0",0%,Forward,Off,Enabled,5.4%,42.1%,62.9%
Value,2020-05-14 03:56:42,3,16,5,58,50716,549,6,4,967,443,3.3%,42.1%,62.9%
Value,2020-05-14 03:57:40,3,16,5,64,50716,547,6,5,985,461,3.6%,42.1%,62.9%
Value,2020-05-14 03:58:37,4,16,5,636,50716,558,9,5,1001,474,3.9%,42.1%,62.9%
Value,2020-05-14 03:59:34,3,16,5,87,50716,558,10,7,980,453,2.5%,42.1%,62.9%
Value,2020-05-14 04:00:33,6,16,6,83,50716,555,21,10,1006,471,3.1%,42.1%,62.9%
Value,2020-05-14 04:01:32,5,16,6,112,50716,557,24,9,995,456,3.6%,42.1%,62.9%
Value,2020-05-14 04:02:30,4,16,6,150,50716,558,30,9,1006,462,3.8%,42.1%,62.9%
Value,2020-05-14 04:03:29,3,16,6,93,50716,556,39,8,1005,453,4.1%,42.1%,62.9%
Value,2020-05-14 04:04:27,3,16,6,91,50716,536,42,7,1000,444,4.8%,42.1%,62.9%
